ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0002069	columnar/cuboidal epithelial cell maturation	4/972	11/18903	0.0017139748655096	0.0268912651719464	0.0233603601593543	BHLHA15/HOXA5/HIF1A/GATA2	4
BP	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	4/972	11/18903	0.0017139748655096	0.0268912651719464	0.0233603601593543	EGR1/RBPJ/HIF1A/TP53	4
BP	GO:0061351	neural precursor cell proliferation	17/972	149/18903	0.00171752642729211	0.0268912651719464	0.0233603601593543	LEF1/AKNA/FOXO1/ATF5/SOX10/TEAD3/GLI3/ZNF503/HIF1A/GLI1/RORA/FOXO3/KDM2B/GATA2/ZNF335/EMX1/TP53	17
BP	GO:0046629	gamma-delta T cell activation	6/972	26/18903	0.0017260724681667	0.0268912651719464	0.0233603601593543	LEF1/TCF7/SOX13/SOX4/EGR3/STAT5B	6
BP	GO:0060333	interferon-gamma-mediated signaling pathway	6/972	26/18903	0.0017260724681667	0.0268912651719464	0.0233603601593543	PPARG/SP100/IRF1/STAT1/TP53/NR1H3	6
BP	GO:0001710	mesodermal cell fate commitment	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	KLF4/SMAD1/TBX6/ETV2/MESP1	5
BP	GO:0002076	osteoblast development	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	SMAD3/RUNX2/HOXA2/SATB2/JUND	5
BP	GO:0002295	T-helper cell lineage commitment	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	TBX21/IRF4/STAT3/BATF/STAT6	5
BP	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	SP100/FOXM1/ZNF385A/TP53/TFAP4	5
BP	GO:0033151	V(D)J recombination	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	LEF1/TCF7/TCF3/BCL11B/RAG1	5
BP	GO:0045623	negative regulation of T-helper cell differentiation	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	TBX21/FOXP3/BCL6/ZBTB7B/HLX	5
BP	GO:0060644	mammary gland epithelial cell differentiation	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	IRF6/HOXA5/HIF1A/CEBPB/ZNF703	5
BP	GO:0090308	regulation of DNA methylation-dependent heterochromatin formation	5/972	18/18903	0.00173860151760712	0.0268912651719464	0.0233603601593543	L3MBTL3/SETDB1/SETDB2/TET1/ZNF304	5
BP	GO:0032633	interleukin-4 production	7/972	35/18903	0.00176423524437881	0.0270786451685116	0.0235231365917175	LEF1/IRF4/FOXP3/GATA3/DDIT3/RARA/CEBPB	7
BP	GO:0032673	regulation of interleukin-4 production	7/972	35/18903	0.00176423524437881	0.0270786451685116	0.0235231365917175	LEF1/IRF4/FOXP3/GATA3/DDIT3/RARA/CEBPB	7
BP	GO:0040029	epigenetic regulation of gene expression	18/972	163/18903	0.00184719524719477	0.0282437563368788	0.0245352651154115	HMGA2/DOT1L/L3MBTL3/SPI1/MECP2/KLF2/SETDB1/MBD2/CTCF/ZNF445/BAZ2A/CGGBP1/SETDB2/TET1/PHF20/ZNF304/ZNF335/MBD3	18
BP	GO:0043433	negative regulation of DNA-binding transcription factor activity	20/972	190/18903	0.00190367920383727	0.0289967258196659	0.0251893674119913	KLF4/EOMES/FOXP3/E2F1/DDIT3/SPI1/HES6/RBCK1/ZNF431/CEBPG/TCF7L2/SP100/BHLHE40/TBX6/GFI1/ESR1/PURA/ZNF675/HEYL/HES1	20
BP	GO:0021545	cranial nerve development	9/972	56/18903	0.00207526114263407	0.0314540174689681	0.0273240091842259	HOXB3/MAFB/HOXA3/HOXB2/EGR2/GLI3/TBX1/HES1/HOXA1	9
BP	GO:0030224	monocyte differentiation	7/972	36/18903	0.00209436924753538	0.0314540174689681	0.0273240091842259	PPARG/ZBTB46/IRF7/HOXA7/MYC/JUN/SP3	7
BP	GO:0070670	response to interleukin-4	7/972	36/18903	0.00209436924753538	0.0314540174689681	0.0273240091842259	LEF1/TCF7/GATA3/XBP1/NFIL3/STAT5B/STAT6	7
BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	26/972	275/18903	0.0020964110494794	0.0314540174689681	0.0273240091842259	LEF1/ETS1/FOXP3/GATA3/SOX13/XBP1/ARID2/SOX4/RARA/ZBTB1/RELA/GLI3/NR4A3/EGR3/STAT5B/RAG1/BCL6/FOXO3/RUNX1/ZBTB7B/SOX12/ZBTB16/MYB/HES1/NFAT5/HLX	26
BP	GO:0060348	bone development	23/972	233/18903	0.00213072382784521	0.0318495509490593	0.0276676079138109	LTF/BBX/BNC2/FLI1/ATF2/RARB/RUNX2/MEF2D/RARA/SRF/GLI3/SMAD1/MEIS1/FOXC1/RARG/HOXB4/SMAD5/ZBTB16/ZNF385A/MEF2C/TP53/SKI/FOXN3	23
BP	GO:0060443	mammary gland morphogenesis	8/972	46/18903	0.00217059220554109	0.0323248787189503	0.0280805236999368	VDR/AR/KDM5B/NR3C1/GLI3/ELF3/ESR1/STAT6	8
BP	GO:0001704	formation of primary germ layer	15/972	127/18903	0.00222934182511655	0.0330768272274699	0.0287337390792799	LEF1/KLF4/EOMES/SMAD3/HMGA2/SRF/SNAI1/MIXL1/SMAD1/FOXC1/TBX6/ETV2/POU5F1/MESP1/ETS2	15
BP	GO:0042772	DNA damage response, signal transduction resulting in transcription	5/972	19/18903	0.00226061578488094	0.0331722594660551	0.0288166407743065	SP100/FOXM1/ZNF385A/TP53/TFAP4	5
BP	GO:0060438	trachea development	5/972	19/18903	0.00226061578488094	0.0331722594660551	0.0288166407743065	LEF1/RARA/SRF/RARG/HOXA5	5
BP	GO:0070242	thymocyte apoptotic process	5/972	19/18903	0.00226061578488094	0.0331722594660551	0.0288166407743065	BCL11B/GLI3/HIF1A/RAG1/TP53	5
BP	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	11/972	79/18903	0.00230066090685819	0.0336366700469851	0.0292200728316296	TBX21/IRF4/FOXP3/GATA3/RARA/BATF/BCL6/RUNX1/ZBTB7B/MYB/HLX	11
BP	GO:0048608	reproductive structure development	28/972	306/18903	0.00233470775684975	0.0340103246325094	0.029544665432135	ZFY/GATA1/ZNF830/GATA3/PLAG1/AR/KDM5B/TP63/SOX15/ZFPM2/RARA/GLI3/FOXC1/TMF1/RARG/HOXA9/HESX1/STAT5B/NR5A1/GLI1/ESR1/FOXO3/SAFB2/HOXA10/PATZ1/ASH1L/CEBPB/WT1	28
BP	GO:0018023	peptidyl-lysine trimethylation	9/972	57/18903	0.00235414812177063	0.0340459111040185	0.0295755792915588	NFYA/ZNF274/MECP2/TET2/TET3/NFYB/NFYC/ZNF304/ZNF335	9
BP	GO:0043388	positive regulation of DNA binding	9/972	57/18903	0.00235414812177063	0.0340459111040185	0.0295755792915588	KLF4/IRF4/GATA3/GTF2B/PPARG/CEBPG/FOXC1/HES1/SKI	9
BP	GO:1901216	positive regulation of neuron death	12/972	91/18903	0.00237590349652866	0.0342369403132872	0.029741525783884	ATF2/DDIT3/REST/MYBL2/NR3C1/FOS/ZNF746/EGR1/FOXO3/ATF4/ELK1/TP53	12
BP	GO:0010454	negative regulation of cell fate commitment	4/972	12/18903	0.00246693261973363	0.0353424687895076	0.0307018950043651	TBX21/MESP1/NKX6-2/HES1	4
BP	GO:0002068	glandular epithelial cell development	7/972	37/18903	0.00247026741414432	0.0353424687895076	0.0307018950043651	RARB/BHLHA15/RARA/RARG/HIF1A/CLOCK/GATA2	7
BP	GO:0006984	ER-nucleus signaling pathway	8/972	47/18903	0.00250010243053902	0.0355156435206588	0.0308523313659243	DDIT3/XBP1/ATF6B/SREBF1/ZBTB7B/ATF4/SREBF2/TP53	8
BP	GO:0002366	leukocyte activation involved in immune response	27/972	293/18903	0.00250650667405138	0.0355156435206588	0.0308523313659243	TBX21/LEF1/GATA1/EOMES/POU2AF1/IRF4/RORC/FOXP3/NKX2-3/GATA3/SPI1/XBP1/RELB/ZNF683/RARA/IRF8/STAT3/NR4A3/BATF/RORA/BCL6/ZBTB7B/GATA2/MYB/TP53/STAT6/HLX	27
BP	GO:0042770	signal transduction in response to DNA damage	19/972	181/18903	0.00251710756621112	0.0355156435206588	0.0308523313659243	ZNF830/CDC5L/E2F1/ATF2/DOT1L/HINFP/SOX4/SP100/SNAI1/FOXO4/FOXM1/BATF/CLOCK/FOXO3/E2F7/ZNF385A/TP53/TFAP4/FOXN3	19
BP	GO:0001824	blastocyst development	14/972	116/18903	0.00251783393905819	0.0355156435206588	0.0308523313659243	KLF4/EOMES/ZNF830/SKIL/GABPA/SRF/ELF3/TET1/ETV2/SALL4/POU5F1/ZFP14/TEAD4/SP3	14
BP	GO:0003151	outflow tract morphogenesis	11/972	80/18903	0.00254629869151235	0.0357391712044846	0.0310465091841254	ATF2/ZFPM2/SOX18/FOXC1/RBPJ/HIF1A/TBX1/JUN/MEF2C/HEYL/HES1	11
BP	GO:0031445	regulation of heterochromatin formation	6/972	28/18903	0.00258720909867712	0.0357391712044846	0.0310465091841254	L3MBTL3/SETDB1/ZNF445/SETDB2/TET1/ZNF304	6
BP	GO:0045606	positive regulation of epidermal cell differentiation	6/972	28/18903	0.00258720909867712	0.0357391712044846	0.0310465091841254	ZBED2/VDR/FOXC1/NCOA3/ETV4/NME2	6
BP	GO:0060479	lung cell differentiation	6/972	28/18903	0.00258720909867712	0.0357391712044846	0.0310465091841254	KLF2/CREB1/THRB/RBPJ/HOXA5/TP73	6
BP	GO:0060487	lung epithelial cell differentiation	6/972	28/18903	0.00258720909867712	0.0357391712044846	0.0310465091841254	KLF2/CREB1/THRB/RBPJ/HOXA5/TP73	6
BP	GO:0120261	regulation of heterochromatin organization	6/972	28/18903	0.00258720909867712	0.0357391712044846	0.0310465091841254	L3MBTL3/SETDB1/ZNF445/SETDB2/TET1/ZNF304	6
BP	GO:0072091	regulation of stem cell proliferation	12/972	92/18903	0.00260748026836819	0.035895415653206	0.0311822382608979	HMGA2/RARB/HOXA3/RUNX2/TP63/IRF6/GLI3/SOX18/RARG/RBPJ/CEBPA/TP53	12
BP	GO:0048645	animal organ formation	10/972	69/18903	0.00265657633172051	0.0364460437838095	0.0316605672410527	AR/HOXA3/TP63/GLI3/RBPJ/PAX8/MESP1/MEF2C/HES1/WT1	10
BP	GO:0007369	gastrulation	20/972	196/18903	0.00274519678528578	0.0374386601101677	0.0325228500208146	LEF1/KLF4/EOMES/SMAD3/HMGA2/SRF/SNAI1/MIXL1/SMAD1/NR4A3/FOXC1/TBX6/ZBTB17/ETV2/POU5F1/MESP1/ETS2/TGIF2/TP53/LBX2	20
BP	GO:0001503	ossification	36/972	429/18903	0.00274762008796537	0.0374386601101677	0.0325228500208146	LEF1/LTF/GATA1/SMAD3/VDR/CEBPD/ZHX3/REST/RUNX2/TP63/EGR2/RXRB/HOXA2/PPARG/MEF2D/SNAI1/GLI3/SMAD1/NR1I3/FOXC1/SATB2/RBPJ/HIF1A/GLI1/RUNX1/JUND/ATF4/SMAD5/CEBPA/ZBTB16/MEF2C/CEBPB/SKI/ZBTB40/SP7/SP3	36
BP	GO:0048545	response to steroid hormone	30/972	339/18903	0.00275919860974432	0.0374689817987652	0.0325491903793567	KLF9/ZNF366/AR/REST/SMYD3/TP63/ESR2/RXRB/NR3C1/SOX10/FOS/NCOA2/FOSB/NR2E3/TRERF1/NR4A3/FOSL1/TMF1/NR1D1/CLOCK/NR3C2/ESR1/FOXO3/SREBF1/SAFB2/NR2C1/HEYL/NR1H3/TFAP4/SAFB	30
BP	GO:0045137	development of primary sexual characteristics	23/972	238/18903	0.00279372214654279	0.0378096314832784	0.0328451117228679	ZFY/GATA1/DACH1/ZNF830/CBX2/GATA3/AR/SOX15/ZFPM2/RARA/FOXC1/TMF1/HOXA9/HESX1/STAT5B/NR5A1/ESR1/FOXO3/SAFB2/HOXA10/PATZ1/CEBPB/WT1	23
BP	GO:0061458	reproductive system development	28/972	310/18903	0.00281157150785566	0.0379230823584841	0.0329436661526522	ZFY/GATA1/ZNF830/GATA3/PLAG1/AR/KDM5B/TP63/SOX15/ZFPM2/RARA/GLI3/FOXC1/TMF1/RARG/HOXA9/HESX1/STAT5B/NR5A1/GLI1/ESR1/FOXO3/SAFB2/HOXA10/PATZ1/ASH1L/CEBPB/WT1	28
BP	GO:0045666	positive regulation of neuron differentiation	12/972	93/18903	0.00285708250384628	0.0382904551889125	0.0332628018116365	TCF3/REST/NCOA1/RARA/TCF4/HMG20B/BCL6/GATA2/MEF2C/TGIF2/HEYL/ZEB1	12
BP	GO:0031057	negative regulation of histone modification	8/972	48/18903	0.00286748291479625	0.0382904551889125	0.0332628018116365	FOXP3/SPI1/MTF2/ZNF451/THAP7/PAX5/PHF1/SKI	8
BP	GO:0045581	negative regulation of T cell differentiation	8/972	48/18903	0.00286748291479625	0.0382904551889125	0.0332628018116365	TBX21/FOXP3/GLI3/IRF1/BCL6/RUNX1/ZBTB7B/HLX	8
BP	GO:0002263	cell activation involved in immune response	27/972	297/18903	0.003027383146218	0.0402913517732535	0.0350009745808593	TBX21/LEF1/GATA1/EOMES/POU2AF1/IRF4/RORC/FOXP3/NKX2-3/GATA3/SPI1/XBP1/RELB/ZNF683/RARA/IRF8/STAT3/NR4A3/BATF/RORA/BCL6/ZBTB7B/GATA2/MYB/TP53/STAT6/HLX	27
BP	GO:0051098	regulation of binding	32/972	372/18903	0.00315738489288859	0.0418823969566613	0.0363831106862659	LEF1/KLF4/GATA1/IRF4/SMAD3/HMGA2/E2F1/GATA3/GTF2B/DDIT3/DOT1L/ZNF462/MBD2/PIN1/PPARG/CEBPG/RARA/TCF7L2/SP100/ADNP/ZNF618/FOXC1/HMBOX1/ZFP90/HSF1/ZNF304/ZNF675/JUN/DZIP1/HES1/TFAP4/SKI	32
BP	GO:0048546	digestive tract morphogenesis	8/972	49/18903	0.00327559696063335	0.0430680357460023	0.0374130714917843	SMAD3/NKX2-3/TP63/SOX10/GLI3/HIF1A/GLI1/HLX	8
BP	GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	10/972	71/18903	0.00328977007945	0.0430680357460023	0.0374130714917843	TBX21/LEF1/FOXP3/TCF7/TCF3/BCL11B/BATF/RAG1/BCL6/STAT6	10
BP	GO:0016444	somatic cell DNA recombination	10/972	71/18903	0.00328977007945	0.0430680357460023	0.0374130714917843	TBX21/LEF1/FOXP3/TCF7/TCF3/BCL11B/BATF/RAG1/BCL6/STAT6	10
BP	GO:2000036	regulation of stem cell population maintenance	10/972	71/18903	0.00328977007945	0.0430680357460023	0.0374130714917843	HMGA2/REST/TP63/ZNF706/PAX8/NCOA3/TET1/MYC/KDM2B/TEAD4	10
BP	GO:0045599	negative regulation of fat cell differentiation	9/972	60/18903	0.00337280825117043	0.0437789632038812	0.0380306520093626	SMAD3/E2F1/GATA3/DDIT3/ZFPM2/FOXO1/JDP2/RORA/GATA2	9
BP	GO:0060251	regulation of glial cell proliferation	7/972	39/18903	0.00337563584256484	0.0437789632038812	0.0380306520093626	E2F1/PLAG1/MECP2/SOX10/TP53/HES1/SKI	7
BP	GO:0061515	myeloid cell development	11/972	83/18903	0.00341277940928595	0.0437789632038812	0.0380306520093626	LTF/GATA1/FLI1/L3MBTL3/KLF2/SRF/MEIS1/BCL6/ZNF385A/MYB/CEBPB	11
BP	GO:0032823	regulation of natural killer cell differentiation	4/972	13/18903	0.00341943288116022	0.0437789632038812	0.0380306520093626	ZNF683/PRDM1/ZBTB1/STAT5B	4
BP	GO:0060746	parental behavior	4/972	13/18903	0.00341943288116022	0.0437789632038812	0.0380306520093626	ZFY/MBD2/NR3C1/NPAS1	4
BP	GO:0070243	regulation of thymocyte apoptotic process	4/972	13/18903	0.00341943288116022	0.0437789632038812	0.0380306520093626	BCL11B/HIF1A/RAG1/TP53	4
BP	GO:0048592	eye morphogenesis	17/972	159/18903	0.00342057301118692	0.0437789632038812	0.0380306520093626	NRL/RARB/TOPORS/PRDM1/STAT3/GLI3/NR2E3/MEIS1/RARG/THRB/HIF1A/ATF4/ZHX2/KDM2B/SKI/ZEB1/SP3	17
BP	GO:0072073	kidney epithelium development	16/972	146/18903	0.00347762837585158	0.0443674499161192	0.0385418686240876	SMAD3/GATA3/RARB/FOXD1/RARA/GLI3/SMAD1/FOXC1/PAX8/STAT1/MYC/SMAD5/MEF2C/HEYL/HES1/WT1	16
BP	GO:0001655	urogenital system development	31/972	360/18903	0.0035735310091227	0.0454462388017318	0.0394790092436412	NFIA/SMAD3/GATA3/PLAG1/AR/RARB/TP63/FOXD1/SOX4/RARA/PRDM1/GLI3/SMAD1/FOXC1/EGR1/RARG/HOXA9/PAX8/GLI1/ESR1/STAT1/HOXA10/MYC/SMAD5/ZBTB16/GATA2/MEF2C/HEYL/HES1/TP73/WT1	31
BP	GO:0045063	T-helper 1 cell differentiation	5/972	21/18903	0.00363201428564914	0.0460438266718686	0.0399981320065159	TBX21/LEF1/RELB/STAT6/HLX	5
BP	GO:0035264	multicellular organism growth	16/972	147/18903	0.00372137966730806	0.0470279083509025	0.0408530007641389	ZFY/PLAG1/AR/RARB/KLF2/ATF5/RARA/SP2/STAT3/CREB1/RARG/HESX1/STAT5B/HOXA5/TP53/STAT5A	16
CC	GO:0090575	RNA polymerase II transcription regulator complex	94/989	249/19869	8.56329086434053e-58	1.77260120891849e-55	1.64956024018349e-55	LEF1/E2F2/POU2AF1/CEBPE/SMAD3/BACH2/VDR/NPAS2/TCF7/CEBPD/DBP/NFYA/MXD3/MAF/E2F1/BATF2/NFATC2/MAFB/GTF2B/TCF3/ATF2/DDIT3/MAFG/NCOA1/ATF3/CEBPZ/XBP1/NFIL3/STAT4/MXI1/HMGA1/RXRB/ATF5/E2F6/NFE2/PPARG/FOSL2/ATF6B/BATF3/ATF7/NFYB/STAT2/HLF/FOS/CEBPG/RARA/TBPL1/CREM/TCF7L2/NCOA2/TCF4/CREB3/BACH1/STAT3/NFE2L3/ADNP/DRAP1/CREB1/JDP2/SMAD1/E2F8/FOSL1/TFDP2/THRB/TCF7L1/E2F3/STAT5B/BATF/MAFF/NR5A1/HIF1A/E2F5/CLOCK/RFX5/STAT1/RUNX1/JUND/ATF4/MAX/E2F7/MYC/POU2F1/NFYC/SMAD5/CEBPA/JUN/ATF1/MYB/STAT6/CEBPB/NR1H3/SMAD9/STAT5A/DR1	94
CC	GO:0017053	transcription repressor complex	27/989	77/19869	1.88070232525079e-16	1.94652690663457e-14	1.81141329221524e-14	JAZF1/GATA1/REST/ZNF350/RELB/PRDM16/GLI3/DRAP1/MXD1/RBPJ/ZNF224/GFI1/SPEN/FOXO3/JUND/MAX/MYC/ZBTB16/ETV3/JUN/SP1/PRDM10/TP53/TFAP4/SKI/DR1/SP3	27
CC	GO:0016605	PML body	19/989	105/19869	9.28530843405528e-07	6.0997005715005e-05	5.67630411688071e-05	SP140/NFE2/TOPORS/TCF7L2/AKAP8L/SP100/ZBED1/ZNF451/HMBOX1/HSF1/THAP1/MAX/NR2C1/SATB1/ZBTB16/ELF4/TP53/SKI/SP3	19
CC	GO:0000792	heterochromatin	16/989	78/19869	1.17868610077304e-06	6.0997005715005e-05	5.67630411688071e-05	HMGA2/CBX2/PCGF2/MECP2/MBD2/HMGA1/IKZF1/SNAI1/BAZ2A/ZNF618/FOXC1/HSF1/CENPB/SALL4/CENPA/MBD3	16
CC	GO:0090571	RNA polymerase II transcription repressor complex	7/989	15/19869	3.354532527853e-06	0.000138877646653114	0.000129237779494126	DRAP1/MXD1/FOXO3/MAX/MYC/ETV3/DR1	7
CC	GO:0032993	protein-DNA complex	28/989	225/19869	7.68894063298948e-06	0.000265268451838137	0.000246855462427557	LEF1/GATA1/IRF4/NFYA/HMGA2/GTF2B/DDIT3/GLYR1/NFE2/ATF6B/NFYB/FOS/TCF7L2/SRCAP/BRF2/RAG1/ESR1/JUND/ZBTB17/MAX/TERF2/SOX12/NFYC/TERF1/SP1/TEAD4/CENPA/SP3	28
CC	GO:0016363	nuclear matrix	19/989	126/19869	1.49813296351724e-05	0.000443019319211527	0.000412268168907752	ZNF350/ARID2/AKAP8L/BCL11A/GFI1B/AKAP8/AHCTF1/MBD1/SATB2/KIN/CXXC1/ZNF326/GFI1/SATB1/MYB/TP53/HES1/CEBPB/ZNF703	19
CC	GO:0034399	nuclear periphery	20/989	145/19869	3.42710635798731e-05	0.000886763770129218	0.000825211136199577	ZNF350/ARID2/AKAP8L/BCL11A/GFI1B/AKAP8/AHCTF1/MBD1/SATB2/KIN/CXXC1/ZNF326/GFI1/ATF4/SATB1/MYB/TP53/HES1/CEBPB/ZNF703	20
CC	GO:1990907	beta-catenin-TCF complex	5/989	13/19869	0.000278397528839619	0.00640314316331123	0.00595868395060237	LEF1/TCF7/TCF7L2/TCF4/TCF7L1	5
CC	GO:0001650	fibrillar center	18/989	145/19869	0.000320316596671809	0.00663055355110645	0.0061703091779938	JAZF1/SP140/KLF6/AKNA/CC2D1A/NFIC/SNAI1/ZNF174/TRERF1/E2F5/HOXB5/DEAF1/THAP1/ZNF415/PAX5/TERF1/FOXJ2/MBD6	18
MF	GO:0001216	DNA-binding transcription activator activity	277/995	472/18432	2.36981033839483e-235	7.27531773887211e-233	6.11161613586034e-233	TBX21/LEF1/ZFY/KLF4/MYBL1/HOXC4/E2F2/GATA1/ETV1/IRF4/NFIA/ETS1/CEBPE/NRL/SMAD3/FOXD2/MTF1/CEBPD/DBP/ZNF175/GMEB1/HOXB3/CDC5L/ZNF721/ZNF808/MAF/E2F1/FLI1/KLF7/PLAGL2/GATA3/KLF5/IRF5/NFATC2/MAFB/ZNF845/PLAG1/TCF3/IKZF3/ATF2/AR/KLF6/DDIT3/HOXB2/UBP1/ERG/GRHL1/ZNF782/TFAP2E/MAFG/TFEC/ZNF33A/ZNF814/SALL2/RUNX2/IRF3/ZNF750/SPI1/TP63/ZNF48/ZBED4/YY2/ATF3/ZNF493/ZNF544/HINFP/ZNF76/IRF6/IRF2/PBX2/PRDM15/NR4A1/FOXJ3/EGR2/BCL11B/MYCN/GABPA/ELF1/PLSCR1/FOXD1/PRDM4/ZNF485/FOXO1/FOXI1/ZNF445/RLF/RXRB/ZNF615/ATF5/BHLHA15/MYBL2/NFKB2/NR3C1/GTF2I/SOX10/PLAGL1/REL/SOX4/RFX2/ZNF225/FOSL2/ZNF836/ATF6B/ZFP62/NFYB/HLF/FOS/ZNF585B/CEBPG/ZNF600/ZNF841/MEF2D/PRDM2/ZNF71/ZNF131/E4F1/CASZ1/NR1I2/ZNF292/SRF/NFIC/VENTX/PRDM16/FOSB/ZNF345/TCF4/ZFAT/PBX3/CREB3/RELA/KLF13/CSRNP2/NR4A2/MIXL1/BACH1/GFI1B/STAT3/ZNF43/ZNF227/ZNF438/CREB1/SOX18/NR2E3/SMAD1/FOXO4/ZBED1/NR1I3/ZNF585A/ZNF33B/ZNF597/CREB3L4/MEIS1/NR4A3/FOXK2/IRF1/FOXC1/FOSL1/EGR1/ZNF197/NRF1/SATB2/ZNF384/TFDP2/ELK3/NKRF/ZNF574/E2F3/RBPJ/EGR3/ZNF224/HNF1A/HOXA9/ELF3/HOXA7/STAT5B/BATF/ETV5/HSF1/HOXA5/THAP11/VEZF1/MAFF/CREB3L2/ZNF770/PAX8/ETV4/ZNF24/HIF1A/ZNF629/E2F5/HOXB5/CLOCK/ZNF717/ZNF786/GLI1/ZNF606/BARHL1/ZNF300/ESR1/RFX5/ZNF658/FOXO3/RUNX1/ZNF107/GMEB2/JUND/ZBTB17/ETV2/SREBF1/DMTF1/ZBTB7B/ATF4/GCM1/HSF2/ELK1/RAX2/HOXA10/MYC/ZNF226/TFE3/TFCP2L1/SOX12/NR6A1/NFYC/NFATC3/PAX5/GLIS3/ZNF267/ZNF473/MEIS2/MESP1/MZF1/CEBPA/ZBTB16/ELF4/GATA2/SPIB/ZNF268/JUN/ZNF580/MEF2C/ZNF668/ATF1/ZFX/SP1/ZNF780B/TEF/HEYL/ZNF91/FOXJ2/NR2C2/MYB/SIX5/MLXIP/TEAD4/TP53/ZNF341/STAT6/EPAS1/CEBPB/CREB3L3/NFAT5/MEF2B/ELK4/NR1H3/TFAP4/MITF/HOXA1/ZNF208/ZSCAN21/TP73/WT1/SP7/ZNF639/LHX4/ZNF229/ZNF395	277
MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	274/995	468/18432	3.20791345407415e-232	4.92414715200382e-230	4.13651998025351e-230	TBX21/LEF1/ZFY/KLF4/MYBL1/HOXC4/E2F2/GATA1/ETV1/IRF4/NFIA/ETS1/CEBPE/NRL/SMAD3/FOXD2/MTF1/CEBPD/DBP/ZNF175/GMEB1/HOXB3/CDC5L/ZNF721/ZNF808/MAF/FLI1/KLF7/PLAGL2/GATA3/KLF5/IRF5/NFATC2/MAFB/ZNF845/PLAG1/TCF3/IKZF3/ATF2/AR/KLF6/DDIT3/HOXB2/UBP1/ERG/GRHL1/ZNF782/TFAP2E/MAFG/TFEC/ZNF33A/ZNF814/SALL2/RUNX2/IRF3/ZNF750/SPI1/TP63/ZNF48/ZBED4/YY2/ATF3/ZNF493/ZNF544/HINFP/ZNF76/IRF6/IRF2/PBX2/PRDM15/NR4A1/FOXJ3/EGR2/BCL11B/MYCN/GABPA/ELF1/PLSCR1/FOXD1/PRDM4/ZNF485/FOXO1/FOXI1/ZNF445/RLF/RXRB/ZNF615/ATF5/BHLHA15/MYBL2/NFKB2/NR3C1/GTF2I/SOX10/PLAGL1/REL/SOX4/RFX2/ZNF225/FOSL2/ZNF836/ATF6B/ZFP62/NFYB/HLF/FOS/ZNF585B/CEBPG/ZNF600/ZNF841/MEF2D/PRDM2/ZNF71/ZNF131/E4F1/CASZ1/NR1I2/ZNF292/SRF/NFIC/VENTX/PRDM16/FOSB/ZNF345/TCF4/ZFAT/PBX3/CREB3/RELA/KLF13/CSRNP2/NR4A2/MIXL1/BACH1/GFI1B/STAT3/ZNF43/ZNF227/ZNF438/CREB1/SOX18/NR2E3/SMAD1/FOXO4/ZBED1/NR1I3/ZNF585A/ZNF33B/ZNF597/CREB3L4/MEIS1/NR4A3/FOXK2/IRF1/FOXC1/FOSL1/EGR1/ZNF197/NRF1/SATB2/ZNF384/TFDP2/ELK3/NKRF/ZNF574/E2F3/RBPJ/EGR3/ZNF224/HNF1A/HOXA9/ELF3/HOXA7/STAT5B/BATF/ETV5/HSF1/HOXA5/THAP11/VEZF1/MAFF/CREB3L2/ZNF770/PAX8/ETV4/ZNF24/HIF1A/ZNF629/HOXB5/CLOCK/ZNF717/ZNF786/GLI1/ZNF606/BARHL1/ZNF300/ESR1/RFX5/ZNF658/FOXO3/RUNX1/ZNF107/GMEB2/JUND/ZBTB17/ETV2/SREBF1/DMTF1/ZBTB7B/ATF4/GCM1/HSF2/ELK1/RAX2/HOXA10/MYC/ZNF226/TFE3/TFCP2L1/SOX12/NR6A1/NFYC/NFATC3/PAX5/GLIS3/ZNF267/ZNF473/MEIS2/MESP1/MZF1/CEBPA/ZBTB16/ELF4/GATA2/SPIB/ZNF268/JUN/ZNF580/MEF2C/ZNF668/ATF1/ZFX/SP1/ZNF780B/TEF/HEYL/ZNF91/FOXJ2/NR2C2/MYB/SIX5/MLXIP/TEAD4/TP53/STAT6/EPAS1/CEBPB/CREB3L3/NFAT5/MEF2B/ELK4/NR1H3/TFAP4/MITF/HOXA1/ZNF208/ZSCAN21/TP73/WT1/SP7/ZNF639/LHX4/ZNF229/ZNF395	274
