node_from	node_to	weight
chr6:134522958-134535047	chr6:135046704-135048700	1
chr6:134522958-134535047	chr6:135048701-135051124	1
chr6:134522958-134535047	chr6:135108741-135112264	1
chr6:134522958-134535047	chr6:135142495-135143702	1
chr6:134522958-134535047	chr6:135171116-135172391	1
chr6:135269327-135279081	chr6:134522958-134535047	1
chr6:135269327-135279081	chr6:135560167-135561756	1
chr6:135269327-135279081	chr6:135579978-135586034	1
chr6:135422553-135424364	chr6:135731797-135739598	1
chr6:135422553-135424364	chr6:135764225-135765573	1
chr6:135560167-135561756	chr6:135721635-135731796	1
chr6:135560167-135561756	chr6:135731797-135739598	1
chr6:135579978-135586034	chr6:135731797-135739598	1
chr6:136285224-136299797	chr6:136393706-136402058	1
chr6:136543920-136560618	chr6:135769612-135771464	1
chr6:136543920-136560618	chr6:135812561-135818166	1
chr6:136543920-136560618	chr6:135843550-135845461	1
chr6:137169858-137180126	chr6:137950400-137952895	1
chr6:137316117-137317076	chr6:137938241-137942892	1
chr6:137316117-137317076	chr6:137950400-137952895	1
chr6:137364908-137367305	chr6:137950400-137952895	1
chr6:137492383-137506744	chr6:138043944-138047760	1
chr6:138036420-138043943	chr6:138125116-138126865	1
chr6:138036420-138043943	chr6:138128389-138132883	1
chr6:138036420-138043943	chr6:138132884-138134217	1
chr6:138036420-138043943	chr6:138144532-138149935	1
chr6:138036420-138043943	chr6:138149936-138153980	1
chr6:138036420-138043943	chr6:138163996-138167535	1
chr6:138036420-138043943	chr6:138170482-138179535	1
chr6:138036420-138043943	chr6:138182574-138184707	1
chr6:138036420-138043943	chr6:138184708-138186854	1
chr6:138036420-138043943	chr6:138193358-138196796	1
chr6:138036420-138043943	chr6:138196797-138202660	1
chr6:138036420-138043943	chr6:138241190-138244748	1
chr6:138036420-138043943	chr6:138246640-138250778	1
chr6:138036420-138043943	chr6:138250779-138254760	1
chr6:138036420-138043943	chr6:138254761-138257143	1
chr6:138036420-138043943	chr6:138258227-138262493	1
chr6:138036420-138043943	chr6:138262494-138267565	1
chr6:138036420-138043943	chr6:138267566-138268650	1
chr6:138036420-138043943	chr6:138272353-138273218	1
chr6:139178377-139181408	chr6:139592194-139596899	1
chr6:143066273-143069834	chr6:143257061-143259224	1
chr6:143066273-143069834	chr6:143341261-143344799	1
chr6:143066273-143069834	chr6:143355890-143361018	1
chr6:143066273-143069834	chr6:143521631-143523726	1
chr6:143066273-143069834	chr6:143716305-143722392	1
chr6:143066273-143069834	chr6:143722393-143725434	1
chr6:143066273-143069834	chr6:143752899-143753870	1
chr6:143066273-143069834	chr6:143764173-143766880	1
chr6:143355890-143361018	chr6:143013394-143015005	1
chr6:143355890-143361018	chr6:143066273-143069834	1
chr6:143355890-143361018	chr6:143077789-143087689	1
chr6:143355890-143361018	chr6:143722393-143725434	1
chr6:143355890-143361018	chr6:143725435-143733380	1
chr6:143355890-143361018	chr6:143752899-143753870	1
chr6:143361019-143368904	chr6:143013394-143015005	1
chr6:143361019-143368904	chr6:143066273-143069834	1
chr6:143823742-143825871	chr6:143013394-143015005	1
chr6:143877793-143884094	chr6:144184868-144188172	1
chr6:143877793-143884094	chr6:144223353-144223957	1
chr6:143877793-143884094	chr6:144261217-144265086	1
chr6:143877793-143884094	chr6:144267560-144272667	1
chr6:143877793-143884094	chr6:144279994-144282463	1
chr6:143877793-143884094	chr6:144284860-144286426	1
chr6:143877793-143884094	chr6:144286427-144287130	1
chr6:143877793-143884094	chr6:144287131-144290374	1
chr6:143877793-143884094	chr6:144290375-144303213	1
chr6:143877793-143884094	chr6:144304649-144307396	1
chr6:143877793-143884094	chr6:144307397-144307698	1
chr6:143877793-143884094	chr6:144319399-144321305	1
chr6:143877793-143884094	chr6:144387506-144391331	1
chr6:143877793-143884094	chr6:144394971-144396713	1
chr6:144184868-144188172	chr6:143826931-143831181	1
chr6:144184868-144188172	chr6:143846452-143851879	1
chr6:144184868-144188172	chr6:143862952-143875859	1
chr6:144184868-144188172	chr6:143877793-143884094	1
chr6:144184868-144188172	chr6:143884095-143889886	1
chr6:144184868-144188172	chr6:143889887-143897273	1
chr6:144184868-144188172	chr6:143897274-143903600	1
chr6:144184868-144188172	chr6:143903601-143921075	1
chr6:144184868-144188172	chr6:143925308-143930750	1
chr6:144184868-144188172	chr6:143932755-143937929	1
chr6:145668875-145670263	chr2:203004041-203006518	1
chr6:149279974-149287735	chr6:148856561-148860824	1
chr6:149279974-149287735	chr6:148868110-148870296	1
chr6:149279974-149287735	chr6:148882592-148885535	1
chr6:149279974-149287735	chr6:148921895-148935230	1
chr6:149279974-149287735	chr6:148945044-148945711	1
chr6:149279974-149287735	chr6:148949589-148951347	1
chr6:149279974-149287735	chr6:148995416-149004173	1
chr6:149539319-149540324	chr6:149407594-149411009	1
chr6:149539319-149540324	chr6:149643224-149652732	1
chr6:149539319-149540324	chr6:149652733-149657393	1
chr6:149539319-149540324	chr6:149661283-149663996	1
chr6:149539319-149540324	chr6:149673402-149681500	1
chr6:149539319-149540324	chr6:149741958-149751729	1
chr6:149539319-149540324	chr6:149834768-149840193	1
chr6:149561034-149567590	chr6:149344911-149346515	1
chr6:149561034-149567590	chr6:149346516-149348432	1
chr6:149561034-149567590	chr6:149348433-149352591	1
chr6:149561034-149567590	chr6:149354480-149358864	1
chr6:149561034-149567590	chr6:149359980-149367008	1
chr6:149561034-149567590	chr6:149367009-149373863	1
chr6:149561034-149567590	chr6:149375019-149376984	1
chr6:149561034-149567590	chr6:149383268-149387833	1
chr6:149561034-149567590	chr6:149394978-149398262	1
chr6:149561034-149567590	chr6:149407594-149411009	1
chr6:149561034-149567590	chr6:149411223-149415026	1
chr6:149561034-149567590	chr6:149453513-149454065	1
chr6:149561034-149567590	chr6:149491526-149492659	1
chr6:149561034-149567590	chr6:149496483-149499692	1
chr6:149561034-149567590	chr6:149514246-149516901	1
chr6:149561034-149567590	chr6:149517061-149520701	1
chr6:149561034-149567590	chr6:149521830-149522578	1
chr6:149561034-149567590	chr6:149549470-149557477	1
chr6:149561034-149567590	chr6:149557478-149559068	1
chr6:149561034-149567590	chr6:149595692-149599134	1
chr6:149561034-149567590	chr6:149626502-149633933	1
chr6:149561034-149567590	chr6:149643224-149652732	1
chr6:149561034-149567590	chr6:149652733-149657393	1
chr6:149561034-149567590	chr6:149661283-149663996	1
chr6:149561034-149567590	chr6:149673402-149681500	1
chr6:149561034-149567590	chr6:149683471-149687577	1
chr6:149561034-149567590	chr6:149687578-149691356	1
chr6:149561034-149567590	chr6:149741958-149751729	1
chr6:149561034-149567590	chr6:149755175-149764290	1
chr6:149561034-149567590	chr6:149810878-149814943	1
chr6:149561034-149567590	chr6:149814944-149817309	1
chr6:149561034-149567590	chr6:149834768-149840193	1
chr6:149696683-149724592	chr6:149348433-149352591	1
chr6:149696683-149724592	chr6:149354480-149358864	1
chr6:149696683-149724592	chr6:149383268-149387833	1
chr6:149696683-149724592	chr6:149407594-149411009	1
chr6:149696683-149724592	chr6:149411223-149415026	1
chr6:149696683-149724592	chr6:149514246-149516901	1
chr6:149696683-149724592	chr6:149517061-149520701	1
chr6:149834768-149840193	chr6:148882592-148885535	1
chr6:149834768-149840193	chr6:149279974-149287735	1
chr6:149834768-149840193	chr6:149294163-149295377	1
chr6:149834768-149840193	chr6:149308678-149311694	1
chr6:149834768-149840193	chr6:149318563-149319377	1
chr6:149834768-149840193	chr6:149319665-149325818	1
chr6:149834768-149840193	chr6:149330211-149338167	1
chr6:149834768-149840193	chr6:149338168-149340601	1
chr6:149834768-149840193	chr6:149344911-149346515	1
chr6:149834768-149840193	chr6:149346516-149348432	1
chr6:149834768-149840193	chr6:149348433-149352591	1
chr6:149834768-149840193	chr6:149354480-149358864	1
chr6:149834768-149840193	chr6:149359980-149367008	1
chr6:149834768-149840193	chr6:149367009-149373863	1
chr6:149834768-149840193	chr6:149375019-149376984	1
chr6:149834768-149840193	chr6:149383268-149387833	1
chr6:149834768-149840193	chr6:149394978-149398262	1
chr6:149834768-149840193	chr6:149407594-149411009	1
chr6:149834768-149840193	chr6:149411223-149415026	1
chr6:149891639-149898098	chr6:149344911-149346515	1
chr6:149891639-149898098	chr6:149346516-149348432	1
chr6:149891639-149898098	chr6:149348433-149352591	1
chr6:149891639-149898098	chr6:149957327-149968227	1
chr6:149891639-149898098	chr6:150022585-150026386	1
chr6:149891639-149898098	chr6:150026434-150036029	1
chr6:149891639-149898098	chr6:150084604-150092405	1
chr6:149891639-149898098	chr6:150138583-150142805	1
chr6:149891639-149898098	chr6:150142806-150146312	1
chr6:149891639-149898098	chr6:150151702-150156188	1
chr6:149891639-149898098	chr6:150177475-150179883	1
chr6:149909644-149914487	chr6:149344911-149346515	1
chr6:149909644-149914487	chr6:149346516-149348432	1
chr6:149909644-149914487	chr6:149354480-149358864	1
chr6:149909644-149914487	chr6:150142806-150146312	1
chr6:149914488-149919258	chr6:149344911-149346515	1
chr6:149914488-149919258	chr6:150142806-150146312	1
chr6:149914488-149919258	chr6:150177475-150179883	1
chr6:150118343-150120462	chr6:150043721-150046228	1
chr6:150216266-150223260	chr6:150151702-150156188	1
chr6:150647896-150648370	chr6:150373269-150380694	1
chr6:150647896-150648370	chr6:150391961-150397108	1
chr6:150647896-150648370	chr6:150401446-150402249	1
chr6:150647896-150648370	chr6:150432759-150443144	1
chr6:150647896-150648370	chr6:150484756-150493779	1
chr6:150685669-150691173	chr6:150373269-150380694	1
chr6:150685669-150691173	chr6:150391961-150397108	1
chr6:150685669-150691173	chr6:150401446-150402249	1
chr6:150685669-150691173	chr6:151088534-151090006	1
chr6:151256814-151280454	chr6:151632340-151638647	1
chr6:151256814-151280454	chr6:151653550-151670491	1
chr6:151256814-151280454	chr6:151671106-151671565	1
chr6:151256814-151280454	chr6:151672881-151673595	1
chr6:151256814-151280454	chr6:151687006-151693024	1
chr6:151373528-151379269	chr6:151553875-151558968	1
chr6:151373528-151379269	chr6:151563173-151564643	1
chr6:151373528-151379269	chr6:151564644-151565731	1
chr6:151373528-151379269	chr6:151571689-151577350	1
chr6:151373528-151379269	chr6:151604390-151606059	1
chr6:151373528-151379269	chr6:151606060-151611194	1
chr6:151373528-151379269	chr6:151611195-151614853	1
chr6:151373528-151379269	chr6:151622861-151628061	1
chr6:151373528-151379269	chr6:151628062-151632339	1
chr6:151373528-151379269	chr6:151632340-151638647	1
chr6:151373528-151379269	chr6:151670492-151671078	1
chr6:151373528-151379269	chr6:151700101-151700385	1
chr6:151585960-151603044	chr6:150685669-150691173	1
chr6:151585960-151603044	chr6:151604390-151606059	1
chr6:151653550-151670491	chr6:151196922-151202987	1
chr6:151653550-151670491	chr6:151202988-151203830	1
chr6:151653550-151670491	chr6:151204844-151209978	1
chr6:151653550-151670491	chr6:151214621-151219874	1
chr6:151653550-151670491	chr6:151220187-151223578	1
chr6:151653550-151670491	chr6:151224111-151240728	1
chr6:151653550-151670491	chr6:151245917-151248172	1
chr6:151653550-151670491	chr6:151248173-151254175	1
chr6:151653550-151670491	chr6:151285578-151290875	1
chr6:151653550-151670491	chr6:151290876-151292991	1
chr6:151653550-151670491	chr6:151312382-151315906	1
chr6:151653550-151670491	chr6:151330379-151330679	1
chr6:151653550-151670491	chr6:151332310-151334742	1
chr6:151653550-151670491	chr6:151334743-151335530	1
chr6:151653550-151670491	chr6:151335531-151340115	1
chr6:151653550-151670491	chr6:151342195-151344730	1
chr6:151653550-151670491	chr6:151344846-151351849	1
chr6:151653550-151670491	chr6:151671566-151672880	1
chr6:151923187-151937046	chr6:152594430-152601470	1
chr6:152132510-152135543	chr6:152379770-152382845	1
chr6:152132510-152135543	chr6:152386594-152387691	1
chr6:152132510-152135543	chr6:152417152-152418398	1
chr6:152132510-152135543	chr6:152418399-152419494	1
chr6:152132510-152135543	chr6:152420636-152431845	1
chr6:152132510-152135543	chr6:152432020-152438077	1
chr6:152132510-152135543	chr6:152440884-152444333	1
chr6:152132510-152135543	chr6:152444334-152449148	1
chr6:152132510-152135543	chr6:152452630-152462517	1
chr6:152132510-152135543	chr6:152463631-152464953	1
chr6:152132510-152135543	chr6:152476612-152482786	1
chr6:152132510-152135543	chr6:152588995-152590075	1
chr6:152132510-152135543	chr6:152594430-152601470	1
chr6:152862133-152876980	chr6:152132510-152135543	1
chr6:155138842-155146809	chr6:155010413-155012853	1
chr6:155138842-155146809	chr6:155577545-155578783	1
chr6:155138842-155146809	chr6:155579535-155588655	1
chr6:155151875-155155277	chr6:155010413-155012853	1
chr6:155151875-155155277	chr6:155577545-155578783	1
chr6:155151875-155155277	chr6:155598590-155603487	1
chr6:155151875-155155277	chr6:155606310-155609561	1
chr6:155197953-155206881	chr6:155010413-155012853	1
chr6:155197953-155206881	chr6:155208688-155209986	1
chr6:155197953-155206881	chr6:155466823-155471727	1
chr6:155197953-155206881	chr6:155497171-155498674	1
chr6:155197953-155206881	chr6:155498675-155511345	1
chr6:155197953-155206881	chr6:155511346-155518585	1
chr6:155197953-155206881	chr6:155563011-155571720	1
chr6:155197953-155206881	chr6:155573831-155577544	1
chr6:155197953-155206881	chr6:155577545-155578783	1
chr6:155197953-155206881	chr6:155578784-155579534	1
chr6:155197953-155206881	chr6:155579535-155588655	1
chr6:155197953-155206881	chr6:155592081-155598589	1
chr6:155197953-155206881	chr6:155598590-155603487	1
chr6:155197953-155206881	chr6:155606310-155609561	1
chr6:155197953-155206881	chr6:155620111-155625032	1
chr6:155197953-155206881	chr6:155631854-155633072	1
chr6:155214702-155229483	chr6:155010413-155012853	1
chr6:155214702-155229483	chr6:155208688-155209986	1
chr6:155214702-155229483	chr6:155448142-155453306	1
chr6:155214702-155229483	chr6:155497171-155498674	1
chr6:155214702-155229483	chr6:155511346-155518585	1
chr6:155214702-155229483	chr6:155563011-155571720	1
chr6:155214702-155229483	chr6:155573831-155577544	1
chr6:155214702-155229483	chr6:155577545-155578783	1
chr6:155214702-155229483	chr6:155578784-155579534	1
chr6:155214702-155229483	chr6:155579535-155588655	1
chr6:155214702-155229483	chr6:155592081-155598589	1
chr6:155214702-155229483	chr6:155598590-155603487	1
chr6:155214702-155229483	chr6:155606310-155609561	1
chr6:155214702-155229483	chr6:155620111-155625032	1
chr6:155214702-155229483	chr6:155631854-155633072	1
chr6:155577545-155578783	chr6:155010413-155012853	1
chr6:155577545-155578783	chr6:155182084-155185478	1
chr6:155577545-155578783	chr6:155185479-155193586	1
chr6:155577545-155578783	chr6:155193587-155194754	1
chr6:155577545-155578783	chr6:155196415-155197952	1
chr6:155577545-155578783	chr6:155197953-155206881	1
chr6:155577545-155578783	chr6:155208688-155209986	1
chr6:155577545-155578783	chr6:155214702-155229483	1
chr6:155577545-155578783	chr6:155231100-155232222	1
chr6:155577545-155578783	chr6:155246462-155249302	1
chr6:155577545-155578783	chr6:155253393-155254814	1
chr6:155577545-155578783	chr6:155497171-155498674	1
chr6:155579535-155588655	chr6:155182084-155185478	1
chr6:155579535-155588655	chr6:155185479-155193586	1
chr6:155579535-155588655	chr6:155193587-155194754	1
chr6:155579535-155588655	chr6:155196415-155197952	1
chr6:155579535-155588655	chr6:155197953-155206881	1
chr6:155579535-155588655	chr6:155208688-155209986	1
chr6:155579535-155588655	chr6:155214702-155229483	1
chr6:155579535-155588655	chr6:155231100-155232222	1
chr6:155579535-155588655	chr6:155246462-155249302	1
chr6:155579535-155588655	chr6:155253393-155254814	1
chr6:155579535-155588655	chr6:155497171-155498674	1
chr6:156265788-156269024	chr6:155776305-155778299	1
chr6:156265788-156269024	chr6:156699269-156701825	1
chr6:156699269-156701825	chr13:33144034-33158435	1
chr6:157711228-157719415	chr6:155638461-155645827	1
chr6:157711228-157719415	chr6:155646387-155651192	1
chr6:158295670-158300117	chr6:158090772-158096931	1
chr6:158295670-158300117	chr6:158096932-158100012	1
chr6:158295670-158300117	chr6:158101990-158104204	1
chr6:158295670-158300117	chr6:158104205-158110971	1
chr6:158295670-158300117	chr6:158137106-158137664	1
chr6:158295670-158300117	chr6:158137665-158138426	1
chr6:158295670-158300117	chr6:158158053-158164244	1
chr6:158295670-158300117	chr6:158168643-158171658	1
chr6:158295670-158300117	chr6:158178802-158183362	1
chr6:158295670-158300117	chr6:158489191-158497968	1
chr6:158295670-158300117	chr6:158553502-158553739	1
chr6:158313011-158318923	chr6:158168643-158171658	1
chr6:158351675-158360818	chr6:158168643-158171658	1
chr6:158351675-158360818	chr6:158484010-158489190	1
chr6:158351675-158360818	chr6:158489191-158497968	1
chr6:158351675-158360818	chr6:158497969-158501713	1
chr6:158351675-158360818	chr6:158501714-158503775	1
chr6:158351675-158360818	chr6:158514943-158515787	1
chr6:158351675-158360818	chr6:158538238-158542665	1
chr6:158351675-158360818	chr6:158553502-158553739	1
chr6:158351675-158360818	chr6:158555671-158566451	1
chr6:158351675-158360818	chr6:158571695-158574616	1
chr6:158732550-158733803	chr6:158837510-158839890	1
chr6:158732550-158733803	chr6:158876889-158880790	1
chr6:158732550-158733803	chr6:158902929-158905997	1
chr6:158732550-158733803	chr6:158919284-158920996	1
chr6:158732550-158733803	chr6:158922398-158926529	1
chr6:158732550-158733803	chr6:158976986-158980414	1
chr6:158732550-158733803	chr6:159025799-159031139	1
chr6:158808236-158827256	chr6:158699539-158702786	1
chr6:158808236-158827256	chr6:158702787-158703413	1
chr6:158808236-158827256	chr6:158703414-158707251	1
chr6:158808236-158827256	chr6:158743901-158745465	1
chr6:158808236-158827256	chr6:158919284-158920996	1
chr6:158808236-158827256	chr6:158974320-158976985	1
chr6:158808236-158827256	chr6:158976986-158980414	1
chr6:158808236-158827256	chr6:158981932-158997056	1
chr6:158808236-158827256	chr6:159025799-159031139	1
chr6:159040327-159047545	chr6:158569097-158571694	1
chr6:159040327-159047545	chr6:158613387-158617715	1
chr6:159040327-159047545	chr6:158702787-158703413	1
chr6:159040327-159047545	chr6:159049350-159049727	1
chr6:159040327-159047545	chr6:159049728-159050302	1
chr6:159040327-159047545	chr6:159050303-159051925	1
chr6:159338037-159355247	chr6:159114133-159124537	1
chr6:159338037-159355247	chr6:159127857-159128941	1
chr6:159338037-159355247	chr6:159165892-159169012	1
chr6:160131661-160144119	chr6:160195295-160201973	1
chr6:160131661-160144119	chr6:160205027-160208596	1
chr6:160131661-160144119	chr6:160217094-160227421	1
chr6:160195295-160201973	chr6:160107734-160112133	1
chr6:160195295-160201973	chr6:160163147-160167470	1
chr6:160195295-160201973	chr6:160461418-160468228	1
chr6:160195295-160201973	chr6:160468229-160468707	1
chr6:160195295-160201973	chr6:160468708-160472056	1
chr6:160195295-160201973	chr6:160484567-160491289	1
chr6:160195295-160201973	chr6:160492860-160495462	1
chr6:160195295-160201973	chr6:160495463-160508685	1
chr6:160195295-160201973	chr6:160508686-160509742	1
chr6:160195295-160201973	chr6:160509743-160517675	1
chr6:160205027-160208596	chr6:160102669-160107733	1
chr6:160205027-160208596	chr6:160107734-160112133	1
chr6:160205027-160208596	chr6:160163147-160167470	1
chr6:160205027-160208596	chr6:160254843-160259396	1
chr6:160205027-160208596	chr6:160399200-160402590	1
chr6:160205027-160208596	chr6:160453280-160461417	1
chr6:160205027-160208596	chr6:160461418-160468228	1
chr6:160205027-160208596	chr6:160468229-160468707	1
chr6:160205027-160208596	chr6:160468708-160472056	1
chr6:160205027-160208596	chr6:160484567-160491289	1
chr6:160205027-160208596	chr6:160492860-160495462	1
chr6:160205027-160208596	chr6:160495463-160508685	1
chr6:160205027-160208596	chr6:160508686-160509742	1
chr6:160205027-160208596	chr6:160521688-160527893	1
chr6:160205027-160208596	chr6:160873046-160879160	1
chr6:160217094-160227421	chr6:160228540-160229925	1
chr6:160217094-160227421	chr6:160229926-160231400	1
chr6:160217094-160227421	chr6:160231401-160238939	1
chr6:160312531-160328660	chr6:160858805-160860709	1
chr6:160312531-160328660	chr6:160873046-160879160	1
chr6:160541757-160544439	chr6:160205027-160208596	1
chr6:160541757-160544439	chr6:160217094-160227421	1
chr6:160541757-160544439	chr6:160858805-160860709	1
chr6:160541757-160544439	chr6:160873046-160879160	1
chr6:161085686-161088084	chr6:166127936-166132319	1
chr6:163468357-163488187	chr6:164565730-164566479	1
chr6:163604537-163612928	chr6:163839317-163845545	1
chr6:163604537-163612928	chr6:163974906-163982746	1
chr6:163604537-163612928	chr6:164344826-164347434	1
chr6:163604537-163612928	chr6:164355274-164359421	1
chr6:163604537-163612928	chr6:164360227-164363626	1
chr6:163604537-163612928	chr6:164363627-164368983	1
chr6:163604537-163612928	chr6:164370211-164379561	1
chr6:163604537-163612928	chr6:164389930-164394914	1
chr6:163604537-163612928	chr6:164395913-164398809	1
chr6:163604537-163612928	chr6:164529122-164531993	1
chr6:163604537-163612928	chr6:164531994-164538226	1
chr6:166127936-166132319	chr6:165825821-165834178	1
chr6:166127936-166132319	chr6:166269934-166273148	1
chr6:166308469-166324092	chr6:166325358-166330130	1
chr6:166308469-166324092	chr6:166330131-166335071	1
chr6:166308469-166324092	chr6:166491454-166493548	1
chr6:166308469-166324092	chr6:166577188-166578307	1
chr6:166619663-166625970	chr6:166915934-166923772	1
chr6:166619663-166625970	chr6:167520097-167532016	1
chr6:166915934-166923772	chr6:167132956-167134999	1
chr6:167520097-167532016	chr6:167190539-167192769	1
chr6:167520097-167532016	chr6:167192770-167195299	1
chr6:167557301-167560641	chr6:167171818-167174083	1
chr6:167557301-167560641	chr6:167174084-167179988	1
chr6:167557301-167560641	chr6:167180367-167190538	1
chr6:167557301-167560641	chr6:167190539-167192769	1
chr6:167557301-167560641	chr6:167192770-167195299	1
chr6:167570670-167577926	chr6:167174084-167179988	1
chr6:167570670-167577926	chr6:167180367-167190538	1
chr6:167570670-167577926	chr6:167190539-167192769	1
chr6:167570670-167577926	chr6:167192770-167195299	1
chr6:167683050-167693257	chr6:167190539-167192769	1
chr6:170125639-170134202	chr6:169298618-169308857	1
chr6:170125639-170134202	chr6:169349303-169353029	1
chr6:170125639-170134202	chr6:170864583-170868907	1
chr6:170125639-170134202	chr6:170888501-170889386	1
chr6:170125639-170134202	chr6:170889387-170892962	1
chr6:170125639-170134202	chr6:170894710-170896083	1
chr6:170571434-170572351	chr6:170332649-170333336	1
chr7:589122-592861	chr7:771210-772460	1
chr7:589122-592861	chr7:789200-795110	1
chr7:589122-592861	chr7:804693-805943	1
chr7:589122-592861	chr7:805944-814533	1
chr7:589122-592861	chr7:815294-818315	1
chr7:909888-931702	chr7:992498-1000005	1
chr7:992498-1000005	chr7:931703-934534	1
chr7:1021719-1032094	chr7:1087409-1098462	1
chr7:1021719-1032094	chr7:1117647-1119002	1
chr7:1021719-1032094	chr7:1165069-1171508	1
chr7:1021719-1032094	chr7:1181581-1182278	1
chr7:1021719-1032094	chr7:1182279-1193384	1
chr7:1021719-1032094	chr7:1194267-1197009	1
chr7:1021719-1032094	chr7:1216910-1222894	1
chr7:1053586-1065595	chr7:1194267-1197009	1
chr7:1065596-1082452	chr7:1194267-1197009	1
chr7:1098463-1117646	chr7:1021719-1032094	1
chr7:1098463-1117646	chr7:1053586-1065595	1
chr7:1098463-1117646	chr7:1065596-1082452	1
chr7:1576433-1606883	chr7:2232590-2234757	1
chr7:1576433-1606883	chr7:2234758-2241266	1
chr7:1576433-1606883	chr7:2402348-2404291	1
chr7:1576433-1606883	chr7:2607847-2608601	1
chr7:1725636-1738329	chr22:23765880-23772212	1
chr7:1725636-1738329	chr7:1740465-1747974	1
chr7:1725636-1738329	chr7:2170583-2174196	1
chr7:1725636-1738329	chr7:2190719-2191240	1
chr7:1725636-1738329	chr7:2191241-2192840	1
chr7:1725636-1738329	chr7:2192841-2198057	1
chr7:1725636-1738329	chr7:2230045-2232589	1
chr7:1725636-1738329	chr7:2232590-2234757	1
chr7:1725636-1738329	chr7:2234758-2241266	1
chr7:1725636-1738329	chr7:2241267-2247751	1
chr7:1881075-1888085	chr22:23765880-23772212	1
chr7:1881075-1888085	chr7:2170583-2174196	1
chr7:1881075-1888085	chr7:2190719-2191240	1
chr7:1881075-1888085	chr7:2230045-2232589	1
chr7:1881075-1888085	chr7:2232590-2234757	1
chr7:1881075-1888085	chr7:2234758-2241266	1
chr7:2590223-2594255	chr7:1532892-1542033	1
chr7:2590223-2594255	chr7:2456624-2464147	1
chr7:2590223-2594255	chr7:2473521-2475428	1
chr7:2590223-2594255	chr7:2475429-2478254	1
chr7:2590223-2594255	chr7:2478255-2484789	1
chr7:2590223-2594255	chr7:2493325-2519322	1
chr7:2590223-2594255	chr7:2519678-2520313	1
chr7:2590223-2594255	chr7:2520314-2528334	1
chr7:2590223-2594255	chr7:2528335-2533069	1
chr7:2590223-2594255	chr7:2535676-2536277	1
chr7:2590223-2594255	chr7:2643302-2648464	1
chr7:2590223-2594255	chr7:2648465-2651613	1
chr7:2590223-2594255	chr7:2651614-2653829	1
chr7:2590223-2594255	chr7:2653830-2661030	1
chr7:2590223-2594255	chr7:2661031-2664448	1
chr7:2590223-2594255	chr7:2675558-2676207	1
chr7:2590223-2594255	chr7:2676208-2690329	1
chr7:2590223-2594255	chr7:2739609-2744854	1
chr7:2590223-2594255	chr7:2749978-2761822	1
chr7:2590223-2594255	chr7:2764788-2767844	1
chr7:2590223-2594255	chr7:2767845-2770361	1
chr7:2590223-2594255	chr7:2802041-2803348	1
chr7:2590223-2594255	chr7:2841290-2843308	1
chr7:2690785-2738624	chr7:2447280-2456623	1
chr7:2690785-2738624	chr7:2456624-2464147	1
chr7:2690785-2738624	chr7:2464148-2465351	1
chr7:2690785-2738624	chr7:2465352-2473520	1
chr7:2690785-2738624	chr7:2475429-2478254	1
chr7:2690785-2738624	chr7:2478255-2484789	1
chr7:2690785-2738624	chr7:2493325-2519322	1
chr7:2690785-2738624	chr7:2519678-2520313	1
chr7:2690785-2738624	chr7:2520314-2528334	1
chr7:2690785-2738624	chr7:2528335-2533069	1
chr7:2690785-2738624	chr7:2535676-2536277	1
chr7:2690785-2738624	chr7:2590223-2594255	1
chr7:2690785-2738624	chr7:2605920-2607344	1
chr7:2690785-2738624	chr7:2607847-2608601	1
chr7:2690785-2738624	chr7:2608602-2613163	1
chr7:2690785-2738624	chr7:2613164-2618426	1
chr7:2690785-2738624	chr7:2618427-2624349	1
chr7:2690785-2738624	chr7:2629420-2631914	1
chr7:2690785-2738624	chr7:2643302-2648464	1
chr7:2690785-2738624	chr7:2648465-2651613	1
chr7:2690785-2738624	chr7:2739609-2744854	1
chr7:2981215-2986553	chr7:3146784-3157540	1
chr7:2981215-2986553	chr7:3238327-3239767	1
chr7:3200654-3217536	chr7:2981215-2986553	1
chr7:3200654-3217536	chr7:3068406-3084023	1
chr7:3200654-3217536	chr7:3445945-3459460	1
chr7:4727722-4729927	chr7:2764788-2767844	1
chr7:4727722-4729927	chr7:2854099-2860032	1
chr7:4727722-4729927	chr7:4646889-4652448	1
chr7:4727722-4729927	chr7:4661882-4679154	1
chr7:4727722-4729927	chr7:4743265-4757408	1
chr7:4727722-4729927	chr7:4757409-4763269	1
chr7:4727722-4729927	chr7:4767755-4773641	1
chr7:4727722-4729927	chr7:4774561-4781317	1
chr7:4727722-4729927	chr7:4781318-4783507	1
chr7:4727722-4729927	chr7:4786708-4788960	1
chr7:4727722-4729927	chr7:4788961-4797385	1
chr7:4727722-4729927	chr7:4797386-4797729	1
chr7:4727722-4729927	chr7:4797730-4798340	1
chr7:4727722-4729927	chr7:4798341-4806556	1
chr7:4727722-4729927	chr7:5176243-5186412	1
chr7:5489147-5531165	chr7:5176243-5186412	1
chr7:5489147-5531165	chr7:5241903-5248156	1
chr7:5489147-5531165	chr7:5265241-5271637	1
chr7:5489147-5531165	chr7:5271638-5273915	1
chr7:5489147-5531165	chr7:5382355-5386472	1
chr7:5489147-5531165	chr7:5386473-5390951	1
chr7:5489147-5531165	chr7:5390952-5392667	1
chr7:5489147-5531165	chr7:5392668-5400768	1
