A	B	nOverlap
transmembrane receptor protein serine/threonine kinase signaling pathway	reproductive system development	3
transmembrane receptor protein serine/threonine kinase signaling pathway	epithelial tube formation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	response to oxidative stress	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of protein catabolic process	2
transmembrane receptor protein serine/threonine kinase signaling pathway	ensheathment of neurons	2
transmembrane receptor protein serine/threonine kinase signaling pathway	axon ensheathment	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of stress-activated MAPK cascade	3
transmembrane receptor protein serine/threonine kinase signaling pathway	epithelium migration	4
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of epithelial to mesenchymal transition	3
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of ossification	3
transmembrane receptor protein serine/threonine kinase signaling pathway	tissue migration	4
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of biomineral tissue development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	embryonic morphogenesis	6
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of stress-activated protein kinase signaling cascade	3
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of biomineralization	2
transmembrane receptor protein serine/threonine kinase signaling pathway	morphogenesis of embryonic epithelium	3
transmembrane receptor protein serine/threonine kinase signaling pathway	face development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	aortic valve morphogenesis	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of BMP signaling pathway	3
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of programmed cell death	5
transmembrane receptor protein serine/threonine kinase signaling pathway	muscle tissue development	3
transmembrane receptor protein serine/threonine kinase signaling pathway	response to mechanical stimulus	2
transmembrane receptor protein serine/threonine kinase signaling pathway	sensory organ morphogenesis	2
transmembrane receptor protein serine/threonine kinase signaling pathway	skeletal system development	5
transmembrane receptor protein serine/threonine kinase signaling pathway	gland development	3
transmembrane receptor protein serine/threonine kinase signaling pathway	myeloid leukocyte activation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	response to tumor necrosis factor	4
transmembrane receptor protein serine/threonine kinase signaling pathway	heart growth	2
transmembrane receptor protein serine/threonine kinase signaling pathway	transforming growth factor beta receptor signaling pathway	9
transmembrane receptor protein serine/threonine kinase signaling pathway	negative regulation of cell migration	4
transmembrane receptor protein serine/threonine kinase signaling pathway	p38MAPK cascade	2
transmembrane receptor protein serine/threonine kinase signaling pathway	nephron epithelium development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	muscle structure development	3
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of pathway-restricted SMAD protein phosphorylation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	head morphogenesis	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of fibroblast proliferation	2
transmembrane receptor protein serine/threonine kinase signaling pathway	negative regulation of lymphocyte differentiation	2
transmembrane receptor protein serine/threonine kinase signaling pathway	biomineral tissue development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	metanephros development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	heart development	4
transmembrane receptor protein serine/threonine kinase signaling pathway	ameboidal-type cell migration	5
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of catabolic process	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of apoptotic process	5
transmembrane receptor protein serine/threonine kinase signaling pathway	negative regulation of osteoblast differentiation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	sprouting angiogenesis	3
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of osteoblast differentiation	5
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of protein secretion	3
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of protein transport	4
transmembrane receptor protein serine/threonine kinase signaling pathway	nephron development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of stress-activated MAPK cascade	4
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of protein binding	2
transmembrane receptor protein serine/threonine kinase signaling pathway	neural tube development	3
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of bone mineralization	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of bone mineralization	2
transmembrane receptor protein serine/threonine kinase signaling pathway	negative regulation of cellular response to growth factor stimulus	4
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of cell-matrix adhesion	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of collagen metabolic process	2
transmembrane receptor protein serine/threonine kinase signaling pathway	positive regulation of collagen biosynthetic process	2
transmembrane receptor protein serine/threonine kinase signaling pathway	negative regulation of MAP kinase activity	2
transmembrane receptor protein serine/threonine kinase signaling pathway	activation of protein kinase activity	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of protein catabolic process	2
transmembrane receptor protein serine/threonine kinase signaling pathway	tube formation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	gliogenesis	2
transmembrane receptor protein serine/threonine kinase signaling pathway	response to calcium ion	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of stress-activated protein kinase signaling cascade	4
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of leukocyte differentiation	2
transmembrane receptor protein serine/threonine kinase signaling pathway	aortic valve development	2
transmembrane receptor protein serine/threonine kinase signaling pathway	regulation of JNK cascade	2
transmembrane receptor protein serine/threonine kinase signaling pathway	eye morphogenesis	2
transmembrane receptor protein serine/threonine kinase signaling pathway	smooth muscle cell proliferation	3
transmembrane receptor protein serine/threonine kinase signaling pathway	side of membrane	2
transmembrane receptor protein serine/threonine kinase signaling pathway	external side of plasma membrane	2
transmembrane receptor protein serine/threonine kinase signaling pathway	heparin binding	3
transmembrane receptor protein serine/threonine kinase signaling pathway	endopeptidase activity	2
transmembrane receptor protein serine/threonine kinase signaling pathway	growth factor activity	3
transmembrane receptor protein serine/threonine kinase signaling pathway	glycosaminoglycan binding	3
transmembrane receptor protein serine/threonine kinase signaling pathway	sulfur compound binding	3
transmembrane receptor protein serine/threonine kinase signaling pathway	cytokine receptor binding	2
transmembrane receptor protein serine/threonine kinase signaling pathway	cytokine activity	3
transmembrane receptor protein serine/threonine kinase signaling pathway	transforming growth factor beta binding	2
transmembrane receptor protein serine/threonine kinase signaling pathway	transforming growth factor beta receptor binding	2
muscle cell differentiation	syncytium formation by plasma membrane fusion	3
muscle cell differentiation	striated muscle cell apoptotic process	2
muscle cell differentiation	cell-cell fusion	3
muscle cell differentiation	biomineralization	2
muscle cell differentiation	respiratory system development	3
muscle cell differentiation	response to vitamin A	2
muscle cell differentiation	response to BMP	3
muscle cell differentiation	cellular response to BMP stimulus	3
muscle cell differentiation	anterior/posterior axis specification	2
muscle cell differentiation	macrophage differentiation	2
muscle cell differentiation	response to radiation	3
muscle cell differentiation	anterior/posterior pattern specification	4
muscle cell differentiation	negative regulation of immune system process	3
muscle cell differentiation	cardiac muscle tissue growth	3
muscle cell differentiation	muscle cell proliferation	4
muscle cell differentiation	cardiac muscle cell differentiation	6
muscle cell differentiation	syncytium formation	3
muscle cell differentiation	striated muscle cell differentiation	11
muscle cell differentiation	epithelial tube morphogenesis	5
muscle cell differentiation	glandular epithelial cell differentiation	3
muscle cell differentiation	myelination	3
muscle cell differentiation	reproductive structure development	3
muscle cell differentiation	tissue morphogenesis	7
muscle cell differentiation	endocrine pancreas development	2
muscle cell differentiation	heart valve formation	2
muscle cell differentiation	positive regulation of cardiocyte differentiation	2
muscle cell differentiation	type B pancreatic cell differentiation	2
muscle cell differentiation	reproductive system development	3
muscle cell differentiation	epithelial tube formation	3
muscle cell differentiation	response to oxidative stress	4
muscle cell differentiation	ensheathment of neurons	3
muscle cell differentiation	axon ensheathment	3
muscle cell differentiation	neuron fate commitment	3
muscle cell differentiation	calcium-mediated signaling	2
muscle cell differentiation	behavior	4
muscle cell differentiation	T-helper cell differentiation	2
muscle cell differentiation	regulation of biomineral tissue development	2
muscle cell differentiation	embryonic morphogenesis	5
muscle cell differentiation	regulation of biomineralization	2
muscle cell differentiation	morphogenesis of embryonic epithelium	3
muscle cell differentiation	face development	2
muscle cell differentiation	aortic valve morphogenesis	3
muscle cell differentiation	positive regulation of BMP signaling pathway	2
muscle cell differentiation	alpha-beta T cell differentiation	2
muscle cell differentiation	regulation of DNA binding	2
muscle cell differentiation	CD4-positive, alpha-beta T cell differentiation involved in immune response	2
muscle cell differentiation	positive regulation of programmed cell death	3
muscle cell differentiation	muscle tissue development	9
muscle cell differentiation	response to mechanical stimulus	2
muscle cell differentiation	sensory organ morphogenesis	2
muscle cell differentiation	skeletal system development	3
muscle cell differentiation	gland development	5
muscle cell differentiation	alpha-beta T cell activation involved in immune response	2
muscle cell differentiation	alpha-beta T cell differentiation involved in immune response	2
muscle cell differentiation	heart growth	3
muscle cell differentiation	olfactory bulb development	2
muscle cell differentiation	olfactory lobe development	2
muscle cell differentiation	regulation of lipid metabolic process	4
muscle cell differentiation	reactive oxygen species metabolic process	2
muscle cell differentiation	muscle structure development	15
muscle cell differentiation	glutathione metabolic process	2
muscle cell differentiation	regulation of fibroblast proliferation	3
muscle cell differentiation	negative regulation of lymphocyte differentiation	2
muscle cell differentiation	biomineral tissue development	2
muscle cell differentiation	rhythmic process	3
muscle cell differentiation	pulmonary valve morphogenesis	2
muscle cell differentiation	heart development	10
muscle cell differentiation	positive regulation of apoptotic process	3
muscle cell differentiation	small molecule biosynthetic process	2
muscle cell differentiation	regulation of osteoblast differentiation	2
muscle cell differentiation	cellular response to chemical stress	3
muscle cell differentiation	regulation of protein transport	2
muscle cell differentiation	steroid metabolic process	2
muscle cell differentiation	neural tube development	3
muscle cell differentiation	regulation of ion transmembrane transport	2
muscle cell differentiation	trachea development	2
muscle cell differentiation	regulation of protein catabolic process	2
muscle cell differentiation	tube formation	3
muscle cell differentiation	T cell differentiation involved in immune response	2
muscle cell differentiation	gliogenesis	3
muscle cell differentiation	regulation of leukocyte differentiation	3
muscle cell differentiation	aortic valve development	3
muscle cell differentiation	myoblast fusion	3
muscle cell differentiation	eye morphogenesis	2
muscle cell differentiation	smooth muscle cell proliferation	3
muscle cell differentiation	side of membrane	2
muscle cell differentiation	heparin binding	2
muscle cell differentiation	endopeptidase activity	2
muscle cell differentiation	growth factor activity	2
muscle cell differentiation	glycosaminoglycan binding	2
muscle cell differentiation	sulfur compound binding	2
muscle cell differentiation	cytokine activity	2
muscle cell differentiation	transcription coregulator activity	2
muscle cell differentiation	DNA-binding transcription repressor activity	3
syncytium formation by plasma membrane fusion	cell-cell fusion	4
syncytium formation by plasma membrane fusion	syncytium formation	4
syncytium formation by plasma membrane fusion	striated muscle cell differentiation	3
syncytium formation by plasma membrane fusion	response to oxidative stress	2
syncytium formation by plasma membrane fusion	muscle structure development	3
syncytium formation by plasma membrane fusion	positive regulation of syncytium formation by plasma membrane fusion	2
syncytium formation by plasma membrane fusion	response to calcium ion	2
syncytium formation by plasma membrane fusion	myoblast fusion	3
syncytium formation by plasma membrane fusion	side of membrane	2
syncytium formation by plasma membrane fusion	external side of plasma membrane	2
syncytium formation by plasma membrane fusion	endopeptidase activity	3
body morphogenesis	embryonic skeletal system morphogenesis	2
body morphogenesis	respiratory system development	2
body morphogenesis	response to BMP	2
body morphogenesis	cellular response to BMP stimulus	2
body morphogenesis	regulation of epithelial to mesenchymal transition	2
body morphogenesis	anterior/posterior pattern specification	2
body morphogenesis	muscle cell proliferation	2
body morphogenesis	face morphogenesis	3
body morphogenesis	epithelial tube morphogenesis	2
body morphogenesis	tissue morphogenesis	2
body morphogenesis	epithelial tube formation	2
body morphogenesis	embryonic morphogenesis	3
body morphogenesis	morphogenesis of embryonic epithelium	2
body morphogenesis	face development	3
body morphogenesis	skeletal system development	4
body morphogenesis	transforming growth factor beta receptor signaling pathway	2
body morphogenesis	head morphogenesis	3
body morphogenesis	rhythmic process	2
body morphogenesis	neural tube development	2
body morphogenesis	negative regulation of cellular response to growth factor stimulus	2
body morphogenesis	tube formation	2
striated muscle cell apoptotic process	striated muscle cell differentiation	2
striated muscle cell apoptotic process	response to oxidative stress	2
striated muscle cell apoptotic process	response to mechanical stimulus	3
striated muscle cell apoptotic process	muscle structure development	2
fibroblast migration	protein maturation	2
fibroblast migration	transport along microtubule	2
fibroblast migration	epithelial cell migration	2
fibroblast migration	epithelium migration	2
fibroblast migration	behavior	2
fibroblast migration	tissue migration	2
fibroblast migration	regulation of protein processing	2
fibroblast migration	response to tumor necrosis factor	2
fibroblast migration	ameboidal-type cell migration	4
fibroblast migration	regulation of protein maturation	2
cell-cell fusion	syncytium formation	4
cell-cell fusion	striated muscle cell differentiation	3
cell-cell fusion	response to oxidative stress	2
cell-cell fusion	muscle structure development	3
cell-cell fusion	positive regulation of syncytium formation by plasma membrane fusion	2
cell-cell fusion	response to calcium ion	2
cell-cell fusion	myoblast fusion	3
cell-cell fusion	side of membrane	2
cell-cell fusion	external side of plasma membrane	2
cell-cell fusion	endopeptidase activity	3
protein maturation	signaling receptor ligand precursor processing	3
protein maturation	respiratory system development	3
protein maturation	positive regulation of endopeptidase activity	4
protein maturation	negative regulation of immune system process	2
protein maturation	epithelial tube branching involved in lung morphogenesis	2
protein maturation	autophagosome maturation	2
protein maturation	epithelial tube morphogenesis	2
protein maturation	tissue morphogenesis	2
protein maturation	negative regulation of binding	2
protein maturation	epithelial cell migration	4
protein maturation	epithelium migration	4
protein maturation	behavior	3
protein maturation	hormone metabolic process	3
protein maturation	tissue migration	4
protein maturation	behavioral response to pain	2
protein maturation	regulation of fibrinolysis	2
protein maturation	autophagosome organization	2
protein maturation	positive regulation of programmed cell death	4
protein maturation	adaptive immune response	2
protein maturation	response to mechanical stimulus	2
protein maturation	regulation of protein processing	4
protein maturation	reactive oxygen species metabolic process	2
protein maturation	muscle structure development	2
protein maturation	positive regulation of peptidase activity	4
protein maturation	vacuole organization	2
protein maturation	ameboidal-type cell migration	4
protein maturation	positive regulation of apoptotic process	4
protein maturation	regulation of protein maturation	4
protein maturation	regulation of protein transport	2
protein maturation	regulation of protein binding	2
protein maturation	positive regulation of interleukin-1 beta production	2
protein maturation	regulation of cell-matrix adhesion	2
protein maturation	negative regulation of blood coagulation	2
protein maturation	negative regulation of hemostasis	2
protein maturation	ficolin-1-rich granule	3
protein maturation	tertiary granule	3
protein maturation	autolysosome	2
protein maturation	Golgi apparatus subcompartment	2
protein maturation	side of membrane	2
protein maturation	external side of plasma membrane	2
protein maturation	lytic vacuole	6
protein maturation	lysosome	6
protein maturation	secondary lysosome	2
protein maturation	ficolin-1-rich granule lumen	2
protein maturation	endopeptidase activity	5
protein maturation	cysteine-type endopeptidase activity	3
transport along microtubule	protein transport along microtubule	2
transport along microtubule	microtubule-based protein transport	2
transport along microtubule	behavior	2
transport along microtubule	autophagosome organization	2
transport along microtubule	vacuole organization	2
transport along microtubule	regulation of synaptic plasticity	2
transport along microtubule	ameboidal-type cell migration	2
transport along microtubule	regulation of protein transport	2
transport along microtubule	lytic vacuole	3
transport along microtubule	lysosome	3
biomineralization	embryonic skeletal system morphogenesis	2
biomineralization	respiratory system development	3
biomineralization	regulation of thymocyte apoptotic process	2
biomineralization	response to BMP	2
biomineralization	cellular response to BMP stimulus	2
biomineralization	positive regulation of ossification	3
biomineralization	regulation of epithelial to mesenchymal transition	2
biomineralization	anterior/posterior pattern specification	2
biomineralization	negative regulation of immune system process	3
biomineralization	muscle cell proliferation	2
biomineralization	tissue morphogenesis	2
biomineralization	negative regulation of binding	2
biomineralization	epithelial cell migration	2
biomineralization	response to fluid shear stress	2
biomineralization	positive regulation of stress-activated MAPK cascade	2
biomineralization	epithelium migration	2
biomineralization	positive regulation of epithelial to mesenchymal transition	2
biomineralization	bone resorption	2
biomineralization	calcium-mediated signaling	2
biomineralization	regulation of ossification	4
biomineralization	tissue migration	2
biomineralization	regulation of biomineral tissue development	5
biomineralization	embryonic morphogenesis	2
biomineralization	positive regulation of stress-activated protein kinase signaling cascade	2
biomineralization	regulation of biomineralization	5
biomineralization	mature B cell differentiation involved in immune response	2
biomineralization	aortic valve morphogenesis	2
biomineralization	positive regulation of programmed cell death	2
biomineralization	adaptive immune response	2
biomineralization	muscle tissue development	2
biomineralization	skeletal system development	3
biomineralization	gland development	3
biomineralization	modulation of excitatory postsynaptic potential	2
biomineralization	muscle structure development	2
biomineralization	positive regulation of pathway-restricted SMAD protein phosphorylation	2
biomineralization	biomineral tissue development	7
biomineralization	pulmonary valve morphogenesis	2
biomineralization	heart development	2
biomineralization	ameboidal-type cell migration	2
biomineralization	positive regulation of catabolic process	2
biomineralization	positive regulation of apoptotic process	2
biomineralization	aging	2
biomineralization	small molecule biosynthetic process	2
biomineralization	sprouting angiogenesis	2
biomineralization	regulation of protein transport	2
biomineralization	regulation of stress-activated MAPK cascade	2
biomineralization	regulation of protein binding	2
biomineralization	regulation of bone mineralization	4
biomineralization	regulation of ion transmembrane transport	2
biomineralization	positive regulation of bone mineralization	3
biomineralization	negative regulation of lymphocyte apoptotic process	2
biomineralization	positive regulation of collagen metabolic process	2
biomineralization	positive regulation of collagen biosynthetic process	2
biomineralization	activation of protein kinase activity	2
biomineralization	regulation of stress-activated protein kinase signaling cascade	2
biomineralization	regulation of leukocyte differentiation	2
biomineralization	mature B cell differentiation	2
biomineralization	aortic valve development	2
biomineralization	negative regulation of neuron apoptotic process	2
biomineralization	smooth muscle cell proliferation	2
biomineralization	side of membrane	2
biomineralization	lytic vacuole	2
biomineralization	lysosome	2
biomineralization	growth factor activity	2
biomineralization	cytokine activity	2
embryonic skeletal system morphogenesis	respiratory system development	2
embryonic skeletal system morphogenesis	response to BMP	2
embryonic skeletal system morphogenesis	cellular response to BMP stimulus	2
embryonic skeletal system morphogenesis	positive regulation of ossification	2
embryonic skeletal system morphogenesis	regulation of epithelial to mesenchymal transition	3
embryonic skeletal system morphogenesis	anterior/posterior pattern specification	3
embryonic skeletal system morphogenesis	negative regulation of immune system process	2
embryonic skeletal system morphogenesis	muscle cell proliferation	2
embryonic skeletal system morphogenesis	epithelial tube morphogenesis	4
embryonic skeletal system morphogenesis	tissue morphogenesis	4
embryonic skeletal system morphogenesis	epithelial tube formation	3
embryonic skeletal system morphogenesis	neuron fate commitment	2
embryonic skeletal system morphogenesis	positive regulation of epithelial to mesenchymal transition	2
embryonic skeletal system morphogenesis	regulation of ossification	2
embryonic skeletal system morphogenesis	regulation of biomineral tissue development	2
embryonic skeletal system morphogenesis	embryonic morphogenesis	6
embryonic skeletal system morphogenesis	regulation of biomineralization	2
embryonic skeletal system morphogenesis	morphogenesis of embryonic epithelium	3
embryonic skeletal system morphogenesis	positive regulation of programmed cell death	2
embryonic skeletal system morphogenesis	muscle tissue development	2
embryonic skeletal system morphogenesis	sensory organ morphogenesis	2
embryonic skeletal system morphogenesis	skeletal system development	6
embryonic skeletal system morphogenesis	gland development	2
embryonic skeletal system morphogenesis	nephron epithelium development	2
embryonic skeletal system morphogenesis	positive regulation of pathway-restricted SMAD protein phosphorylation	2
embryonic skeletal system morphogenesis	biomineral tissue development	2
embryonic skeletal system morphogenesis	metanephros development	3
embryonic skeletal system morphogenesis	heart development	2
embryonic skeletal system morphogenesis	positive regulation of apoptotic process	2
embryonic skeletal system morphogenesis	regulation of protein transport	2
embryonic skeletal system morphogenesis	nephron development	2
embryonic skeletal system morphogenesis	neural tube development	3
embryonic skeletal system morphogenesis	regulation of bone mineralization	2
embryonic skeletal system morphogenesis	positive regulation of bone mineralization	2
embryonic skeletal system morphogenesis	positive regulation of collagen metabolic process	2
embryonic skeletal system morphogenesis	positive regulation of collagen biosynthetic process	2
embryonic skeletal system morphogenesis	tube formation	3
embryonic skeletal system morphogenesis	smooth muscle cell proliferation	2
embryonic skeletal system morphogenesis	growth factor activity	2
embryonic skeletal system morphogenesis	cytokine activity	2
positive regulation of ubiquitin-protein transferase activity	regulation of protein neddylation	2
positive regulation of ubiquitin-protein transferase activity	cullin family protein binding	2
prostate gland morphogenesis	response to BMP	2
prostate gland morphogenesis	cellular response to BMP stimulus	2
prostate gland morphogenesis	regulation of epithelial to mesenchymal transition	2
prostate gland morphogenesis	response to radiation	2
prostate gland morphogenesis	anterior/posterior pattern specification	2
prostate gland morphogenesis	negative regulation of immune system process	2
prostate gland morphogenesis	epithelial tube morphogenesis	2
prostate gland morphogenesis	reproductive structure development	3
prostate gland morphogenesis	tissue morphogenesis	2
prostate gland morphogenesis	branching involved in prostate gland morphogenesis	2
prostate gland morphogenesis	reproductive system development	3
prostate gland morphogenesis	epithelial tube formation	2
prostate gland morphogenesis	regulation of ossification	2
prostate gland morphogenesis	embryonic morphogenesis	2
prostate gland morphogenesis	morphogenesis of embryonic epithelium	2
prostate gland morphogenesis	positive regulation of programmed cell death	2
prostate gland morphogenesis	skeletal system development	2
prostate gland morphogenesis	gland development	3
prostate gland morphogenesis	negative regulation of lymphocyte differentiation	2
prostate gland morphogenesis	heart development	2
prostate gland morphogenesis	positive regulation of apoptotic process	2
prostate gland morphogenesis	regulation of osteoblast differentiation	2
prostate gland morphogenesis	regulation of protein transport	2
prostate gland morphogenesis	regulation of stress-activated MAPK cascade	2
prostate gland morphogenesis	neural tube development	2
prostate gland morphogenesis	negative regulation of MAP kinase activity	2
prostate gland morphogenesis	tube formation	2
prostate gland morphogenesis	regulation of stress-activated protein kinase signaling cascade	2
prostate gland morphogenesis	regulation of leukocyte differentiation	2
prostate gland morphogenesis	heparin binding	2
prostate gland morphogenesis	glycosaminoglycan binding	2
prostate gland morphogenesis	sulfur compound binding	2
regulation of platelet aggregation	positive regulation of programmed cell death	2
regulation of platelet aggregation	adaptive immune response	2
regulation of platelet aggregation	myeloid leukocyte activation	2
regulation of platelet aggregation	superoxide anion generation	2
regulation of platelet aggregation	reactive oxygen species metabolic process	2
regulation of platelet aggregation	Fc receptor mediated stimulatory signaling pathway	2
regulation of platelet aggregation	regulation of homotypic cell-cell adhesion	3
regulation of platelet aggregation	regulation of peptidyl-tyrosine phosphorylation	2
regulation of platelet aggregation	non-membrane spanning protein tyrosine kinase activity	2
signaling receptor ligand precursor processing	respiratory system development	2
signaling receptor ligand precursor processing	hormone metabolic process	3
signaling receptor ligand precursor processing	endopeptidase activity	2
respiratory system development	regulation of thymocyte apoptotic process	2
respiratory system development	response to BMP	3
respiratory system development	cellular response to BMP stimulus	3
respiratory system development	anterior/posterior axis specification	2
respiratory system development	positive regulation of ossification	2
respiratory system development	regulation of epithelial to mesenchymal transition	2
respiratory system development	anterior/posterior pattern specification	2
respiratory system development	negative regulation of immune system process	5
respiratory system development	cardiac muscle tissue growth	2
respiratory system development	muscle cell proliferation	4
respiratory system development	cardiac muscle cell differentiation	2
respiratory system development	face morphogenesis	2
respiratory system development	epithelial tube branching involved in lung morphogenesis	3
respiratory system development	striated muscle cell differentiation	3
respiratory system development	epithelial tube morphogenesis	5
respiratory system development	glandular epithelial cell differentiation	2
respiratory system development	myelination	2
respiratory system development	reproductive structure development	3
respiratory system development	tissue morphogenesis	5
respiratory system development	epithelial cell migration	2
respiratory system development	reproductive system development	3
respiratory system development	epithelial tube formation	3
respiratory system development	ensheathment of neurons	2
respiratory system development	axon ensheathment	2
respiratory system development	epithelium migration	2
respiratory system development	positive regulation of epithelial to mesenchymal transition	2
respiratory system development	regulation of ossification	2
respiratory system development	hormone metabolic process	2
respiratory system development	tissue migration	2
respiratory system development	T-helper cell differentiation	2
respiratory system development	regulation of biomineral tissue development	2
respiratory system development	embryonic morphogenesis	5
respiratory system development	regulation of biomineralization	2
respiratory system development	morphogenesis of embryonic epithelium	3
respiratory system development	face development	3
respiratory system development	alpha-beta T cell differentiation	3
respiratory system development	CD4-positive, alpha-beta T cell differentiation involved in immune response	2
respiratory system development	positive regulation of programmed cell death	3
respiratory system development	adaptive immune response	3
respiratory system development	muscle tissue development	4
respiratory system development	sensory organ morphogenesis	2
respiratory system development	positive regulation of alpha-beta T cell differentiation	2
respiratory system development	skeletal system development	4
respiratory system development	gland development	5
respiratory system development	alpha-beta T cell activation involved in immune response	2
respiratory system development	alpha-beta T cell differentiation involved in immune response	2
respiratory system development	regulation of alpha-beta T cell differentiation	3
respiratory system development	heart growth	2
respiratory system development	transforming growth factor beta receptor signaling pathway	2
respiratory system development	muscle structure development	4
respiratory system development	positive regulation of pathway-restricted SMAD protein phosphorylation	2
respiratory system development	head morphogenesis	2
respiratory system development	negative regulation of lymphocyte differentiation	2
respiratory system development	biomineral tissue development	2
respiratory system development	metanephros development	2
respiratory system development	heart development	4
respiratory system development	ameboidal-type cell migration	2
respiratory system development	positive regulation of apoptotic process	3
respiratory system development	regulation of osteoblast differentiation	3
respiratory system development	regulation of protein transport	2
respiratory system development	regulation of protein binding	2
respiratory system development	neural tube development	3
respiratory system development	regulation of bone mineralization	2
respiratory system development	positive regulation of bone mineralization	2
respiratory system development	negative regulation of lymphocyte apoptotic process	2
respiratory system development	positive regulation of collagen metabolic process	2
respiratory system development	positive regulation of collagen biosynthetic process	2
respiratory system development	trachea development	2
respiratory system development	tube formation	3
respiratory system development	T cell differentiation involved in immune response	2
respiratory system development	regulation of leukocyte differentiation	4
respiratory system development	eye morphogenesis	2
respiratory system development	smooth muscle cell proliferation	2
respiratory system development	ficolin-1-rich granule	2
respiratory system development	lytic vacuole	3
respiratory system development	lysosome	3
respiratory system development	ficolin-1-rich granule lumen	2
respiratory system development	endopeptidase activity	2
respiratory system development	growth factor activity	2
respiratory system development	cysteine-type endopeptidase activity	2
respiratory system development	cytokine activity	2
respiratory system development	DNA-binding transcription repressor activity	2
nucleoside phosphate catabolic process	ribonucleoside monophosphate catabolic process	2
nucleoside phosphate catabolic process	acyl-CoA metabolic process	2
nucleoside phosphate catabolic process	thioester metabolic process	2
nucleoside phosphate catabolic process	ribonucleoside monophosphate metabolic process	2
nucleoside phosphate catabolic process	organophosphate catabolic process	5
nucleoside phosphate catabolic process	small molecule biosynthetic process	2
nucleoside phosphate catabolic process	mitochondrial matrix	2
nucleoside phosphate catabolic process	lytic vacuole	2
nucleoside phosphate catabolic process	lysosome	2
nucleoside phosphate catabolic process	phosphoric ester hydrolase activity	2
nucleoside phosphate catabolic process	phosphatase activity	2
ribonucleoside monophosphate catabolic process	ribonucleoside monophosphate metabolic process	2
ribonucleoside monophosphate catabolic process	organophosphate catabolic process	2
nucleoside biosynthetic process	nucleobase-containing small molecule biosynthetic process	2
nucleoside biosynthetic process	glycosyl compound biosynthetic process	2
nucleoside biosynthetic process	small molecule biosynthetic process	2
regulation of transposition	negative regulation of transposition	2
regulation of transposition	transposition	2
negative regulation of transposition	transposition	2
regulation of immature T cell proliferation	regulation of immature T cell proliferation in thymus	2
regulation of immature T cell proliferation	immature T cell proliferation	2
regulation of immature T cell proliferation	immature T cell proliferation in thymus	2
regulation of immature T cell proliferation	positive regulation of stress-activated MAPK cascade	2
regulation of immature T cell proliferation	positive regulation of stress-activated protein kinase signaling cascade	2
regulation of immature T cell proliferation	positive regulation of programmed cell death	2
regulation of immature T cell proliferation	positive regulation of apoptotic process	2
regulation of immature T cell proliferation	regulation of stress-activated MAPK cascade	2
regulation of immature T cell proliferation	regulation of protein binding	2
regulation of immature T cell proliferation	regulation of stress-activated protein kinase signaling cascade	2
regulation of immature T cell proliferation	regulation of leukocyte differentiation	2
regulation of immature T cell proliferation in thymus	immature T cell proliferation	2
regulation of immature T cell proliferation in thymus	immature T cell proliferation in thymus	2
regulation of immature T cell proliferation in thymus	positive regulation of stress-activated MAPK cascade	2
regulation of immature T cell proliferation in thymus	positive regulation of stress-activated protein kinase signaling cascade	2
regulation of immature T cell proliferation in thymus	positive regulation of programmed cell death	2
