	NodeIn	baitName	oeName	NodeOut	oeName_changed	edge
16937	chr22:50491911-50519223	MLC1;TTLL8	ALG12;CRELD2	chr22:50309342-50315529	ALG12;CRELD2	chr22:50491911-50519223_chr22:50309342-50315529
16938	chr22:50491911-50519223	MLC1;TTLL8	MLC1	chr22:50520885-50524558	MLC1	chr22:50491911-50519223_chr22:50520885-50524558
16939	chr22:50524570-50531703	MOV10L1	MIOX	chr22:50924847-50929519	MIOX	chr22:50524570-50531703_chr22:50924847-50929519
16940	chr22:50611406-50628732	TRABD	.	chr22:50170808-50175312	chr22:50170808-50175312	chr22:50611406-50628732_chr22:50170808-50175312
16941	chr22:50611406-50628732	TRABD	ALG12;CRELD2	chr22:50309342-50315529	ALG12;CRELD2	chr22:50611406-50628732_chr22:50309342-50315529
16942	chr22:50611406-50628732	TRABD	.	chr22:50315530-50323698	chr22:50315530-50323698	chr22:50611406-50628732_chr22:50315530-50323698
16943	chr22:50611406-50628732	TRABD	PIM3	chr22:50348513-50361976	PIM3	chr22:50611406-50628732_chr22:50348513-50361976
16944	chr22:50611406-50628732	TRABD	MLC1	chr22:50520885-50524558	MLC1	chr22:50611406-50628732_chr22:50520885-50524558
16945	chr22:50611406-50628732	TRABD	MIOX	chr22:50924847-50929519	MIOX	chr22:50611406-50628732_chr22:50924847-50929519
16946	chr22:50611406-50628732	TRABD	LMF2;NCAPH2	chr22:50939776-50948290	LMF2;NCAPH2	chr22:50611406-50628732_chr22:50939776-50948290
16947	chr22:50611406-50628732	TRABD	SYCE3	chr22:50999403-51005167	SYCE3	chr22:50611406-50628732_chr22:50999403-51005167
16948	chr22:50611406-50628732	TRABD	ARSA	chr22:51064795-51067009	ARSA	chr22:50611406-50628732_chr22:51064795-51067009
16949	chr22:50732906-50747545	PLXNB2	.	chr22:50191186-50195115	chr22:50191186-50195115	chr22:50732906-50747545_chr22:50191186-50195115
16950	chr22:50732906-50747545	PLXNB2	.	chr22:50201957-50206311	chr22:50201957-50206311	chr22:50732906-50747545_chr22:50201957-50206311
16951	chr22:50732906-50747545	PLXNB2	.	chr22:50248424-50248893	chr22:50248424-50248893	chr22:50732906-50747545_chr22:50248424-50248893
16952	chr22:50732906-50747545	PLXNB2	.	chr22:50581823-50588852	chr22:50581823-50588852	chr22:50732906-50747545_chr22:50581823-50588852
16953	chr22:50732906-50747545	PLXNB2	.	chr22:50628733-50629790	chr22:50628733-50629790	chr22:50732906-50747545_chr22:50628733-50629790
16954	chr22:50732906-50747545	PLXNB2	.	chr22:50721147-50726779	chr22:50721147-50726779	chr22:50732906-50747545_chr22:50721147-50726779
16955	chr22:50732906-50747545	PLXNB2	.	chr22:50766422-50780762	chr22:50766422-50780762	chr22:50732906-50747545_chr22:50766422-50780762
16956	chr22:50732906-50747545	PLXNB2	.	chr22:50859686-50864812	chr22:50859686-50864812	chr22:50732906-50747545_chr22:50859686-50864812
16957	chr22:50732906-50747545	PLXNB2	.	chr22:50923746-50924846	chr22:50923746-50924846	chr22:50732906-50747545_chr22:50923746-50924846
16958	chr22:50732906-50747545	PLXNB2	MIOX	chr22:50924847-50929519	MIOX	chr22:50732906-50747545_chr22:50924847-50929519
16959	chr22:50732906-50747545	PLXNB2	.	chr22:50929520-50932219	chr22:50929520-50932219	chr22:50732906-50747545_chr22:50929520-50932219
16960	chr22:50732906-50747545	PLXNB2	.	chr22:50932220-50934397	chr22:50932220-50934397	chr22:50732906-50747545_chr22:50932220-50934397
16961	chr22:50732906-50747545	PLXNB2	.	chr22:50938943-50939775	chr22:50938943-50939775	chr22:50732906-50747545_chr22:50938943-50939775
16962	chr22:50732906-50747545	PLXNB2	.	chr22:50948291-50952431	chr22:50948291-50952431	chr22:50732906-50747545_chr22:50948291-50952431
16963	chr22:50732906-50747545	PLXNB2	.	chr22:50993983-50999402	chr22:50993983-50999402	chr22:50732906-50747545_chr22:50993983-50999402
16964	chr22:50732906-50747545	PLXNB2	SYCE3	chr22:50999403-51005167	SYCE3	chr22:50732906-50747545_chr22:50999403-51005167
16965	chr22:50732906-50747545	PLXNB2	.	chr22:51005168-51012511	chr22:51005168-51012511	chr22:50732906-50747545_chr22:51005168-51012511
16966	chr22:50732906-50747545	PLXNB2	.	chr22:51012512-51014998	chr22:51012512-51014998	chr22:50732906-50747545_chr22:51012512-51014998
16967	chr22:50732906-50747545	PLXNB2	.	chr22:51014999-51017402	chr22:51014999-51017402	chr22:50732906-50747545_chr22:51014999-51017402
16968	chr22:50732906-50747545	PLXNB2	ARSA	chr22:51064795-51067009	ARSA	chr22:50732906-50747545_chr22:51064795-51067009
16969	chr22:50732906-50747545	PLXNB2	.	chr22:51068644-51069240	chr22:51068644-51069240	chr22:50732906-50747545_chr22:51068644-51069240
16970	chr22:50732906-50747545	PLXNB2	.	chr22:51072315-51073004	chr22:51072315-51073004	chr22:50732906-50747545_chr22:51072315-51073004
16971	chr22:50732906-50747545	PLXNB2	.	chr22:51107314-51108359	chr22:51107314-51108359	chr22:50732906-50747545_chr22:51107314-51108359
16972	chr22:50747546-50766421	DENND6B;XX-C283C717.1	MLC1	chr22:50520885-50524558	MLC1	chr22:50747546-50766421_chr22:50520885-50524558
16973	chr22:50747546-50766421	DENND6B;XX-C283C717.1	MIOX	chr22:50924847-50929519	MIOX	chr22:50747546-50766421_chr22:50924847-50929519
16974	chr22:50747546-50766421	DENND6B;XX-C283C717.1	LMF2;NCAPH2	chr22:50939776-50948290	LMF2;NCAPH2	chr22:50747546-50766421_chr22:50939776-50948290
16975	chr22:50747546-50766421	DENND6B;XX-C283C717.1	SYCE3	chr22:50999403-51005167	SYCE3	chr22:50747546-50766421_chr22:50999403-51005167
16976	chr22:50747546-50766421	DENND6B;XX-C283C717.1	ARSA	chr22:51064795-51067009	ARSA	chr22:50747546-50766421_chr22:51064795-51067009
16977	chr22:50780763-50789870	PPP6R2	PLXNB2	chr22:50732906-50747545	PLXNB2	chr22:50780763-50789870_chr22:50732906-50747545
16978	chr22:50780763-50789870	PPP6R2	MIOX	chr22:50924847-50929519	MIOX	chr22:50780763-50789870_chr22:50924847-50929519
16979	chr22:50924847-50929519	MIOX	.	chr22:50581823-50588852	chr22:50581823-50588852	chr22:50924847-50929519_chr22:50581823-50588852
16980	chr22:50924847-50929519	MIOX	.	chr22:50628733-50629790	chr22:50628733-50629790	chr22:50924847-50929519_chr22:50628733-50629790
16981	chr22:50924847-50929519	MIOX	.	chr22:50789871-50791675	chr22:50789871-50791675	chr22:50924847-50929519_chr22:50789871-50791675
16982	chr22:50924847-50929519	MIOX	.	chr22:50794292-50796863	chr22:50794292-50796863	chr22:50924847-50929519_chr22:50794292-50796863
16983	chr22:50924847-50929519	MIOX	.	chr22:50796864-50798085	chr22:50796864-50798085	chr22:50924847-50929519_chr22:50796864-50798085
16984	chr22:50924847-50929519	MIOX	.	chr22:50798086-50801864	chr22:50798086-50801864	chr22:50924847-50929519_chr22:50798086-50801864
16985	chr22:50924847-50929519	MIOX	.	chr22:50801941-50805509	chr22:50801941-50805509	chr22:50924847-50929519_chr22:50801941-50805509
16986	chr22:50924847-50929519	MIOX	.	chr22:50859686-50864812	chr22:50859686-50864812	chr22:50924847-50929519_chr22:50859686-50864812
16987	chr22:50939776-50948290	LMF2;NCAPH2	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	chr22:50939776-50948290_chr22:50952432-50973922
16988	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	PLXNB2	chr22:50732906-50747545	PLXNB2	chr22:50952432-50973922_chr22:50732906-50747545
16989	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	LMF2;NCAPH2	chr22:50939776-50948290	LMF2;NCAPH2	chr22:50952432-50973922_chr22:50939776-50948290
16990	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	SYCE3	chr22:50999403-51005167	SYCE3	chr22:50952432-50973922_chr22:50999403-51005167
16991	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	CHKB;MAPK8IP2	chr22:51036461-51057355	CHKB;MAPK8IP2	chr22:50952432-50973922_chr22:51036461-51057355
16992	chr22:50952432-50973922	CTA-384D8.36;NCAPH2;ODF3B;SCO2;TYMP	ARSA	chr22:51064795-51067009	ARSA	chr22:50952432-50973922_chr22:51064795-51067009
16993	chr22:50973923-50993982	CTA-384D8.31;CTA-384D8.34;CTA-384D8.35;KLHDC7B	PLXNB2	chr22:50732906-50747545	PLXNB2	chr22:50973923-50993982_chr22:50732906-50747545
16994	chr22:50973923-50993982	CTA-384D8.31;CTA-384D8.34;CTA-384D8.35;KLHDC7B	LMF2;NCAPH2	chr22:50939776-50948290	LMF2;NCAPH2	chr22:50973923-50993982_chr22:50939776-50948290
16995	chr22:50973923-50993982	CTA-384D8.31;CTA-384D8.34;CTA-384D8.35;KLHDC7B	SYCE3	chr22:50999403-51005167	SYCE3	chr22:50973923-50993982_chr22:50999403-51005167
16996	chr22:50973923-50993982	CTA-384D8.31;CTA-384D8.34;CTA-384D8.35;KLHDC7B	CHKB;MAPK8IP2	chr22:51036461-51057355	CHKB;MAPK8IP2	chr22:50973923-50993982_chr22:51036461-51057355
16997	chr22:50973923-50993982	CTA-384D8.31;CTA-384D8.34;CTA-384D8.35;KLHDC7B	ARSA	chr22:51064795-51067009	ARSA	chr22:50973923-50993982_chr22:51064795-51067009
16998	chr22:51064795-51067009	ARSA	RNU6-409P	chr22:51115108-51132910	RNU6-409P	chr22:51064795-51067009_chr22:51115108-51132910
16999	chr22:51115108-51132910	RNU6-409P	ARSA	chr22:51064795-51067009	ARSA	chr22:51115108-51132910_chr22:51064795-51067009
17000	chr3:4792448-4794286	EGOT	.	chr3:4852947-4857552	chr3:4852947-4857552	chr3:4792448-4794286_chr3:4852947-4857552
17001	chr3:4792448-4794286	EGOT	.	chr3:4881258-4885762	chr3:4881258-4885762	chr3:4792448-4794286_chr3:4881258-4885762
17002	chr3:4792448-4794286	EGOT	.	chr3:5017538-5018075	chr3:5017538-5018075	chr3:4792448-4794286_chr3:5017538-5018075
17003	chr3:4792448-4794286	EGOT	.	chr3:5086339-5095364	chr3:5086339-5095364	chr3:4792448-4794286_chr3:5086339-5095364
17004	chr3:9681151-9698101	MTMR14	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9681151-9698101_chr3:10329158-10336343
17005	chr3:9744800-9763559	CPNE9	.	chr3:10208793-10225968	chr3:10208793-10225968	chr3:9744800-9763559_chr3:10208793-10225968
17006	chr3:9772248-9777628	BRPF1	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9772248-9777628_chr3:10324247-10329157
17007	chr3:9772248-9777628	BRPF1	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9772248-9777628_chr3:10329158-10336343
17008	chr3:9810283-9820775	CAMK1	.	chr3:9441648-9442218	chr3:9441648-9442218	chr3:9810283-9820775_chr3:9441648-9442218
17009	chr3:9810283-9820775	CAMK1	.	chr3:10002873-10005866	chr3:10002873-10005866	chr3:9810283-9820775_chr3:10002873-10005866
17010	chr3:9810283-9820775	CAMK1	.	chr3:10208793-10225968	chr3:10208793-10225968	chr3:9810283-9820775_chr3:10208793-10225968
17011	chr3:9810283-9820775	CAMK1	.	chr3:10246483-10251513	chr3:10246483-10251513	chr3:9810283-9820775_chr3:10246483-10251513
17012	chr3:9810283-9820775	CAMK1	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9810283-9820775_chr3:10324247-10329157
17013	chr3:9810283-9820775	CAMK1	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9810283-9820775_chr3:10329158-10336343
17014	chr3:9832737-9843594	ARPC4;ARPC4-TTLL3;TADA3	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9832737-9843594_chr3:10324247-10329157
17015	chr3:9832737-9843594	ARPC4;ARPC4-TTLL3;TADA3	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9832737-9843594_chr3:10329158-10336343
17016	chr3:9849734-9853304	TTLL3	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9849734-9853304_chr3:10324247-10329157
17017	chr3:9849734-9853304	TTLL3	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9849734-9853304_chr3:10329158-10336343
17018	chr3:9883802-9891660	RPUSD3	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9883802-9891660_chr3:10324247-10329157
17019	chr3:9883802-9891660	RPUSD3	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9883802-9891660_chr3:10329158-10336343
17020	chr3:9916335-9922094	CIDEC	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9916335-9922094_chr3:10324247-10329157
17021	chr3:9916335-9922094	CIDEC	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9916335-9922094_chr3:10329158-10336343
17022	chr3:9925635-9944406	IL17RE;JAGN1	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9925635-9944406_chr3:10329158-10336343
17023	chr3:9973721-9993032	CRELD1;PRRT3-AS1;RP11-1020A11.1	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9973721-9993032_chr3:10324247-10329157
17024	chr3:9973721-9993032	CRELD1;PRRT3-AS1;RP11-1020A11.1	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9973721-9993032_chr3:10329158-10336343
17025	chr3:9993578-10002872	PRRT3;RP11-1020A11.2	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:9993578-10002872_chr3:10324247-10329157
17026	chr3:9993578-10002872	PRRT3;RP11-1020A11.2	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:9993578-10002872_chr3:10329158-10336343
17027	chr3:10066305-10073847	CIDECP;FANCD2	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:10066305-10073847_chr3:10324247-10329157
17028	chr3:10066305-10073847	CIDECP;FANCD2	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:10066305-10073847_chr3:10329158-10336343
17029	chr3:10147073-10152699	FANCD2OS	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:10147073-10152699_chr3:10324247-10329157
17030	chr3:10147073-10152699	FANCD2OS	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:10147073-10152699_chr3:10329158-10336343
17031	chr3:10152700-10158928	BRK1	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:10152700-10158928_chr3:10324247-10329157
17032	chr3:10152700-10158928	BRK1	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:10152700-10158928_chr3:10329158-10336343
17033	chr3:10171356-10187793	snoU13;VHL	GHRLOS;LINC00852	chr3:10324247-10329157	GHRLOS;LINC00852	chr3:10171356-10187793_chr3:10324247-10329157
17034	chr3:10203161-10208792	IRAK2	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:10203161-10208792_chr3:10329158-10336343
17035	chr3:10253883-10270406	RNU6-814P	GHRL;GHRLOS	chr3:10329158-10336343	GHRL;GHRLOS	chr3:10253883-10270406_chr3:10329158-10336343
17036	chr3:10324247-10329157	GHRLOS;LINC00852	BRPF1	chr3:9772248-9777628	BRPF1	chr3:10324247-10329157_chr3:9772248-9777628
17037	chr3:10324247-10329157	GHRLOS;LINC00852	ARPC4;ARPC4-TTLL3;TADA3	chr3:9832737-9843594	ARPC4;ARPC4-TTLL3;TADA3	chr3:10324247-10329157_chr3:9832737-9843594
17038	chr3:10324247-10329157	GHRLOS;LINC00852	TTLL3	chr3:9849734-9853304	TTLL3	chr3:10324247-10329157_chr3:9849734-9853304
17039	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:9859651-9861571	chr3:9859651-9861571	chr3:10324247-10329157_chr3:9859651-9861571
17040	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:9967446-9973720	chr3:9967446-9973720	chr3:10324247-10329157_chr3:9967446-9973720
17041	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:9993033-9993577	chr3:9993033-9993577	chr3:10324247-10329157_chr3:9993033-9993577
17042	chr3:10324247-10329157	GHRLOS;LINC00852	PRRT3;RP11-1020A11.2	chr3:9993578-10002872	PRRT3;RP11-1020A11.2	chr3:10324247-10329157_chr3:9993578-10002872
17043	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10007150-10010252	chr3:10007150-10010252	chr3:10324247-10329157_chr3:10007150-10010252
17044	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10010253-10011408	chr3:10010253-10011408	chr3:10324247-10329157_chr3:10010253-10011408
17045	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10011409-10011979	chr3:10011409-10011979	chr3:10324247-10329157_chr3:10011409-10011979
17046	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10011980-10013323	chr3:10011980-10013323	chr3:10324247-10329157_chr3:10011980-10013323
17047	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10013324-10020737	chr3:10013324-10020737	chr3:10324247-10329157_chr3:10013324-10020737
17048	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10020738-10023243	chr3:10020738-10023243	chr3:10324247-10329157_chr3:10020738-10023243
17049	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10073848-10074599	chr3:10073848-10074599	chr3:10324247-10329157_chr3:10073848-10074599
17050	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10074600-10076630	chr3:10074600-10076630	chr3:10324247-10329157_chr3:10074600-10076630
17051	chr3:10324247-10329157	GHRLOS;LINC00852	RNU6-670P	chr3:10076631-10086403	RNU6-670P	chr3:10324247-10329157_chr3:10076631-10086403
17052	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10110111-10114705	chr3:10110111-10114705	chr3:10324247-10329157_chr3:10110111-10114705
17053	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10114706-10123690	chr3:10114706-10123690	chr3:10324247-10329157_chr3:10114706-10123690
17054	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10123691-10131669	chr3:10123691-10131669	chr3:10324247-10329157_chr3:10123691-10131669
17055	chr3:10324247-10329157	GHRLOS;LINC00852	.	chr3:10145866-10147072	chr3:10145866-10147072	chr3:10324247-10329157_chr3:10145866-10147072
17056	chr3:10324247-10329157	GHRLOS;LINC00852	FANCD2OS	chr3:10147073-10152699	FANCD2OS	chr3:10324247-10329157_chr3:10147073-10152699
17057	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9699081-9700534	chr3:9699081-9700534	chr3:10329158-10336343_chr3:9699081-9700534
17058	chr3:10329158-10336343	GHRL;GHRLOS	BRPF1	chr3:9772248-9777628	BRPF1	chr3:10329158-10336343_chr3:9772248-9777628
17059	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9779961-9785432	chr3:9779961-9785432	chr3:10329158-10336343_chr3:9779961-9785432
17060	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9846742-9849733	chr3:9846742-9849733	chr3:10329158-10336343_chr3:9846742-9849733
17061	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9859651-9861571	chr3:9859651-9861571	chr3:10329158-10336343_chr3:9859651-9861571
17062	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9896572-9905174	chr3:9896572-9905174	chr3:10329158-10336343_chr3:9896572-9905174
17063	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9967446-9973720	chr3:9967446-9973720	chr3:10329158-10336343_chr3:9967446-9973720
17064	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:9993033-9993577	chr3:9993033-9993577	chr3:10329158-10336343_chr3:9993033-9993577
17065	chr3:10329158-10336343	GHRL;GHRLOS	PRRT3;RP11-1020A11.2	chr3:9993578-10002872	PRRT3;RP11-1020A11.2	chr3:10329158-10336343_chr3:9993578-10002872
17066	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10002873-10005866	chr3:10002873-10005866	chr3:10329158-10336343_chr3:10002873-10005866
17067	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10005867-10006804	chr3:10005867-10006804	chr3:10329158-10336343_chr3:10005867-10006804
17068	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10007150-10010252	chr3:10007150-10010252	chr3:10329158-10336343_chr3:10007150-10010252
17069	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10010253-10011408	chr3:10010253-10011408	chr3:10329158-10336343_chr3:10010253-10011408
17070	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10011409-10011979	chr3:10011409-10011979	chr3:10329158-10336343_chr3:10011409-10011979
17071	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10011980-10013323	chr3:10011980-10013323	chr3:10329158-10336343_chr3:10011980-10013323
17072	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10013324-10020737	chr3:10013324-10020737	chr3:10329158-10336343_chr3:10013324-10020737
17073	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10020738-10023243	chr3:10020738-10023243	chr3:10329158-10336343_chr3:10020738-10023243
17074	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10031289-10034735	chr3:10031289-10034735	chr3:10329158-10336343_chr3:10031289-10034735
17075	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10073848-10074599	chr3:10073848-10074599	chr3:10329158-10336343_chr3:10073848-10074599
17076	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10074600-10076630	chr3:10074600-10076630	chr3:10329158-10336343_chr3:10074600-10076630
17077	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10110111-10114705	chr3:10110111-10114705	chr3:10329158-10336343_chr3:10110111-10114705
17078	chr3:10329158-10336343	GHRL;GHRLOS	.	chr3:10145866-10147072	chr3:10145866-10147072	chr3:10329158-10336343_chr3:10145866-10147072
17079	chr3:10435438-10438543	MIR885	.	chr3:10717661-10719540	chr3:10717661-10719540	chr3:10435438-10438543_chr3:10717661-10719540
17080	chr3:10435438-10438543	MIR885	.	chr3:10735196-10742602	chr3:10735196-10742602	chr3:10435438-10438543_chr3:10735196-10742602
17081	chr3:10435438-10438543	MIR885	.	chr3:10742603-10744975	chr3:10742603-10744975	chr3:10435438-10438543_chr3:10742603-10744975
17082	chr3:10435438-10438543	MIR885	ATP2B2	chr3:10746391-10755850	ATP2B2	chr3:10435438-10438543_chr3:10746391-10755850
17083	chr3:10435438-10438543	MIR885	.	chr3:10755851-10760032	chr3:10755851-10760032	chr3:10435438-10438543_chr3:10755851-10760032
17084	chr3:10435438-10438543	MIR885	.	chr3:10761252-10763564	chr3:10761252-10763564	chr3:10435438-10438543_chr3:10761252-10763564
17085	chr3:10435438-10438543	MIR885	.	chr3:10763565-10764202	chr3:10763565-10764202	chr3:10435438-10438543_chr3:10763565-10764202
17086	chr3:10435438-10438543	MIR885	.	chr3:10764203-10774347	chr3:10764203-10774347	chr3:10435438-10438543_chr3:10764203-10774347
17087	chr3:10435438-10438543	MIR885	.	chr3:10774348-10775260	chr3:10774348-10775260	chr3:10435438-10438543_chr3:10774348-10775260
17088	chr3:10435438-10438543	MIR885	.	chr3:10775261-10782978	chr3:10775261-10782978	chr3:10435438-10438543_chr3:10775261-10782978
17089	chr3:10435438-10438543	MIR885	.	chr3:10782979-10785581	chr3:10782979-10785581	chr3:10435438-10438543_chr3:10782979-10785581
17090	chr3:10435438-10438543	MIR885	.	chr3:10795276-10796570	chr3:10795276-10796570	chr3:10435438-10438543_chr3:10795276-10796570
17091	chr3:10435438-10438543	MIR885	.	chr3:10796571-10797283	chr3:10796571-10797283	chr3:10435438-10438543_chr3:10796571-10797283
17092	chr3:10435438-10438543	MIR885	.	chr3:10808572-10809826	chr3:10808572-10809826	chr3:10435438-10438543_chr3:10808572-10809826
17093	chr3:10435438-10438543	MIR885	.	chr3:11071779-11076598	chr3:11071779-11076598	chr3:10435438-10438543_chr3:11071779-11076598
17094	chr3:10746391-10755850	ATP2B2	MIR885	chr3:10435438-10438543	MIR885	chr3:10746391-10755850_chr3:10435438-10438543
17095	chr3:12536697-12544906	RNU6-404P	SYN2	chr3:12043893-12048361	SYN2	chr3:12536697-12544906_chr3:12043893-12048361
17096	chr3:12536697-12544906	RNU6-404P	.	chr3:12155578-12158089	chr3:12155578-12158089	chr3:12536697-12544906_chr3:12155578-12158089
17097	chr3:12536697-12544906	RNU6-404P	.	chr3:12159993-12161218	chr3:12159993-12161218	chr3:12536697-12544906_chr3:12159993-12161218
17098	chr3:12536697-12544906	RNU6-404P	.	chr3:12161240-12161396	chr3:12161240-12161396	chr3:12536697-12544906_chr3:12161240-12161396
17099	chr3:12536697-12544906	RNU6-404P	.	chr3:12161397-12162397	chr3:12161397-12162397	chr3:12536697-12544906_chr3:12161397-12162397
17100	chr3:12536697-12544906	RNU6-404P	.	chr3:12167288-12174279	chr3:12167288-12174279	chr3:12536697-12544906_chr3:12167288-12174279
17101	chr3:12536697-12544906	RNU6-404P	.	chr3:12174280-12175958	chr3:12174280-12175958	chr3:12536697-12544906_chr3:12174280-12175958
17102	chr3:12536697-12544906	RNU6-404P	.	chr3:12175959-12178199	chr3:12175959-12178199	chr3:12536697-12544906_chr3:12175959-12178199
17103	chr3:12536697-12544906	RNU6-404P	.	chr3:12178200-12180568	chr3:12178200-12180568	chr3:12536697-12544906_chr3:12178200-12180568
17104	chr3:12536697-12544906	RNU6-404P	.	chr3:12180569-12183712	chr3:12180569-12183712	chr3:12536697-12544906_chr3:12180569-12183712
17105	chr3:12536697-12544906	RNU6-404P	.	chr3:12183713-12185413	chr3:12183713-12185413	chr3:12536697-12544906_chr3:12183713-12185413
17106	chr3:12536697-12544906	RNU6-404P	.	chr3:12185686-12197744	chr3:12185686-12197744	chr3:12536697-12544906_chr3:12185686-12197744
17107	chr3:12536697-12544906	RNU6-404P	SYN2;TIMP4	chr3:12197745-12205865	SYN2;TIMP4	chr3:12536697-12544906_chr3:12197745-12205865
17108	chr3:12536697-12544906	RNU6-404P	.	chr3:12205866-12208374	chr3:12205866-12208374	chr3:12536697-12544906_chr3:12205866-12208374
17109	chr3:15375661-15384722	RNU6-454P;SH3BP5	.	chr3:15242031-15244543	chr3:15242031-15244543	chr3:15375661-15384722_chr3:15242031-15244543
17110	chr3:15375661-15384722	RNU6-454P;SH3BP5	CAPN7;COL6A4P1	chr3:15246139-15251382	CAPN7;COL6A4P1	chr3:15375661-15384722_chr3:15246139-15251382
17111	chr3:15375661-15384722	RNU6-454P;SH3BP5	.	chr3:15280493-15280664	chr3:15280493-15280664	chr3:15375661-15384722_chr3:15280493-15280664
17112	chr3:15375661-15384722	RNU6-454P;SH3BP5	.	chr3:15285821-15293338	chr3:15285821-15293338	chr3:15375661-15384722_chr3:15285821-15293338
17113	chr3:15375661-15384722	RNU6-454P;SH3BP5	.	chr3:15293339-15294320	chr3:15293339-15294320	chr3:15375661-15384722_chr3:15293339-15294320
17114	chr3:15375661-15384722	RNU6-454P;SH3BP5	.	chr3:15294321-15296076	chr3:15294321-15296076	chr3:15375661-15384722_chr3:15294321-15296076
