TF	nes_K_reg	pval_K_reg	nes_TC_Reg	pval_TC_Reg	nes_TUH_Reg	pval_TUH_Reg	nes_Ver_Reg	pval_Ver_Reg	combine_nes	fisher_pval
PC	-0.50833040303738	0.611221651899028	-0.989714392074701	0.322313738399823	-0.538840592755246	0.58999685157944	0.215512761014176	0.829367563959324	-0.455343156713288	0.791319402602319
CNOT9	0	1	-0.596303749890857	0.550972326413349	0.283137100168632	0.777071742858666	0	1	-0.156583324861112	0.791337580803981
CHAF1A	-1.02352136703525	0.306061402573438	0.225036063402297	0.821951219156349	-0.767244644286337	0.442936073788439	0.169601070245152	0.865323880810457	-0.349032219418535	0.791366785578409
SSRP1	-0.391843284425247	0.695174010945587	0.639783811248124	0.522313158718664	-0.091509154445908	0.927088032561882	1.06499428503731	0.286878515946629	0.30535641435357	0.791683574361678
GPR26	-1.09362097578875	0.274121245728284	0.49115587557126	0.623316204449486	-0.561675509449184	0.574337123341932	-0.0162347496059977	0.987047112935842	-0.295093839818168	0.792304487110925
SCML1	-1.00694743661181	0.313960034398902	0.0859055540246061	0.931541496362157	-0.302950020916448	0.761927950246615	-0.78076967929714	0.434937970203564	-0.501190395700198	0.792428340315381
AKAP8	0.0429579961631925	0.965735017128563	1.04291685466677	0.296986802745816	0.234887852861352	0.814295777858914	-0.814986823966031	0.415079852186017	0.126443969931321	0.792471444186098
GATA1	-0.36349424248435	0.71623571306744	0.535167948942127	0.592533727170801	0.733606903634232	0.46318835217537	0.685284225910935	0.493164583711981	0.397641209000736	0.792475979013132
ADNP2	0.308988478169747	0.757330291355878	-0.452171411282503	0.651145501880819	0.801771627441528	0.422685073746253	0.729750053547986	0.46554297951288	0.347084686969189	0.792675240658854
ZNF830	-0.0135083433558832	0.98922222917488	1.06719211547512	0.28588509219963	0.614364943294454	0.538974196152251	-0.471466843842333	0.637307391570467	0.299145467892839	0.792893693258207
NFIA	-0.384325039786052	0.700737551375247	0.837459616627625	0.40233426731741	0.110398928680258	0.912093002726137	0.881194812760446	0.37821238640618	0.361182079570569	0.793136993389609
AGAP11	0.933213073007425	0.350709966234977	0.371696855435302	0.710118566534637	-0.708499898573969	0.478634875145888	-0.232099923121791	0.816460404587504	0.0910775266867417	0.793279234601674
PRDM14	0.314858305049777	0.752869240343024	-0.687571149660355	0.491722881336617	0.186624196133811	0.85195529426748	1.01790966821966	0.308720886552632	0.207955254935723	0.793375735195451
SPZ1	-0.0853620642489643	0.931973551388023	1.10079013910167	0.270988004448683	0.211038896555235	0.832856919739874	0	1	0.408822323802647	0.793891185048516
NACC1	-0.880202277312795	0.378749740033673	-0.767519201815522	0.442772881048605	-0.131743437890782	0.895187226467805	0.450082091035871	0.652651249605583	-0.332345706495807	0.794652193520793
GPR37	-0.774356351505424	0.438720088092338	0.406012836007872	0.684733169033894	0.382095063475611	0.702390853310381	0	1	0.00458384932601967	0.794693482127629
PPARGC1B	-0.122086778874045	0.902830292478982	0.910586048015808	0.36251352449236	-0.566107476180604	0.571320721360302	-0.636648325684233	0.524353939716062	-0.103564133180769	0.794796620601625
OR7C1	-0.792688059839882	0.427959588607988	1.03167761995882	0.302223164961912	-0.223539039885422	0.823116002292441	-0.0990826569218191	0.921072642092685	-0.0209080341720758	0.794820461677727
LALBA	-1.2505222773878	0.211108822631754	0.218368173225222	0.827142261250395	0.485785675462125	0.627119131532701	-0.131096591334246	0.895698897613449	-0.169366255008675	0.794873825669649
ARHGEF16	0.193034542028401	0.846931916179038	-0.934741367431584	0.349921602521956	-0.94717729945844	0.343548440739299	0.0456117351582208	0.963619715604486	-0.410818097425851	0.794927648728887
FGF3	-0.523594016336055	0.600560944213931	0.776777380879315	0.437290123935362	0.247457571732647	0.804554123397879	0	1	0.166880312091969	0.795042895041004
BRCC3	-0.649307203351679	0.516139830688092	0.356881761470511	0.72118032403148	0.88620473332592	0.375507213493577	-0.381344811439888	0.702947406513761	0.053108620001216	0.795228872543437
PKN1	-0.822666567093021	0.410697632566341	-0.528256828266539	0.597321091397257	-0.524231211109206	0.600117735056702	-0.428325329550321	0.668414280182147	-0.575869984004772	0.795539579453224
ZNF705A	-1.02472757024512	0.305491750345141	0.078781098992167	0.937206738133373	-0.331086719890769	0.740578982478092	0	1	-0.425677730381241	0.795938458019551
HES4	-1.11216070645412	0.266069059183294	0.02941991006956	0.976529693737485	0.536096244357538	0.591892035600621	-0.465682323977485	0.64144290649722	-0.253081719001127	0.796042212540826
SOS2	0.350953769827074	0.725623031373998	0.274942572892313	0.783360358629281	0.211631671760605	0.832394398454182	-1.25602388431018	0.209107310668122	-0.104623967457547	0.796649103917284
CHMP5	-0.818009651490222	0.413351676225861	0.446675895232778	0.655109088507445	-0.568952894043385	0.569388108122791	-0.461845429900838	0.644192169575442	-0.350533020050417	0.797441138403563
ASB5	0.206342705569595	0.836523221997036	-0.501980884461299	0.615680967400326	-0.816496376302414	0.414216295228723	0	1	-0.370711518398039	0.797495994770789
ASIC1	0	1	-0.816348638225374	0.414300763565213	-0.250289974389675	0.802363109063007	0.464201141036571	0.642503643785491	-0.200812490526159	0.797789847488493
ISL1	-0.637773867268779	0.523620893146607	0.365295504599545	0.714890833709292	-0.162480270710036	0.870927663523152	-1.024917775131	0.305401986728788	-0.364969102127568	0.797935522707411
ZMYM6	-0.722059255644355	0.470258047024394	-1.0202127813325	0.307627557191069	0.104592439025329	0.916699214581343	0.317251569805912	0.751052722289321	-0.330107007036403	0.798005003653042
GRM4	-0.711637356312482	0.476689368264079	0.547139907197513	0.584282617140274	0.870997403555144	0.383755570785558	0.0832301599096756	0.933668531789754	0.197432528587463	0.798402230763388
MXD4	-0.699453367359727	0.484268746134151	0.553013193688962	0.580254375771737	-0.301465222571014	0.763059765552675	0	1	-0.14930179874726	0.798786132856825
EPHB1	0.146009891959423	0.883913579464253	0.153764553707161	0.877795383434979	1.13789171737175	0.255165700233832	0.666544474278338	0.505063146503002	0.526052659329168	0.798807721966971
TCEAL7	-0.740767427652293	0.458834467921666	-0.938558893092666	0.347957266433728	-0.0838661147302393	0.933162881143222	0.42335425286831	0.672036816763011	-0.334959545651722	0.799070689415494
CX3CL1	-1.10498909423754	0.269164314723836	-0.727286105202852	0.467050708164707	0.204598991733418	0.83788544321841	-0.0615721160232277	0.950903582986799	-0.42231208093255	0.799150384225405
FOXE1	0.0439642101335648	0.96493293244421	0.944981485860972	0.344668328150963	-1.03047133532053	0.30278880150951	-0.00589946775417273	0.995292933065913	-0.0118562767700415	0.799284572988679
CCNE1	-0.514409654850673	0.606965610461393	-0.943378638160031	0.34548726566075	-0.526902818341084	0.59826107660732	0.254700907177731	0.798954115522873	-0.432497551043514	0.799293693216888
TAS2R41	-0.623766639265128	0.532780851673565	0.312781310594067	0.754446815448804	-0.906968664808582	0.36442336799739	-0.406080345945955	0.684683566270386	-0.406008584856399	0.799417580108149
SEC31A	0.361012838680645	0.718089849514628	-0.808490936262954	0.41880802167118	0.271281296758838	0.786174690318978	0.798335283582615	0.424675947827086	0.155534620689786	0.799650244799436
THBS1	-0.458802906471281	0.646375707407388	0.0892226268284553	0.928904983480487	-0.703667185577542	0.481640060302129	-0.939951722466175	0.347242324842328	-0.503299796921636	0.79966946393461
ARF4	-0.200489805055155	0.841097530522848	0.201990361702186	0.839924259130372	0.19148830873396	0.848143039343699	-1.37972779795637	0.167670470648664	-0.296684733143845	0.799763316058234
PNRC1	0.58666791711834	0.557426758994503	0.83552369268012	0.403422912706513	-0.0375276729719206	0.970064275842013	-0.73746116398828	0.460841951966358	0.161800693209565	0.799898379590708
STAC2	0.488567838795448	0.625147686865544	0.243861812879382	0.80733784532107	0.948457457807288	0.342896620506009	-0.551755769546474	0.581115694715468	0.282282834983911	0.799974551231814
TLE3	-0.94164711881987	0.346373337388117	0.368375091270764	0.712593567921639	0.801726144503687	0.422711388908185	-0.0447769064711935	0.964285132592391	0.0459193026208469	0.800055000054344
GPR75	-0.315130701024921	0.7526624191383	0.0773671983193292	0.938331434494168	1.35315142858125	0.176007258636909	0.24117802745225	0.809417139875759	0.339141488331977	0.800066083426423
NOBOX	-1.46046421358863	0.144162535911139	0.222373037266673	0.824023499517899	0.145320851428954	0.88445755241465	0.0526888431053452	0.957979828590923	-0.260020370446914	0.80014365698395
PDCD1	-0.780879036306259	0.434873642965451	0.420577376405405	0.674063716759306	0.720925285997148	0.470955484445647	0.345523108126821	0.729701140979069	0.176536683555779	0.800313622569481
CCNL1	-0.374103879075127	0.708327032818578	0.265470663794791	0.790646906238845	-1.07449840794238	0.282599357942589	-0.472468605846161	0.636592345066917	-0.413900057267219	0.800341694461994
DMAP1	-0.397533422294447	0.690974145289061	0.649558251564802	0.515977607641849	-0.941502567507243	0.346447374139025	0.232523285743959	0.816131603367343	-0.114238613123232	0.800454404780893
PRMT2	0.469302944652431	0.638853110758448	0.0083461342773594	0.993340825628545	-1.20136896879852	0.229608107772691	0.394514044047851	0.693201560600387	-0.0823014614552197	0.80085430563705
ZNF83	-1.15968185742896	0.246178359454286	-0.258450471102202	0.796059268972979	0.108832612533021	0.913335256385173	0.576082602119614	0.56455935042964	-0.183304278469632	0.80094260120513
ARF3	0.32241212606758	0.747140499025478	0.294259325002216	0.768559751329549	0.721519937676927	0.47058967833732	-0.887932678823507	0.374576965152132	0.112564677480804	0.801282623615984
ZBTB38	0.162577716947931	0.870850932843046	0.342185780255525	0.732211085744281	0.252737502991568	0.800471065273936	-1.28608839969398	0.198412212124479	-0.132146849874739	0.801390334584798
RHEB	0.482126437762624	0.629716129979588	-0.629895627650651	0.528762873751102	-0.66510035341998	0.505986308627386	-0.520394600875401	0.602788572415061	-0.333316036045852	0.801957297197857
GPBP1L1	0.414103239896414	0.678798500152541	0.941449123783107	0.3464747496671	0.599724611378678	0.548689783189455	0.270107099011619	0.787077860813685	0.556346018517454	0.801979438693515
SIRT1	0.910592500640695	0.362510123357217	0.185096737820292	0.853153160240637	0.922944809870443	0.356035967191295	0.0955021531530377	0.923915980110186	0.528534050371117	0.802313415094697
OSTN	0.428926073423442	0.667977024847209	0.506596909938668	0.612437676942227	-0.624713845545499	0.532158884336261	0	1	0.10360304593887	0.802641106362754
DNM1L	-1.30415496012039	0.192180752996401	-0.406851125774898	0.684117334095719	-0.163761108813581	0.869919208950264	0.137012036656341	0.891021280962953	-0.434438789513132	0.802655383090728
RGL4	-0.136732502373463	0.891242237623913	0.28717871040545	0.773975486694557	0.341132353180812	0.73300394613693	-1.27607382524787	0.201929423296305	-0.196123816008768	0.803037862237426
OR5B12	-0.782313153228106	0.434030558676728	0.470519213764579	0.637984110228137	-0.267720349760144	0.788914584585711	0	1	-0.193171429741224	0.80351187411904
ARHGEF15	-0.0171719266099149	0.986299458206706	0.679587343090254	0.496765786064692	1.05139065221355	0.293079207315732	-0.3681332269586	0.712773896380194	0.336418210433822	0.803535005543734
SOD2	0.769676446358694	0.441491845218071	-0.109856778756753	0.912522960557808	-0.295504884302612	0.767608221719299	-0.970181618626365	0.331955971333526	-0.151466708831759	0.804134443483073
RELB	0.281217863894451	0.778543303904766	0.209996431589657	0.833670458122463	-0.252698327119948	0.800501340704539	-1.28651820569674	0.198262269231274	-0.262000559333145	0.804827744355748
HMGB1	-0.734634256018576	0.462562269528966	0.995759699572799	0.319366915652332	0.0521145389412321	0.95843742830885	0.347508838952347	0.728209079266445	0.165187205361951	0.80501370248275
DMD	1.36074153271112	0.173595384484687	-0.281455607210849	0.778360972660744	-0.256017857312626	0.79793704858673	-0.0543185038832531	0.956681407349309	0.192237391076098	0.805095003249846
OR1S1	-0.115296669609555	0.90820997802659	0.623292125161524	0.533092571732199	-0.748177092002482	0.454353346662376	0	1	-0.0800605454835043	0.805268952014314
ZNF652	-0.582894155306788	0.559964555428158	0.659366862546608	0.509660216001364	0.37913077623048	0.704590753191928	0.653459606255514	0.513460022438302	0.277265772431454	0.805294331965756
HOXD10	-0.742173124698664	0.457982449539238	-0.50218626004	0.615536507049174	0.810252455008633	0.417795095144168	-0.154407255010856	0.877288633590501	-0.147128546185222	0.805444436989473
EVX1	-0.391806847997097	0.695200934842508	0.747201504381801	0.454941936143061	0.812038999178313	0.416769253872407	-0.271927793699487	0.785677539925568	0.223876465465883	0.805907004188745
SPRED1	0.0771781792115361	0.938481800328603	0.393510164684246	0.693942717971894	0.460484136320679	0.645168755556341	1.15839629304108	0.246702351233305	0.522392193314385	0.806087593481941
GRK3	0	1	-0.380176849267026	0.703814142980295	-0.476475700510045	0.633735514911602	0	1	-0.428326274888535	0.806142453417339
ADGRV1	0	1	-0.0239264186998818	0.98091130123717	0.98441191754292	0.324913020744986	-0.395292638613627	0.692626931518763	0.18839762007647	0.806147393789902
OR6C6	-0.268183395751522	0.788558155280232	-0.0888523288662177	0.929199269688475	-1.0334361502566	0.301399836292313	0	1	-0.463490624958113	0.806257229000432
GULP1	-0.560959392206945	0.574825220212842	-0.416670388336994	0.676919516455165	0.880775872458883	0.378439141258949	0.378152287783268	0.705317467108959	0.070324594924553	0.80648468859518
CDC5L	-0.248000698421056	0.804133866419126	0.983239757670662	0.325489451590492	0.337471310993762	0.73576163550605	0.612920215270624	0.539929095891232	0.421407646378498	0.806709466432492
ZFP3	0.648157958936829	0.516882790243765	0.400018342615396	0.689143006753824	-0.0169566478177384	0.986471200824243	1.04524712966983	0.295908766222825	0.519116695851079	0.806711561073056
HTR1D	-0.356284728860277	0.721627344580463	-0.827932145083647	0.407708929056136	0.403369628704764	0.686676326042559	-0.651020442134878	0.51503329107201	-0.357966921843509	0.806853583300392
MED25	-0.116387067041661	0.907345784740421	0.781321894745134	0.434613195846205	-0.886856401908441	0.375156216891199	0.380117118701323	0.703858478965756	0.0395488861240888	0.807002851041064
CASP2	-1.39051118628416	0.164373704852068	0.0625224854929857	0.950146756132876	0.138104471382512	0.890157851989527	0.319859393410507	0.749074921330161	-0.217506208999539	0.807022320456018
TIPIN	-0.636667710619115	0.524341310180751	0.378117544473249	0.705343275577496	0.45824530698803	0.646776212864277	0.779608728546742	0.435621216626368	0.244825967347227	0.807143661901223
RAB6A	1.21386448141111	0.224799478155658	0.0432437983943823	0.965507191654188	-0.294982262905135	0.768007429306237	0.488055389218095	0.62551060846931	0.362545351529613	0.807270017045611
U2AF1	-0.042851145964042	0.965820192820853	-0.766031160789012	0.443657761282219	0.577337201345733	0.563711687636564	-0.78615383735587	0.431777366778913	-0.254424735690798	0.807321045094616
DMTF1	0.682492823548856	0.494927379078845	0.681972460158118	0.495256365128752	0.157500771325207	0.874850200051505	0.696059814849203	0.486391371243526	0.554506467470346	0.807334834316668
NR5A2	-0.124379403534205	0.901014880304436	0.739107887771626	0.459841487555004	-0.592052931096978	0.553815144464918	-0.747336242905621	0.454860620427437	-0.181165172441294	0.807469902318766
ASB7	-0.622513187808261	0.53360447485577	-0.327546443732296	0.743254621426926	0.993238901592431	0.32059354461403	0.226327550609676	0.820946671978517	0.0673767051653875	0.807490017748579
FOXI2	-1.02965936979972	0.30316993482028	0.218598456280921	0.826962855429591	-0.143631642703276	0.88579135246317	0	1	-0.318230852074025	0.807658280129156
TBC1D1	0.0391722540909108	0.968753054679851	-0.76209931733638	0.44600073026762	-0.789190231516451	0.430000830487907	-0.579324794753324	0.562370038266657	-0.522860522378811	0.80768103040966
PUF60	-1.14641763578299	0.251622389002819	0.000882484530842494	0.999295879309086	-0.660405596557788	0.50899358167604	0.231924354803614	0.81659676780933	-0.39350409825158	0.807737962313752
ROS1	1.27226331135964	0.203279579528347	0.261761478077126	0.793505339794386	0.324564599707255	0.745510623210289	-0.164657234303011	0.869213779513788	0.423483038710253	0.807766009169055
ZNF791	-0.595159768996937	0.551736679561566	0.741347405388785	0.45848282532437	0.623960907902392	0.532653258410557	-0.281969565613451	0.777966846926853	0.122044744670197	0.808337036547078
CLTC	-0.858293585919425	0.390730370300478	0.473318700625059	0.635985822298593	0.223269650412992	0.823325646549267	-0.655086704946104	0.512411931466163	-0.204197984956869	0.808362364293568
MIF	-0.978322915505718	0.32791463967488	0.542529359674512	0.587453887506857	-0.392482922919328	0.694701426785928	0.272728267464687	0.78506210383714	-0.138887052821462	0.808787447737055
ZSCAN10	-0.950740807797536	0.341735967215485	0.138938934465874	0.889498404074951	-0.393426039006493	0.694004840700245	0.677460726047483	0.498113680351581	-0.131941796572668	0.808828975041558
HTR4	0.299792198187695	0.764335666720224	0.99078508569174	0.32179053341304	0.212109228220458	0.832021820425837	0.652655569143788	0.513978352359206	0.53883552031092	0.809018082196066
MED7	0.15160701238884	0.879496902259795	0.741887488722088	0.458155506769183	0.289650204569394	0.772083854868113	-0.957909180085466	0.338108556939714	0.056308881398714	0.809032339865748
POU1F1	0.0573175696300012	0.954292224819831	0.443919343978334	0.657100898484206	0.922828050968022	0.35609682012992	0	1	0.474688321525452	0.809033653817378
GUCY2F	-0.432169381069457	0.665618311437384	-0.237232989279412	0.812476044937229	-0.818212802345679	0.41323568616672	0	1	-0.495871724231516	0.80923709087148
CYSLTR2	-0.747177202309469	0.454956603498565	0.32451491799401	0.745548229922186	-0.856511916886661	0.391714684088105	-0.263063746192809	0.792501446394054	-0.385559486848732	0.809238746262019
TARDBP	-0.489279466896465	0.624643855859154	0.731812090790302	0.464283268268247	-0.129150482921786	0.897238576866337	0.832960900561041	0.404866780954168	0.236585760383273	0.809340111452868
GML	0.282116373521521	0.777854278698439	0.794001768897694	0.427194401567382	0.584041221179813	0.559192579100597	-0.572513357294349	0.566974239244724	0.27191150157617	0.809346072337071
KDM6A	0.321122637800585	0.748117455584691	0.798144966156954	0.424786369710979	0.766894509560908	0.443144238320711	-0.319045174123239	0.749692257342487	0.391779234848802	0.809769844603206
PDE10A	-0.827518488434866	0.407943247327221	0.905143692477686	0.365389267532446	0.27224260483017	0.785435484594798	-0.122788415142178	0.902274648214304	0.056769848432703	0.809878651551198
HIC1	-1.0611817629504	0.288607305680693	-0.00694724537509951	0.994456944763673	0.505112896227121	0.61347954402125	-0.524056436964268	0.600239286771975	-0.271768137265662	0.809976706915121
PPBP	-1.14071498459419	0.253988548792336	0.252391542283694	0.800738436868613	-0.278770561440662	0.780420907755625	-0.431801078348075	0.665885995719933	-0.399723770524808	0.809983970985007
FOXI1	0.467891218729234	0.639862383471026	1.04067944076034	0.298024348079948	0.279130360588541	0.780144784342239	0.370995309084894	0.71064102560363	0.539674082290752	0.810043910188779
TSSK4	-0.939828626570812	0.347305472487959	0.0617819691274346	0.950736462605487	-0.770645752407638	0.440916934374605	0.349711057963905	0.726555554030598	-0.324745337971778	0.810151404909552
CABP5	-1.17117974287893	0.241526535968729	-0.280909861353107	0.778779536815995	0.0313088079557268	0.975023266119961	-0.558077853644503	0.57679122260712	-0.494714662480203	0.810158594252873
U2AF2	-0.741681086396935	0.458280581822136	-0.684441751677909	0.493696259058818	-0.279218701401395	0.780076992515017	0.52432795525474	0.600050456341096	-0.295253396055375	0.810390258808758
FRY	-0.460081342495932	0.645457835529001	0.953036812701629	0.340571419147157	0.124757171520701	0.900715794582659	-0.619506793978462	0.535582547599475	-0.000448538063016004	0.810654117809086
HSD3B1	-0.967254893689981	0.333416626565656	0.402230537460711	0.687514370136991	0.547052015324943	0.584342997204616	-0.263984539898668	0.791791831692144	-0.0704892202007487	0.810680611572974
ZFHX4	-0.0367934455535746	0.970649700202167	-0.780464027229895	0.435117793508572	-0.509433024227775	0.610448733224758	0.821220263352317	0.41152081641706	-0.126367558414732	0.810755310104471
CDKN1B	0.978333169770397	0.327909569681798	-0.164473736484401	0.869358220428071	0.86108820333449	0.389189465832915	-0.0531347174783308	0.957624569964889	0.405453229785539	0.811030540058899
ZNF646	0.314957236718005	0.752794122765462	1.23042305000846	0.218538726175493	0.402326824762286	0.687443515456543	-0.0756355882313422	0.939709022232563	0.468017880814352	0.811088355901459
CEP63	-0.164274108853799	0.86951536292802	0.0367199368801994	0.970708312030466	-0.0762603381332892	0.939211979502989	-1.49823417107191	0.134072420452273	-0.4255121702947	0.811103994540144
RAB40C	-0.451697914615563	0.65148662076263	-0.154290939139682	0.877380341290268	-0.493794403153911	0.621451386239308	1.03711023458693	0.299684485958442	-0.0156682555805565	0.811423560024147
CUX1	-0.621283210691467	0.534413298392062	0.751767058905639	0.452191155058566	0.00673322409099661	0.994627705046734	0.766028976666249	0.443659060837196	0.225811512242854	0.811765285171352
BCAR1	-0.482851521283896	0.629201165630682	0.964404367794087	0.334843233267946	-0.0755034195999242	0.939814176857953	-0.614087745575824	0.539157345638015	-0.0520095796663893	0.811985222979536
PPP2R5D	-0.573980347229512	0.565981100350474	-0.731367554087385	0.464554677953266	-0.601390233537693	0.547580102077714	0.329277627494475	0.74194585277673	-0.394365126840029	0.812109106345475
RGS13	-0.216909539226362	0.828278843357828	0.369788255495937	0.711540266696415	0.870534720809592	0.384008253215359	0	1	0.341137812359722	0.812397830040913
PPP1R12B	-0.532464096908468	0.59440460190123	0.412379454942561	0.680061319459758	-0.539851950530251	0.589299136756967	-0.756946706398718	0.449081791645706	-0.354220824723719	0.812399294402657
WNK3	0.538895676560358	0.589958840603109	1.03390419446557	0.301180953938028	-0.465543741184003	0.641542120467378	0.0769477885530064	0.938665080445662	0.296050979598733	0.812442186266741
ATP8B1	-0.0665829490216104	0.946913720328633	0.143285398563638	0.886064787098781	1.46508180257336	0.14289860083903	0.13494388653541	0.892656240434096	0.419182034662699	0.812489423461248
CD74	0.700129290466645	0.483846565186498	0.751484097380453	0.452361367800198	-0.344617012010317	0.730382314674716	0.426428015106229	0.669795991132833	0.383356097735752	0.812580104067013
EID2	-0.974396169724264	0.329859870559052	-0.0534832462110361	0.957346879129445	0.0525725913717108	0.958072455677262	-0.925798560038375	0.354550675660968	-0.475276346150491	0.812941814652515
PRKAG3	-0.78778129295322	0.430824645187339	0.898079747993206	0.369143035082551	-0.283898884030747	0.776487871741242	0.164207872470735	0.869567503897429	-0.00234813913000648	0.81315140868234
ARID5B	0.242182211707589	0.808638977841803	-0.536454742529461	0.591644306329322	0.658312392697356	0.51033741637414	0.772316059560171	0.439927255997911	0.284088980358914	0.81320654967668
GAL	-0.213868224299842	0.830649820243241	-0.886419892897284	0.375391303516054	0.899189983939714	0.3685514744631	0.0788635912530799	0.937141122981178	-0.030558635501083	0.813733538385735
ZNF23	-0.288819542044192	0.772719476724163	0.495931573628303	0.619942688942802	0.579652414200099	0.562149039342247	0.841356840560639	0.400148056421249	0.407030321586212	0.813843412896533
TMPO	0.6793065574855	0.496943642373816	-0.923025561393432	0.355993884579102	-0.487322907915817	0.626029516203984	0.0332152269944851	0.973502955436928	-0.174456671207316	0.813951400791048
ZNF469	0.374192039889912	0.708261445793578	-0.390364435858489	0.696267082032042	1.06704002589678	0.285953762031331	0.29925444113083	0.764745913310206	0.337530517764758	0.813997430955479
ZNF541	-1.00895039419661	0.312998425034973	-0.822378044777811	0.41086177090594	0.0381086959214052	0.969601018005308	-0.170098829628632	0.864932413924589	-0.490829643170412	0.814011455234596
ZNF451	-0.662919026435375	0.507382415422901	0.152963290220884	0.878427224709437	0.790617766187348	0.429167076249468	0.576959666819359	0.56396670216327	0.214405424198054	0.814060796483546
PDPN	-0.628882628452679	0.529425899612988	-0.197313206189067	0.843582445450286	0.662388525364293	0.507722255655985	-0.712923586733656	0.475893042826288	-0.219182724002777	0.814128085260402
MMS19	-0.346656143522913	0.728849661766322	0.957658080329295	0.338235201471676	-0.145784162699921	0.884091778657593	0.681310419147186	0.495675091902331	0.286632048313412	0.814348769877885
MRGPRD	-0.104897450872556	0.916457181719181	0.361208966709231	0.717943239550248	0.940043746668072	0.347195121609453	0	1	0.398785087501582	0.814729017984057
OR10G2	-0.751904707712612	0.452108366852391	0.326013271622981	0.744414313928792	-0.410926229306579	0.681126628787232	0	1	-0.278939221798737	0.815593777919372
GLP1R	1.30778340221752	0.190946785401255	-0.173162025997144	0.862524071544672	-0.377493004931817	0.705807261802889	-0.0793854962566514	0.936726004541972	0.169435718757977	0.815914181497781
SENP1	-0.954874348158095	0.339641243406338	0.294760094048934	0.768177153010495	0.80680315781952	0.41977989953537	-0.00664171378733173	0.994700718072486	0.0350117974807568	0.816011494025327
SRPK1	-1.25333501996952	0.210083808726326	0.381508502772465	0.702825963147233	0.0437088892682072	0.965136453378905	0.298922545895286	0.764999144038639	-0.13229877050839	0.8161454817146
MCHR2	-0.904365417314703	0.365801669441824	0.29661499601559	0.766760460692557	0.377537923394754	0.705773887087269	-0.596397045164987	0.550910013965988	-0.206652385767337	0.816219072715927
GP6	0.978853375358726	0.327652432340026	0.109330776050258	0.912940137142267	-0.40889329667822	0.68261796855995	-0.620253495745818	0.535090906586875	0.0147593397462365	0.816587495960697
TRIM27	0.154261601832588	0.877403472159348	-0.0330448503599797	0.973638821739103	1.36004147435328	0.173816799722606	0.335996833551326	0.73687325427129	0.454313764844304	0.81686992384259
NTSR2	-0.30608761135319	0.759537940249045	-0.0211986491510838	0.983087191862597	-1.01739185551672	0.308967054917223	0	1	-0.448226038673665	0.817177328227071
GRHL1	0.304742671079777	0.760562147582764	-1.23446603067311	0.217029297171155	-0.424188512370777	0.671428337983002	-0.0117458622169423	0.99062837337746	-0.341414433545263	0.817543453351068
GABRG2	-1.31025195887892	0.1901106136001	0.0670970222028045	0.946504464492896	0.0104332697288266	0.991675606187654	0.502063832746217	0.615622620119112	-0.182664458550268	0.817656888461975
AKAP9	0.132500249505395	0.894588625688235	-0.5472932788431	0.584177260656972	0.479224848769414	0.631778678483956	0.968560299647635	0.332764619476328	0.258248029769836	0.817682731022314
ENDOG	-0.424473037714799	0.671220864679505	0.0979807275693215	0.921947596893911	-1.18731239091263	0.235104422354088	-0.310574263104046	0.756124295315217	-0.456094741040538	0.817934982897704
IL22RA1	1.25361278295646	0.209982782674399	-0.0301141399997499	0.975976023756778	-0.0512799882294048	0.959102414200757	0.583024699213744	0.559876673215805	0.438810838485262	0.818005122569075
CGB3	0	1	0.0729642880426459	0.941834535747369	0.69075920010841	0.489716879327631	0	1	0.381861744075528	0.818158487000418
OR4D6	-0.567163513521546	0.570603094638223	0.800135204755429	0.423632466052322	-0.0522277296345076	0.958347238027048	0	1	0.0602479871997918	0.818200681523273
ZNF589	-0.837166381240839	0.402499051687543	0.265885138329217	0.790327671144894	-0.770011951645605	0.441292803127121	0.2724179178868	0.785300697018357	-0.267218819167607	0.818347565711793
HSF1	-0.694387668985129	0.487439124705102	-0.249476051380442	0.802992563606064	-0.635359774959831	0.525193796537366	0.618155448346026	0.536472874555786	-0.240267011744844	0.818422129074136
ARL4C	-0.00420339182045807	0.996646188439593	0.671322321431097	0.502015217833893	0.662884335831781	0.507404634654195	-0.781164134373707	0.434705965127854	0.137209782767178	0.818562103863693
ZFP57	-0.904118944904362	0.365932333782167	-0.118952539227379	0.905312956926875	-0.692463996860802	0.488645988148597	0.409801988127148	0.681951207687893	-0.326433373216349	0.81862523667531
RGL2	0.278752891518793	0.780434469032758	-0.0775192698572505	0.938210462269205	-1.39764978305265	0.162218260975056	-0.0885620664231406	0.929429956189482	-0.321244556953562	0.81862793859241
P2RY6	0.583991670800801	0.559225915869281	0.476823779002021	0.633487611509596	-1.0006115811908	0.317014628879912	0.0191930947395377	0.984687066189108	0.0198492408378899	0.818967792520702
OR10R2	-0.418053775865731	0.675907800100199	0.523678338492149	0.600502284342086	0.56430599284697	0.572545903635174	0	1	0.223310185157796	0.818979573470308
PRKD2	0.142359698115368	0.886795894347852	-0.604075829086531	0.545793228636468	0.0490596395116581	0.960871767657113	1.17944924171155	0.238219337117342	0.191698187563011	0.819326215319355
ZNF449	-0.216370015310351	0.828699336997185	-1.28655549506829	0.198249264302073	0.19237293763007	0.847450089123332	-0.25651758258283	0.797551205585828	-0.39176753883285	0.819772952041242
