	Gene1	Gene2	Annotation	Direction	Score	edge
246508	RPL13	RPS29	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS29
246509	RPL13	RPS3	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS3
246510	RPL13	RPS3A	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS3A
246511	RPL13	RPS4X	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS4X
246512	RPL13	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS4Y1
246513	RPL13	RPS5	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS5
246514	RPL13	RPS6	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS6
246515	RPL13	RPS6KB2	predicted	-	0.64	RPL13_RPS6KB2
246516	RPL13	RPS7	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS7
246517	RPL13	RPS8	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS8
246518	RPL13	RPS9	catalyze; catalyzed by; complex; input	<->	1	RPL13_RPS9
246520	RPL13	SEC11A	catalyzed by	<-	1	RPL13_SEC11A
246521	RPL13	SEC11C	catalyzed by	<-	1	RPL13_SEC11C
246522	RPL13	SEC61B	complex; input	-	1	RPL13_SEC61B
246523	RPL13	SEC61G	complex; input	-	1	RPL13_SEC61G
246524	RPL13	SECISBP2	complex; input	-	1	RPL13_SECISBP2
246525	RPL13	SMG1	complex; input	-	1	RPL13_SMG1
246526	RPL13	SMG5	complex; input	-	1	RPL13_SMG5
246527	RPL13	SMG6	complex; input	-	1	RPL13_SMG6
246528	RPL13	SMG7	complex; input	-	1	RPL13_SMG7
246529	RPL13	SMG8	complex; input	-	1	RPL13_SMG8
246530	RPL13	SMG9	complex; input	-	1	RPL13_SMG9
246531	RPL13	SPCS1	catalyzed by	<-	1	RPL13_SPCS1
246532	RPL13	SPCS2	catalyzed by	<-	1	RPL13_SPCS2
246533	RPL13	SPCS3	catalyzed by	<-	1	RPL13_SPCS3
246534	RPL13	SRP14	complex; input	-	1	RPL13_SRP14
246535	RPL13	SRP19	complex; input	-	1	RPL13_SRP19
246536	RPL13	SRP54	complex; input	-	1	RPL13_SRP54
246537	RPL13	SRP68	complex; input	-	1	RPL13_SRP68
246538	RPL13	SRP72	complex; input	-	1	RPL13_SRP72
246540	RPL13	SRPRA	complex; input	-	1	RPL13_SRPRA
246541	RPL13	SRPRB	complex; input	-	1	RPL13_SRPRB
246542	RPL13	SSR1	complex; input	-	1	RPL13_SSR1
246543	RPL13	SSR2	complex; input	-	1	RPL13_SSR2
246544	RPL13	SSR3	complex; input	-	1	RPL13_SSR3
246545	RPL13	SSR4	complex; input	-	1	RPL13_SSR4
246546	RPL13	TRAM1	complex; input	-	1	RPL13_TRAM1
246547	RPL13	UBA52	catalyze; catalyzed by; complex; input	<->	1	RPL13_UBA52
246548	RPL13	UPF1	complex; input	-	1	RPL13_UPF1
246549	RPL13	UPF2	complex; input	-	1	RPL13_UPF2
246550	RPL13	UPF3A	complex; input	-	1	RPL13_UPF3A
246551	RPL13	UPF3B	complex; input	-	1	RPL13_UPF3B
246632	RPL13A	SMG1	complex; input	-	1	RPL13A_SMG1
246640	RPL13A	SPCS3	catalyzed by	<-	1	RPL13A_SPCS3
246739	RPL14	RRP8	predicted	-	0.64	RPL14_RRP8
246746	RPL14	SMG1	complex; input	-	1	RPL14_SMG1
246754	RPL14	SPCS3	catalyzed by	<-	1	RPL14_SPCS3
246856	RPL15	SMG1	complex; input	-	1	RPL15_SMG1
246865	RPL15	SPCS3	catalyzed by	<-	1	RPL15_SPCS3
246967	RPL17	SMG1	complex; input	-	1	RPL17_SMG1
246975	RPL17	SPCS3	catalyzed by	<-	1	RPL17_SPCS3
247175	RPL18A	SMG1	complex; input	-	1	RPL18A_SMG1
247183	RPL18A	SPCS3	catalyzed by	<-	1	RPL18A_SPCS3
247276	RPL19	SMG1	complex; input	-	1	RPL19_SMG1
247284	RPL19	SPCS3	catalyzed by	<-	1	RPL19_SPCS3
247478	RPL22	SMG1	complex; input	-	1	RPL22_SMG1
247486	RPL22	SPCS3	catalyzed by	<-	1	RPL22_SPCS3
247580	RPL23	SMG1	complex; input	-	1	RPL23_SMG1
247588	RPL23	SPCS3	catalyzed by	<-	1	RPL23_SPCS3
247684	RPL23A	SMG1	complex; input	-	1	RPL23A_SMG1
247692	RPL23A	SPCS3	catalyzed by	<-	1	RPL23A_SPCS3
247784	RPL24	SMG1	complex; input	-	1	RPL24_SMG1
247792	RPL24	SPCS3	catalyzed by	<-	1	RPL24_SPCS3
247882	RPL26	SMG1	complex; input	-	1	RPL26_SMG1
247890	RPL26	SPCS3	catalyzed by	<-	1	RPL26_SPCS3
247989	RPL27	SMG1	complex; input	-	1	RPL27_SMG1
247997	RPL27	SPCS3	catalyzed by	<-	1	RPL27_SPCS3
248084	RPL27A	SMG1	complex; input	-	1	RPL27A_SMG1
248092	RPL27A	SPCS3	catalyzed by	<-	1	RPL27A_SPCS3
248176	RPL28	SMG1	complex; input	-	1	RPL28_SMG1
248184	RPL28	SPCS3	catalyzed by	<-	1	RPL28_SPCS3
248266	RPL29	SMG1	complex; input	-	1	RPL29_SMG1
248274	RPL29	SPCS3	catalyzed by	<-	1	RPL29_SPCS3
248358	RPL3	SMG1	complex; input	-	1	RPL3_SMG1
248366	RPL3	SPCS3	catalyzed by	<-	1	RPL3_SPCS3
248449	RPL30	SMG1	complex; input	-	1	RPL30_SMG1
248457	RPL30	SPCS3	catalyzed by	<-	1	RPL30_SPCS3
248538	RPL31	SMG1	complex; input	-	1	RPL31_SMG1
248546	RPL31	SPCS3	catalyzed by	<-	1	RPL31_SPCS3
248626	RPL32	SMG1	complex; input	-	1	RPL32_SMG1
248634	RPL32	SPCS3	catalyzed by	<-	1	RPL32_SPCS3
248713	RPL34	SMG1	complex; input	-	1	RPL34_SMG1
248721	RPL34	SPCS3	catalyzed by	<-	1	RPL34_SPCS3
248798	RPL35	SMG1	complex; input	-	1	RPL35_SMG1
248806	RPL35	SPCS3	catalyzed by	<-	1	RPL35_SPCS3
248881	RPL35A	SMG1	complex; input	-	1	RPL35A_SMG1
248889	RPL35A	SPCS3	catalyzed by	<-	1	RPL35A_SPCS3
248964	RPL36	SMG1	complex; input	-	1	RPL36_SMG1
248972	RPL36	SPCS3	catalyzed by	<-	1	RPL36_SPCS3
249045	RPL36A	SMG1	complex; input	-	1	RPL36A_SMG1
249053	RPL36A	SPCS3	catalyzed by	<-	1	RPL36A_SPCS3
249135	RPL37	SMG1	complex; input	-	1	RPL37_SMG1
249143	RPL37	SPCS3	catalyzed by	<-	1	RPL37_SPCS3
249218	RPL37A	SMG1	complex; input	-	1	RPL37A_SMG1
249226	RPL37A	SPCS3	catalyzed by	<-	1	RPL37A_SPCS3
249291	RPL38	RRBP1	predicted	-	0.64	RPL38_RRBP1
249297	RPL38	SMG1	complex; input	-	1	RPL38_SMG1
249305	RPL38	SPCS3	catalyzed by	<-	1	RPL38_SPCS3
249376	RPL39	SMG1	complex; input	-	1	RPL39_SMG1
249384	RPL39	SPCS3	catalyzed by	<-	1	RPL39_SPCS3
249472	RPL4	SMG1	complex; input	-	1	RPL4_SMG1
249480	RPL4	SPCS3	catalyzed by	<-	1	RPL4_SPCS3
249551	RPL41	SMG1	complex; input	-	1	RPL41_SMG1
249559	RPL41	SPCS3	catalyzed by	<-	1	RPL41_SPCS3
249629	RPL5	SMG1	complex; input	-	1	RPL5_SMG1
249637	RPL5	SPCS3	catalyzed by	<-	1	RPL5_SPCS3
249711	RPL6	SMG1	complex; input	-	1	RPL6_SMG1
249719	RPL6	SPCS3	catalyzed by	<-	1	RPL6_SPCS3
249793	RPL7	SMG1	complex; input	-	1	RPL7_SMG1
249801	RPL7	SPCS3	catalyzed by	<-	1	RPL7_SPCS3
249871	RPL7A	SMG1	complex; input	-	1	RPL7A_SMG1
249879	RPL7A	SPCS3	catalyzed by	<-	1	RPL7A_SPCS3
249944	RPL8	SMG1	complex; input	-	1	RPL8_SMG1
249952	RPL8	SPCS3	catalyzed by	<-	1	RPL8_SPCS3
250014	RPL9	SMG1	complex; input	-	1	RPL9_SMG1
250022	RPL9	SPCS3	catalyzed by	<-	1	RPL9_SPCS3
250085	RPLP0	SMG1	complex; input	-	1	RPLP0_SMG1
250093	RPLP0	SPCS3	catalyzed by	<-	1	RPLP0_SPCS3
250156	RPLP1	SMG1	complex; input	-	1	RPLP1_SMG1
250164	RPLP1	SPCS3	catalyzed by	<-	1	RPLP1_SPCS3
250224	RPLP2	SMG1	complex; input	-	1	RPLP2_SMG1
250232	RPLP2	SPCS3	catalyzed by	<-	1	RPLP2_SPCS3
250287	RPN1	SEC61A1	predicted	-	0.99	RPN1_SEC61A1
250294	RPN1	SPCS3	catalyzed by	<-	1	RPN1_SPCS3
250361	RPN2	SPCS3	catalyzed by	<-	1	RPN2_SPCS3
250601	RPRD1A	SSU72	activated by	<-	1	RPRD1A_SSU72
250621	RPRD1B	SSU72	activated by	<-	1	RPRD1B_SSU72
250622	RPRD1B	STAT5B	predicted	-	0.64	RPRD1B_STAT5B
250641	RPRD2	SSU72	activated by	<-	1	RPRD2_SSU72
250693	RPS10	SMG1	complex; input	-	1	RPS10_SMG1
250701	RPS10	SPCS3	catalyzed by	<-	1	RPS10_SPCS3
250762	RPS11	SMG1	complex; input	-	1	RPS11_SMG1
250771	RPS11	SPCS3	catalyzed by	<-	1	RPS11_SPCS3
250843	RPS12	SMG1	complex; input	-	1	RPS12_SMG1
250851	RPS12	SPCS3	catalyzed by	<-	1	RPS12_SPCS3
250909	RPS13	SMG1	complex; input	-	1	RPS13_SMG1
250918	RPS13	SPCS3	catalyzed by	<-	1	RPS13_SPCS3
250991	RPS14	SMG1	complex; input	-	1	RPS14_SMG1
251001	RPS14	SPCS3	catalyzed by	<-	1	RPS14_SPCS3
251069	RPS15	SMG1	complex; input	-	1	RPS15_SMG1
251077	RPS15	SPCS3	catalyzed by	<-	1	RPS15_SPCS3
251214	RPS16	SMG1	complex; input	-	1	RPS16_SMG1
251223	RPS16	SPCS3	catalyzed by	<-	1	RPS16_SPCS3
251287	RPS17	SMG1	complex; input	-	1	RPS17_SMG1
251295	RPS17	SPCS3	catalyzed by	<-	1	RPS17_SPCS3
251345	RPS18	SMG1	complex; input	-	1	RPS18_SMG1
251353	RPS18	SPCS3	catalyzed by	<-	1	RPS18_SPCS3
251402	RPS19	SMG1	complex; input	-	1	RPS19_SMG1
251410	RPS19	SPCS3	catalyzed by	<-	1	RPS19_SPCS3
251462	RPS2	SMG1	complex; input	-	1	RPS2_SMG1
251471	RPS2	SPCS3	catalyzed by	<-	1	RPS2_SPCS3
251534	RPS20	SMG1	complex; input	-	1	RPS20_SMG1
251542	RPS20	SPCS3	catalyzed by	<-	1	RPS20_SPCS3
251589	RPS21	SMG1	complex; input	-	1	RPS21_SMG1
251597	RPS21	SPCS3	catalyzed by	<-	1	RPS21_SPCS3
251643	RPS23	SMG1	complex; input	-	1	RPS23_SMG1
251652	RPS23	SPCS3	catalyzed by	<-	1	RPS23_SPCS3
251712	RPS24	SMG1	complex; input	-	1	RPS24_SMG1
251721	RPS24	SPCS3	catalyzed by	<-	1	RPS24_SPCS3
251779	RPS25	SMG1	complex; input	-	1	RPS25_SMG1
251787	RPS25	SPCS3	catalyzed by	<-	1	RPS25_SPCS3
251826	RPS26	SMG1	complex; input	-	1	RPS26_SMG1
251834	RPS26	SPCS3	catalyzed by	<-	1	RPS26_SPCS3
251887	RPS27	SMG1	complex; input	-	1	RPS27_SMG1
251898	RPS27	SPCS3	catalyzed by	<-	1	RPS27_SPCS3
251994	RPS27A	SMG1	complex; input	-	1	RPS27A_SMG1
252002	RPS27A	SNCA	complex; input	-	1	RPS27A_SNCA
252007	RPS27A	SPCS3	catalyzed by	<-	1	RPS27A_SPCS3
252032	RPS27A	SUMO2	complex; input	-	1	RPS27A_SUMO2
252066	RPS27A	TRAP1	predicted	-	0.66	RPS27A_TRAP1
252102	RPS27A	UBE2H	complex; input	-	1	RPS27A_UBE2H
252226	RPS28	SMG1	complex; input	-	1	RPS28_SMG1
252235	RPS28	SPCS3	catalyzed by	<-	1	RPS28_SPCS3
252284	RPS29	SMG1	complex; input	-	1	RPS29_SMG1
252292	RPS29	SPCS3	catalyzed by	<-	1	RPS29_SPCS3
252330	RPS3	SMG1	complex; input	-	1	RPS3_SMG1
252338	RPS3	SPCS3	catalyzed by	<-	1	RPS3_SPCS3
252394	RPS3A	SMG1	complex; input	-	1	RPS3A_SMG1
252403	RPS3A	SPCS3	catalyzed by	<-	1	RPS3A_SPCS3
252454	RPS4X	SMG1	complex; input	-	1	RPS4X_SMG1
252462	RPS4X	SPCS3	catalyzed by	<-	1	RPS4X_SPCS3
252498	RPS4Y1	SMG1	complex; input	-	1	RPS4Y1_SMG1
252506	RPS4Y1	SPCS3	catalyzed by	<-	1	RPS4Y1_SPCS3
252544	RPS5	SMG1	complex; input	-	1	RPS5_SMG1
252553	RPS5	SPCS3	catalyzed by	<-	1	RPS5_SPCS3
252608	RPS6	SMG1	complex; input	-	1	RPS6_SMG1
252617	RPS6	SPCS3	catalyzed by	<-	1	RPS6_SPCS3
252734	RPS7	SMG1	complex; input	-	1	RPS7_SMG1
252743	RPS7	SPCS3	catalyzed by	<-	1	RPS7_SPCS3
252797	RPS8	SMG1	complex; input	-	1	RPS8_SMG1
252806	RPS8	SPCS3	catalyzed by	<-	1	RPS8_SPCS3
252853	RPS9	SMG1	complex; input	-	1	RPS9_SMG1
252862	RPS9	SPCS3	catalyzed by	<-	1	RPS9_SPCS3
253048	RRAS	SRC	activated by	<-	1	RRAS_SRC
253100	RRP1B	RRP8	predicted	-	0.64	RRP1B_RRP8
253145	RRP8	SIRT1	complex; input	-	1	RRP8_SIRT1
253146	RRP8	SUV39H1	complex; input	-	1	RRP8_SUV39H1
253236	RTN4	SRC	predicted	-	0.64	RTN4_SRC
253257	RUNX1	SMARCC1	complex; input	-	1	RUNX1_SMARCC1
253261	RUNX1	SRC	complex; input	-	1	RUNX1_SRC
253263	RUNX1	STAT3	expression regulated by	<-	1	RUNX1_STAT3
253320	RUNX3	SRC	complex; inhibited by; input	|-	1	RUNX3_SRC
253321	RUNX3	STAT3	expression regulated by	<-	1	RUNX3_STAT3
253410	RXRA	SRC	predicted	-	0.64	RXRA_SRC
253417	RXRA	STAT5B	expression regulates	->	1	RXRA_STAT5B
253542	S1PR1	SRC	activate	->	1	S1PR1_SRC
253547	S1PR3	SRC	activate	->	1	S1PR3_SRC
253551	SAA1	STAT3	expression regulated by	<-	1	SAA1_STAT3
253553	SAA2	STAT3	expression regulated by	<-	1	SAA2_STAT3
253561	SAE1	SUMO2	catalyze; complex; input; reaction	->	1	SAE1_SUMO2
253570	SAFB	SUMO2	input	-	1	SAFB_SUMO2
253608	SALL4	STAT3	activated by; inhibite	<-|	1	SALL4_STAT3
253845	SATB1	SIN3A	predicted	-	0.64	SATB1_SIN3A
253846	SATB1	SKI	predicted	-	0.54	SATB1_SKI
253847	SATB1	SMARCA5	predicted	-	0.64	SATB1_SMARCA5
253848	SATB1	SUMO1	complex; input	-	1	SATB1_SUMO1
253849	SATB1	SUMO2	input	-	1	SATB1_SUMO2
253850	SATB1	SUMO3	input	-	1	SATB1_SUMO3
253851	SATB1	TADA2B	predicted	-	0.56	SATB1_TADA2B
253852	SATB1	TAL1	predicted	-	0.64	SATB1_TAL1
253853	SATB1	TFCP2L1	predicted	-	0.54	SATB1_TFCP2L1
253854	SATB1	UBE2I	input	-	1	SATB1_UBE2I
253855	SATB1	ZMIZ1	predicted	-	0.64	SATB1_ZMIZ1
253871	SBNO2	STAT3	expression regulated by	<-	1	SBNO2_STAT3
253885	SCAMP1	SCAMP2	predicted	-	0.64	SCAMP1_SCAMP2
253946	SCFD1	STX7	predicted	-	0.98	SCFD1_STX7
253979	SCMH1	SUMO2	catalyze	->	1	SCMH1_SUMO2
254017	SCN8A	SMARCC1	expression regulated by	<-	1	SCN8A_SMARCC1
254142	SCYL3	STAT3	expression regulated by	<-	1	SCYL3_STAT3
254168	SDC2	SRC	activate; activated by; complex; input	<->	1	SDC2_SRC
254179	SDC3	SRC	complex; input	-	1	SDC3_SRC
254244	SDF4	STAT3	predicted	-	0.54	SDF4_STAT3
254249	SDHA	TRAP1	inhibited by	|-	1	SDHA_TRAP1
254258	SDHB	TRAP1	inhibited by	|-	1	SDHB_TRAP1
254263	SDHC	TRAP1	inhibited by	|-	1	SDHC_TRAP1
254264	SDHD	TRAP1	inhibited by	|-	1	SDHD_TRAP1
254265	SDR16C5	STAT3	expression regulated by	<-	1	SDR16C5_STAT3
254271	SEC11A	SPCS3	complex	-	1	SEC11A_SPCS3
254282	SEC11C	SPCS3	complex	-	1	SEC11C_SPCS3
254340	SEC13	SUMO2	catalyze	->	1	SEC13_SUMO2
254351	SEC13	THOC3	activate; input	->	1	SEC13_THOC3
254443	SEC22B	STX7	predicted	-	1	SEC22B_STX7
254560	SEC24A	STX7	predicted	-	0.99	SEC24A_STX7
254598	SEC24B	STX7	predicted	-	0.99	SEC24B_STX7
254656	SEC24D	STX7	predicted	-	0.99	SEC24D_STX7
254692	SEC61A1	SEC61B	complex	-	1	SEC61A1_SEC61B
254693	SEC61A1	SEC61G	complex	-	1	SEC61A1_SEC61G
254694	SEC61A1	SEC63	predicted	-	0.99	SEC61A1_SEC63
254695	SEC61A1	SSR3	predicted	-	0.64	SEC61A1_SSR3
254696	SEC61A1	SURF4	predicted	-	0.66	SEC61A1_SURF4
254697	SEC61A1	TUSC3	predicted	-	0.66	SEC61A1_TUSC3
254705	SEC61B	SGTA	catalyze; complex; input	->	1	SEC61B_SGTA
254708	SEC61B	SPCS3	catalyzed by	<-	1	SEC61B_SPCS3
254733	SEC61G	SGTA	catalyze; complex; input	->	1	SEC61G_SGTA
254736	SEC61G	SPCS3	catalyzed by	<-	1	SEC61G_SPCS3
254805	SEH1L	SUMO2	catalyze	->	1	SEH1L_SUMO2
254813	SEH1L	THOC3	activate; input	->	1	SEH1L_THOC3
254841	SEL1L	UBE2J1	predicted	-	0.64	SEL1L_UBE2J1
254844	SELE	SELPLG	PPrel: activated by; complex; input	<-	1	SELE_SELPLG
254864	SELL	SELPLG	complex; input	-	1	SELL_SELPLG
254866	SELP	SELPLG	PPrel: activated by; PPrel: binding/association; complex; input	<-	1	SELP_SELPLG
254868	SELPLG	SIGLEC10	predicted	-	0.54	SELPLG_SIGLEC10
254869	SELPLG	SIGLEC11	predicted	-	0.54	SELPLG_SIGLEC11
254870	SELPLG	SIGLEC12	predicted	-	0.54	SELPLG_SIGLEC12
254871	SELPLG	SIGLEC14	predicted	-	0.54	SELPLG_SIGLEC14
254872	SELPLG	SIGLEC16	predicted	-	0.54	SELPLG_SIGLEC16
254874	SELPLG	SIGLEC6	predicted	-	0.54	SELPLG_SIGLEC6
254875	SELPLG	SIGLEC7	predicted	-	0.54	SELPLG_SIGLEC7
254876	SELPLG	SIGLEC8	predicted	-	0.54	SELPLG_SIGLEC8
254877	SELPLG	SIGLEC9	predicted	-	0.54	SELPLG_SIGLEC9
254878	SELPLG	SIGLECL1	predicted	-	0.54	SELPLG_SIGLECL1
254879	SELPLG	VCAN	predicted	-	0.64	SELPLG_VCAN
254916	SEMA4B	STAT3	expression regulated by	<-	1	SEMA4B_STAT3
254920	SEMA6D	TYROBP	complex; input	-	1	SEMA6D_TYROBP
254924	SENP1	SUMO2	catalyze	->	1	SENP1_SUMO2
254928	SENP2	SUMO2	catalyze	->	1	SENP2_SUMO2
254934	SENP5	SUMO2	catalyze	->	1	SENP5_SUMO2
254937	SENP6	SUMO2	predicted	-	0.97	SENP6_SUMO2
254941	SEPT7	UBE2I	predicted	-	0.66	SEPT7_UBE2I
254949	SEPTIN1	STX7	complex; input	-	1	SEPTIN1_STX7
254979	SEPTIN2	STX7	complex; input	-	1	SEPTIN2_STX7
255003	SEPTIN4	STX7	complex; input	-	1	SEPTIN4_STX7
255010	SEPTIN5	STX7	complex; input	-	1	SEPTIN5_STX7
255040	SERP1	SGTA	catalyze; complex; input	->	1	SERP1_SGTA
255050	SERPINA1	STAT3	expression regulated by	<-	1	SERPINA1_STAT3
255077	SERPINB3	STAT3	expression regulated by	<-	1	SERPINB3_STAT3
255131	SERTAD1	STAT5B	predicted	-	0.64	SERTAD1_STAT5B
255182	SETD7	STAT3	predicted	-	0.64	SETD7_STAT3
255194	SETX	SUMO2	predicted	-	0.64	SETX_SUMO2
255289	SF3A1	TRAP1	predicted	-	0.58	SF3A1_TRAP1
255404	SF3A3	TRAP1	predicted	-	0.73	SF3A3_TRAP1
255825	SFN	SNCA	complex; input	-	1	SFN_SNCA
255837	SFN	TRAP1	predicted	-	0.64	SFN_TRAP1
255865	SFPQ	SMARCC1	predicted	-	0.64	SFPQ_SMARCC1
255883	SFPQ	SUMO2	predicted	-	0.65	SFPQ_SUMO2
255902	SFR1	STAT3	expression regulated by	<-	1	SFR1_STAT3
256010	SGA56M	SMG1	PCrel: binding/association	-	1	SGA56M_SMG1
256075	SGK1	SRC	activated by	<-	1	SGK1_SRC
256140	SGTA	SGTB	predicted	-	0.98	SGTA_SGTB
256141	SGTA	STX1A	catalyzed by; complex; input	<-	1	SGTA_STX1A
256143	SGTA	TMUB2	predicted	-	0.64	SGTA_TMUB2
256144	SGTA	TNFRSF1A	predicted	-	0.64	SGTA_TNFRSF1A
256145	SGTA	UBC	predicted	-	0.77	SGTA_UBC
256146	SGTA	UBE2J2	catalyzed by; complex; input	<-	1	SGTA_UBE2J2
256147	SGTA	UBL4A	complex; input	-	1	SGTA_UBL4A
256148	SGTA	UBQLN2	predicted	-	0.64	SGTA_UBQLN2
256149	SGTA	USP19	predicted	-	0.64	SGTA_USP19
256150	SGTA	VAMP2	catalyzed by; complex; input	<-	1	SGTA_VAMP2
256151	SGTA	VAPA	catalyzed by; complex; input	<-	1	SGTA_VAPA
256152	SGTA	YWHAB	predicted	-	0.64	SGTA_YWHAB
256155	SH2B2	SRC	complex; input	-	1	SH2B2_SRC
256166	SH2D2A	SRC	activated by; complex; input	<-	1	SH2D2A_SRC
256167	SH2D2A	STAT3	predicted	-	0.98	SH2D2A_STAT3
256171	SH3BP1	SRC	predicted	-	0.77	SH3BP1_SRC
256172	SH3BP2	SRC	predicted	-	0.97	SH3BP2_SRC
256178	SH3BP2	ZAP70	complex; input	-	1	SH3BP2_ZAP70
256192	SH3GL1	SRC	complex; input	-	1	SH3GL1_SRC
256289	SHB	SRC	catalyzed by; complex; input	<-	1	SHB_SRC
256303	SHC1	SRC	PPrel: activated by; PPrel: activation; complex; input	<->	1	SHC1_SRC
256305	SHC1	STAT3	complex; expression regulated by; input	<-	1	SHC1_STAT3
256308	SHC1	STAT5B	complex; input	-	1	SHC1_STAT5B
256327	SHC1	TYROBP	catalyzed by	<-	1	SHC1_TYROBP
256360	SHC1	ZAP70	PPrel: activated by; activated by	<-	1	SHC1_ZAP70
256363	SHC2	SRC	PPrel: activated by; PPrel: activation	<->	1	SHC2_SRC
256367	SHC2	ZAP70	PPrel: activated by	<-	1	SHC2_ZAP70
256373	SHC3	SRC	PPrel: activated by; PPrel: activation	<->	1	SHC3_SRC
256375	SHC3	STAT3	complex; input	-	1	SHC3_STAT3
256378	SHC3	STAT5B	complex; input	-	1	SHC3_STAT5B
256382	SHC3	ZAP70	PPrel: activated by	<-	1	SHC3_ZAP70
256385	SHC4	SRC	PPrel: activated by; PPrel: activation	<->	1	SHC4_SRC
256391	SHC4	ZAP70	PPrel: activated by	<-	1	SHC4_ZAP70
256400	SHH	STAT3	predicted	-	0.54	SHH_STAT3
256403	SHH	STAT5B	predicted	-	0.54	SHH_STAT5B
256429	SIAH1	SNCA	complex; input	-	1	SIAH1_SNCA
256468	SIAH2	SNCA	complex; input	-	1	SIAH2_SNCA
256500	SIGIRR	STAT3	activate	->	1	SIGIRR_STAT3
256519	SIGLEC14	TYROBP	complex; input	-	1	SIGLEC14_TYROBP
256520	SIGLEC15	TYROBP	complex; input	-	1	SIGLEC15_TYROBP
256523	SIGLEC16	TYROBP	complex; input	-	1	SIGLEC16_TYROBP
256535	SIGLEC8	TYROBP	predicted	-	0.54	SIGLEC8_TYROBP
256587	SIN3A	SMARCC1	predicted	-	0.64	SIN3A_SMARCC1
256598	SIN3A	STAT3	predicted	-	0.64	SIN3A_STAT3
256614	SIN3A	THAP11	predicted	-	0.64	SIN3A_THAP11
256663	SIRPB1	TYROBP	complex; input	-	1	SIRPB1_TYROBP
256665	SIRPG	TYROBP	complex	-	1	SIRPG_TYROBP
256705	SIRT3	SOD2	catalyze	->	1	SIRT3_SOD2
256708	SIRT7	SMARCC1	predicted	-	0.64	SIRT7_SMARCC1
256800	SKAP1	SMARCC1	expression regulated by	<-	1	SKAP1_SMARCC1
256841	SKIV2L	TTC37	complex	-	1	SKIV2L_TTC37
256866	SKP1	SUMO2	predicted	-	0.59	SKP1_SUMO2
256924	SLA	SRC	inhibite	-|	1	SLA_SRC
256928	SLA	ZAP70	predicted	-	0.96	SLA_ZAP70
256931	SLA2	ZAP70	complex; input	-	1	SLA2_ZAP70
257097	SLC2A2	STAT3	GErel: expression by	<-	1	SLC2A2_STAT3
257099	SLC2A2	STAT5B	GErel: expression by	<-	1	SLC2A2_STAT5B
257166	SLC40A1	STAT3	predicted	-	0.54	SLC40A1_STAT3
257169	SLC40A1	STAT5B	predicted	-	0.54	SLC40A1_STAT5B
257183	SLC6A2	SNCA	predicted	-	0.64	SLC6A2_SNCA
257184	SLC6A3	SNCA	complex; input; predicted	-	1	SLC6A3_SNCA
257196	SLC9A1	STAB2	complex; input	-	1	SLC9A1_STAB2
257197	SLC9A1	TAF1	expression regulated by	<-	1	SLC9A1_TAF1
257198	SLC9A1	TNFRSF1A	predicted	-	0.54	SLC9A1_TNFRSF1A
257199	SLC9A1	YWHAZ	predicted	-	0.64	SLC9A1_YWHAZ
257226	SLTM	STAT5B	expression regulated by	<-	1	SLTM_STAT5B
257259	SLU7	THOC3	complex; input	-	1	SLU7_THOC3
257312	SMAD1	SMARCC1	complex; input	-	1	SMAD1_SMARCC1
257365	SMAD2	SMARCC1	predicted	-	0.64	SMAD2_SMARCC1
257503	SMAD4	SMARCC1	complex; input	-	1	SMAD4_SMARCC1
257588	SMAD5	SMARCC1	complex; input	-	1	SMAD5_SMARCC1
257628	SMAD6	TAB1	inhibit	-|	1	SMAD6_TAB1
257633	SMAD6	UBE2O	predicted	-	0.64	SMAD6_UBE2O
257641	SMAD7	TAB1	activate	->	1	SMAD7_TAB1
257686	SMARCA2	SMARCC1	complex	-	1	SMARCA2_SMARCC1
257695	SMARCA2	SOD2	predicted	-	0.64	SMARCA2_SOD2
257718	SMARCA2	WDR77	complex; input; reaction	-	1	SMARCA2_WDR77
257723	SMARCA4	SMARCC1	complex	-	1	SMARCA4_SMARCC1
257747	SMARCA4	WDR77	complex; input; reaction	-	1	SMARCA4_WDR77
257755	SMARCA5	SMARCC1	predicted	-	0.64	SMARCA5_SMARCC1
257757	SMARCA5	SOD2	predicted	-	0.64	SMARCA5_SOD2
257780	SMARCB1	SMARCC1	complex	-	1	SMARCB1_SMARCC1
257803	SMARCB1	WDR77	complex; input; reaction	-	1	SMARCB1_WDR77
257809	SMARCC1	SMARCC2	complex	-	1	SMARCC1_SMARCC2
257810	SMARCC1	SMARCD1	PPrel: binding/association; complex	-	1	SMARCC1_SMARCD1
257811	SMARCC1	SMARCD2	PPrel: binding/association	-	1	SMARCC1_SMARCD2
257812	SMARCC1	SMARCD3	PPrel: binding/association	-	1	SMARCC1_SMARCD3
257813	SMARCC1	SMARCE1	PPrel: binding/association	-	1	SMARCC1_SMARCE1
