nodeLabel	mIDH1_filtered_25k	Cluster_NR_filtered_25k	distance
MAPK3	0.525481961435969	0.488704695676951	-0.0234
MCM9	0.041456577358143	0	-0.0234
OR2C1	0.186001310483185	0.145898251044419	-0.0234
RACGAP1	0.496781849176623	0.45967501278594	-0.0234
SLC39A12	0.0414922911812707	0	-0.0234
TOMM22	0.0414295443089304	0	-0.0234
TXNDC5	0.041563368556863	0	-0.0234
DEFB108B	0.0416491897125772	0	-0.0235
EGR2	0.41633434329895	0.378369748473934	-0.0235
FAM149B1	0.0415794441465368	0	-0.0235
GEMIN6	0.430578434752185	0.392723980614978	-0.0235
GINS4	0.190815775442124	0.150579944429911	-0.0235
GNAT3	0.361306292289914	0.322741329400398	-0.0235
GPR151	0.0416864580696741	0	-0.0235
LRP5L	0.0416373001960505	0	-0.0235
MAPK13	0.184374215861667	0.144146541581519	-0.0235
MMS19	0.257421955726549	0.217868662744866	-0.0235
NTF4	0.0416032324561166	0	-0.0235
PRR22	0.0416495110361199	0	-0.0235
YES1	0.0415916602961032	0	-0.0235
BEND2	0.0417487628706852	0	-0.0236
CTDSPL	0.041829651350535	0	-0.0236
LRRC1	0.0418434488408034	0	-0.0236
MTAP	0.0417917811196576	0	-0.0236
RPL13AP17	0.0417481207019339	0	-0.0236
SMOC1	0.0418142478110797	0	-0.0236
TGDS	0.041741698843986	0	-0.0236
UBQLNL	0.0417201833616525	0	-0.0236
ZG16B	0.0418225916162649	0	-0.0236
ZNF416	0.041805903482728	0	-0.0236
ABHD5	0.0418931721117596	0	-0.0237
ACSM2A	0.0419723701786346	0	-0.0237
CCDC13	0.0419108113882864	0	-0.0237
FAM20B	0.0419489683685045	0	-0.0237
KCNC3	0.041961150646203	0	-0.0237
KRT28	0.041918828468423	0	-0.0237
LOC400940	0.0419723701786346	0	-0.0237
PRM3	0.0419823066889472	0	-0.0237
PRND	0.0419823066889472	0	-0.0237
PRRG4	0.0419387087433135	0	-0.0237
PSENEN	0.389484014259387	0.350858883447532	-0.0237
SLC19A1	0.0419723701786346	0	-0.0237
TPI1P2	0.0419393499930608	0	-0.0237
CPNE9	0.0421075712809806	0	-0.0238
FAM47A	0.0420207636068479	0	-0.0238
HAUS6	0.0421226207263571	0	-0.0238
KIF26A	0.22669661088529	0.18645205585446	-0.0238
NCLN	0.281371063007117	0.241592103060033	-0.0238
SPCS1	0.0420694597548728	0	-0.0238
TIMM9	0.0421030881384734	0	-0.0238
CALD1	0.0421360677271349	0	-0.0239
MYF5	0.373075092319617	0.33408018580841	-0.0239
OR8B2	0.280122935019586	0.240239836664329	-0.0239
OXSR1	0.0421645580726828	0	-0.0239
PAG1	0.189806355971199	0.149062502117219	-0.0239
PROP1	0.0422304786310024	0	-0.0239
RGS9	0.278790539154565	0.238900271332744	-0.0239
SLC43A2	0.042228239147884	0	-0.0239
BGN	0.0423283392226128	0	-0.024
C2orf88	0.0423807577789438	0	-0.024
CAPN8	0.0422890117513926	0	-0.024
FRMD5	0.0423011629425179	0	-0.024
IL10RA	0.511219758568842	0.47345289120791	-0.024
ISG15	0.0423308967044351	0	-0.024
NR2C2AP	0.0423408064823005	0	-0.024
OR8K1	0.0423842729189625	0	-0.024
PKDCC	0.0423420851095659	0	-0.024
RAB33B	0.0422918897653506	0	-0.024
RPS6KA6	0.0422902908763911	0	-0.024
SCYL3	0.042311714392667	0	-0.024
SLFN13	0.0423283392226128	0	-0.024
CDC34	0.0424839364274353	0	-0.0241
CNKSR1	0.0424558337632573	0	-0.0241
IPO7	0.566539256228156	0.529061921756455	-0.0241
KLK14	0.042463498714773	0	-0.0241
LRRC37B	0.0425353361733338	0	-0.0241
RTCA	0.0425410814951544	0	-0.0241
THBS1	0.0425021361231243	0	-0.0241
TMEM198	0.0424468907618145	0	-0.0241
TTLL9	0.198264779057171	0.157282930075936	-0.0241
ZNF441	0.379522974751365	0.340263040641788	-0.0241
ZNF581	0.387915220823866	0.34869529257902	-0.0241
DNMBP	0.0426706045727343	0	-0.0242
KIR2DL3	0.0425876732760279	0	-0.0242
OGFRL1	0.0426699668368822	0	-0.0242
PDHX	0.0426530657231414	0	-0.0242
PGBD4	0.0425557628574746	0	-0.0242
RBPJL	0.43815154333246	0.399319342213894	-0.0242
TRANK1	0.0426218089522937	0	-0.0242
AP4S1	0.0427318129897669	0	-0.0243
DIS3L	0.0427008935060165	0	-0.0243
GANC	0.042765274439164	0	-0.0243
KIF4A	0.360583133868752	0.320863656106688	-0.0243
NKIRAS2	0.0427655930791924	0	-0.0243
NPHS2	0.0427869402233187	0	-0.0243
PIK3R4	0.397852887386221	0.358516221110699	-0.0243
UTP20	0.0427990460371673	0	-0.0243
GRAP2	0.0428777069964303	0	-0.0244
KRTAP19-3	0.0428595585936765	0	-0.0244
NEIL3	0.0428777069964303	0	-0.0244
NFKBIL1	0.0428560559854261	0	-0.0244
PDLIM3	0.0428923512714774	0	-0.0244
PRDM13	0.359923064604462	0.320077048556241	-0.0244
RASSF7	0.0428560559854261	0	-0.0244
ZNF274	0.283882720706731	0.243252635618177	-0.0244
CCT8L2	0.0430139002092253	0	-0.0245
DHX16	0.505844571981771	0.467215430691284	-0.0245
LTBP3	0.0430676390761838	0	-0.0245
NUP43	0.704869270125348	0.668139633980835	-0.0245
NVL	0.0430803551593822	0	-0.0245
SHROOM1	0.0430924343130921	0	-0.0245
DNAJC28	0.0432160236856589	0	-0.0246
DPP3	0.202512762337686	0.160800328888548	-0.0246
HAVCR1	0.0432138007261668	0	-0.0246
IQCJ	0.0431953804903654	0	-0.0246
MC2R	0.186608135383042	0.144732543657212	-0.0246
NCALD	0.0431988741792883	0	-0.0246
RELB	0.190992685461818	0.149215586180944	-0.0246
RRP15	0.0431756870736322	0	-0.0246
SOD1	0.388017607529231	0.348185924395445	-0.0246
CLCN7	0.0433636086105792	0	-0.0247
CRISP1	0.0433144318188988	0	-0.0247
CXorf58	0.0433210955453234	0	-0.0247
IDS	0.0432646019557393	0	-0.0247
JKAMP	0.0433287108241111	0	-0.0247
PDILT	0.0433210955453234	0	-0.0247
PPFIA4	0.0432779340657334	0	-0.0247
SLC35C1	0.0433042769274482	0	-0.0247
SNORD28	0.0433210955453234	0	-0.0247
SPRR2B	0.0433210955453234	0	-0.0247
TDH	0.0433226820976736	0	-0.0247
THOC5	0.492962309835304	0.454015553740897	-0.0247
TTC30B	0.0433648774485754	0	-0.0247
BICD2	0.0435278225575369	0	-0.0248
C1orf122	0.0435008901466888	0	-0.0248
CDY2B	0.043437181224451	0	-0.0248
CRBN	0.0434485940199885	0	-0.0248
HOXB1	0.0435180007802896	0	-0.0248
KIF2B	0.0435008901466888	0	-0.0248
NOM1	0.043426084512593	0	-0.0248
ST3GAL6	0.0434977212693994	0	-0.0248
WFDC12	0.0435008901466888	0	-0.0248
C1QB	0.0435468303900045	0	-0.0249
C9orf43	0.0436127031979989	0	-0.0249
CCT6B	0.186300734282925	0.143996787571215	-0.0249
DIEXF	0.0435949714185253	0	-0.0249
FLJ12825	0.0436041542421283	0	-0.0249
GNAO1	0.282646477769098	0.241328445882063	-0.0249
ITFG1	0.0435522154489945	0	-0.0249
KCNK3	0.0436459439179233	0	-0.0249
MBOAT1	0.0436044708799172	0	-0.0249
MRPS18A	0.0436130198154475	0	-0.0249
PDCD4	0.323084930550053	0.282139680526073	-0.0249
PRAMEF1	0.0436120699608412	0	-0.0249
TBC1D2B	0.185514940477928	0.143267085225162	-0.0249
TTTY8	0.0436120699608412	0	-0.0249
ARFGEF1	0.043719044288978	0	-0.025
CDC25C	0.192947042457381	0.150651822673488	-0.025
CENPC	0.463368914472555	0.423650879720376	-0.025
FCGRT	0.529603699853252	0.49055830696055	-0.025
GRIP2	0.0437661743165502	0	-0.025
MAGEB6	0.0437354942484212	0	-0.025
PRPS1	0.0437136659765538	0	-0.025
WDR17	0.0438066485332227	0	-0.025
ARL8B	0.0438686008315972	0	-0.0251
CMTM6	0.0438686008315972	0	-0.0251
CNOT8	0.417777361382273	0.377502788963328	-0.0251
GRHL3	0.0439336828914989	0	-0.0251
GRIPAP1	0.0438970386564469	0	-0.0251
MAP2K5	0.0438578560716461	0	-0.0251
MKRN2	0.0438467943831033	0	-0.0251
MRPS11	0.0439542118888808	0	-0.0251
OR7C1	0.283147274001265	0.24159440678608	-0.0251
PDZK1P1	0.0438562758867174	0	-0.0251
PHC1	0.043875236867622	0	-0.0251
TNFSF15	0.187507846700291	0.144933090942802	-0.0251
TRMT112	0.0439005139738815	0	-0.0251
WIPF1	0.381322712672448	0.340727098872521	-0.0251
ACO1	0.0439873674272537	0	-0.0252
ALDH1A2	0.185989362954695	0.143311277618251	-0.0252
C19orf48	0.0440555471427346	0	-0.0252
C1orf210	0.0439879988811567	0	-0.0252
FOXA1	0.0439684224168058	0	-0.0252
NXPH2	0.0440760573514328	0	-0.0252
PRDM5	0.386676068823607	0.345968783626095	-0.0252
PRKACG	0.0440946715737017	0	-0.0252
RBMX2	0.0440463954143888	0	-0.0252
SRSF6	0.746997188576985	0.70968873403406	-0.0252
TTLL10	0.0439728431604777	0	-0.0252
ARL2	0.191193387045272	0.148376703344601	-0.0253
CDCA4	0.0441706789125399	0	-0.0253
KIAA1586	0.379073666346738	0.338096433891844	-0.0253
LSG1	0.0441479758727547	0	-0.0253
OXSM	0.0441243227537834	0	-0.0253
POU3F4	0.287118206041524	0.245322597530347	-0.0253
RELL1	0.0441328383609204	0	-0.0253
RREB1	0.405411682239825	0.364693225311104	-0.0253
STARD8	0.282105813801155	0.240257678737384	-0.0253
AGBL5	0.0442542053670378	0	-0.0254
FANCD2	0.473959435145694	0.433742463455244	-0.0254
KLK3	0.0443370496332315	0	-0.0254
PAQR7	0.400767693593889	0.359835596913661	-0.0254
RGP1	0.044286656223562	0	-0.0254
RPL36A	0.0443326409716097	0	-0.0254
SNAR-F	0.0442554657421688	0	-0.0254
TOP1MT	0.0443370496332315	0	-0.0254
UGT2A3	0.0442554657421688	0	-0.0254
ACR	0.0443927751203675	0	-0.0255
C22orf15	0.0445003820391703	0	-0.0255
CLASP2	0.0445010110635665	0	-0.0255
KLK7	0.0444472187346184	0	-0.0255
MT1IP	0.0444566575581398	0	-0.0255
NUPR1	0.0444028472945354	0	-0.0255
PFDN4	0.320643744757619	0.278819486304345	-0.0255
PI4KAP1	0.0445132764450664	0	-0.0255
PRAMEF22	0.0444566575581398	0	-0.0255
SNORD88A	0.0444412404667803	0	-0.0255
TRHDE	0.0444100861988878	0	-0.0255
USP44	0.0444918899188107	0	-0.0255
VAT1	0.0444752186250152	0	-0.0255
CELF4	0.0446160725007155	0	-0.0256
COX15	0.0445915595508547	0	-0.0256
ENOX2	0.0445793013825215	0	-0.0256
GALNT1	0.3983456028874	0.35719576519176	-0.0256
GLRX	0.0445698712538765	0	-0.0256
GNGT2	0.189461825055706	0.146264156833589	-0.0256
LYZL1	0.0446217286941463	0	-0.0256
MRPL1	0.374717836119168	0.333235512006128	-0.0256
OR13F1	0.332826396698372	0.290978854226899	-0.0256
PNLIPRP2	0.0445865306953091	0	-0.0256
PNPT1	0.0445296285288056	0	-0.0256
USP28	0.04466320010207	0	-0.0256
USP48	0.0446531476140947	0	-0.0256
ACTBL2	0.0447570913602715	0	-0.0257
AEBP1	0.373886691851623	0.332311103254072	-0.0257
ASNS	0.0447454763003701	0	-0.0257
COX7A2	0.0446924108358142	0	-0.0257
CYP4B1	0.0447803184392903	0	-0.0257
FLRT2	0.183827767981089	0.140493345145849	-0.0257
HCG9	0.0446873857898634	0	-0.0257
IL18RAP	0.0447413950927039	0	-0.0257
IPCEF1	0.0447413950927039	0	-0.0257
IRX5	0.333258468851345	0.291318521900422	-0.0257
KRTAP19-6	0.0447803184392903	0	-0.0257
MBLAC1	0.0447803184392903	0	-0.0257
RBM6	0.0446883280004323	0	-0.0257
RUFY4	0.0446917827154466	0	-0.0257
TMEM52	0.0447941272133376	0	-0.0257
VPS36	0.354965919318378	0.313223469883254	-0.0257
ADAMTS2	0.0448628359421477	0	-0.0258
CFL2	0.0448615813061892	0	-0.0258
D2HGDH	0.044941854171322	0	-0.0258
DMGDH	0.0448480932225548	0	-0.0258
GABRE	0.0448628359421477	0	-0.0258
GMDS	0.0448164065322673	0	-0.0258
TRMT12	0.0448069931905695	0	-0.0258
TTC37	0.0448207991972034	0	-0.0258
CCDC63	0.0450797101300655	0	-0.0259
MNT	0.340592801507107	0.298397562781461	-0.0259
PAX4	0.0449869863888573	0	-0.0259
PTH1R	0.0450524635714119	0	-0.0259
SOHLH2	0.437297167107161	0.3960549270882	-0.0259
TRIM60	0.0449898066443153	0	-0.0259
CTNNBIP1	0.187844613687868	0.144042180595049	-0.026
TMIGD2	0.0452045970772171	0	-0.026
ANKRD11	0.0452490147968564	0	-0.0261
DSTN	0.0452521422465813	0	-0.0261
GPR62	0.0452543314176593	0	-0.0261
HOXD13	0.282043551799753	0.239077264592723	-0.0261
KLHL2	0.0452302485549275	0	-0.0261
MCM6	0.57100465466423	0.530828908337548	-0.0261
PAK6	0.0452289973780364	0	-0.0261
PHACTR1	0.188680692660808	0.144823289854803	-0.0261
RNF220	0.0453121750333039	0	-0.0261
ZC3H8	0.0452340020150234	0	-0.0261
CEP170	0.0454324717435346	0	-0.0262
DHCR7	0.0454196660972976	0	-0.0262
EIF2AK4	0.395910242963876	0.35386120381521	-0.0262
MAPK10	0.256651984361507	0.213291565178215	-0.0262
PHGDH	0.0453996743325587	0	-0.0262
PRM1	0.0454702568337695	0	-0.0262
APOC1	0.0455760604444238	0	-0.0263
KDSR	0.438625265728285	0.39678344961823	-0.0263
NDC80	0.50857180876824	0.467430460740417	-0.0263
PCDHB11	0.0456122453220274	0	-0.0263
PRKAR2B	0.491715705762417	0.450393696052286	-0.0263
ARHGAP27	0.438609317675521	0.396620577941027	-0.0264
CAMKV	0.0456621393591306	0	-0.0264
GGPS1	0.0456540328508815	0	-0.0264
KIAA0753	0.0457294666504762	0	-0.0264
METTL5	0.0457531477841822	0	-0.0264
MRPS33	0.0456711806512001	0	-0.0264
RPSAP52	0.0457874156475847	0	-0.0264
UBTD2	0.0457656098463858	0	-0.0264
CD2BP2	0.704824364458385	0.665282588777477	-0.0265
E2F1	0.430464984765135	0.388241047208228	-0.0265
GAGE2E	0.0458873650872296	0	-0.0265
HAX1	0.0458668208646572	0	-0.0265
IRF2BP2	0.504109980669639	0.462698580502665	-0.0265
LAMTOR4	0.0457980057476932	0	-0.0265
MMP26	0.19392788933341	0.149547226765616	-0.0265
PITPNC1	0.277882100893403	0.234276741280538	-0.0265
PMCHL2	0.0458870538347912	0	-0.0265
PRAMEF12	0.0458870538347912	0	-0.0265
SLC5A9	0.0458163806863456	0	-0.0265
TNFSF8	0.437583662434736	0.39542098895733	-0.0265
TTTY14	0.0458873650872296	0	-0.0265
UBE2V1	0.0458917225449314	0	-0.0265
XKRX	0.0458612173443963	0	-0.0265
DCN	0.0460198924608666	0	-0.0266
DDX52	0.0459629778567014	0	-0.0266
EHD3	0.0460136734701408	0	-0.0266
SNORD25	0.0459723097879024	0	-0.0266
SRSF11	0.0459399562948613	0	-0.0266
FANCB	0.0461265029457782	0	-0.0267
FOXM1	0.585119242439065	0.544131623057273	-0.0267
GABRR1	0.0461960800483571	0	-0.0267
IL34	0.0461793103241637	0	-0.0267
MAGEA12	0.0461954589851434	0	-0.0267
MRPL55	0.190052055036091	0.14535439786742	-0.0267
NECAP2	0.0460907684217839	0	-0.0267
RCL1	0.0461588111244285	0	-0.0267
AP1G1	0.449887958935987	0.407522194901841	-0.0268
CALCOCO2	0.0462209202005375	0	-0.0268
CD3EAP	0.0463301618217155	0	-0.0268
CHST2	0.190254179146047	0.145330259418716	-0.0268
GNL3L	0.046349704131719	0	-0.0268
LRRK1	0.192066877250791	0.147122122564654	-0.0268
MAP3K3	0.490245500124443	0.448212303322594	-0.0268
P4HA3	0.0462473077829561	0	-0.0268
PHOSPHO2	0.0462289922517956	0	-0.0268
COQ9	0.0464907578963902	0	-0.0269
HMGCS1	0.142473896193295	0.0969044691255134	-0.0269
NOL9	0.0464049034091765	0	-0.0269
OR4N2	0.0464486124339121	0	-0.0269
PRDM16	0.519493941652414	0.477578285153639	-0.0269
RNF125	0.0463664523994073	0	-0.0269
RPS14	0.729153162888284	0.689242019261501	-0.0269
SLBP	0.0463946715639893	0	-0.0269
SVOP	0.0463869196423622	0	-0.0269
CCNDBP1	0.0465945151922589	0	-0.027
CNTN6	0.0465468278544697	0	-0.027
TMSB4Y	0.0466316623149509	0	-0.027
USP15	0.0465551898569213	0	-0.027
VMP1	0.0465666480440306	0	-0.027
CCL16	0.0467235568785422	0	-0.0271
CHIC2	0.0467551019949093	0	-0.0271
DCTN5	0.458112028246559	0.415431937092023	-0.0271
GRK4	0.31975266244081	0.275709256444717	-0.0271
MED7	0.55030768863957	0.508377227793015	-0.0271
NDUFA1	0.0467306706459855	0	-0.0271
SNX31	0.0466616819959679	0	-0.0271
TUBB6	0.0466508509331634	0	-0.0271
XRN1	0.0467031413474543	0	-0.0271
BMPR1B	0.0468771915071425	0	-0.0272
CRCP	0.0468555635552342	0	-0.0272
CT47A1	0.0467977687835471	0	-0.0272
EPB41L1	0.0467869487912426	0	-0.0272
NDUFC1	0.0467915860385215	0	-0.0272
ZDHHC19	0.423196662001043	0.380001501635552	-0.0272
ZNF584	0.526412364058728	0.484133715580039	-0.0272
CHD1	0.430082416541667	0.386834029016012	-0.0273
DOCK11	0.0470513228740697	0	-0.0273
EYA4	0.0470266372521704	0	-0.0273
KRTAP22-1	0.0469497739348122	0	-0.0273
TMPRSS12	0.0469497739348122	0	-0.0273
TRAPPC5	0.0470108977778386	0	-0.0273
DNAJB12	0.0470784717704346	0	-0.0274
FOXO1	0.485759968882481	0.44286065802891	-0.0274
ITPR2	0.434744026798308	0.391288389106685	-0.0274
NAA20	0.0470815565218786	0	-0.0274
RBM25	0.0470837158053461	0	-0.0274
ADIPOR2	0.0472834521752693	0	-0.0275
AFF2	0.0473284131553729	0	-0.0275
ATP2A3	0.0472390922147744	0	-0.0275
CLRN1	0.0472036552347364	0	-0.0275
IL21	0.0473354946647511	0	-0.0275
RPP14	0.047232313696304	0	-0.0275
SNORA70C	0.0472036552347364	0	-0.0275
TIMM13	0.0472560370005649	0	-0.0275
ABCA8	0.0473410364527315	0	-0.0276
ELMSAN1	0.0473767446628654	0	-0.0276
IPO11	0.295589385376119	0.250583243886786	-0.0276
TTC12	0.0474416721116329	0	-0.0276
GRIN3B	0.0474924226995387	0	-0.0277
HIP1	0.0475185593905978	0	-0.0277
MTG1	0.187588362175575	0.141420631103349	-0.0277
DDX11	0.0476417938908799	0	-0.0278
FUT10	0.0476393364625144	0	-0.0278
HHIP	0.0476933894069883	0	-0.0278
PDIK1L	0.0477247054994292	0	-0.0278
SYNE3	0.0477139606119002	0	-0.0278
TAF6	0.445527552350395	0.401679463271479	-0.0278
TOP3A	0.0476817207431066	0	-0.0278
USP4	0.0477333007848689	0	-0.0278
BCYRN1	0.0478928267084178	0	-0.0279
OBP2B	0.0478928267084178	0	-0.0279
PBX4	0.403294901585846	0.358873439106151	-0.0279
PHOX2A	0.0478716698458881	0	-0.0279
UBA7	0.047762152326468	0	-0.0279
HADH	0.0480062192112644	0	-0.028
RPP30	0.321714315357059	0.276304440367866	-0.028
OR4C16	0.0481244122895599	0	-0.0281
PHYH	0.0480512429417603	0	-0.0281
SYT10	0.0480512429417603	0	-0.0281
ZNF208	0.0481084960226943	0	-0.0281
SCO2	0.0483042562016613	0	-0.0282
ZNF417	0.283316227660872	0.237362420584682	-0.0282
AADAC	0.0484090530230337	0	-0.0283
AGO3	0.0483546789675497	0	-0.0283
CRELD1	0.0484484450599106	0	-0.0283
KRTAP4-12	0.0484090530230337	0	-0.0283
PPP6R2	0.0484011121306599	0	-0.0283
RNF14	0.453320120542082	0.408774960309755	-0.0283
SNORD113-2	0.04845943610577	0	-0.0283
ZSWIM7	0.419233705817995	0.374423234720334	-0.0283
ECM2	0.0485012548430593	0	-0.0284
GARNL3	0.0485656361094277	0	-0.0284
PLEKHA2	0.0486001023739761	0	-0.0284
PMP22	0.0485750923448825	0	-0.0284
SNORD86	0.0485988824815966	0	-0.0284
SPINK2	0.0485988824815966	0	-0.0284
TES	0.0485656361094277	0	-0.0284
ACTR1A	0.622822184290531	0.579638499647364	-0.0285
ZNF397	0.41752513537137	0.372388544137006	-0.0285
AQP5	0.0487561563506419	0	-0.0286
ARMC6	0.0487954457936402	0	-0.0286
CHMP2B	0.048881902625292	0	-0.0286
HTN1	0.0487561563506419	0	-0.0286
KIF25	0.0487561563506419	0	-0.0286
RHBDL1	0.285393521966661	0.238828153196238	-0.0286
TCEAL5	0.0488730768612717	0	-0.0286
THAP8	0.0487899642420724	0	-0.0286
TPRG1L	0.0487835688131983	0	-0.0286
XYLB	0.0487567655778252	0	-0.0286
ANPEP	0.0489832048169337	0	-0.0287
FXR1	0.417767654574932	0.372337610572331	-0.0287
KRT33A	0.0489987127599184	0	-0.0287
RAB1B	0.531695717647822	0.487319493402296	-0.0287
MYCN	0.451901936016093	0.406675528676208	-0.0288
MYO6	0.441712689264162	0.396400239847636	-0.0288
RTN3	0.049095672441462	0	-0.0288
ARHGEF37	0.423314834536126	0.377682408002833	-0.0289
CANT1	0.14425636625658	0.0959925579554469	-0.0289
DPP8	0.0492001517408019	0	-0.0289
DYRK3	0.0492763334569824	0	-0.0289
MED17	0.254153670182317	0.206899603614481	-0.0289
POLB	0.0492999985774178	0	-0.0289
SPIB	0.286690272666689	0.239673071714905	-0.0289
SRPX2	0.0492028841100747	0	-0.0289
TMEM214	0.0492098665766859	0	-0.0289
IL1RAPL1	0.192500964592246	0.144555497433612	-0.029
ZFP41	0.323579891954639	0.276872252964369	-0.029
EGLN1	0.0494876534822007	0	-0.0291
EXOSC7	0.470100722813155	0.424568023511422	-0.0291
FAM99A	0.0495009823739005	0	-0.0291
GAST	0.0495009823739005	0	-0.0291
HBBP1	0.259389889124444	0.211916227664684	-0.0291
HERC4	0.0494855328536126	0	-0.0291
SNORD50B	0.0495009823739005	0	-0.0291
AGPS	0.0496686911157106	0	-0.0292
ERF	0.395372380362916	0.349054032248916	-0.0292
KNDC1	0.283209021879712	0.23577120535096	-0.0292
LCMT1	0.0496184612102622	0	-0.0292
PIGG	0.0496372239955639	0	-0.0292
ZNF844	0.258986950715259	0.211293167229497	-0.0292
HK1	0.0497600246410985	0	-0.0293
MRPL22	0.0498660984791939	0	-0.0293
NFE2L2	0.410670015494505	0.364371138650369	-0.0293
C1QTNF9	0.0499624284859283	0	-0.0294
CEACAM6	0.293904142942178	0.246254788981879	-0.0294
CEP70	0.0499452210298938	0	-0.0294
CHRDL1	0.0498727441669949	0	-0.0294
IDH2	0.201542194627904	0.153081900301893	-0.0294
PAGE4	0.0499403904668421	0	-0.0294
TTTY22	0.0499403904668421	0	-0.0294
ZNF34	0.36031463355237	0.313353978941503	-0.0294
CPNE3	0.0501343807853294	0	-0.0295
CST1	0.0500372701253617	0	-0.0295
DEFB123	0.0500372701253617	0	-0.0295
FLT1	0.317095374688019	0.269517875046834	-0.0295
KRTAP4-2	0.0500372701253617	0	-0.0295
NANOS2	0.0500372701253617	0	-0.0295
SLC39A1	0.0500611019724088	0	-0.0295
ZFYVE9	0.460867384236259	0.414699987918186	-0.0295
ZSCAN12	0.363757011864659	0.316667131705676	-0.0295
CCDC116	0.0501898407916423	0	-0.0296
CMTM3	0.0501714571548018	0	-0.0296
FTMT	0.0502877436123754	0	-0.0296
GNA15	0.509791837208176	0.464042369607951	-0.0296
HESX1	0.325162656287739	0.277636685240947	-0.0296
MAML3	0.284373190418764	0.236371650909827	-0.0296
PA2G4P4	0.0502284080386355	0	-0.0296
TIAM1	0.444417482284204	0.397969639466518	-0.0296
UMPS	0.217942667773262	0.169358603629047	-0.0296
OR2AG1	0.0503590919778122	0	-0.0297
ORAI1	0.0503750422872118	0	-0.0297
COX17	0.0505335386091197	0	-0.0298
NDUFV2	0.501366985630299	0.455186923190542	-0.0298
OR10G9	0.337465123489854	0.289663235069693	-0.0298
SIGLEC10	0.0504568704113039	0	-0.0298
BSCL2	0.050650710485702	0	-0.0299
SFRP4	0.0506023520344376	0	-0.0299
TPX2	0.0506374962563101	0	-0.0299
ARHGAP5	0.319790423584947	0.271648265030487	-0.03
C19orf53	0.050727867395329	0	-0.03
FAM3A	0.0507497754049593	0	-0.03
PAPLN	0.0508103787778881	0	-0.03
TOP3B	0.0508427692625896	0	-0.03
ZNF280A	0.191960989792101	0.14251127877836	-0.03
GSTZ1	0.0509410920636072	0	-0.0301
MTRF1L	0.051003105975709	0	-0.0302
PIK3AP1	0.0510794602208087	0	-0.0302
ART5	0.0511587623589782	0	-0.0303
CD8B	0.365163910518483	0.317036955079976	-0.0303
LCE3B	0.0512508730507529	0	-0.0303
RUVBL2	0.586217740295896	0.54016699325082	-0.0303
UPP2	0.0512508730507529	0	-0.0303
HINT3	0.0512921227529369	0	-0.0304
LELP1	0.0513043756360171	0	-0.0304
MED15	0.56384484665698	0.517358206397428	-0.0304
ZNF594	0.193841905270954	0.143804295974578	-0.0304
CDCA5	0.324455004986722	0.275559596014441	-0.0305
CHD8	0.254854701779387	0.205314602561454	-0.0305
DHRS4	0.0514560983363149	0	-0.0305
RALGPS2	0.320932490147156	0.271999107089472	-0.0305
SPATS1	0.0515259282043019	0	-0.0305
ZNF541	0.360233713759568	0.311667158399857	-0.0305
ADD1	0.0516872323268279	0	-0.0306
PRKY	0.05161599638666	0	-0.0306
MRPL41	0.0517670666323474	0	-0.0307
NACA2	0.0517917817261578	0	-0.0307
PTPRU	0.255327754391728	0.205488179526425	-0.0307
SERGEF	0.0517438362153288	0	-0.0307
TMEM8B	0.0517438362153288	0	-0.0307
INPPL1	0.0521233535171385	0	-0.0309
PDIA5	0.0521090965779787	0	-0.0309
ZBTB37	0.196172370929438	0.145458365238302	-0.0309
DNM3	0.0521456269273521	0	-0.031
PPME1	0.0522150960172776	0	-0.031
RPP38	0.0521346391775443	0	-0.031
RTN4IP1	0.0522061917499861	0	-0.031
ZNF366	0.438164933731206	0.389664418802927	-0.031
FPGT	0.0523239766903172	0	-0.0311
C2orf78	0.0524706911330501	0	-0.0312
C6orf52	0.0524742458395155	0	-0.0312
MKRN1	0.05242447130653	0	-0.0312
RNF113A	0.0524828359881649	0	-0.0312
ST6GALNAC5	0.0524437315184358	0	-0.0312
TTTY21	0.0525029762315474	0	-0.0312
ZNF687	0.362783801731469	0.313282036083148	-0.0312
BNIP1	0.352327512425398	0.302659344523746	-0.0313
COPS3	0.603370472744998	0.556058016618197	-0.0313
GMFG	0.0526778903970846	0	-0.0313
PIGM	0.0527328919968776	0	-0.0314
REPS1	0.541327937895462	0.493289832048473	-0.0314
BBS10	0.052899532206947	0	-0.0315
CIT	0.451179806256486	0.40213619905737	-0.0315
DNASE1	0.0529207904139609	0	-0.0315
DYDC1	0.0529680187198322	0	-0.0315
FAM117A	0.0529213808712405	0	-0.0315
MMP3	0.0529680187198322	0	-0.0315
SAFB	0.440850701337037	0.391534225711352	-0.0316
ZNF76	0.444705080321785	0.395440462384837	-0.0316
CT47A10	0.053178276334518	0	-0.0317
CHAC2	0.0533714321561705	0	-0.0318
CYB5R4	0.0533005035213607	0	-0.0318
ZKSCAN4	0.424192993435373	0.374491395339865	-0.0318
BUB1B	0.55092424784328	0.502238654923819	-0.0319
CD6	0.0534020286909939	0	-0.0319
IGLL1	0.0534493806107553	0	-0.0319
PACS1	0.0534379118161799	0	-0.0319
PLS3	0.0535078854868956	0	-0.0319
SLC38A6	0.0534993612514644	0	-0.0319
SNRNP48	0.0534534973728661	0	-0.0319
C6orf47	0.0535460908683822	0	-0.032
