nodeLabel	mIDH1_filtered_25k	mIDH2_filtered_25k	distance
OR13C4	0.133423006152605	0	-0.089
SNORD102	0.133362691978251	0	-0.089
SNX11	0.133318648590855	0	-0.089
TRERF1	0.133337848782598	0	-0.089
ARMC7	0.133477974674429	0	-0.0891
CD2BP2	0.704824364458385	0.579374394315782	-0.0891
EHF	0.133559660115315	0	-0.0891
GNAT1	0.133547579629656	0	-0.0891
KRT85	0.133497474177475	0	-0.0891
KRTAP19-7	0.133473139644857	0	-0.0891
MIER2	0.133582529498284	0	-0.0891
MLEC	0.283039408142986	0.151587789117318	-0.0891
SBDSP1	0.133544196897149	0	-0.0891
TMC8	0.133518904219829	0	-0.0891
TMEM47	0.133557566243032	0	-0.0891
ZNF25	0.133549190424438	0	-0.0891
NAA40	0.133683301220693	0	-0.0892
OGFR	0.133717250220976	0	-0.0892
TRAPPC2L	0.133690864070014	0	-0.0892
UTP14A	0.191357277753896	0.0585590958723169	-0.0892
C2orf68	0.133754085547018	0	-0.0893
DIP2B	0.133862762709155	0	-0.0893
PF4V1	0.133794608711372	0	-0.0893
SLC22A9	0.133752638062909	0	-0.0893
SURF1	0.285865645155566	0.154246350904817	-0.0893
ABHD11	0.133967979217367	0	-0.0894
DCAF5	0.13392606321901	0	-0.0894
KLRC3	0.133996236960564	0	-0.0894
POU3F3	0.133918353092199	0	-0.0894
PRTFDC1	0.133923493226372	0	-0.0894
TBC1D20	0.360932222418552	0.230220126294726	-0.0894
ANKMY2	0.134114019946191	0	-0.0895
CLPS	0.134113699153218	0	-0.0895
CPXM1	0.134077925885977	0	-0.0895
DLC1	0.134107603939805	0	-0.0895
PAN2	0.134057388006688	0	-0.0895
SLC22A25	0.134073273050395	0	-0.0895
SNORA11	0.134133747228034	0	-0.0895
ADAM20	0.134176720124093	0	-0.0896
CD1C	0.134278324677636	0	-0.0896
CLEC7A	0.134170467468299	0	-0.0896
R3HDM2	0.134210864061525	0	-0.0896
ALAD	0.134323492956524	0	-0.0897
C8orf58	0.134376970314181	0	-0.0897
COQ5	0.134381452469848	0	-0.0897
LIPN	0.134322051652509	0	-0.0897
PI4K2A	0.134418904583821	0	-0.0897
PRAMEF14	0.134315005052612	0	-0.0897
S100A7	0.134360000785826	0	-0.0897
SGCE	0.134337424757293	0	-0.0897
SNORA5C	0.134339026020252	0	-0.0897
CYP4F11	0.134493777206836	0	-0.0898
MTCH2	0.134512488782549	0	-0.0898
OR5B3	0.134538872431616	0	-0.0898
PACS2	0.134519524933756	0	-0.0898
YPEL2	0.134523362677622	0	-0.0898
ZNF611	0.397750718093739	0.267062885605304	-0.0898
ZNF764	0.134521923536641	0	-0.0898
EHD4	0.13457979671241	0	-0.0899
MYL7	0.134673108153942	0	-0.0899
TRAPPC2	0.191363537090767	0.0575736055938518	-0.0899
CYP4F12	0.134781037707513	0	-0.09
GPR18	0.134764598471263	0	-0.09
PIF1	0.134794762116312	0	-0.09
ZBED4	0.134806251230612	0	-0.09
APOL4	0.134908811445529	0	-0.0901
DAXX	0.134937348364344	0	-0.0901
EGR2	0.41633434329895	0.285380151336321	-0.0901
FARSB	0.409014505232071	0.277947359685972	-0.0901
LRSAM1	0.134957272752239	0	-0.0901
MIDN	0.134874686649316	0	-0.0901
MT1B	0.134920450145753	0	-0.0901
PDE8A	0.134888401404145	0	-0.0901
SNORA29	0.134922044408985	0	-0.0901
WDR64	0.134966835398967	0	-0.0901
AHCYL2	0.135004760463794	0	-0.0902
CNTN1	0.13508646977091	0	-0.0902
CRYAB	0.135048727261359	0	-0.0902
FABP9	0.135081692829727	0	-0.0902
HOMEZ	0.135101595620208	0	-0.0902
OR2T34	0.135118789234653	0	-0.0902
PRR20B	0.135037896210406	0	-0.0902
STAG3	0.135127385208937	0	-0.0902
TMEM187	0.135115605399566	0	-0.0902
ZNF177	0.135112103092991	0	-0.0902
MBP	0.135263255177633	0	-0.0903
NCAPH2	0.13521410980952	0	-0.0903
NDE1	0.603147560727951	0.474535365899055	-0.0903
SFTA2	0.135161922693183	0	-0.0903
ZNF599	0.135248783831539	0	-0.0903
C5orf34	0.187960247685868	0.053337154813503	-0.0904
KCTD8	0.135308090456361	0	-0.0904
SIGLEC14	0.135398510004253	0	-0.0904
DMRTC1B	0.390739161348997	0.258848448656909	-0.0905
HIRIP3	0.135430912602138	0	-0.0905
MAMDC2	0.13546568896534	0	-0.0905
METTL1	0.13552886658898	0	-0.0905
PEG10	0.135531881856244	0	-0.0905
SH3GL3	0.185102256022477	0.0503933919634999	-0.0905
CTTNBP2NL	0.135626272778889	0	-0.0906
FAM135B	0.135565362601428	0	-0.0906
IFNA6	0.135565362601428	0	-0.0906
KDR	0.135676058828476	0	-0.0906
MKS1	0.135577578595781	0	-0.0906
TWF2	0.285811274538016	0.15235902957533	-0.0906
ZNF419	0.135577895879395	0	-0.0906
ZNF506	0.135662266469773	0	-0.0906
ACY1	0.135725984725151	0	-0.0907
CHCHD1	0.135819446357175	0	-0.0907
MSR1	0.135705541146281	0	-0.0907
MTHFD2	0.135823880193464	0	-0.0907
NFE2L1	0.135722339976015	0	-0.0907
PGLS	0.199329237810033	0.0644766156362254	-0.0907
PRAMEF5	0.135723132321275	0	-0.0907
SGSM2	0.13576036722814	0	-0.0907
SLC5A2	0.135732006265902	0	-0.0907
STK38	0.338659998731573	0.205842869916065	-0.0907
SYNJ2	0.135799175509887	0	-0.0907
TADA2A	0.184110085766112	0.0490598451930939	-0.0907
DEFB110	0.135963786840191	0	-0.0908
EVPLL	0.135901448425633	0	-0.0908
GNE	0.135859820485342	0	-0.0908
OAS3	0.135855229535064	0	-0.0908
ZFP91	0.18446653768534	0.0492290621299451	-0.0908
PDCD2	0.136098015875406	0	-0.0909
TGOLN2	0.284727964356516	0.150821340941118	-0.0909
TTTY2	0.136076364989554	0	-0.0909
ZNF678	0.334080951441849	0.200885627258557	-0.0909
ARAP1	0.42329657670208	0.291159605758466	-0.091
CBX4	0.136203533268971	0	-0.091
DUSP1	0.136205428026258	0	-0.091
IFFO1	0.136238897624246	0	-0.091
IGFBP7	0.136198006739457	0	-0.091
MAD2L1	0.136155049886073	0	-0.091
OR6B3	0.136183794609634	0	-0.091
RAD54B	0.136203059575434	0	-0.091
RSBN1L	0.136225163477406	0	-0.091
SNORA74B	0.136155681704972	0	-0.091
STOML3	0.136242843956014	0	-0.091
TAP1	0.193400876560462	0.0580788635182923	-0.091
TARS2	0.136197375121471	0	-0.091
THYN1	0.136143202726285	0	-0.091
WDR24	0.136155839659228	0	-0.091
HHLA1	0.136327267419858	0	-0.0911
MPV17L2	0.136350454770979	0	-0.0911
RBM4B	0.136388145311842	0	-0.0911
SAA1	0.136328844918758	0	-0.0911
USP31	0.136356448123001	0	-0.0911
BCAR1	0.136512338143022	0	-0.0912
C2orf15	0.136495166090888	0	-0.0912
CASP9	0.136531083083088	0	-0.0912
CDKN2D	0.136506194268845	0	-0.0912
DCP1B	0.136507454573852	0	-0.0912
FAHD1	0.136463336795523	0	-0.0912
LRP6	0.136531083083088	0	-0.0912
NEK8	0.136427559144328	0	-0.0912
PDE3A	0.136450729029211	0	-0.0912
PUS7	0.136526357716848	0	-0.0912
RWDD1	0.136480985661958	0	-0.0912
SPTB	0.136455299482513	0	-0.0912
CERKL	0.136588246720679	0	-0.0913
DACH2	0.334561271022167	0.200713399209919	-0.0913
DEFB4A	0.136578484972963	0	-0.0913
GABRP	0.136621462788424	0	-0.0913
PPP2R1B	0.136668989849085	0	-0.0913
TNS1	0.136544313216007	0	-0.0913
NPR1	0.136812726693317	0	-0.0914
THBS3	0.136802509833756	0	-0.0914
UGT1A6	0.13673269983799	0	-0.0914
CPT1A	0.194966557149613	0.0588529651436565	-0.0915
DUX4	0.136863013646038	0	-0.0915
GATA5	0.136885950757198	0	-0.0915
RFC2	0.566167204201358	0.435351794418072	-0.0915
TRIM55	0.136894119184588	0	-0.0915
UTP3	0.13695018504759	0	-0.0915
C12orf73	0.136998536623703	0	-0.0916
CENPQ	0.136955994444657	0	-0.0916
POLH	0.136996496165477	0	-0.0916
THBD	0.187269234998285	0.0509179296833312	-0.0916
C14orf28	0.13716919650019	0	-0.0917
CYTH2	0.137170293787474	0	-0.0917
KIFC3	0.137103185867226	0	-0.0917
KLF14	0.137119338762702	0	-0.0917
MAK16	0.137105852014196	0	-0.0917
NLRP8	0.137105538352618	0	-0.0917
TTC8	0.137103656367631	0	-0.0917
AGAP4	0.13723533108503	0	-0.0918
CCL14	0.137258674073359	0	-0.0918
GUCY1A2	0.137251781267923	0	-0.0918
KCTD20	0.137297361150784	0	-0.0918
RIN1	0.13724504477221	0	-0.0918
RNASEL	0.137263216863576	0	-0.0918
YEATS4	0.523528351130305	0.391759860099754	-0.0918
CREB3L1	0.188897661876756	0.0522469885961012	-0.0919
SGTB	0.137376110201944	0	-0.0919
VPS41	0.137416171355694	0	-0.0919
IMPDH2	0.283024740012519	0.147470554608926	-0.092
OR10S1	0.183101583065897	0.0462250640514861	-0.092
KCNAB2	0.137754020192716	0	-0.0921
PFKP	0.137741378034069	0	-0.0921
WDR46	0.195030507805319	0.0581204852067479	-0.0921
EXOSC1	0.137852930931318	0	-0.0922
FTSJ3	0.137864626867339	0	-0.0922
PPA1	0.137821112783963	0	-0.0922
RRP7A	0.137835463086323	0	-0.0922
XPO5	0.137913270931859	0	-0.0922
GAMT	0.286633688632166	0.150695138925809	-0.0923
GPI	0.138027950637785	0	-0.0923
KLHL22	0.137937898004673	0	-0.0923
MT4	0.137991189103182	0	-0.0923
MYO19	0.138072331331836	0	-0.0923
SKA1	0.138056760843914	0	-0.0923
ZNF700	0.137963299640199	0	-0.0923
MMD	0.138196051942436	0	-0.0924
NPFFR2	0.138107980888045	0	-0.0924
SPANXA2	0.138132571958766	0	-0.0924
ADAT3	0.138223115080691	0	-0.0925
JUNB	0.138257169485728	0	-0.0925
MRPL51	0.193792746566553	0.0563468647991408	-0.0925
PIGS	0.138267430748501	0	-0.0925
POLR1A	0.197763644626613	0.0602947815655778	-0.0925
RASL11A	0.138257169485728	0	-0.0925
TAF7	0.398538616706961	0.263949594114226	-0.0925
TNFAIP8L2	0.138219693608508	0	-0.0925
TOP1P2	0.13828655189997	0	-0.0925
WDR59	0.13834436501017	0	-0.0925
NDUFA5	0.339780986597185	0.204230714125221	-0.0926
ZNF622	0.189573948334721	0.0518991492591116	-0.0926
ERLIN2	0.38005696623561	0.24487553973356	-0.0927
MRPS18C	0.138533946247171	0	-0.0927
SKA2	0.138556752320082	0	-0.0927
WEE2	0.138531463717658	0	-0.0927
ZDHHC14	0.13851051553089	0	-0.0927
CYP4V2	0.138642821665158	0	-0.0928
GAGE10	0.138763380197217	0	-0.0928
PABPC1P2	0.138743707791419	0	-0.0928
RAB27B	0.138644682009314	0	-0.0928
SLC4A11	0.286520448335789	0.149975832745672	-0.0928
TJP3	0.138754551209426	0	-0.0928
KRT3	0.13879776119912	0	-0.0929
SKI	0.138872996724476	0	-0.0929
INS	0.1885401120832	0.0502691867212526	-0.093
ADRB3	0.139200224940821	0	-0.0931
CCL1	0.424125145600313	0.289107037179308	-0.0931
METTL6	0.139073726156242	0	-0.0931
MRPL32	0.139104937273564	0	-0.0931
NLRP7	0.139142628072707	0	-0.0931
SFTA3	0.139178455328579	0	-0.0931
NGEF	0.18692561422541	0.0483392134915824	-0.0932
SMS	0.139270913021762	0	-0.0932
TRIM40	0.186336489906373	0.0476815537329262	-0.0932
TSPAN3	0.139232641167471	0	-0.0932
ZNF484	0.139269678617597	0	-0.0932
ANGPTL4	0.368719003409955	0.232627615025745	-0.0933
RELB	0.190992685461818	0.0523470022311652	-0.0933
SEMA6A	0.191937101563043	0.0532952365787057	-0.0933
SLC7A2	0.139397224599754	0	-0.0933
TTLL11	0.139443308493293	0	-0.0933
DOCK2	0.139503393947139	0	-0.0934
OR4K17	0.139538354276285	0	-0.0934
PPCS	0.139575306753462	0	-0.0934
LOC284798	0.139679949752532	0	-0.0935
MAEL	0.13968364153199	0	-0.0935
MAS1	0.365716114988961	0.229246060616803	-0.0935
MGST1	0.139647180721285	0	-0.0935
SMC5	0.139690409528351	0	-0.0935
GJD2	0.139816016424825	0	-0.0936
KLF3	0.462854886836172	0.32758573076037	-0.0936
PSAT1	0.139854889024335	0	-0.0936
TRAPPC11	0.139897282550667	0	-0.0936
ACOT12	0.139934289045136	0	-0.0937
CBLL1	0.139961001031523	0	-0.0937
TSSK6	0.13998724724369	0	-0.0937
BUD13	0.140076230950029	0	-0.0938
HDAC9	0.472269202451894	0.336856491543006	-0.0938
HPS5	0.140125299951622	0	-0.0938
KRTAP9-2	0.140150747370874	0	-0.0938
LMO4	0.277687560984602	0.139529632614959	-0.0938
PLA2G2E	0.14017005963392	0	-0.0938
USP47	0.140170672675741	0	-0.0938
XBP1	0.490956828236822	0.355893658860666	-0.0938
IL1R2	0.188021236256828	0.0484850601167093	-0.0939
MSRA	0.140285261884594	0	-0.0939
OR4F17	0.186481580783764	0.0468534074890351	-0.0939
TCP11L1	0.281265463320256	0.1429131248496	-0.094
TLR6	0.140457878490715	0	-0.094
MAPK9	0.140509252953551	0	-0.0941
P2RY13	0.278470525836165	0.139908675508492	-0.0941
SP110	0.140593610825603	0	-0.0941
FANCC	0.338047445282351	0.200131235547385	-0.0942
POU4F2	0.371035934761713	0.233651581453447	-0.0942
ATF6	0.191433413027562	0.0513303137022137	-0.0943
EFHC1	0.140850023640505	0	-0.0943
ALOX12	0.140953669488173	0	-0.0944
FOXRED2	0.140967838309274	0	-0.0944
SRC	0.140979873004696	0	-0.0944
TMEM14B	0.140996019114248	0	-0.0944
ANKDD1A	0.141157068303346	0	-0.0945
HOXB4	0.19059981511563	0.0501638047589346	-0.0945
TGFBI	0.141105943363132	0	-0.0945
YWHAZ	0.51301362424195	0.377186083363809	-0.0945
HTR5A	0.335143308157757	0.196710003513808	-0.0946
LTC4S	0.141179277187324	0	-0.0946
MPP7	0.372797051082167	0.23491542447453	-0.0946
PHACTR1	0.188680692660808	0.0481803908856693	-0.0946
RDX	0.488449246575524	0.352103416240626	-0.0946
TOM1L1	0.141232654617336	0	-0.0946
ASPH	0.14140252905864	0	-0.0947
HEMK1	0.141405565984044	0	-0.0947
PIH1D1	0.14143198431122	0	-0.0947
RAB35	0.29400210843272	0.154756210506115	-0.0947
RAD51AP2	0.141338585690007	0	-0.0947
C10orf62	0.141559447344367	0	-0.0948
TMEM161B	0.141467200591489	0	-0.0948
ZCCHC10	0.426127451949818	0.288590326772005	-0.0948
FAH	0.141612217713804	0	-0.0949
BLOC1S5	0.141844431492811	0	-0.095
DDX53	0.188710493701605	0.0475789214422241	-0.095
FHL5	0.141849879787568	0	-0.095
SLC16A10	0.141760560150369	0	-0.095
CPLX1	0.141881657062204	0	-0.0951
WDR1	0.141957286713302	0	-0.0951
ZNF439	0.142026979189827	0	-0.0952
NDUFB11	0.142175766089146	0	-0.0953
DENND5A	0.142304781412355	0	-0.0954
PTGIR	0.14239343521028	0	-0.0954
HMGCS1	0.142473896193295	0	-0.0955
NFIX	0.310694188267124	0.17063440201118	-0.0955
CHL1	0.337727952540651	0.197861634621875	-0.0956
FBRSL1	0.142662803278354	0	-0.0956
ZFPM2	0.334572652228773	0.194640807757607	-0.0956
CENPJ	0.188374846610553	0.0460265678602333	-0.0958
ZCCHC14	0.143107593681759	0	-0.0959
TGM6	0.190948741613552	0.0479726097133854	-0.0963
ZNF765	0.403894719990079	0.263780875316883	-0.0964
CAPN7	0.143915426865187	0	-0.0965
GBX1	0.189721891055923	0.0464177438666644	-0.0965
NAA25	0.373891191352276	0.233263564043821	-0.0965
TMOD2	0.186484827277307	0.0431094682773454	-0.0966
CANT1	0.14425636625658	0	-0.0967
CMIP	0.144176232516215	0	-0.0967
MCM3AP	0.144240164994952	0	-0.0967
MPO	0.144186790926407	0	-0.0967
PPM1M	0.187258476647073	0.0436924122817721	-0.0967
DGCR6L	0.144371650379906	0	-0.0968
CCNB1IP1	0.197423187579144	0.0535871558603887	-0.097
CNIH3	0.144675130350833	0	-0.097
AGO2	0.489614684575724	0.349789106403952	-0.0971
RIN3	0.281713287628071	0.138972434939273	-0.0971
SLC44A2	0.190457047066403	0.046349541893658	-0.0971
MRPS17	0.144951752640612	0	-0.0972
TPM3	0.144950421967852	0	-0.0972
FOXF2	0.285742510065491	0.142743999899903	-0.0973
OR10G9	0.337465123489854	0.19500327214377	-0.0974
BPGM	0.192338477170244	0.0477461809420458	-0.0975
TNFRSF25	0.145244030141254	0	-0.0975
WDR81	0.145604835266967	0	-0.0977
DPY19L4	0.336698360614048	0.193402890180472	-0.098
FLRT3	0.337916757577504	0.194574991579826	-0.098
GAL	0.281406597823718	0.137381822172197	-0.098
ARL6	0.146255314234978	0	-0.0982
PARP10	0.189805300490557	0.0440763175141942	-0.0982
COX16	0.146385702194775	0	-0.0983
CRTC2	0.415236043632992	0.272579384290854	-0.0983
GTF3C5	0.357463828792198	0.213984812070576	-0.0983
PHC2	0.146586813872776	0	-0.0984
COX6A1	0.14674532578338	0	-0.0985
TBX5	0.28132543724253	0.1365675409346	-0.0985
MAR01577	0.146986234859608	0	-0.0987
PA2G4	0.506055525610049	0.364084692428816	-0.0988
CCR3	0.192909926358015	0.0461339879499452	-0.099
SIGLEC7	0.284829819367987	0.139374168834438	-0.099
MAR04399	0.147527524899217	0	-0.0991
MRPL1	0.374717836119168	0.230366917630684	-0.0991
CHID1	0.147746176799247	0	-0.0992
CALCOCO1	0.28567884560149	0.139864563125609	-0.0993
GLP1R	0.404524019558165	0.260284302651718	-0.0993
ANKLE1	0.191020927418084	0.0436068751025081	-0.0994
LOXL1	0.148000600709317	0	-0.0994
RAMP1	0.191406301348514	0.0440072304487976	-0.0994
UBE2D1	0.282448787424146	0.136444620442816	-0.0994
CCDC88C	0.452428431729296	0.308487690737656	-0.0996
IDH1	0.335553814350117	0.189912203291869	-0.0996
PCGF1	0.379076975627196	0.234026639679256	-0.0996
HBQ1	0.376366011371304	0.231137938421947	-0.0997
TAS2R30	0.456655898192871	0.312649727259192	-0.0997
SYNGAP1	0.427876925848219	0.283251139273485	-0.0998
LRRC8B	0.195742038950373	0.0477330008353699	-0.0999
ASRGL1	0.149042998644279	0	-0.1002
MAR04163	0.149232692682752	0	-0.1003
ZDHHC12	0.149287516027402	0	-0.1003
PFKL	0.149317852400838	0	-0.1004
RFC5	0.480771050312075	0.335836596801754	-0.1006
SUB1	0.412602517574651	0.266601175429709	-0.1007
MAR04169	0.150013829485726	0	-0.1008
MAR04817	0.150013829485726	0	-0.1008
RIC8B	0.290898053629132	0.142743999899903	-0.1009
VAMP2	0.481015048437585	0.335686174400722	-0.1009
MAR08738	0.150402543297187	0	-0.1011
MTA3	0.410924139872048	0.264227385919723	-0.1011
NFKBIZ	0.436470350826647	0.290149428264904	-0.1011
CACNA2D2	0.286993174035631	0.138458456098776	-0.1012
EDF1	0.478608933439496	0.332830780480969	-0.1012
RAB6B	0.284422967583691	0.135833098728497	-0.1012
FGF20	0.150583791459511	0	-0.1013
SRPRB	0.599130853711432	0.454523800778896	-0.1015
SF3A2	0.351379253686636	0.203177125149347	-0.1016
TBC1D14	0.34110373536671	0.192769343696002	-0.1016
MAR04170	0.151480576337313	0	-0.1019
MAR04818	0.151480576337313	0	-0.1019
CDC42BPA	0.378817073995803	0.230345841578106	-0.102
RBPJ	0.308129128512732	0.158784350150545	-0.102
CAT	0.15206729145059	0	-0.1023
TOMM34	0.151983873621569	0	-0.1023
SMARCD2	0.424343260224965	0.275807314871581	-0.1025
FPGS	0.349001914543068	0.198901641588095	-0.1029
TAF1	0.352326267507362	0.202086001576079	-0.103
PRDX4	0.310196649508521	0.159250610647761	-0.1031
ASXL3	0.153337176320847	0	-0.1032
IL1B	0.458040041907456	0.309029701611818	-0.1032
OR4D2	0.153485495513991	0	-0.1033
ERGIC1	0.287497664627165	0.135793730118122	-0.1034
CIDEB	0.153696104817749	0	-0.1035
ACTR3	0.5282289840188	0.379696786313436	-0.1036
PIK3R1	0.569089868404796	0.420914502713041	-0.1037
EMC2	0.211081932268342	0.0577665816229682	-0.1038
PRPF4B	0.48213218287503	0.331769504577136	-0.1044
OR5K2	0.302249474568441	0.149206558504596	-0.1045
EMG1	0.303698404028308	0.150191797289418	-0.1048
GNAI2	0.427421176182974	0.275685292955622	-0.1048
SLC2A4	0.199285996891641	0.0443922044331315	-0.1048
ZBTB26	0.278581615953214	0.124661316421481	-0.1049
YIF1B	0.155934994814714	0	-0.1051
ATXN7L3	0.303366090292199	0.149330002541997	-0.1052
NFXL1	0.352019975265576	0.197994152176973	-0.1057
ZSWIM4	0.198841965520115	0.0425423381872608	-0.1057
ACTC1	0.30581064080184	0.150905950163436	-0.1058
KIF24	0.305199597858152	0.150348426087323	-0.1058
AHCYL1	0.157051002269594	0	-0.1059
TMEM9B	0.388826780646785	0.234994505201365	-0.1059
PRMT6	0.519094536514728	0.366963762297639	-0.106
DSN1	0.396911160192138	0.242970795725641	-0.1061
PRKD2	0.364162536801208	0.209348097353552	-0.1064
MAP4K2	0.157946425189735	0	-0.1065
FAHD2B	0.227022589748628	0.0697001389374762	-0.1067
PPARA	0.301491920945405	0.144593539941281	-0.1072
VCPIP1	0.223349488187282	0.0646745181961303	-0.1077
MAP2K3	0.353549061149266	0.196580378823769	-0.1078
LGMN	0.159978496793034	0	-0.1079
XPA	0.348450960450549	0.190559520186219	-0.1084
ADAM17	0.387006248135212	0.22943883525652	-0.1085
SF3B6	0.580516898991631	0.425386704571468	-0.1087
EIF2B2	0.365300623841493	0.20699647290909	-0.1088
FEZF2	0.161373690364343	0	-0.1089
FOXD3	0.161944875879445	0	-0.1093
SNAPC1	0.536300911792029	0.379204026638274	-0.1097
CLTB	0.365333368991226	0.205481522745818	-0.1099
GFRA2	0.30240807782459	0.141718839967428	-0.1099
MAP7D1	0.395934914929117	0.236385940033917	-0.11
NSMCE1	0.320329832830494	0.15943358380193	-0.1102
TMUB2	0.223774555629873	0.0614085765348761	-0.1103
ECM1	0.463436185332354	0.304012731917177	-0.1106
TRAK1	0.299799436568595	0.137915615333796	-0.1107
GEMIN6	0.430578434752185	0.270355543725765	-0.1108
POLD2	0.452005871470829	0.291993202974823	-0.1109
ABCD4	0.303363392462239	0.14046148053783	-0.1114
GOLIM4	0.302247207437645	0.139169502807439	-0.1115
LASP1	0.30816252889961	0.145153705061935	-0.1116
TNPO2	0.225935287531645	0.0613433176105831	-0.1118
IPO5	0.319686256340576	0.156261226743427	-0.112
DERL2	0.166132194308911	0	-0.1123
RABL2B	0.224654760620575	0.0591376302413568	-0.1125
ANGPTL6	0.393846358548661	0.230549976139734	-0.1126
KL	0.166763703153684	0	-0.1128
RLF	0.302279397075829	0.136961040599463	-0.1131
WDTC1	0.304130963257135	0.138646412471703	-0.1132
VAPA	0.303170806025342	0.137472516234704	-0.1134
SIGIRR	0.305003878683378	0.138686076087493	-0.1138
SPI1	0.439824502832859	0.275292564651677	-0.1139
CENPN	0.304289127389523	0.137785790871081	-0.114
RAC2	0.410587476166969	0.245539364453101	-0.114
DMBX1	0.360868023805374	0.194999038517525	-0.1141
ZHX2	0.306912779217097	0.140238011388993	-0.1141
EIF2B1	0.229767109640544	0.0619127412716907	-0.1142
ZNF638	0.437968842137155	0.272577026301548	-0.1145
OR6M1	0.398122970480943	0.231902096730303	-0.1147
BMP15	0.228218178148739	0.0594046120666853	-0.1148
FOXB2	0.396697931938906	0.230213634527142	-0.1149
ERCC4	0.46425086156574	0.298205008672568	-0.1152
RGS3	0.170438605297763	0	-0.1154
TIPARP	0.36265686085433	0.194723562364878	-0.1156
CRY2	0.322969730392139	0.153971285120372	-0.1159
PKLR	0.308226270006162	0.138926232516844	-0.116
TRIP12	0.229881189177849	0.0593860644914145	-0.116
EIF4G2	0.230310064910433	0.0594072615084494	-0.1163
E2F6	0.367209192699983	0.197937227271939	-0.1165
VPS45	0.230494446109328	0.0590048232322443	-0.1167
BIRC6	0.236771917723545	0.0648023323976059	-0.1171
RPS27A	0.518607417686217	0.35031418837187	-0.1174
GNPAT	0.228160433346717	0.0555124786826194	-0.1175
CENPW	0.227151004174559	0.0543811312480815	-0.1176
GSK3B	0.433447327806893	0.263222195132755	-0.1179
TRMT1	0.259299756931022	0.0866168876558462	-0.1179
ESCO2	0.369086111732942	0.197720689408026	-0.118
OR2G2	0.429785376560944	0.259206916746674	-0.1181
RPP30	0.321714315357059	0.149335380056043	-0.1183
ST3GAL4	0.228417324050315	0.0542303077759083	-0.1186
PRKRA	0.377141058461033	0.204547232946334	-0.119
EIF2AK3	0.229174827124183	0.0542544877925007	-0.1191
CLSTN1	0.175948509300057	0	-0.1193
ZZEF1	0.366332167226835	0.192954351516452	-0.1194
TMEM132D	0.22475626131682	0.0492430478484686	-0.1195
ZNF174	0.366235763942788	0.192628263146525	-0.1196
DRD1	0.318084500153563	0.143618513797145	-0.1197
IDE	0.368258413208272	0.194177276773091	-0.1199
MRPL45	0.444112241825284	0.270982895968054	-0.12
SNAI3	0.320427960431273	0.145544693561293	-0.12
GYPE	0.368596775802125	0.194226257975141	-0.1201
TAAR6	0.324397431467225	0.149218967884291	-0.1203
CBX6	0.22686289595804	0.0501401296215534	-0.1204
FOXL1	0.229681876867989	0.0520190360011471	-0.1211
ZNHIT2	0.325869222394141	0.149454973350343	-0.1211
RHOBTB2	0.225000357812407	0.0464226140936414	-0.1217
OR1E1	0.320875343051456	0.143500402855296	-0.1218
SIK2	0.230779461552643	0.0521441008334813	-0.1218
HOXD10	0.372273248659262	0.195502947478917	-0.1219
ZSWIM1	0.317776590933189	0.139833435011267	-0.1221
CAMK2B	0.22191939370766	0.0425423381872608	-0.1222
SNX13	0.321120311426451	0.143182682152973	-0.1222
CGB5	0.225858834603027	0.0463056792304334	-0.1223
EME1	0.225279586617613	0.0455329454400925	-0.1225
CASP10	0.223693578121989	0.0437083200874739	-0.1226
OR6C76	0.412916758108894	0.235347053490818	-0.1228
PBK	0.229881970207445	0.0497509361955531	-0.1228
ZNF132	0.22645480731037	0.0461339879499452	-0.1229
REPS1	0.541327937895462	0.365303067558952	-0.123
TADA3	0.407623558877801	0.22889573550087	-0.1236
WDR35	0.324488386218968	0.144034573327532	-0.124
DNA2	0.226357000342437	0.0442592737859603	-0.1241
IL21R	0.318553055400526	0.137787583542335	-0.1241
NGLY1	0.322140221852281	0.141349070315078	-0.1242
GABRB2	0.182958314044203	0	-0.1243
BNC2	0.183071609286543	0	-0.1244
NHLH1	0.323001546463156	0.141941408007178	-0.1244
APOE	0.183289043502948	0	-0.1245
FLT4	0.372353864981344	0.191769936050332	-0.1245
MAGED1	0.379670802742828	0.19922395223126	-0.1245
ATR	0.183365504754358	0	-0.1246
BCOR	0.183300127566121	0	-0.1246
FOSB	0.183328941810672	0	-0.1246
SH3KBP1	0.423451688507499	0.243456346637397	-0.1246
ALCAM	0.413836233220031	0.233666604175587	-0.1247
NFKBIA	0.415718015770394	0.2353454921518	-0.1248
NXPH1	0.183647698380832	0	-0.1248
DLX5	0.226808556386859	0.0435737063080566	-0.1249
FLRT2	0.183827767981089	0	-0.1249
LYPD2	0.183719534487157	0	-0.1249
PPP2R2C	0.373284771516743	0.1922203319897	-0.1249
ROPN1L	0.442844666756961	0.262764027736467	-0.1249
RP1	0.18382887195093	0	-0.1249
TAL2	0.183781392976176	0	-0.1249
PHOX2B	0.227294426541289	0.0440429354378705	-0.125
RGS13	0.230061485357306	0.0467834866199491	-0.125
UBE2E3	0.183871919633079	0	-0.125
INO80D	0.184085847590527	0	-0.1251
STK3	0.323308839319729	0.141260673564421	-0.1251
DPM3	0.24187955270426	0.0583405654730349	-0.1253
RAET1E	0.184388507952581	0	-0.1253
