nodeLabel	Cluster_IDH1_R_25k	Cluster_IDH2_R_25k	distance
ITGAL	0.543507689487007	0.487086552904776	-0.0502
POU2F2	0.620608998530093	0.568126036647265	-0.0502
PRDM16	0.479628756470626	0.42002026400093	-0.0502
RAB1B	0.538191589437895	0.481517251721184	-0.0502
EIF3G	0.536708652911614	0.47982491863011	-0.0503
RPS13	0.757937572701606	0.712200502302459	-0.0503
TDRD7	0.203029077009081	0.129315068242174	-0.0503
ZNF281	0.291445535623482	0.222279331951437	-0.0503
GYPE	0.364096495970835	0.298429087861177	-0.0504
PIF1	0.196691461940033	0.122500431050681	-0.0504
PBX3	0.384916385999706	0.320061207724344	-0.0505
TAF9	0.561370867275252	0.505460673535905	-0.0505
ZNF45	0.206506670433747	0.132699716695078	-0.0505
DEK	0.555455535818076	0.499053594096237	-0.0506
HMOX1	0.441170662376855	0.37887437148511	-0.0507
ZNF358	0.454401292667338	0.392751940998446	-0.0507
CLEC4A	0.475800529924465	0.415114459058572	-0.0508
ZNF74	0.26521255559715	0.193895262622568	-0.0508
DOK2	0.473087482016239	0.412177930546532	-0.0509
MDM4	0.539261726126879	0.481573871553985	-0.0509
RPS6KA2	0.437039722008637	0.374236000534922	-0.0509
SPNS1	0.0806651119668566	0	-0.0509
SRRM1	0.72716273065403	0.679034917202913	-0.0509
PLCB2	0.418721340030194	0.354931728643449	-0.051
SALL1	0.267560983268524	0.196148027555718	-0.051
STAM	0.458211483295414	0.396336861647787	-0.051
ARVCF	0.0809691322178218	0	-0.0511
MTMR2	0.316312153710796	0.247178531717076	-0.0511
NFKBIA	0.330757277560264	0.262397473713853	-0.0511
RPL28	0.695688597977972	0.645670076214643	-0.0511
ZFY	0.202188739172524	0.1273104832825	-0.0511
GPR171	0.365793597342477	0.298996366892783	-0.0512
TMOD3	0.138918036553306	0.0606134247744024	-0.0513
GGCT	0.538647270797745	0.480208303450309	-0.0514
GPR141	0.344735866893459	0.276664028222022	-0.0514
PHF19	0.264465275499333	0.192245067925304	-0.0514
PTAFR	0.542987076427094	0.484883786398178	-0.0514
EIF2B3	0.308471736367152	0.238322286440688	-0.0515
NFAM1	0.474998777351921	0.413304462586233	-0.0515
RRP1	0.136707171136955	0.0579244369702705	-0.0515
APEX1	0.582272494075921	0.525832786853196	-0.0516
ATF3	0.197145236200332	0.121255847376247	-0.0516
LOC284798	0.140586396501168	0.0618583191538946	-0.0516
MNDA	0.624771565073388	0.570506142375909	-0.0516
POLR2H	0.701970547664973	0.651558016171083	-0.0516
UMPS	0.220086903282571	0.145426024491623	-0.0516
DHX9	0.726842734830275	0.677522405681294	-0.0517
PIR	0.292004564211098	0.220830530995966	-0.0517
RPS3	0.728848519669428	0.679576535663963	-0.0517
ALPI	0.143241968202146	0.0644533145130042	-0.0518
BRPF1	0.459545844818182	0.396661285879278	-0.0518
DGKD	0.270671053073506	0.19821287101516	-0.0518
POGZ	0.494325951404257	0.433136553086908	-0.0518
DVL2	0.484409860388837	0.422558890266419	-0.0519
MTF1	0.564281243180468	0.506460041848331	-0.0519
TAOK1	0.511579028881457	0.451106007566984	-0.0519
OR13D1	0.267433556873321	0.194510721037542	-0.052
SMARCA5	0.577891765043846	0.520642860230099	-0.052
MAMLD1	0.558521820236255	0.500024632974549	-0.0522
NDEL1	0.292146001560484	0.220264833189284	-0.0522
SDCBP	0.427482073661397	0.362371877459889	-0.0522
EN2	0.267027809736356	0.193729654304138	-0.0523
ASCC1	0.412967697326085	0.346809499464387	-0.0524
RCN3	0.267212726393759	0.193727645666112	-0.0524
MAPRE3	0.290989227151413	0.218618994936116	-0.0525
RPS26	0.684704448107896	0.632073957567816	-0.0525
BRD8	0.358922702302183	0.289812627911976	-0.0526
NFKBIB	0.405850952531613	0.33904835467784	-0.0526
BMI1	0.453875158645744	0.38932448198407	-0.0527
REPS2	0.347937625773559	0.27813007582134	-0.0527
MTA1	0.513799609104981	0.451954559448343	-0.0529
PUM1	0.138541763122364	0.0578369283437128	-0.0529
USP9X	0.311972345334284	0.239806824662693	-0.053
COPS5	0.657068957530395	0.602258160521443	-0.0531
SIRT5	0.528701034902543	0.467316846585908	-0.0531
PDE6H	0.264468408211016	0.189641217024364	-0.0532
IFT52	0.416883781687638	0.349691369269393	-0.0533
KRTAP2-1	0.138693035017976	0.0572949904144232	-0.0534
PDCD4	0.385174785679715	0.316119420791074	-0.0534
GAGE8	0.138833486346374	0.0572949904144232	-0.0535
TFCP2	0.43989529411593	0.373553442097287	-0.0535
DDX20	0.544017621626358	0.482753922933729	-0.0536
CREBZF	0.461572767351637	0.396005053186392	-0.0537
NPM3	0.389362736751558	0.32016224412369	-0.0537
FLRT1	0.329461160859536	0.257072798831085	-0.0538
FUBP1	0.478146738171827	0.413243671248732	-0.0538
HOXC12	0.415585420833893	0.347589430456006	-0.0538
RPL23A	0.705113859640896	0.651651727040366	-0.0538
HIC2	0.37232810775384	0.301938336732946	-0.0539
TIMM10	0.139697782375325	0.0576667628857383	-0.0539
CGB2	0.139517109023332	0.057320180732863	-0.054
EIF2B4	0.311419147119384	0.237878290193441	-0.054
NR2C1	0.414666483314545	0.34633678493296	-0.054
PHAX	0.620586184249552	0.56259402375654	-0.054
ZNF41	0.457081304402521	0.390820760485297	-0.054
PMF1	0.270062321720753	0.194277882084044	-0.0541
DNM1P35	0.270059917338299	0.194086709838147	-0.0542
ARAP1	0.421830729285792	0.353407225864046	-0.0543
BOLA3	0.118337906575655	0.0346649148364708	-0.0543
CCNK	0.574705117747717	0.513934277636197	-0.0543
F2RL1	0.293083795640518	0.218136632896231	-0.0543
OR4F6	0.264396337433648	0.188048230784541	-0.0543
ATF7IP2	0.415225360680356	0.346335189387868	-0.0544
SCMH1	0.460050511847084	0.393405773582757	-0.0544
STXBP5	0.0854915954987466	0	-0.0544
TAF6L	0.362502655377276	0.290865813922819	-0.0544
PPP6R3	0.139053016311462	0.0561245569722039	-0.0545
ZC3H18	0.350080522569886	0.277687732259293	-0.0545
FOSB	0.112826078503109	0.0283378647685311	-0.0546
TM9SF2	0.262624503829033	0.185664579083951	-0.0546
ERLIN1	0.264624325318904	0.187678784586284	-0.0547
ZBTB7B	0.598062629102174	0.537926815227239	-0.0547
PPRC1	0.536468527985998	0.473080812214299	-0.0548
HBM	0.296220640227368	0.220563171007798	-0.0549
ID2	0.262748937047392	0.185366539630011	-0.0549
NUP188	0.553164891690094	0.490384928852247	-0.0549
OR4C15	0.264064315112596	0.18673372261662	-0.0549
TNFSF13B	0.2990182750848	0.223455724957155	-0.0549
SH2B1	0.136080536211578	0.0522659181641251	-0.055
ZNF16	0.30851604233371	0.233280323388175	-0.055
ZNF629	0.456554221465379	0.388760723531894	-0.055
CES2	0.0865246744961293	0	-0.0551
GTF2H3	0.551705875449885	0.488635898859008	-0.0551
DCP1B	0.137788616987677	0.0535002922462451	-0.0554
GRXCR1	0.141494762187527	0.0572949904144232	-0.0554
DEPDC4	0.264658740559885	0.186616176113868	-0.0555
OCIAD1	0.327680729833871	0.252800391984052	-0.0555
ALX1	0.346728017468807	0.272641916346628	-0.0556
ASNA1	0.385405082241734	0.313162039558027	-0.0556
CERS2	0.141700203190041	0.0572079071511109	-0.0556
PDPR	0.148742794784374	0.0646301270920767	-0.0556
TP73	0.413011668441929	0.34220995560996	-0.0556
ZNF362	0.416571421294351	0.346013456151874	-0.0556
DRD4	0.330880270960821	0.2558655006082	-0.0557
MORF4L2	0.560668933763072	0.497111591379058	-0.0557
CYP1A1	0.0873919480707284	0	-0.0558
EAF2	0.46040497596761	0.391762748535443	-0.0558
TTTY20	0.14107621612867	0.0562456477040381	-0.0558
MEAF6	0.455306192624544	0.38605622330239	-0.056
NUDT2	0.0876900243281528	0	-0.056
FDPS	0.141071525305851	0.0558087516404598	-0.0561
FRAT1	0.309448509618439	0.232717289826023	-0.0561
GMPPB	0.139888625382034	0.0545694154581005	-0.0561
CSRNP1	0.443371041957654	0.373169768836471	-0.0562
GADD45G	0.313422889916834	0.236776676603836	-0.0562
MMP8	0.33258899630872	0.256947938685066	-0.0562
PANK1	0.0880699180153392	0	-0.0562
APBB1IP	0.403583646996859	0.331355089606034	-0.0563
MYH11	0.404653249465999	0.33242252764147	-0.0563
ZNF333	0.435320685050165	0.364625147106084	-0.0563
LTA4H	0.268809865409825	0.189674353340355	-0.0564
MBD3	0.425795844893194	0.354334178469461	-0.0565
RPL27	0.672800892052864	0.613741190397879	-0.0565
ARF5	0.447476843367435	0.376990071800464	-0.0566
YARS	0.143827702455156	0.0580074333825839	-0.0566
SPN	0.453459253804274	0.38314687689027	-0.0567
FAAH2	0.0887829769872174	0	-0.0568
GLYR1	0.14487763481379	0.0588301362230005	-0.0568
OR6C2	0.263521531653518	0.183544637156314	-0.0568
RFC3	0.622043887333533	0.56004945768561	-0.0568
ZNF611	0.398163252592098	0.324828343283739	-0.0568
GNAL	0.453817119955987	0.383134291836292	-0.0569
LPIN2	0.40797571345039	0.334910212369257	-0.057
PTPN14	0.453267054757813	0.382354363384121	-0.0571
ZNF574	0.48758561032301	0.418377456131818	-0.0571
CAPZA1	0.558134328678304	0.492179565223728	-0.0573
GPR183	0.308148042599146	0.229608366410828	-0.0573
LAT2	0.436468497699416	0.364424177869648	-0.0573
PRKACB	0.659581554667313	0.59871693649784	-0.0573
RPL11	0.714351753938876	0.656229279026302	-0.0573
ZSWIM6	0.533473011677779	0.466254342694673	-0.0573
HSPE1	0.543265092491827	0.47637309915059	-0.0574
FUT5	0.0897850784087995	0	-0.0575
TMA16	0.140567563982287	0.0533812892487667	-0.0575
AKAP9	0.497350508397292	0.427925976808488	-0.0576
RAD23B	0.606029553982251	0.54210233451182	-0.0576
PFDN4	0.397806439115976	0.323242125190883	-0.0577
PILRA	0.583918693043084	0.518677350091845	-0.0577
SHOX	0.270286942400224	0.189276172050518	-0.0577
ZSWIM1	0.26980179828046	0.188707949181794	-0.0577
FCER1G	0.52049085382304	0.451859708173002	-0.0578
PEX1	0.139823462878311	0.0521053563472106	-0.0578
GNAQ	0.265790167178901	0.184282000108694	-0.0579
GNB3	0.380124022218474	0.304293859004879	-0.0579
NACA	0.554961658140129	0.487989042184021	-0.0579
DCAF13	0.307872177452473	0.228339839268635	-0.058
GPR35	0.264659366210292	0.182954622941911	-0.058
IPO8	0.386712598086988	0.31108983243144	-0.058
SMARCAD1	0.62095431993552	0.557202896253724	-0.058
ZDHHC2	0.331979536121385	0.253422678044832	-0.0581
CIITA	0.414461124490714	0.340012910384042	-0.0582
CUL4B	0.589058087506389	0.523382153870239	-0.0582
ERMP1	0.0907114494235994	0	-0.0582
KLF15	0.359645651436972	0.282347079157699	-0.0582
PEG3	0.393097042943726	0.317595612738754	-0.0582
WDR62	0.0907389268154248	0	-0.0582
PPP1R8	0.493064426436144	0.422374998615876	-0.0583
SLC30A9	0.441370912186545	0.368046430940062	-0.0583
SH3BP2	0.524786297142806	0.45557574541257	-0.0584
TSSK2	0.143465661016559	0.0550471213385697	-0.0584
NFATC2	0.380653927189438	0.304020053453135	-0.0585
OR5M3	0.267962080027542	0.185574916970018	-0.0586
PLVAP	0.13845474477998	0.0494600998557606	-0.0586
ZSCAN12	0.329629801300634	0.250340170953168	-0.0586
PNN	0.538183349985677	0.469197588992815	-0.0587
BCL6	0.560596375796757	0.492623671421818	-0.0588
HSF2BP	0.139099830680286	0.0498896003861924	-0.0588
OR8K5	0.328432388437498	0.248810575199923	-0.0588
RPL38	0.653221858000304	0.589894566124812	-0.0588
ZNF366	0.441185881656567	0.367219778452793	-0.0588
EIF4B	0.584062451484574	0.517066077305228	-0.0589
HEXIM2	0.358324979824882	0.280067721011826	-0.0589
OR10K1	0.260651323959144	0.177459851923075	-0.0589
ALOX12	0.0919019110393744	0	-0.059
ATOH1	0.266139016384275	0.182963334610283	-0.059
GPR89B	0.308636679722601	0.227456470817049	-0.0591
MSH6	0.470197573339974	0.397278177010078	-0.0591
DPEP3	0.0920854791304335	0	-0.0592
EVX2	0.359511903278945	0.280798092209247	-0.0592
KRTAP9-2	0.144776659596669	0.0552141274205303	-0.0592
MED11	0.267819142643823	0.184478085842657	-0.0592
UNCX	0.460388697487871	0.386693753676118	-0.0592
AKNA	0.542578546335949	0.472879946021138	-0.0593
CAP1	0.449628362072251	0.375252934695985	-0.0593
CNNM4	0.140153999013513	0.0502017403680005	-0.0593
NANOG	0.419128566645838	0.343243759003471	-0.0593
ANP32E	0.140222778574023	0.050241887059622	-0.0594
CREBL2	0.425971987324744	0.350269501496276	-0.0594
GTF3C6	0.266618988876475	0.183009061517036	-0.0594
FHL3	0.154174624259675	0.0646396635225018	-0.0595
GNAT3	0.330437199563865	0.249911519467545	-0.0595
OR13C9	0.235360442820668	0.149975154091877	-0.0595
PDLIM1	0.330838136315635	0.250206858376106	-0.0595
SMARCA4	0.460345572022157	0.386327765484415	-0.0595
UBR4	0.144752925536917	0.0546065525687536	-0.0596
CALCOCO1	0.313332631799364	0.231562865363391	-0.0597
WDR35	0.313360544139343	0.231591583854299	-0.0597
ACTL6A	0.592574506038752	0.524751410374976	-0.0598
CLDN23	0.141319290155479	0.0507803338877093	-0.0598
ZNF532	0.395007953017658	0.317295886427604	-0.0598
ERCC3	0.436519445143933	0.36070516850203	-0.0599
MORC2	0.358918035551228	0.279163225146366	-0.0599
NPVF	0.139320670540583	0.0484833177012888	-0.0599
PRDM12	0.343726388382044	0.263197843724431	-0.0599
ZNF37A	0.197091565785076	0.109182060156666	-0.0599
TEK	0.311576551555243	0.229355779997562	-0.06
COPS2	0.655560172356639	0.590490702325515	-0.0601
IQGAP1	0.383862553012195	0.305087117475039	-0.0601
MMS19	0.291599345803159	0.208245403031853	-0.0601
TBC1D14	0.317068611072793	0.234951589527094	-0.0601
MAR06370	0.0935646704266729	0	-0.0602
SHARPIN	0.503413718134638	0.430531250029566	-0.0602
SLC32A1	0.0935135186683132	0	-0.0602
TAS2R20	0.266702207958202	0.18193688835621	-0.0602
CD2AP	0.41754865674898	0.340090522870392	-0.0604
SARS	0.14389004116603	0.0525296101099767	-0.0604
SEC31B	0.396507494636933	0.317856727884974	-0.0604
BRD3	0.234816731606347	0.147978106286038	-0.0605
FBXL20	0.232453797763388	0.145441615475261	-0.0605
LBR	0.236613200900658	0.149793935631143	-0.0605
MAR05078	0.0939405962960114	0	-0.0605
NOB1	0.231710656923091	0.144647477647969	-0.0605
RNASEL	0.141831496579797	0.0502967739664947	-0.0605
RPL39	0.317695909302578	0.235059123436153	-0.0605
OR4F4	0.0941098979635986	0	-0.0606
OTOA	0.0941497548885964	0	-0.0606
TMED4	0.143299964077747	0.0517606000316483	-0.0606
DMRT3	0.38313260471315	0.30337339312416	-0.0607
CAPNS1	0.147857706647833	0.0561508167643049	-0.0608
GUCA1B	0.266577668488318	0.180899147171986	-0.0608
MC5R	0.266802003150447	0.181183071156724	-0.0608
NUP160	0.617463882975048	0.549381992979307	-0.0608
GJD2	0.140212865147903	0.0479844203766473	-0.0609
ARHGEF10L	0.542407760068163	0.470331261039341	-0.061
CAPN1	0.412408997613408	0.333728323667565	-0.061
EFHC1	0.0946926279651207	0	-0.061
LMO4	0.231758570675145	0.143991081357915	-0.061
MAR05085	0.0946668263361205	0	-0.061
MAR09650	0.0946932894804766	0	-0.061
CBFB	0.471805263421203	0.396042400991706	-0.0611
MYL6	0.235610530002183	0.147905148033683	-0.0611
PHOX2B	0.141101074767316	0.0486223159890288	-0.0611
TBL3	0.436613061241056	0.359086062430264	-0.0611
HOXC4	0.456241366546969	0.379436962304071	-0.0612
SRI	0.291929445138993	0.20697317455105	-0.0612
SSTR1	0.14051858712774	0.0478282246166665	-0.0612
TAF4B	0.480696569107144	0.405146045514797	-0.0612
TNNI2	0.561640511530669	0.490255114079507	-0.0612
ZNF280C	0.453742263993807	0.37685592066318	-0.0612
MAPK8	0.382926259571858	0.302297332254183	-0.0613
MAR04790	0.0951203916534558	0	-0.0613
ZNF699	0.43538777872891	0.357469619945089	-0.0613
ABT1	0.430245597415263	0.351887710967912	-0.0614
TYROBP	0.473335541517354	0.397127490280575	-0.0614
OR2T27	0.142189104726774	0.0490506526131931	-0.0616
TSPO	0.23503432323108	0.146561111670763	-0.0616
DEAF1	0.431275892385374	0.352572163319153	-0.0617
FHOD1	0.142271578706315	0.0489663470707797	-0.0617
RPL6	0.697491111930788	0.632189141975725	-0.0617
MAR00408	0.0956749243432464	0	-0.0618
PPARD	0.584900820287062	0.513740267819238	-0.0618
ATP6AP2	0.446349515149929	0.368071368193517	-0.0619
SOX13	0.344347886010438	0.26091377225221	-0.0619
TRIM16L	0.138323473625652	0.0444671387257862	-0.062
IPO7	0.553431558112019	0.480319138860502	-0.0621
KRTAP5-2	0.142351679019615	0.0484833177012888	-0.0621
MARCO	0.266745338394254	0.179239888814221	-0.0621
TIMM13	0.144401599581865	0.0507335860117074	-0.0621
EN1	0.39865963562811	0.317574226085111	-0.0622
TAF1	0.314023506556376	0.22863686060161	-0.0622
C9orf43	0.137757531756015	0.0434149789117392	-0.0623
RPL23	0.669293768527207	0.601704604412573	-0.0623
ZNF283	0.358108561437609	0.274882313194739	-0.0623
NUFIP1	0.564131767370793	0.491049325540875	-0.0624
SEBOX	0.357363774141965	0.273978034827808	-0.0624
MAR09274	0.0967120456522036	0	-0.0625
TEX12	0.137593976020009	0.0428842039258314	-0.0625
MAR12345	0.0968080271283822	0	-0.0626
MAR12351	0.0968080271283822	0	-0.0626
MAR12361	0.0968080271283822	0	-0.0626
MAR12377	0.0968080271283822	0	-0.0626
MAR12384	0.0968080271283822	0	-0.0626
MAR12395	0.0968080271283822	0	-0.0626
MAR12400	0.0968080271283822	0	-0.0626
MAR12429	0.0968080271283822	0	-0.0626
MAR12726	0.0968080271283822	0	-0.0626
PROM1	0.141063863277843	0.0464029130086845	-0.0626
CLEC4D	0.137867419601401	0.0428826442842107	-0.0627
MAR01268	0.0969362577602652	0	-0.0627
NFYB	0.533373999053893	0.458305076600097	-0.0627
OR9Q1	0.385052825274594	0.302539673412186	-0.0627
PRKCI	0.581120014607421	0.508439378262825	-0.0627
SNAR-A2	0.142645180062805	0.0479844203766473	-0.0627
TTC13	0.0969544735461443	0	-0.0627
ZBTB10	0.360317953199516	0.276550334854974	-0.0627
ARFGEF1	0.144626121028191	0.0498466830429846	-0.0628
PTPRN	0.230369377188168	0.139901096991194	-0.0628
EGR2	0.441201775516067	0.361205235899643	-0.0629
RTKN	0.447083122412462	0.367392875638716	-0.0629
BARHL1	0.308305685661113	0.22146560924606	-0.063
ZCCHC7	0.382950214918916	0.299918553531237	-0.063
ZNF267	0.486983630659728	0.409123594783573	-0.063
MAR05304	0.0975023982520476	0	-0.0631
ZFPM2	0.312411783476849	0.225648245833591	-0.0631
B3GALT4	0.141741284997556	0.0462886395009219	-0.0632
NEUROD1	0.267431105185918	0.178242888594204	-0.0632
REV3L	0.140386952249452	0.0449047342906884	-0.0632
TRIM62	0.138336079923284	0.0426425535910043	-0.0632
YBX3	0.235563965032763	0.144754894379222	-0.0632
ABCB9	0.140097627148102	0.0444529589822307	-0.0633
HSCB	0.146979196825848	0.0516341892380327	-0.0633
MAR09197	0.0977748818666156	0	-0.0633
ZDHHC9	0.404755846359279	0.322398331732005	-0.0633
ERF	0.312352922868365	0.224978867598366	-0.0635
FAM178B	0.265700796054852	0.17607720774152	-0.0635
IQGAP2	0.233658151868075	0.1423906691954	-0.0635
MACC1	0.493374885559894	0.415035064301043	-0.0636
LCOR	0.417200470473757	0.334917861810281	-0.0637
ZFAND1	0.222949210128233	0.130910804388989	-0.0637
DCX	0.145346997462013	0.0491988770010878	-0.0638
POLD2	0.457622504830532	0.377197498810078	-0.0638
ITGAM	0.502220741714067	0.423815177645317	-0.0639
PADI2	0.237652811755834	0.146064767774844	-0.0639
UBE2C	0.266712067559184	0.176597955005323	-0.0639
ZNF598	0.455316852632186	0.374556741435012	-0.0639
CENPJ	0.146359961658249	0.0499239243001091	-0.064
MYO5C	0.13863748220687	0.041815632862323	-0.064
SRRT	0.750186911223218	0.684193669233901	-0.064
LSM1	0.287321260877602	0.197862834104811	-0.0641
ORAI1	0.145923231095598	0.0494286257489811	-0.0641
UGT1A6	0.137275435904607	0.0402515697395077	-0.0641
PRPF4	0.697546003177108	0.628588471167186	-0.0642
XPOT	0.236637845175856	0.144455363078185	-0.0642
BMP7	0.313030897442741	0.224667192711083	-0.0643
HMG20A	0.45644689624348	0.375275787556267	-0.0643
MAR07730	0.0992366034219286	0	-0.0643
SRSF9	0.691859665931049	0.62254726304608	-0.0643
THOC5	0.499038324281778	0.419916206778968	-0.0643
UNC50	0.491232036095128	0.411786630782077	-0.0643
ARGFX	0.319372937442838	0.231094940088595	-0.0644
TPSB2	0.237140528973444	0.144708744837797	-0.0644
EFHD2	0.270539344228828	0.179606682152182	-0.0645
PEBP1	0.478442137706639	0.39800049343048	-0.0645
RNF10	0.551152405626585	0.474462609863052	-0.0645
MAR12522	0.0996491597234459	0	-0.0646
MN1	0.402957457537643	0.31858867458347	-0.0646
OR10J3	0.0996368311312188	0	-0.0646
PRRX2	0.28986553613309	0.199784421843911	-0.0646
TPD52L1	0.136528267641685	0.0388375107971026	-0.0646
HOXC6	0.26885778587905	0.177432611755553	-0.0648
MAR01587	0.10000641173347	0	-0.0649
KRTAP26-1	0.142009099250957	0.0439566421509577	-0.065
MYO9A	0.455885028836653	0.37365354125453	-0.065
PHACTR2	0.141105139266275	0.0430167067125844	-0.065
C20orf96	0.14115702903045	0.0429696443575076	-0.0651
MYO9B	0.445421125794709	0.362306513971838	-0.0652
RFC1	0.450244038056347	0.367404589046558	-0.0652
DHRS9	0.145426050160913	0.047036623759744	-0.0653
MBLAC1	0.140167537350513	0.0416038458272462	-0.0653
MSH2	0.508652227178024	0.428649549827856	-0.0653
DHRS1	0.137958337775369	0.0390707556163703	-0.0654
MEOX2	0.141620960895234	0.0429945801281808	-0.0654
HAUS6	0.137707844608419	0.0387625672680002	-0.0655
PRKAG1	0.513119703668097	0.432941749122628	-0.0655
TEAD2	0.360486582857311	0.27275067637689	-0.0655
TMPRSS2	0.100837814259079	0	-0.0655
MAR05088	0.100971955752977	0	-0.0656
PIK3R5	0.349489939734634	0.261003468251282	-0.0656
RUVBL2	0.571046702008573	0.493697441919505	-0.0656
SLC39A4	0.235928294576128	0.141788022248633	-0.0656
TTL	0.141509413525356	0.04256440732624	-0.0656
RPL27A	0.701739310632628	0.630861287351698	-0.0657
RPS26P11	0.233060877019317	0.138608772341009	-0.0657
TET1	0.43093114480672	0.346328168762235	-0.0657
ZBTB9	0.363938316208718	0.276098374070481	-0.0657
AP1S2	0.328845927832399	0.239007316826217	-0.0658
MAR03478	0.101223453554501	0	-0.0658
SLC15A4	0.237058413632916	0.142425078733574	-0.0659
TNFRSF4	0.434403638447005	0.349780954692083	-0.0659
C2orf78	0.237681851734539	0.142930007526084	-0.066
OR51B2	0.135033013073113	0.0352333919638677	-0.066
TLK2	0.22716209657437	0.132011371477625	-0.066
TYK2	0.510889829469554	0.429969800265961	-0.066
GAGE2A	0.137599431073316	0.0377380861643871	-0.0661
MAR05076	0.101733837750615	0	-0.0661
SAP30BP	0.239465707441956	0.144777092703865	-0.0661
MAR06248	0.101789916720584	0	-0.0662
MSC	0.358568504190268	0.269740526971784	-0.0662
TFAP2C	0.309903389952735	0.218528997702787	-0.0662
FERMT1	0.235777255965606	0.140531800806663	-0.0663
MID2	0.141345976616158	0.0413327202058107	-0.0663
TMEM201	0.142993704267784	0.0431397382064245	-0.0663
CX3CL1	0.316091395690198	0.224820736094654	-0.0664
SOX30	0.314394455407149	0.222778430357886	-0.0665
KNTC1	0.362478112966683	0.273145017734081	-0.0666
RRAGA	0.357560335148598	0.268053334838091	-0.0666
TMEM229B	0.102347344761081	0	-0.0666
FABP9	0.143008656150575	0.0424927850640444	-0.0667
MAR05089	0.102488944266543	0	-0.0667
MAR05092	0.102488944266543	0	-0.0667
RPL4	0.707854242901627	0.635852744383276	-0.0667
TCP11L2	0.140481371670365	0.0398752944188529	-0.0667
APOA2	0.232426788271836	0.13619043240626	-0.0669
MAR05080	0.102749889066663	0	-0.0669
BNIP1	0.356499922090482	0.266297911549349	-0.067
NRBF2	0.624790213399542	0.548149800304286	-0.067
ZBTB11	0.415965112963631	0.328805238848075	-0.067
BCYRN1	0.139834193978011	0.0386296236758543	-0.0671
HNRNPH2	0.671303633660532	0.596793253738873	-0.0671
LBH	0.615840694220409	0.538640548561197	-0.0671
RGS5	0.31979269975945	0.227610724972794	-0.0671
CEP290	0.606754188441673	0.528871416625356	-0.0672
CRHBP	0.309489354633839	0.216632471629179	-0.0672
DCDC1	0.232532412269366	0.135883689214538	-0.0672
SRFBP1	0.432182380068112	0.345470789145843	-0.0672
TMC8	0.233825733847885	0.137173738557749	-0.0672
ZNF253	0.234965730058851	0.138422191225283	-0.0672
LILRA6	0.44986656643185	0.363946704641444	-0.0673
OR1A1	0.231476433366809	0.134523833783415	-0.0673
POT1	0.344851249728067	0.253608541772849	-0.0673
RRAD	0.23479331374913	0.138138244665402	-0.0673
TAS2R3	0.455927178143129	0.370266946894521	-0.0673
VIP	0.345292524035941	0.254188177006595	-0.0673
HMGB1	0.544820112766175	0.463530609658671	-0.0674
OLFML3	0.144808754792968	0.0433456780950093	-0.0674
ADM	0.137490769787735	0.0355518288094538	-0.0675
ANKRD7	0.103677294459327	0	-0.0675
DNAJA3	0.405489914720309	0.317007417331959	-0.0675
LSM2	0.398908300600953	0.310131589296869	-0.0675
NCBP1	0.804148363998541	0.735733759517391	-0.0675
OR51L1	0.134285785047149	0.0322032627641545	-0.0675
TAF10	0.540261791498866	0.458573391250978	-0.0675
DCDC2B	0.408213847931792	0.319728801301044	-0.0676
SMC5	0.138575535343974	0.0365892856956889	-0.0676
ZDHHC24	0.28344305022903	0.188524267562631	-0.0677
ZNF395	0.481014139071457	0.396063047632701	-0.0677
ATOH8	0.408894595241073	0.320241853398773	-0.0678
ATP2A2	0.371280968552846	0.280665927789459	-0.0678
GSPT1	0.504168586116188	0.420235461089755	-0.0678
MAD1L1	0.602094111723218	0.523160035406019	-0.0678
OR4C16	0.14029372485364	0.03802277310889	-0.0678
SPPL3	0.144683677339775	0.042691918379736	-0.0678
VOPP1	0.42629564085914	0.338508627334395	-0.0678
VPS25	0.294349909034626	0.199958005189856	-0.0678
EAF1	0.423752349948689	0.335667802674085	-0.0679
OR3A3	0.136875353452407	0.0343130788326723	-0.0679
OR8J1	0.311076290168557	0.217272703307095	-0.0679
DYNC2LI1	0.138749996667706	0.0361716641747372	-0.068
MAR05082	0.104262945977569	0	-0.068
RABL2A	0.371547836931332	0.280710345495503	-0.068
CLDN18	0.231738608679535	0.133707476384904	-0.0681
MAR06254	0.104492395559651	0	-0.0681
MAR06255	0.104492395559651	0	-0.0681
MAR06256	0.104492395559651	0	-0.0681
MAR06259	0.104492395559651	0	-0.0681
MAR06261	0.104492395559651	0	-0.0681
MAR06262	0.104492395559651	0	-0.0681
MAR06263	0.104492395559651	0	-0.0681
MAR06264	0.104492395559651	0	-0.0681
MAR06265	0.104492395559651	0	-0.0681
MAR06267	0.104492395559651	0	-0.0681
MAR06270	0.104492395559651	0	-0.0681
MAR06271	0.104492395559651	0	-0.0681
MAR06272	0.104492395559651	0	-0.0681
MAR06273	0.104394342322183	0	-0.0681
MAR06274	0.104492395559651	0	-0.0681
RBM15	0.494499189963337	0.409741164900728	-0.0681
N4BP1	0.147508121838085	0.0450867954280613	-0.0682
ACTB	0.664835268087792	0.588235717006727	-0.0683
GIPR	0.309612263913978	0.215193198608944	-0.0683
S100A14	0.146464266506116	0.0438854557487811	-0.0683
GLYAT	0.143334718888477	0.0404737762263294	-0.0684
LRRK1	0.232075968519163	0.133599595878526	-0.0684
