source	target	Annotation	Direction	Score
MRPL18	MTIF2	catalyzed by; input	<-	1
MRPL18	PTCD3	catalyzed by; complex; input	<-	1
MRPL18	TUFM	complex; input	-	1
MRPL19	MRPL2	complex	-	1
MRPL19	MRPL23	complex	-	1
MRPL19	MRPL27	complex	-	1
MRPL19	MRPL30	complex	-	1
MRPL19	MRPL33	complex	-	1
MRPL19	MRPL34	complex	-	1
MRPL19	MRPL37	complex	-	1
MRPL19	MRPL38	complex	-	1
MRPL19	MRPL39	complex	-	1
MRPL19	MRPL40	complex	-	1
MRPL19	MRPL42	complex	-	1
MRPL19	MRPL43	complex	-	1
MRPL19	MRPL45	complex	-	1
MRPL19	MRPL46	complex	-	1
MRPL19	MRPL53	complex	-	1
MRPL19	MRPL55	complex	-	1
MRPL19	MRPL57	complex	-	1
MRPL19	MRPS10	catalyzed by; complex; input	<-	1
MRPL19	MRPS14	catalyzed by; complex; input	<-	1
MRPL19	MRPS16	catalyzed by; complex; input	<-	1
MRPL19	MRPS18B	catalyzed by; complex; input	<-	1
MRPL19	MRPS2	catalyzed by; complex; input	<-	1
MRPL19	MRPS22	catalyzed by; complex; input	<-	1
MRPL19	MRPS23	catalyzed by; complex; input	<-	1
MRPL19	MRPS24	catalyzed by; complex; input	<-	1
MRPL19	MRPS26	catalyzed by; complex; input	<-	1
MRPL19	MRPS27	catalyzed by; complex; input	<-	1
MRPL19	MRPS28	catalyzed by; complex; input	<-	1
MRPL19	MRPS31	catalyzed by; complex; input	<-	1
MRPL19	MRPS34	catalyzed by; complex; input	<-	1
MRPL19	MRPS35	catalyzed by; complex; input	<-	1
MRPL19	MRPS5	catalyzed by; complex; input	<-	1
MRPL19	MRPS6	catalyzed by; complex; input	<-	1
MRPL19	MRPS7	catalyzed by; complex; input	<-	1
MRPL19	MRPS9	catalyzed by; complex; input	<-	1
MRPL19	MTIF2	catalyzed by; input	<-	1
MRPL19	PTCD3	catalyzed by; complex; input	<-	1
MRPL19	TUFM	complex; input	-	1
MRPL2	MRPL23	complex	-	1
MRPL2	MRPL27	complex	-	1
MRPL2	MRPL30	complex	-	1
MRPL2	MRPL33	complex	-	1
MRPL2	MRPL34	complex	-	1
MRPL2	MRPL37	complex	-	1
MRPL2	MRPL38	complex	-	1
MRPL2	MRPL39	complex	-	1
MRPL2	MRPL40	complex	-	1
MRPL2	MRPL42	complex	-	1
MRPL2	MRPL43	complex	-	1
MRPL2	MRPL45	complex	-	1
MRPL2	MRPL46	complex	-	1
MRPL2	MRPL53	complex	-	1
MRPL2	MRPL55	complex	-	1
MRPL2	MRPL57	complex	-	1
MRPL2	MRPS10	catalyzed by; complex; input	<-	1
MRPL2	MRPS14	catalyzed by; complex; input	<-	1
MRPL2	MRPS16	catalyzed by; complex; input	<-	1
MRPL2	MRPS18B	catalyzed by; complex; input	<-	1
MRPL2	MRPS2	catalyzed by; complex; input	<-	1
MRPL2	MRPS22	catalyzed by; complex; input	<-	1
MRPL2	MRPS23	catalyzed by; complex; input	<-	1
MRPL2	MRPS24	catalyzed by; complex; input	<-	1
MRPL2	MRPS26	catalyzed by; complex; input	<-	1
MRPL2	MRPS27	catalyzed by; complex; input	<-	1
MRPL2	MRPS28	catalyzed by; complex; input	<-	1
MRPL2	MRPS31	catalyzed by; complex; input	<-	1
MRPL2	MRPS34	catalyzed by; complex; input	<-	1
MRPL2	MRPS35	catalyzed by; complex; input	<-	1
MRPL2	MRPS5	catalyzed by; complex; input	<-	1
MRPL2	MRPS6	catalyzed by; complex; input	<-	1
MRPL2	MRPS7	catalyzed by; complex; input	<-	1
MRPL2	MRPS9	catalyzed by; complex; input	<-	1
MRPL2	MTIF2	catalyzed by; input	<-	1
MRPL2	PTCD3	catalyzed by; complex; input	<-	1
MRPL2	TUFM	complex; input	-	1
MRPL23	MRPL27	complex	-	1
MRPL23	MRPL30	complex	-	1
MRPL23	MRPL33	complex	-	1
MRPL23	MRPL34	complex	-	1
MRPL23	MRPL37	complex	-	1
MRPL23	MRPL38	complex	-	1
MRPL23	MRPL39	complex	-	1
MRPL23	MRPL40	complex	-	1
MRPL23	MRPL42	complex	-	1
MRPL23	MRPL43	complex	-	1
MRPL23	MRPL45	complex	-	1
MRPL23	MRPL46	complex	-	1
MRPL23	MRPL53	complex	-	1
MRPL23	MRPL55	complex	-	1
MRPL23	MRPL57	complex	-	1
MRPL23	MRPS10	catalyzed by; complex; input	<-	1
MRPL23	MRPS14	catalyzed by; complex; input	<-	1
MRPL23	MRPS16	catalyzed by; complex; input	<-	1
MRPL23	MRPS18B	catalyzed by; complex; input	<-	1
MRPL23	MRPS2	catalyzed by; complex; input	<-	1
MRPL23	MRPS22	catalyzed by; complex; input	<-	1
MRPL23	MRPS23	catalyzed by; complex; input	<-	1
MRPL23	MRPS24	catalyzed by; complex; input	<-	1
MRPL23	MRPS26	catalyzed by; complex; input	<-	1
MRPL23	MRPS27	catalyzed by; complex; input	<-	1
MRPL23	MRPS28	catalyzed by; complex; input	<-	1
MRPL23	MRPS31	catalyzed by; complex; input	<-	1
MRPL23	MRPS34	catalyzed by; complex; input	<-	1
MRPL23	MRPS35	catalyzed by; complex; input	<-	1
MRPL23	MRPS5	catalyzed by; complex; input	<-	1
MRPL23	MRPS6	catalyzed by; complex; input	<-	1
MRPL23	MRPS7	catalyzed by; complex; input	<-	1
MRPL23	MRPS9	catalyzed by; complex; input	<-	1
MRPL23	MTIF2	catalyzed by; input	<-	1
MRPL23	PTCD3	catalyzed by; complex; input	<-	1
MRPL23	RPL23	predicted	-	0.64
MRPL23	TUFM	complex; input	-	1
MRPL27	MRPL30	complex	-	1
MRPL27	MRPL33	complex	-	1
MRPL27	MRPL34	complex	-	1
MRPL27	MRPL37	complex	-	1
MRPL27	MRPL38	complex	-	1
MRPL27	MRPL39	complex	-	1
MRPL27	MRPL40	complex	-	1
MRPL27	MRPL42	complex	-	1
MRPL27	MRPL43	complex	-	1
MRPL27	MRPL45	complex	-	1
MRPL27	MRPL46	complex	-	1
MRPL27	MRPL53	complex	-	1
MRPL27	MRPL55	complex	-	1
MRPL27	MRPL57	complex	-	1
MRPL27	MRPS10	catalyzed by; complex; input	<-	1
MRPL27	MRPS14	catalyzed by; complex; input	<-	1
MRPL27	MRPS16	catalyzed by; complex; input	<-	1
MRPL27	MRPS18B	catalyzed by; complex; input	<-	1
MRPL27	MRPS2	catalyzed by; complex; input	<-	1
MRPL27	MRPS22	catalyzed by; complex; input	<-	1
MRPL27	MRPS23	catalyzed by; complex; input	<-	1
MRPL27	MRPS24	catalyzed by; complex; input	<-	1
MRPL27	MRPS26	catalyzed by; complex; input	<-	1
MRPL27	MRPS27	catalyzed by; complex; input	<-	1
MRPL27	MRPS28	catalyzed by; complex; input	<-	1
MRPL27	MRPS31	catalyzed by; complex; input	<-	1
MRPL27	MRPS34	catalyzed by; complex; input	<-	1
MRPL27	MRPS35	catalyzed by; complex; input	<-	1
MRPL27	MRPS5	catalyzed by; complex; input	<-	1
MRPL27	MRPS6	catalyzed by; complex; input	<-	1
MRPL27	MRPS7	catalyzed by; complex; input	<-	1
MRPL27	MRPS9	catalyzed by; complex; input	<-	1
MRPL27	MTIF2	catalyzed by; input	<-	1
MRPL27	PTCD3	catalyzed by; complex; input	<-	1
MRPL27	RPL18	predicted	-	0.64
MRPL27	RPL7	predicted	-	0.64
MRPL27	TUFM	complex; input	-	1
MRPL30	MRPL33	complex	-	1
MRPL30	MRPL34	complex	-	1
MRPL30	MRPL37	complex	-	1
MRPL30	MRPL38	complex	-	1
MRPL30	MRPL39	complex	-	1
MRPL30	MRPL40	complex	-	1
MRPL30	MRPL42	complex	-	1
MRPL30	MRPL43	complex	-	1
MRPL30	MRPL45	complex	-	1
MRPL30	MRPL46	complex	-	1
MRPL30	MRPL53	complex	-	1
MRPL30	MRPL55	complex	-	1
MRPL30	MRPL57	complex	-	1
MRPL30	MRPS10	catalyzed by; complex; input	<-	1
MRPL30	MRPS14	catalyzed by; complex; input	<-	1
MRPL30	MRPS16	catalyzed by; complex; input	<-	1
MRPL30	MRPS18B	catalyzed by; complex; input	<-	1
MRPL30	MRPS2	catalyzed by; complex; input	<-	1
MRPL30	MRPS22	catalyzed by; complex; input	<-	1
MRPL30	MRPS23	catalyzed by; complex; input	<-	1
MRPL30	MRPS24	catalyzed by; complex; input	<-	1
MRPL30	MRPS26	catalyzed by; complex; input	<-	1
MRPL30	MRPS27	catalyzed by; complex; input	<-	1
MRPL30	MRPS28	catalyzed by; complex; input	<-	1
MRPL30	MRPS31	catalyzed by; complex; input	<-	1
MRPL30	MRPS34	catalyzed by; complex; input	<-	1
MRPL30	MRPS35	catalyzed by; complex; input	<-	1
MRPL30	MRPS5	catalyzed by; complex; input	<-	1
MRPL30	MRPS6	catalyzed by; complex; input	<-	1
MRPL30	MRPS7	catalyzed by; complex; input	<-	1
MRPL30	MRPS9	catalyzed by; complex; input	<-	1
MRPL30	MTIF2	catalyzed by; input	<-	1
MRPL30	PTCD3	catalyzed by; complex; input	<-	1
MRPL30	TUFM	complex; input	-	1
MRPL33	MRPL34	complex	-	1
MRPL33	MRPL37	complex	-	1
MRPL33	MRPL38	complex	-	1
MRPL33	MRPL39	complex	-	1
MRPL33	MRPL40	complex	-	1
MRPL33	MRPL42	complex	-	1
MRPL33	MRPL43	complex	-	1
MRPL33	MRPL45	complex	-	1
MRPL33	MRPL46	complex	-	1
MRPL33	MRPL53	complex	-	1
MRPL33	MRPL55	complex	-	1
MRPL33	MRPL57	complex	-	1
MRPL33	MRPS10	catalyzed by; complex; input	<-	1
MRPL33	MRPS14	catalyzed by; complex; input	<-	1
MRPL33	MRPS16	catalyzed by; complex; input	<-	1
MRPL33	MRPS18B	catalyzed by; complex; input	<-	1
MRPL33	MRPS2	catalyzed by; complex; input	<-	1
MRPL33	MRPS22	catalyzed by; complex; input	<-	1
MRPL33	MRPS23	catalyzed by; complex; input	<-	1
MRPL33	MRPS24	catalyzed by; complex; input	<-	1
MRPL33	MRPS26	catalyzed by; complex; input	<-	1
MRPL33	MRPS27	catalyzed by; complex; input	<-	1
MRPL33	MRPS28	catalyzed by; complex; input	<-	1
MRPL33	MRPS31	catalyzed by; complex; input	<-	1
MRPL33	MRPS34	catalyzed by; complex; input	<-	1
MRPL33	MRPS35	catalyzed by; complex; input	<-	1
MRPL33	MRPS5	catalyzed by; complex; input	<-	1
MRPL33	MRPS6	catalyzed by; complex; input	<-	1
MRPL33	MRPS7	catalyzed by; complex; input	<-	1
MRPL33	MRPS9	catalyzed by; complex; input	<-	1
MRPL33	MTIF2	catalyzed by; input	<-	1
MRPL33	PTCD3	catalyzed by; complex; input	<-	1
MRPL33	TUFM	complex; input	-	1
MRPL34	MRPL37	complex	-	1
MRPL34	MRPL38	complex	-	1
MRPL34	MRPL39	complex	-	1
MRPL34	MRPL40	complex	-	1
MRPL34	MRPL42	complex	-	1
MRPL34	MRPL43	complex	-	1
MRPL34	MRPL45	complex	-	1
MRPL34	MRPL46	complex	-	1
MRPL34	MRPL53	complex	-	1
MRPL34	MRPL55	complex	-	1
MRPL34	MRPL57	complex	-	1
MRPL34	MRPS10	catalyzed by; complex; input	<-	1
MRPL34	MRPS14	catalyzed by; complex; input	<-	1
MRPL34	MRPS16	catalyzed by; complex; input	<-	1
MRPL34	MRPS18B	catalyzed by; complex; input	<-	1
MRPL34	MRPS2	catalyzed by; complex; input	<-	1
MRPL34	MRPS22	catalyzed by; complex; input	<-	1
MRPL34	MRPS23	catalyzed by; complex; input	<-	1
MRPL34	MRPS24	catalyzed by; complex; input	<-	1
MRPL34	MRPS26	catalyzed by; complex; input	<-	1
MRPL34	MRPS27	catalyzed by; complex; input	<-	1
MRPL34	MRPS28	catalyzed by; complex; input	<-	1
MRPL34	MRPS31	catalyzed by; complex; input	<-	1
MRPL34	MRPS34	catalyzed by; complex; input	<-	1
MRPL34	MRPS35	catalyzed by; complex; input	<-	1
MRPL34	MRPS5	catalyzed by; complex; input	<-	1
MRPL34	MRPS6	catalyzed by; complex; input	<-	1
MRPL34	MRPS7	catalyzed by; complex; input	<-	1
MRPL34	MRPS9	catalyzed by; complex; input	<-	1
MRPL34	MTIF2	catalyzed by; input	<-	1
MRPL34	PTCD3	catalyzed by; complex; input	<-	1
MRPL34	TUFM	complex; input	-	1
MRPL37	MRPL38	complex	-	1
MRPL37	MRPL39	complex	-	1
MRPL37	MRPL40	complex	-	1
MRPL37	MRPL42	complex	-	1
MRPL37	MRPL43	complex	-	1
MRPL37	MRPL45	complex	-	1
MRPL37	MRPL46	complex	-	1
MRPL37	MRPL53	complex	-	1
MRPL37	MRPL55	complex	-	1
MRPL37	MRPL57	complex	-	1
MRPL37	MRPS10	catalyzed by; complex; input	<-	1
MRPL37	MRPS14	catalyzed by; complex; input	<-	1
MRPL37	MRPS16	catalyzed by; complex; input	<-	1
MRPL37	MRPS18B	catalyzed by; complex; input	<-	1
MRPL37	MRPS2	catalyzed by; complex; input	<-	1
MRPL37	MRPS22	catalyzed by; complex; input	<-	1
MRPL37	MRPS23	catalyzed by; complex; input	<-	1
MRPL37	MRPS24	catalyzed by; complex; input	<-	1
MRPL37	MRPS26	catalyzed by; complex; input	<-	1
MRPL37	MRPS27	catalyzed by; complex; input	<-	1
MRPL37	MRPS28	catalyzed by; complex; input	<-	1
MRPL37	MRPS31	catalyzed by; complex; input	<-	1
MRPL37	MRPS34	catalyzed by; complex; input	<-	1
MRPL37	MRPS35	catalyzed by; complex; input	<-	1
MRPL37	MRPS5	catalyzed by; complex; input	<-	1
MRPL37	MRPS6	catalyzed by; complex; input	<-	1
MRPL37	MRPS7	catalyzed by; complex; input	<-	1
MRPL37	MRPS9	catalyzed by; complex; input	<-	1
MRPL37	MTIF2	catalyzed by; input	<-	1
MRPL37	PTCD3	catalyzed by; complex; input	<-	1
MRPL37	TUFM	complex; input	-	1
MRPL38	MRPL39	complex	-	1
MRPL38	MRPL40	complex	-	1
MRPL38	MRPL42	complex	-	1
MRPL38	MRPL43	complex	-	1
MRPL38	MRPL45	complex	-	1
MRPL38	MRPL46	complex	-	1
MRPL38	MRPL53	complex	-	1
MRPL38	MRPL55	complex	-	1
MRPL38	MRPL57	complex	-	1
MRPL38	MRPS10	catalyzed by; complex; input	<-	1
MRPL38	MRPS14	catalyzed by; complex; input	<-	1
MRPL38	MRPS16	catalyzed by; complex; input	<-	1
MRPL38	MRPS18B	catalyzed by; complex; input	<-	1
MRPL38	MRPS2	catalyzed by; complex; input	<-	1
MRPL38	MRPS22	catalyzed by; complex; input	<-	1
MRPL38	MRPS23	catalyzed by; complex; input	<-	1
MRPL38	MRPS24	catalyzed by; complex; input	<-	1
MRPL38	MRPS26	catalyzed by; complex; input	<-	1
MRPL38	MRPS27	catalyzed by; complex; input	<-	1
MRPL38	MRPS28	catalyzed by; complex; input	<-	1
MRPL38	MRPS31	catalyzed by; complex; input	<-	1
MRPL38	MRPS34	catalyzed by; complex; input	<-	1
MRPL38	MRPS35	catalyzed by; complex; input	<-	1
MRPL38	MRPS5	catalyzed by; complex; input	<-	1
MRPL38	MRPS6	catalyzed by; complex; input	<-	1
MRPL38	MRPS7	catalyzed by; complex; input	<-	1
MRPL38	MRPS9	catalyzed by; complex; input	<-	1
MRPL38	MTIF2	catalyzed by; input	<-	1
MRPL38	PTCD3	catalyzed by; complex; input	<-	1
MRPL38	TUFM	complex; input	-	1
MRPL39	MRPL40	complex	-	1
MRPL39	MRPL42	complex	-	1
MRPL39	MRPL43	complex	-	1
MRPL39	MRPL45	complex	-	1
MRPL39	MRPL46	complex	-	1
MRPL39	MRPL53	complex	-	1
MRPL39	MRPL55	complex	-	1
MRPL39	MRPL57	complex	-	1
MRPL39	MRPS10	catalyzed by; complex; input	<-	1
MRPL39	MRPS14	catalyzed by; complex; input	<-	1
MRPL39	MRPS16	catalyzed by; complex; input	<-	1
MRPL39	MRPS18B	catalyzed by; complex; input	<-	1
MRPL39	MRPS2	catalyzed by; complex; input	<-	1
MRPL39	MRPS22	catalyzed by; complex; input	<-	1
MRPL39	MRPS23	catalyzed by; complex; input	<-	1
MRPL39	MRPS24	catalyzed by; complex; input	<-	1
MRPL39	MRPS26	catalyzed by; complex; input	<-	1
MRPL39	MRPS27	catalyzed by; complex; input	<-	1
MRPL39	MRPS28	catalyzed by; complex; input	<-	1
MRPL39	MRPS31	catalyzed by; complex; input	<-	1
MRPL39	MRPS34	catalyzed by; complex; input	<-	1
MRPL39	MRPS35	catalyzed by; complex; input	<-	1
MRPL39	MRPS5	catalyzed by; complex; input	<-	1
MRPL39	MRPS6	catalyzed by; complex; input	<-	1
MRPL39	MRPS7	catalyzed by; complex; input	<-	1
MRPL39	MRPS9	catalyzed by; complex; input	<-	1
MRPL39	MTIF2	catalyzed by; input	<-	1
MRPL39	PTCD3	catalyzed by; complex; input	<-	1
MRPL39	TUFM	complex; input	-	1
MRPL40	MRPL42	complex	-	1
MRPL40	MRPL43	complex	-	1
MRPL40	MRPL45	complex	-	1
MRPL40	MRPL46	complex	-	1
MRPL40	MRPL53	complex	-	1
MRPL40	MRPL55	complex	-	1
MRPL40	MRPL57	complex	-	1
MRPL40	MRPS10	catalyzed by; complex; input	<-	1
MRPL40	MRPS14	catalyzed by; complex; input	<-	1
MRPL40	MRPS16	catalyzed by; complex; input	<-	1
MRPL40	MRPS18B	catalyzed by; complex; input	<-	1
MRPL40	MRPS2	catalyzed by; complex; input	<-	1
MRPL40	MRPS22	catalyzed by; complex; input	<-	1
MRPL40	MRPS23	catalyzed by; complex; input	<-	1
MRPL40	MRPS24	catalyzed by; complex; input	<-	1
MRPL40	MRPS26	catalyzed by; complex; input	<-	1
MRPL40	MRPS27	catalyzed by; complex; input	<-	1
MRPL40	MRPS28	catalyzed by; complex; input	<-	1
MRPL40	MRPS31	catalyzed by; complex; input	<-	1
MRPL40	MRPS34	catalyzed by; complex; input	<-	1
MRPL40	MRPS35	catalyzed by; complex; input	<-	1
MRPL40	MRPS5	catalyzed by; complex; input	<-	1
MRPL40	MRPS6	catalyzed by; complex; input	<-	1
MRPL40	MRPS7	catalyzed by; complex; input	<-	1
MRPL40	MRPS9	catalyzed by; complex; input	<-	1
MRPL40	MTIF2	catalyzed by; input	<-	1
MRPL40	PTCD3	catalyzed by; complex; input	<-	1
MRPL40	TUFM	complex; input	-	1
MRPL42	MRPL43	complex	-	1
MRPL42	MRPL45	complex	-	1
MRPL42	MRPL46	complex	-	1
MRPL42	MRPL53	complex	-	1
MRPL42	MRPL55	complex	-	1
MRPL42	MRPL57	complex	-	1
MRPL42	MRPS10	catalyzed by; complex; input	<-	1
MRPL42	MRPS14	catalyzed by; complex; input	<-	1
MRPL42	MRPS16	catalyzed by; complex; input	<-	1
MRPL42	MRPS18B	catalyzed by; complex; input	<-	1
MRPL42	MRPS2	catalyzed by; complex; input	<-	1
MRPL42	MRPS22	catalyzed by; complex; input	<-	1
MRPL42	MRPS23	catalyzed by; complex; input	<-	1
MRPL42	MRPS24	catalyzed by; complex; input	<-	1
MRPL42	MRPS26	catalyzed by; complex; input	<-	1
MRPL42	MRPS27	catalyzed by; complex; input	<-	1
MRPL42	MRPS28	catalyzed by; complex; input	<-	1
MRPL42	MRPS31	catalyzed by; complex; input	<-	1
MRPL42	MRPS34	catalyzed by; complex; input	<-	1
MRPL42	MRPS35	catalyzed by; complex; input	<-	1
MRPL42	MRPS5	catalyzed by; complex; input	<-	1
MRPL42	MRPS6	catalyzed by; complex; input	<-	1
MRPL42	MRPS7	catalyzed by; complex; input	<-	1
MRPL42	MRPS9	catalyzed by; complex; input	<-	1
MRPL42	MTIF2	catalyzed by; input	<-	1
MRPL42	PTCD3	catalyzed by; complex; input	<-	1
MRPL42	TUFM	complex; input	-	1
MRPL43	MRPL45	complex	-	1
MRPL43	MRPL46	complex	-	1
MRPL43	MRPL53	complex	-	1
MRPL43	MRPL55	complex	-	1
MRPL43	MRPL57	complex	-	1
MRPL43	MRPS10	catalyzed by; complex; input	<-	1
MRPL43	MRPS14	catalyzed by; complex; input	<-	1
MRPL43	MRPS16	catalyzed by; complex; input	<-	1
MRPL43	MRPS18B	catalyzed by; complex; input	<-	1
MRPL43	MRPS2	catalyzed by; complex; input	<-	1
MRPL43	MRPS22	catalyzed by; complex; input	<-	1
MRPL43	MRPS23	catalyzed by; complex; input	<-	1
MRPL43	MRPS24	catalyzed by; complex; input	<-	1
MRPL43	MRPS26	catalyzed by; complex; input	<-	1
MRPL43	MRPS27	catalyzed by; complex; input	<-	1
MRPL43	MRPS28	catalyzed by; complex; input	<-	1
MRPL43	MRPS31	catalyzed by; complex; input	<-	1
MRPL43	MRPS34	catalyzed by; complex; input	<-	1
MRPL43	MRPS35	catalyzed by; complex; input	<-	1
MRPL43	MRPS5	catalyzed by; complex; input	<-	1
MRPL43	MRPS6	catalyzed by; complex; input	<-	1
MRPL43	MRPS7	catalyzed by; complex; input	<-	1
MRPL43	MRPS9	catalyzed by; complex; input	<-	1
MRPL43	MTIF2	catalyzed by; input	<-	1
MRPL43	PTCD3	catalyzed by; complex; input	<-	1
MRPL43	TUFM	complex; input	-	1
MRPL45	MRPL46	complex	-	1
MRPL45	MRPL53	complex	-	1
MRPL45	MRPL55	complex	-	1
MRPL45	MRPL57	complex	-	1
MRPL45	MRPS10	catalyzed by; complex; input	<-	1
MRPL45	MRPS14	catalyzed by; complex; input	<-	1
MRPL45	MRPS16	catalyzed by; complex; input	<-	1
MRPL45	MRPS18B	catalyzed by; complex; input	<-	1
MRPL45	MRPS2	catalyzed by; complex; input	<-	1
MRPL45	MRPS22	catalyzed by; complex; input	<-	1
MRPL45	MRPS23	catalyzed by; complex; input	<-	1
MRPL45	MRPS24	catalyzed by; complex; input	<-	1
MRPL45	MRPS26	catalyzed by; complex; input	<-	1
MRPL45	MRPS27	catalyzed by; complex; input	<-	1
MRPL45	MRPS28	catalyzed by; complex; input	<-	1
MRPL45	MRPS31	catalyzed by; complex; input	<-	1
MRPL45	MRPS34	catalyzed by; complex; input	<-	1
MRPL45	MRPS35	catalyzed by; complex; input	<-	1
MRPL45	MRPS5	catalyzed by; complex; input	<-	1
MRPL45	MRPS6	catalyzed by; complex; input	<-	1
MRPL45	MRPS7	catalyzed by; complex; input	<-	1
MRPL45	MRPS9	catalyzed by; complex; input	<-	1
MRPL45	MTIF2	catalyzed by; input	<-	1
MRPL45	PTCD3	catalyzed by; complex; input	<-	1
MRPL45	TUFM	complex; input	-	1
MRPL46	MRPL53	complex	-	1
MRPL46	MRPL55	complex	-	1
MRPL46	MRPL57	complex	-	1
MRPL46	MRPS10	catalyzed by; complex; input	<-	1
MRPL46	MRPS14	catalyzed by; complex; input	<-	1
MRPL46	MRPS16	catalyzed by; complex; input	<-	1
MRPL46	MRPS18B	catalyzed by; complex; input	<-	1
MRPL46	MRPS2	catalyzed by; complex; input	<-	1
MRPL46	MRPS22	catalyzed by; complex; input	<-	1
MRPL46	MRPS23	catalyzed by; complex; input	<-	1
MRPL46	MRPS24	catalyzed by; complex; input	<-	1
MRPL46	MRPS26	catalyzed by; complex; input	<-	1
MRPL46	MRPS27	catalyzed by; complex; input	<-	1
MRPL46	MRPS28	catalyzed by; complex; input	<-	1
MRPL46	MRPS31	catalyzed by; complex; input	<-	1
MRPL46	MRPS34	catalyzed by; complex; input	<-	1
MRPL46	MRPS35	catalyzed by; complex; input	<-	1
MRPL46	MRPS5	catalyzed by; complex; input	<-	1
MRPL46	MRPS6	catalyzed by; complex; input	<-	1
MRPL46	MRPS7	catalyzed by; complex; input	<-	1
MRPL46	MRPS9	catalyzed by; complex; input	<-	1
MRPL46	MTIF2	catalyzed by; input	<-	1
MRPL46	PTCD3	catalyzed by; complex; input	<-	1
MRPL46	TUFM	complex; input	-	1
MRPL53	MRPL55	complex	-	1
MRPL53	MRPL57	complex	-	1
MRPL53	MRPS10	catalyzed by; complex; input	<-	1
MRPL53	MRPS14	catalyzed by; complex; input	<-	1
MRPL53	MRPS16	catalyzed by; complex; input	<-	1
MRPL53	MRPS18B	catalyzed by; complex; input	<-	1
MRPL53	MRPS2	catalyzed by; complex; input	<-	1
MRPL53	MRPS22	catalyzed by; complex; input	<-	1
MRPL53	MRPS23	catalyzed by; complex; input	<-	1
MRPL53	MRPS24	catalyzed by; complex; input	<-	1
MRPL53	MRPS26	catalyzed by; complex; input	<-	1
MRPL53	MRPS27	catalyzed by; complex; input	<-	1
MRPL53	MRPS28	catalyzed by; complex; input	<-	1
MRPL53	MRPS31	catalyzed by; complex; input	<-	1
MRPL53	MRPS34	catalyzed by; complex; input	<-	1
MRPL53	MRPS35	catalyzed by; complex; input	<-	1
MRPL53	MRPS5	catalyzed by; complex; input	<-	1
MRPL53	MRPS6	catalyzed by; complex; input	<-	1
MRPL53	MRPS7	catalyzed by; complex; input	<-	1
MRPL53	MRPS9	catalyzed by; complex; input	<-	1
MRPL53	MTIF2	catalyzed by; input	<-	1
MRPL53	PTCD3	catalyzed by; complex; input	<-	1
MRPL53	TUFM	complex; input	-	1
MRPL55	MRPL57	complex	-	1
MRPL55	MRPS10	catalyzed by; complex; input	<-	1
MRPL55	MRPS14	catalyzed by; complex; input	<-	1
MRPL55	MRPS16	catalyzed by; complex; input	<-	1
MRPL55	MRPS18B	catalyzed by; complex; input	<-	1
MRPL55	MRPS2	catalyzed by; complex; input	<-	1
MRPL55	MRPS22	catalyzed by; complex; input	<-	1
MRPL55	MRPS23	catalyzed by; complex; input	<-	1
MRPL55	MRPS24	catalyzed by; complex; input	<-	1
MRPL55	MRPS26	catalyzed by; complex; input	<-	1
MRPL55	MRPS27	catalyzed by; complex; input	<-	1
MRPL55	MRPS28	catalyzed by; complex; input	<-	1
MRPL55	MRPS31	catalyzed by; complex; input	<-	1
MRPL55	MRPS34	catalyzed by; complex; input	<-	1
MRPL55	MRPS35	catalyzed by; complex; input	<-	1
MRPL55	MRPS5	catalyzed by; complex; input	<-	1
MRPL55	MRPS6	catalyzed by; complex; input	<-	1
MRPL55	MRPS7	catalyzed by; complex; input	<-	1
MRPL55	MRPS9	catalyzed by; complex; input	<-	1
MRPL55	MTIF2	catalyzed by; input	<-	1
MRPL55	PTCD3	catalyzed by; complex; input	<-	1
MRPL55	TUFM	complex; input	-	1
MRPL57	MRPS10	catalyzed by; complex; input	<-	1
MRPL57	MRPS14	catalyzed by; complex; input	<-	1
MRPL57	MRPS16	catalyzed by; complex; input	<-	1
MRPL57	MRPS18B	catalyzed by; complex; input	<-	1
MRPL57	MRPS2	catalyzed by; complex; input	<-	1
MRPL57	MRPS22	catalyzed by; complex; input	<-	1
MRPL57	MRPS23	catalyzed by; complex; input	<-	1
MRPL57	MRPS24	catalyzed by; complex; input	<-	1
MRPL57	MRPS26	catalyzed by; complex; input	<-	1
MRPL57	MRPS27	catalyzed by; complex; input	<-	1
MRPL57	MRPS28	catalyzed by; complex; input	<-	1
MRPL57	MRPS31	catalyzed by; complex; input	<-	1
MRPL57	MRPS34	catalyzed by; complex; input	<-	1
MRPL57	MRPS35	catalyzed by; complex; input	<-	1
MRPL57	MRPS5	catalyzed by; complex; input	<-	1
MRPL57	MRPS6	catalyzed by; complex; input	<-	1
MRPL57	MRPS7	catalyzed by; complex; input	<-	1
MRPL57	MRPS9	catalyzed by; complex; input	<-	1
MRPL57	MTIF2	catalyzed by; input	<-	1
MRPL57	PTCD3	catalyzed by; complex; input	<-	1
MRPL57	TUFM	complex; input	-	1
MRPS10	MRPS14	complex	-	1
MRPS10	MRPS16	complex	-	1
MRPS10	MRPS18B	complex	-	1
MRPS10	MRPS2	complex	-	1
MRPS10	MRPS22	complex	-	1
MRPS10	MRPS23	complex	-	1
MRPS10	MRPS24	complex	-	1
MRPS10	MRPS26	complex	-	1
MRPS10	MRPS27	complex	-	1
