source	target	Annotation	Direction	Score
RBBP4	TBP	activate	->	1
RBBP4	TFDP1	activated by; complex; input; reaction	<-	1
RBBP4	TFDP2	activated by; complex; input; reaction	<-	1
RBBP4	TGIF1	complex	-	1
RBBP4	TP53	activated by; inhibite	<-|	1
RBBP4	TRIM28	inhibited by	|-	1
RBBP4	TTF1	complex; input	-	1
RBBP4	UBE3A	complex; input	-	1
RBBP4	UBTF	activate	->	1
RBBP4	VHL	predicted	-	0.64
RBBP4	WDR5	catalyzed by; input	<-	1
RBBP4	WDR77	input	-	1
RBBP4	YY1	complex	-	1
RBBP4	ZFPM1	complex; input	-	1
RBBP4	ZFPM2	predicted	-	0.77
RBBP4	ZNFX1	complex	-	1
RBBP5	SUZ12	catalyze; input	->	1
RBBP7	RNF2	predicted	-	0.54
RBBP7	SUZ12	complex; input; predicted	-	1
RBBP7	ZGPAT	predicted	-	0.64
RBBP8	RPA3	complex; input	-	1
RBFOX2	TIAL1	complex; input	-	1
RBFOX3	SFPQ	predicted	-	0.97
RBL1	SUZ12	predicted	-	0.64
RBL2	RUNX2	predicted	-	0.54
RBL2	SNW1	predicted	-	0.64
RBM10	SRSF6	predicted	-	0.98
RBM14	RUNX2	complex; input	-	1
RBM14	S100A9	predicted	-	0.64
RBM14	SFPQ	predicted	-	0.92
RBM17	SMNDC1	complex	-	1
RBM17	SNRNP40	complex; input	-	1
RBM17	SNW1	complex; input	-	1
RBM17	SRSF4	complex; input	-	1
RBM17	SRSF6	complex; input	-	1
RBM17	U2SURP	complex	-	1
RBM17	UPF3B	complex; input	-	1
RBM19	TRAP1	predicted	-	0.66
RBM22	SMNDC1	complex; input	-	1
RBM22	SNRNP40	complex; input	-	1
RBM22	SNW1	complex; input; predicted	-	1
RBM22	SRSF4	complex; input	-	1
RBM22	SRSF6	complex; input	-	1
RBM22	U2SURP	complex; input	-	1
RBM22	UPF3B	complex; input	-	1
RBM25	U2SURP	predicted	-	0.59
RBM27	SFPQ	predicted	-	0.64
RBM28	RRP9	activate	->	1
RBM28	SFPQ	predicted	-	0.92
RBM28	UTP15	activate	->	1
RBM28	WDR3	activate	->	1
RBM28	WDR75	activate	->	1
RBM39	SFPQ	predicted	-	1
RBM39	SUZ12	predicted	-	0.59
RBM5	SMNDC1	complex; input	-	1
RBM5	SNRNP40	complex; input	-	1
RBM5	SNW1	complex; input	-	1
RBM5	SRSF4	complex; input	-	1
RBM5	SRSF6	complex; input	-	1
RBM5	U2SURP	complex; input	-	1
RBM5	UPF3B	complex; input	-	1
RBM8A	RPL18	complex; input	-	1
RBM8A	RPL19	complex; input	-	1
RBM8A	RPL21	complex; input	-	1
RBM8A	RPL23	complex; input	-	1
RBM8A	RPL30	complex; input	-	1
RBM8A	SARNP	complex; input	-	1
RBM8A	SMNDC1	complex; input	-	1
RBM8A	SNRNP40	complex; input	-	1
RBM8A	SNW1	complex; input	-	1
RBM8A	SRSF4	complex; input	-	1
RBM8A	SRSF6	complex; input	-	1
RBM8A	U2SURP	complex; input	-	1
RBM8A	UPF3B	complex; input	-	1
RBMX	SFPQ	predicted	-	0.92
RBMX	SMNDC1	complex; input	-	1
RBMX	SNRNP40	complex; input	-	1
RBMX	SNW1	complex; input	-	1
RBMX	SRSF4	complex; input	-	1
RBMX	SRSF6	complex; input	-	1
RBMX	U2SURP	complex; input	-	1
RBMX	UPF3B	complex; input	-	1
RBMXL1	SFPQ	predicted	-	0.98
RBPJ	RUNX3	GErel: expression; complex; input	->	1
RBPJ	SNW1	PPrel: binding/association; complex; input; reaction	-	1
RBPJL	RUNX3	GErel: expression	->	1
RBPJL	SNW1	PPrel: binding/association	-	1
RBX1	RPA3	complex; input	-	1
RBX1	RUNX2	complex; input	-	1
RCC1	RCC2	predicted	-	0.92
RCC1	TAL1	predicted	-	0.77
RCHY1	RPA3	inhibite	-|	1
RCL1	RRP9	complex	-	1
RCL1	UTP15	activated by; complex; input	<-	1
RCL1	WDR3	complex	-	1
RCL1	WDR75	activated by; complex; input	<-	1
RCOR1	REST	complex	-	1
RCOR1	SFMBT1	predicted	-	0.64
RCOR1	SMARCA4	predicted	-	0.64
RCOR1	SMARCC2	predicted	-	0.64
RCOR1	SMARCE1	predicted	-	0.64
RCOR1	SNAI1	predicted	-	0.64
RCOR1	TAL1	predicted	-	0.99
RCOR1	THAP11	predicted	-	0.64
RCOR1	ZNF217	predicted	-	0.64
REEP5	REEP6	predicted	-	0.77
REEP5	SEC62	predicted	-	0.59
REEP5	ZFYVE27	predicted	-	0.77
RELA	RPL23	predicted	-	0.64
RELA	S100A12	activated by	<-	1
RELA	S100A6	expression regulates	->	1
RELA	TRIP4	predicted	-	0.64
RELB	SFPQ	predicted	-	0.64
REST	RNF2	predicted	-	0.64
REST	TESC	expression regulates	->	1
REV1	RPA3	complex; input	-	1
REV1	USP10	complex; input	-	1
REV3L	RPA3	complex; input	-	1
RFC1	RPA3	complex; input	-	1
RFC1	SFPQ	predicted	-	0.65
RFC1	USP10	complex; input	-	1
RFC2	RPA3	complex; input	-	1
RFC2	SMARCAL1	complex; input	-	1
RFC2	USP10	complex; input	-	1
RFC3	RPA3	complex; input	-	1
RFC3	SMARCAL1	complex; input	-	1
RFC3	USP10	complex; input	-	1
RFC4	RPA3	complex; input	-	1
RFC4	SMARCAL1	complex; input	-	1
RFC4	USP10	complex; input	-	1
RFC5	RPA3	complex; input	-	1
RFC5	SMARCAL1	complex; input	-	1
RFC5	USP10	complex; input	-	1
RFWD3	RPA3	predicted	-	0.64
RFX5	RNF2	predicted	-	0.54
RHNO1	RPA3	complex; input	-	1
RHOA	SLC25A5	predicted	-	0.64
RICTOR	TRAP1	predicted	-	0.66
RING1	RNF2	complex	-	1
RIOK1	RPP30	complex	-	1
RIOK2	RPP30	complex	-	1
RIOK3	RPP30	input	-	1
RIPK1	SLC25A5	PPrel: inhibition, indirect effect	-|	1
RMI1	RPA3	PPrel: binding/association; complex; input	-	1
RMI2	RPA3	PPrel: binding/association; complex; input	-	1
RNASEH2A	RNASEH2C	predicted	-	0.98
RNF2	RPL10	predicted	-	0.64
RNF2	RRM1	predicted	-	0.64
RNF2	RYBP	complex	-	1
RNF2	SCMH1	complex	-	1
RNF2	SKP1	predicted	-	0.99
RNF2	SMARCA4	predicted	-	0.64
RNF2	SMARCA5	predicted	-	0.77
RNF2	SMC3	predicted	-	0.64
RNF2	SNAI1	predicted	-	0.64
RNF2	SUMO1	catalyze; complex; input	->	1
RNF2	SUMO2	catalyze	->	1
RNF2	SUMO3	catalyze	->	1
RNF2	SUPT5H	predicted	-	0.64
RNF2	TBL1X	predicted	-	0.54
RNF2	TBL1XR1	predicted	-	0.99
RNF2	TFCP2L1	predicted	-	0.54
RNF2	TFDP1	complex; input	-	1
RNF2	TP53	predicted	-	0.64
RNF2	TRIM27	predicted	-	0.64
RNF2	TRIM28	predicted	-	0.64
RNF2	TUBA1B	predicted	-	0.64
RNF2	TUBAL3	predicted	-	0.64
RNF2	TUBB2A	predicted	-	0.64
RNF2	TUBB4B	predicted	-	0.64
RNF2	UBE2I	catalyze; input	->	1
RNF2	WDR5	predicted	-	0.77
RNF2	XPO1	predicted	-	0.64
RNF2	XRCC5	predicted	-	0.77
RNF2	YAF2	complex	-	1
RNF2	YBX1	predicted	-	0.64
RNF2	YY1	predicted	-	0.99
RNF2	ZFP42	predicted	-	0.77
RNF2	ZNF687	predicted	-	0.77
RNF220	UBC	predicted	-	0.54
RNF220	UBE2E1	predicted	-	0.99
RNF220	UBE2E3	predicted	-	0.77
RNPC3	SNRNP40	complex; input	-	1
RNPC3	SRSF6	complex; input	-	1
RNPS1	RPL18	complex; input	-	1
RNPS1	RPL19	complex; input	-	1
RNPS1	RPL21	complex; input	-	1
RNPS1	RPL23	complex; input	-	1
RNPS1	RPL30	complex; input	-	1
RNPS1	SARNP	complex; input	-	1
RNPS1	SFPQ	predicted	-	0.92
RNPS1	SMNDC1	complex; input	-	1
RNPS1	SNRNP40	complex; input	-	1
RNPS1	SNW1	complex; input	-	1
RNPS1	SRSF4	complex; input	-	1
RNPS1	SRSF6	complex; input	-	1
RNPS1	SUZ12	predicted	-	0.58
RNPS1	U2SURP	complex; input	-	1
RNPS1	UPF3B	complex; input	-	1
RPA1	RPA3	complex	-	1
RPA1	SFPQ	predicted	-	0.64
RPA1	SMARCAL1	complex; input	-	1
RPA1	USP10	complex; input	-	1
RPA2	RPA3	complex	-	1
RPA2	SFPQ	predicted	-	0.64
RPA2	SMARCAL1	complex; input	-	1
RPA2	SSRP1	predicted	-	0.64
RPA2	SUPT16H	predicted	-	0.64
RPA2	USP10	complex; input	-	1
RPA3	RPA4	complex	-	1
RPA3	RPS27A	activated by; catalyze; complex; input	<->	1
RPA3	RTEL1	predicted	-	0.64
RPA3	SFPQ	predicted	-	0.64
RPA3	SNRPB	predicted	-	0.58
RPA3	SPRTN	complex; input	-	1
RPA3	SUPT16H	predicted	-	0.64
RPA3	TARDBP	predicted	-	0.58
RPA3	TCEA1	complex; input	-	1
RPA3	TERF2	predicted	-	0.64
RPA3	TEX15	activated by	<-	1
RPA3	TFRC	predicted	-	0.64
RPA3	TIMELESS	complex; input	-	1
RPA3	TIPIN	complex; input	-	1
RPA3	TOP2A	predicted	-	0.58
RPA3	TOP3A	PPrel: binding/association; complex; input	-	1
RPA3	TOP3B	PPrel: binding/association	-	1
RPA3	TOPBP1	complex; input	-	1
RPA3	TP53	catalyze	->	1
RPA3	TRIM25	complex; input	-	1
RPA3	UBA52	activated by; catalyze; complex; input	<->	1
RPA3	UBA7	catalyze; input	->	1
RPA3	UBB	activated by; catalyze; complex; input	<->	1
RPA3	UBC	activated by; catalyze; complex; input	<->	1
RPA3	UBE2B	complex; input	-	1
RPA3	UBE2L6	complex; input	-	1
RPA3	UBE2T	complex; input	-	1
RPA3	UFD1	complex; input	-	1
RPA3	UNG	predicted	-	0.98
RPA3	USP1	complex; input	-	1
RPA3	USP10	complex; input	-	1
RPA3	USP43	complex; input	-	1
RPA3	USP7	complex; input	-	1
RPA3	UVSSA	complex; input	-	1
RPA3	VCP	complex; input	-	1
RPA3	WDR48	complex; input	-	1
RPA3	WRN	complex; input	-	1
RPA3	XAB2	complex; input	-	1
RPA3	XPA	complex; input	-	1
RPA3	XRCC1	catalyzed by	<-	1
RPA3	XRCC5	predicted	-	0.64
RPA3	XRCC6	predicted	-	0.64
RPA3	ZNF830	complex; input	-	1
RPA4	SSRP1	predicted	-	0.64
RPA4	SUPT16H	predicted	-	0.64
RPF1	RPL7L1	predicted	-	0.66
RPF1	RPP30	predicted	-	0.56
RPL10	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL10	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL10	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL10	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL10	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL10	UPF3B	complex; input	-	1
RPL10A	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL10A	RSL1D1	predicted	-	0.92
RPL10A	UPF3B	complex; input	-	1
RPL10L	RPL18	predicted	-	0.99
RPL10L	RPL21	predicted	-	0.64
RPL10L	RPL23	predicted	-	0.64
RPL10L	RPL30	predicted	-	0.64
RPL11	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL11	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL11	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL11	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL11	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL11	UPF3B	complex; input	-	1
RPL12	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL12	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL12	UPF3B	complex; input	-	1
RPL13	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL13	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL13	UPF3B	complex; input	-	1
RPL13A	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL13A	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL13A	UPF3B	complex; input	-	1
RPL14	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL14	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL14	UPF3B	complex; input	-	1
RPL15	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL15	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL15	SLC25A5	predicted	-	0.58
RPL15	UPF3B	complex; input	-	1
RPL17	RPL18	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL17	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL17	UPF3B	complex; input	-	1
RPL18	RPL18A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL22	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL23A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL24	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL26	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL26L1	predicted	-	0.64
RPL18	RPL27	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL27A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL28	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL29	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL3	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL31	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL32	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL34	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL35	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL35A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL36	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL36A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL37	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL37A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL38	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL39	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL3L	predicted	-	0.99
RPL18	RPL4	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL41	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL5	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL6	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL8	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL9	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPLP0	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPLP1	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPLP2	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPN1	complex; input	-	1
RPL18	RPN2	complex; input	-	1
RPL18	RPS10	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS11	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS12	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS13	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS14	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS15	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS15A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS16	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS17	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS18	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS19	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS2	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS20	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS21	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS23	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS24	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS25	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS26	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS27A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS27L	predicted	-	0.64
RPL18	RPS28	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS29	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS3	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS3A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS4X	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS5	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS6	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS7	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS8	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS9	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL18	SEC11A	catalyzed by	<-	1
RPL18	SEC11C	catalyzed by	<-	1
RPL18	SEC61B	complex; input	-	1
RPL18	SEC61G	complex; input	-	1
RPL18	SECISBP2	complex; input	-	1
RPL18	SMG1	complex; input	-	1
RPL18	SMG5	complex; input	-	1
RPL18	SMG6	complex; input	-	1
RPL18	SMG7	complex; input	-	1
RPL18	SMG8	complex; input	-	1
RPL18	SMG9	complex; input	-	1
RPL18	SPCS1	catalyzed by	<-	1
RPL18	SPCS2	catalyzed by	<-	1
RPL18	SPCS3	catalyzed by	<-	1
RPL18	SRP14	complex; input	-	1
RPL18	SRP19	complex; input	-	1
RPL18	SRP54	complex; input	-	1
RPL18	SRP68	complex; input	-	1
RPL18	SRP72	complex; input	-	1
RPL18	SRP9	complex; input	-	1
RPL18	SRPRA	complex; input	-	1
RPL18	SRPRB	complex; input	-	1
RPL18	SSR1	complex; input	-	1
RPL18	SSR2	complex; input	-	1
RPL18	SSR3	complex; input	-	1
RPL18	SSR4	complex; input	-	1
RPL18	TRAM1	complex; input	-	1
RPL18	UBA52	catalyze; catalyzed by; complex; input	<->	1
RPL18	UPF1	complex; input	-	1
RPL18	UPF2	complex; input	-	1
RPL18	UPF3A	complex; input	-	1
RPL18	UPF3B	complex; input	-	1
RPL18A	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL18A	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL18A	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL18A	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL18A	SRBD1	predicted	-	0.64
RPL18A	UPF3B	complex; input	-	1
RPL19	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL22	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL23A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL24	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL26	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL27	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL27A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL28	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL29	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL3	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL31	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL32	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL34	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL35	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL35A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL36	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL36A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL37	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL37A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL38	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL39	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL4	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL41	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL5	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL6	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL7	catalyze; catalyzed by; complex; input; predicted	<->	1
RPL19	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL8	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL9	catalyze; catalyzed by; complex; input; predicted	<->	1
RPL19	RPLP0	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPLP1	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPLP2	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPN1	complex; input	-	1
RPL19	RPN2	complex; input	-	1
RPL19	RPS10	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS11	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS12	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS13	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS14	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS15	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS15A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS16	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS17	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS18	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS19	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS2	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS20	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS21	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS24	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS25	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS26	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS27A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS28	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS29	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS3	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS3A	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS4X	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS5	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS6	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS7	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS8	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPS9	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL19	SEC11A	catalyzed by	<-	1
RPL19	SEC11C	catalyzed by	<-	1
RPL19	SEC61B	complex; input	-	1
RPL19	SEC61G	complex; input	-	1
RPL19	SECISBP2	complex; input	-	1
RPL19	SMG1	complex; input	-	1
RPL19	SMG5	complex; input	-	1
RPL19	SMG6	complex; input	-	1
RPL19	SMG7	complex; input	-	1
RPL19	SMG8	complex; input	-	1
RPL19	SMG9	complex; input	-	1
RPL19	SPCS1	catalyzed by	<-	1
RPL19	SPCS2	catalyzed by	<-	1
RPL19	SPCS3	catalyzed by	<-	1
RPL19	SRP14	complex; input	-	1
RPL19	SRP19	complex; input	-	1
RPL19	SRP54	complex; input	-	1
RPL19	SRP68	complex; input	-	1
RPL19	SRP72	complex; input	-	1
RPL19	SRP9	complex; input	-	1
RPL19	SRPRA	complex; input	-	1
RPL19	SRPRB	complex; input	-	1
RPL19	SSR1	complex; input	-	1
RPL19	SSR2	complex; input	-	1
RPL19	SSR3	complex; input	-	1
RPL19	SSR4	complex; input	-	1
RPL19	TRAM1	complex; input	-	1
RPL19	UBA52	catalyze; catalyzed by; complex; input	<->	1
RPL19	UPF1	complex; input	-	1
RPL19	UPF2	complex; input	-	1
RPL19	UPF3A	complex; input	-	1
RPL19	UPF3B	complex; input	-	1
RPL21	RPL22	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL23A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL24	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL26	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL27	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL27A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL28	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL29	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL3	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL31	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL32	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL34	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL35	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL35A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL36	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL36A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL37	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL37A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL38	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL39	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL3L	predicted	-	0.64
RPL21	RPL4	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL41	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL5	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL6	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL21	RPL8	catalyze; catalyzed by; complex; input	<->	1
