ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0032753	positive regulation of interleukin-4 production	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	GATA3/FOXP3/IRF4/CD86	4
BP	GO:0034695	response to prostaglandin E	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	PPP1R9B/GNG2/CCR7/PRKAA1	4
BP	GO:0036037	CD8-positive, alpha-beta T cell activation	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	IRF1/CD274/EOMES/CLEC4A	4
BP	GO:0051767	nitric-oxide synthase biosynthetic process	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	JAK2/NOD2/CCL2/IFNG	4
BP	GO:0051769	regulation of nitric-oxide synthase biosynthetic process	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	JAK2/NOD2/CCL2/IFNG	4
BP	GO:0071353	cellular response to interleukin-4	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	LEF1/GATA3/PARP14/IL2RG	4
BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	TLR6/NOD2/GPSM3/IL6	4
BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	4/325	17/5738	0.013359295808161	0.013359295808161	0.147580308440782	SP1/IFNG/EPHA4/PICALM	4
BP	GO:0061756	leukocyte adhesion to vascular endothelial cell	5/325	26/5738	0.0138867643969489	0.0138867643969489	0.152545924894935	ETS1/CX3CR1/ITGB7/IL6/PTAFR	5
BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	7/325	46/5738	0.0139070776222459	0.0139070776222459	0.152545924894935	EDA/EDAR/NR3C2/NOD2/CD27/TLR3/CD86	7
BP	GO:0007204	positive regulation of cytosolic calcium ion concentration	16/325	156/5738	0.0147405047363439	0.0147405047363439	0.161118415372417	CCR8/CD24/CCR3/GPR35/CX3CR1/JAK2/S1PR3/PTGIR/GPR174/PTGER1/LPAR6/PIK3CG/TRPC3/CXCR5/CMKLR1/CCR7	16
BP	GO:0046328	regulation of JNK cascade	12/325	105/5738	0.0150027967808982	0.0150027967808982	0.163409963829617	MAP3K5/MAP2K7/FLT4/EDAR/HIPK2/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	12
BP	GO:0032760	positive regulation of tumor necrosis factor production	9/325	69/5738	0.0150569768502978	0.0150569768502978	0.163426664451705	LILRA2/JAK2/LY96/RASGRP1/NOD2/TLR3/IFNG/IL6/PTAFR	9
BP	GO:0002832	negative regulation of response to biotic stimulus	7/325	47/5738	0.0155728152137674	0.0155728152137674	0.167642658492983	STAT2/LILRA2/FOXP3/KLRD1/PARP14/SIGIRR/KLRC1	7
BP	GO:0043550	regulation of lipid kinase activity	7/325	47/5738	0.0155728152137674	0.0155728152137674	0.167642658492983	PDGFB/NOD2/NRBF2/CCR7/FLT3/PIP4K2B/CISH	7
BP	GO:0071346	cellular response to interferon-gamma	8/325	58/5738	0.0156074234958455	0.0156074234958455	0.167642658492983	RAB20/IRF1/JAK2/PARP14/CCL2/FASLG/TLR3/IFNG	8
BP	GO:0043542	endothelial cell migration	15/325	144/5738	0.0157204356317659	0.0157204356317659	0.168177005892612	NOS3/SP1/ETS1/GATA3/FLT4/STAT5A/MET/PDGFB/ITGB1BP1/PRKCA/PIK3CG/PLCG1/FBXW7/CD40/MYH9	15
BP	GO:0050878	regulation of body fluid levels	18/325	184/5738	0.0158145837766477	0.0158145837766477	0.168177005892612	NOS3/MLLT6/STAT5A/MET/PDGFB/JAK2/BLK/PRKCA/IL6ST/ANXA5/PIK3CG/DGKH/CD40/MYH9/DGKK/LCK/IL6/DGKA	18
BP	GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	3/325	10/5738	0.0160364103279086	0.0160364103279086	0.168177005892612	GNG2/PTGER1/GNAL	3
BP	GO:0033151	V(D)J recombination	3/325	10/5738	0.0160364103279086	0.0160364103279086	0.168177005892612	LEF1/BCL11B/YY1	3
BP	GO:0071801	regulation of podosome assembly	3/325	10/5738	0.0160364103279086	0.0160364103279086	0.168177005892612	LCP1/IL5/ARHGEF5	3
BP	GO:0072182	regulation of nephron tubule epithelial cell differentiation	3/325	10/5738	0.0160364103279086	0.0160364103279086	0.168177005892612	CD24/GATA3/WWTR1	3
BP	GO:1903729	regulation of plasma membrane organization	3/325	10/5738	0.0160364103279086	0.0160364103279086	0.168177005892612	FASLG/RAB3A/MYH9	3
BP	GO:0002507	tolerance induction	4/325	18/5738	0.0164263614265744	0.0164263614265744	0.170435322132474	CD274/FOXP3/BLK/IL2RA	4
BP	GO:0002675	positive regulation of acute inflammatory response	4/325	18/5738	0.0164263614265744	0.0164263614265744	0.170435322132474	IL6ST/PIK3CG/CCR7/IL6	4
BP	GO:0050868	negative regulation of T cell activation	9/325	70/5738	0.0164480041121014	0.0164480041121014	0.170435322132474	IRF1/CD274/FOXP3/PAG1/FCGR2B/IL2RA/GLI3/PDCD1LG2/CD86	9
BP	GO:0001885	endothelial cell development	6/325	37/5738	0.0165256603569886	0.0165256603569886	0.170435322132474	S1PR2/RAP1B/MET/FOXP3/S1PR3/PDE2A	6
BP	GO:0051056	regulation of small GTPase mediated signal transduction	22/325	240/5738	0.0165262734363449	0.0165262734363449	0.170435322132474	CHN1/FBXO8/SPATA13/ARHGAP31/GPR35/SRGAP3/MET/PLEKHG6/CYTH3/GPR174/SYNGAP1/ARHGEF10/IQSEC1/RASGRP1/RASA2/LPAR6/PIK3CG/SIPA1/ARHGAP20/CD2AP/RASA3/ARHGEF5	22
BP	GO:0043068	positive regulation of programmed cell death	28/325	326/5738	0.0167929482970184	0.0167929482970184	0.172612075733382	BCL10/RBM10/MAP3K5/MAP2K7/CD274/FOXO1/RARB/PAK3/JAK2/LTA/BLK/STK17B/NCOA1/UBB/CCL2/PLCG1/FASLG/ID3/FBXW7/TLR3/IFNG/CD40/MAP3K9/LCK/IL6/TNFRSF10A/NR3C1/APBB1	28
BP	GO:1900182	positive regulation of protein localization to nucleus	7/325	48/5738	0.0173756205834977	0.0173756205834977	0.1780118294276	JAK2/ZIC1/HCLS1/WWTR1/GLI3/IFNG/CD2AP	7
BP	GO:0046486	glycerolipid metabolic process	13/325	120/5738	0.0176074805531537	0.0176074805531537	0.179793837088816	PDGFB/INPP4B/CPS1/PIK3CG/DGKH/PLCG1/FBXW7/DGKK/DGKA/PLCD1/PIP5K1A/PIP4K2B/CISH	13
BP	GO:0001938	positive regulation of endothelial cell proliferation	9/325	71/5738	0.0179309600770037	0.0179309600770037	0.182496639403223	ARNT/SP1/CCR3/IGF2/FLT4/STAT5A/PDGFB/PRKCA/PLCG1	9
BP	GO:0033674	positive regulation of kinase activity	28/325	328/5738	0.0180919996181757	0.0180919996181757	0.183533907375302	BCL10/CD24/MAP3K5/MAP2K7/IGF2/FLT4/MET/PDGFB/JAK2/TLR6/ITGB1BP1/MAP2K1/RASGRP1/PIK3CG/NOD2/CALM1/FBXW7/TLR3/IFNG/EPHA4/CCR7/CD40/FLT3/LCP2/TNFRSF10A/IQGAP1/ARHGEF5/CD86	28
BP	GO:0002704	negative regulation of leukocyte mediated immunity	6/325	38/5738	0.0187189401759943	0.0187189401759943	0.187443648825151	CX3CR1/FOXP3/FCGR2B/NOD2/KLRD1/KLRC1	6
BP	GO:0046638	positive regulation of alpha-beta T cell differentiation	6/325	38/5738	0.0187189401759943	0.0187189401759943	0.187443648825151	FOXP3/GLI3/IFNG/NFKBIZ/IL2RG/CD86	6
BP	GO:0072577	endothelial cell apoptotic process	6/325	38/5738	0.0187189401759943	0.0187189401759943	0.187443648825151	GATA3/MAP3K5/CCL2/PLCG1/FASLG/CD40	6
BP	GO:2000107	negative regulation of leukocyte apoptotic process	6/325	38/5738	0.0187189401759943	0.0187189401759943	0.187443648825151	BCL10/HCLS1/NOD2/BCL11B/CD27/CCR7	6
BP	GO:0007254	JNK cascade	14/325	134/5738	0.0188163122326763	0.0188163122326763	0.187812844048612	MAP3K5/MAP2K7/FLT4/EDAR/HIPK2/FCGR2B/RASGRP1/NOD2/IRAK4/CD27/TLR3/CCR7/SDCBP/SH2D3C	14
BP	GO:0002673	regulation of acute inflammatory response	5/325	28/5738	0.0189180932338785	0.0189180932338785	0.188223538956503	IL6ST/FCGR2B/PIK3CG/CCR7/IL6	5
BP	GO:0032945	negative regulation of mononuclear cell proliferation	7/325	49/5738	0.0193208217778116	0.0193208217778116	0.191006045668007	CD274/FOXP3/BLK/FCGR2B/IL2RA/PDCD1LG2/CD86	7
BP	GO:0050672	negative regulation of lymphocyte proliferation	7/325	49/5738	0.0193208217778116	0.0193208217778116	0.191006045668007	CD274/FOXP3/BLK/FCGR2B/IL2RA/PDCD1LG2/CD86	7
BP	GO:0050900	leukocyte migration	20/325	216/5738	0.0196957305945732	0.0196957305945732	0.192138915896948	IL16/GATA3/CX3CR1/PDGFB/ITGAL/MAPK3/ITGB7/PIK3CG/NOD2/IRAK4/CCL2/CXCR5/GPSM3/CMKLR1/CCR7/MYH9/LCK/IL6/PTAFR/ARHGEF5	20
BP	GO:0010575	positive regulation of vascular endothelial growth factor production	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	ARNT/FLT4/IL6ST/IL6	4
BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	LILRA2/TLR6/IRF4/NOD2	4
BP	GO:0060333	interferon-gamma-mediated signaling pathway	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	IRF1/JAK2/PARP14/IFNG	4
BP	GO:0070670	response to interleukin-4	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	LEF1/GATA3/PARP14/IL2RG	4
BP	GO:0101023	vascular endothelial cell proliferation	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	SP1/IGF2/CCL2/PLCG1	4
BP	GO:1905562	regulation of vascular endothelial cell proliferation	4/325	19/5738	0.0199002958196822	0.0199002958196822	0.192138915896948	SP1/IGF2/CCL2/PLCG1	4
BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	17/325	175/5738	0.0199305847313925	0.0199305847313925	0.192138915896948	CD24/CBLC/CD44/IGF2/PDGFB/JAK2/HCLS1/IL6ST/NOD2/PARP14/IL5/FBXW7/IFNG/EPHA4/CD40/FLT3/IL6	17
BP	GO:0051403	stress-activated MAPK cascade	17/325	176/5738	0.0209604516467322	0.0209604516467322	0.198860229126788	MAP3K5/MAP2K7/FLT4/FOXO1/EDAR/MAPK3/HIPK2/MAP2K1/FCGR2B/RASGRP1/NOD2/IRAK4/CD27/TLR3/CCR7/SDCBP/SH2D3C	17
BP	GO:0032640	tumor necrosis factor production	12/325	110/5738	0.0210295086360437	0.0210295086360437	0.198860229126788	CX3CR1/LILRA2/FOXP3/JAK2/LY96/RASGRP1/NOD2/CLEC4A/TLR3/IFNG/IL6/PTAFR	12
BP	GO:0032680	regulation of tumor necrosis factor production	12/325	110/5738	0.0210295086360437	0.0210295086360437	0.198860229126788	CX3CR1/LILRA2/FOXP3/JAK2/LY96/RASGRP1/NOD2/CLEC4A/TLR3/IFNG/IL6/PTAFR	12
BP	GO:0002577	regulation of antigen processing and presentation	3/325	11/5738	0.021140278681332	0.021140278681332	0.198860229126788	FCGR2B/NOD2/CCR7	3
BP	GO:0002756	MyD88-independent toll-like receptor signaling pathway	3/325	11/5738	0.021140278681332	0.021140278681332	0.198860229126788	TLR6/TLR3/CD40	3
BP	GO:0030852	regulation of granulocyte differentiation	3/325	11/5738	0.021140278681332	0.021140278681332	0.198860229126788	LEF1/HCLS1/IL5	3
BP	GO:0098581	detection of external biotic stimulus	3/325	11/5738	0.021140278681332	0.021140278681332	0.198860229126788	TLR6/LY96/NOD2	3
BP	GO:2000696	regulation of epithelial cell differentiation involved in kidney development	3/325	11/5738	0.021140278681332	0.021140278681332	0.198860229126788	CD24/GATA3/WWTR1	3
CC	GO:0098552	side of membrane	46/328	298/5760	2.25074328026525e-10	2.25074328026525e-10	7.2260705313779e-08	CCR8/PPP1R9B/GNG2/CD24/CCR3/CHUK/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/SLA/CD48/ITGAL/BLK/IL2RB/CYTH3/IL6ST/ANXA5/FCGR2B/TNK1/GNAZ/IL2RA/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/MS4A2/CCR7/CD40/MYH9/IL2RG/GNG11/LCK/ITGA10/CD79B/NCAM1/RASA3/GNAL/IQGAP1/KLRC1/CD86	46
CC	GO:0009897	external side of plasma membrane	32/328	192/5760	2.42614921165932e-08	2.42614921165932e-08	3.89460794503206e-06	CCR8/CD24/CCR3/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/CD48/ITGAL/IL2RB/IL6ST/ANXA5/FCGR2B/IL2RA/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/MS4A2/CCR7/CD40/IL2RG/ITGA10/CD79B/NCAM1/KLRC1/CD86	32
CC	GO:0009986	cell surface	44/328	402/5760	1.44516268844113e-05	1.44516268844113e-05	0.00154657761394577	CCR8/L1CAM/CD24/CCR3/CD44/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/MET/PDGFB/CD48/ITGAL/CD53/ITGB7/IL2RB/IL6ST/ANXA5/FCGR2B/IL15RA/IL2RA/NOD2/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/EPHA4/MS4A2/CCR7/CD40/IL2RG/PICALM/ITGA10/CD79B/NCAM1/TNFRSF10A/KLRC1/ACVR2A/CD86	44
CC	GO:0001726	ruffle	14/328	92/5760	0.000626208840728105	0.000626208840728105	0.0369062050651311	PPP1R9B/SPATA13/MYO6/LCP1/ITGB1BP1/RASGRP2/CYTH3/PLCG1/MYH9/CD2AP/ARFIP2/SH2D3C/IQGAP1/PIP5K1A	14
CC	GO:0043235	receptor complex	33/328	323/5760	0.000655860269911801	0.000655860269911801	0.0369062050651311	ARNT/CD44/CHUK/VIPR1/GABBR1/CD3G/B2M/FLT4/EBI3/MET/ITGAL/JAK2/TLR6/NR3C2/ITGB7/IL2RB/IL10RB/IL6ST/LY96/IL2RA/KLRD1/PLXNC1/PLXNA4/EPHA4/CD40/FLT3/SDCBP/IL2RG/ITGA10/IL6/CD79B/KLRC1/ACVR2A	33
CC	GO:0045121	membrane raft	21/328	174/5760	0.000804676274370892	0.000804676274370892	0.0369062050651311	NOS3/LAT2/BCL10/CD24/CBLC/GABBR1/CARD11/CD48/JAK2/TLR6/MAPK3/RHOQ/ASAH2/PAG1/IL6ST/FASLG/BIRC3/SDCBP/LCP2/LCK/TNFRSF10A	21
CC	GO:0098857	membrane microdomain	21/328	174/5760	0.000804676274370892	0.000804676274370892	0.0369062050651311	NOS3/LAT2/BCL10/CD24/CBLC/GABBR1/CARD11/CD48/JAK2/TLR6/MAPK3/RHOQ/ASAH2/PAG1/IL6ST/FASLG/BIRC3/SDCBP/LCP2/LCK/TNFRSF10A	21
CC	GO:0098797	plasma membrane protein complex	28/328	266/5760	0.0010664842364031	0.0010664842364031	0.0412539010904827	GNG2/CHUK/GABBR1/CD3G/B2M/MPP7/ITGAL/JAK2/TLR6/ITGB7/IL2RB/IL10RB/PRKCA/IL6ST/GNAZ/CASP10/IL2RA/CALM1/MS4A2/CD40/SDCBP/PICALM/GNG11/ITGA10/IL6/CD79B/GNAL/ACVR2A	28
CC	GO:0098802	plasma membrane signaling receptor complex	18/328	143/5760	0.00115646181745451	0.00115646181745451	0.0412539010904827	CHUK/GABBR1/CD3G/B2M/ITGAL/JAK2/TLR6/ITGB7/IL2RB/IL10RB/IL6ST/IL2RA/CD40/SDCBP/ITGA10/IL6/CD79B/ACVR2A	18
CC	GO:0009898	cytoplasmic side of plasma membrane	14/328	101/5760	0.00160169995529009	0.00160169995529009	0.0514229985645767	PPP1R9B/GNG2/CHUK/SLA/BLK/CYTH3/TNK1/GNAZ/MYH9/GNG11/LCK/RASA3/GNAL/IQGAP1	14
CC	GO:0030864	cortical actin cytoskeleton	6/328	25/5760	0.00229123608935766	0.00229123608935766	0.0668733978233575	PPP1R9B/HCLS1/CAP1/PRKCB/MYH9/IQGAP1	6
CC	GO:0005884	actin filament	7/328	35/5760	0.00306839949116323	0.00306839949116323	0.0818681545184444	MYO6/LCP1/RHOQ/HCLS1/CD2AP/IQGAP1/GAS7	7
CC	GO:0098562	cytoplasmic side of membrane	14/328	109/5760	0.00331498920755013	0.00331498920755013	0.0818681545184444	PPP1R9B/GNG2/CHUK/SLA/BLK/CYTH3/TNK1/GNAZ/MYH9/GNG11/LCK/RASA3/GNAL/IQGAP1	14
CC	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	10/328	69/5760	0.00526807916846844	0.00526807916846844	0.120809334314502	GNG2/SLA/BLK/CYTH3/TNK1/GNAZ/GNG11/LCK/GNAL/IQGAP1	10
CC	GO:0098796	membrane protein complex	33/328	378/5760	0.00837447803706541	0.00837447803706541	0.179243214126663	GNG2/CHUK/MAP3K5/GABBR1/CD3G/B2M/MPP7/ITGAL/JAK2/TLR6/ITGB7/IL2RB/IL10RB/PRKCA/IL6ST/LY96/GNAZ/CASP10/PIK3CG/IL2RA/CALM1/TRPC3/MS4A2/CD40/SDCBP/PICALM/GNG11/ITGA10/IL6/CD79B/GNAL/CISH/ACVR2A	33
MF	GO:0140375	immune receptor activity	21/327	111/5773	7.45523178667527e-07	7.45523178667527e-07	0.000282514046652958	CCR8/IFNAR1/CCR3/CD44/GPR35/CX3CR1/EBI3/LILRA2/IL2RB/IL10RB/IL6ST/FCGR2B/IL15RA/IL2RA/KLRD1/CXCR5/CMKLR1/CCR7/FLT3/IL2RG/KLRC1	21
MF	GO:0004896	cytokine receptor activity	17/327	83/5773	2.77989406332301e-06	2.77989406332301e-06	0.000526716769892781	CCR8/IFNAR1/CCR3/CD44/GPR35/CX3CR1/EBI3/IL2RB/IL10RB/IL6ST/IL15RA/IL2RA/CXCR5/CMKLR1/CCR7/FLT3/IL2RG	17
MF	GO:0016301	kinase activity	42/327	405/5773	7.35045774892812e-05	7.35045774892812e-05	0.00928478873548815	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/CARD11/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	42
MF	GO:0016773	phosphotransferase activity, alcohol group as acceptor	41/327	400/5773	0.000117329774047743	0.000117329774047743	0.0111154522782073	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	41
MF	GO:0001637	G protein-coupled chemoattractant receptor activity	7/327	23/5773	0.000195395823777524	0.000195395823777524	0.0123407888701594	CCR8/CCR3/GPR35/CX3CR1/CXCR5/CMKLR1/CCR7	7
MF	GO:0004950	chemokine receptor activity	7/327	23/5773	0.000195395823777524	0.000195395823777524	0.0123407888701594	CCR8/CCR3/GPR35/CX3CR1/CXCR5/CMKLR1/CCR7	7
MF	GO:0016772	transferase activity, transferring phosphorus-containing groups	42/327	427/5773	0.000242035253361768	0.000242035253361768	0.0131026603323664	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/CARD11/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	42
MF	GO:0005126	cytokine receptor binding	18/327	143/5773	0.0010883764298441	0.0010883764298441	0.0515546729926154	GATA3/CX3CR1/EDA/EBI3/JAK2/LTA/IL6ST/IRAK4/CCL2/PLCG1/IL5/FASLG/TLR5/IFNG/CD2AP/SDCBP/IL6/CD70	18
MF	GO:0004672	protein kinase activity	35/327	371/5773	0.00172149739169266	0.00172149739169266	0.0684578035445621	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/MAP3K9/LCK/CAMK4/TLK2/ACVR2A/KSR2	35
MF	GO:0019904	protein domain specific binding	38/327	414/5773	0.00180866214697356	0.00180866214697356	0.0684578035445621	LEF1/IKZF4/L1CAM/DTX1/LAT2/BCL10/SP1/GATA3/CBLC/RNF2/MAP3K5/ARHGAP31/CARD11/TCEAL3/MPP7/EVL/PAK3/JAK2/RHOQ/HCLS1/PAG1/SYNGAP1/HOXC4/CASP10/NOD2/PDE2A/CALM1/PMEPA1/EBF1/ID3/EPHA4/MYH9/CD2AP/LCK/ARFIP2/MEOX1/IQGAP1/ACVR2A	38
MF	GO:0004708	MAP kinase kinase activity	5/327	17/5773	0.00198717790844632	0.00198717790844632	0.0684578035445621	MAP2K7/PAK3/MAPK3/MAP2K1/MAP3K9	5
MF	GO:0008022	protein C-terminus binding	13/327	100/5773	0.00394736392865337	0.00394736392865337	0.109308895644153	PPP1R9B/BCL10/SP1/TAF13/MAP2K7/JAK2/MAP2K1/SIPA1/RAB3A/PRKAA1/CD2AP/SDCBP/LCK	13
MF	GO:0004713	protein tyrosine kinase activity	13/327	101/5773	0.00430548831127847	0.00430548831127847	0.109308895644153	MAP2K7/FLT4/ITK/MET/JAK2/BLK/HIPK2/MAP2K1/TNK1/MATK/EPHA4/FLT3/LCK	13
MF	GO:0016493	C-C chemokine receptor activity	5/327	20/5773	0.00432681045258106	0.00432681045258106	0.109308895644153	CCR8/CCR3/CX3CR1/CXCR5/CCR7	5
MF	GO:0019957	C-C chemokine binding	5/327	20/5773	0.00432681045258106	0.00432681045258106	0.109308895644153	CCR8/CCR3/CX3CR1/CXCR5/CCR7	5
MF	GO:0070851	growth factor receptor binding	12/327	91/5773	0.00492272889527419	0.00492272889527419	0.110113858345794	GATA3/CBLC/PDGFB/JAK2/KL/IL6ST/IRAK4/IL5/TLR5/CD2AP/SDCBP/IL6	12
MF	GO:0004715	non-membrane spanning protein tyrosine kinase activity	6/327	29/5773	0.00493983003412381	0.00493983003412381	0.110113858345794	ITK/JAK2/BLK/TNK1/MATK/LCK	6
MF	GO:0008289	lipid binding	27/327	285/5773	0.00542843541632491	0.00542843541632491	0.110744735686104	S1PR2/PITPNC1/APOL3/GRK5/SNX29/TLR6/KL/S1PR3/NR3C2/RASGRP2/CYTH3/ANXA5/CPS1/LY96/IQSEC1/RASGRP1/RASA2/ID3/SDCBP/PICALM/ARFIP2/PTAFR/NR3C1/DGKA/PLCD1/IQGAP1/ARHGEF5	27
MF	GO:0019838	growth factor binding	10/327	70/5773	0.00563291594660089	0.00563291594660089	0.110744735686104	FLT4/PDGFB/KL/IL2RB/IL6ST/IL2RA/FLT3/SDCBP/IL2RG/ACVR2A	10
MF	GO:0005178	integrin binding	10/327	71/5773	0.00623647297788604	0.00623647297788604	0.110744735686104	S1PR2/IGF2/LCP1/ITGAL/S1PR3/ITGB1BP1/ITGB7/PRKCA/MYH9/ITGA10	10
MF	GO:0035173	histone kinase activity	4/327	14/5773	0.00642934715510994	0.00642934715510994	0.110744735686104	JAK2/PRKCA/PRKCB/PRKAA1	4
MF	GO:0071837	HMG box domain binding	4/327	14/5773	0.00642934715510994	0.00642934715510994	0.110744735686104	SP1/GATA3/HOXC4/MEOX1	4
MF	GO:0030695	GTPase regulator activity	30/327	340/5773	0.0094735304890298	0.0094735304890298	0.149582060353102	CHN1/FBXO8/SPATA13/SMAP2/ARHGAP31/SRGAP3/USP6NL/PLEKHG6/ITGB1BP1/MCF2L2/EVI5/RASGRP2/TBC1D13/CYTH3/PTGIR/SYNGAP1/ARHGEF10/IQSEC1/TBC1D9/RASGRP1/RASA2/RGS9/SIPA1/GPSM3/ARHGAP20/RASA3/SMAP1/SH2D3C/IQGAP1/ARHGEF5	30
MF	GO:0060589	nucleoside-triphosphatase regulator activity	30/327	340/5773	0.0094735304890298	0.0094735304890298	0.149582060353102	CHN1/FBXO8/SPATA13/SMAP2/ARHGAP31/SRGAP3/USP6NL/PLEKHG6/ITGB1BP1/MCF2L2/EVI5/RASGRP2/TBC1D13/CYTH3/PTGIR/SYNGAP1/ARHGEF10/IQSEC1/TBC1D9/RASGRP1/RASA2/RGS9/SIPA1/GPSM3/ARHGAP20/RASA3/SMAP1/SH2D3C/IQGAP1/ARHGEF5	30
MF	GO:0045125	bioactive lipid receptor activity	4/327	16/5773	0.0106860679371584	0.0106860679371584	0.161978292942191	S1PR2/S1PR3/GPR174/LPAR6	4
MF	GO:0019955	cytokine binding	11/327	91/5773	0.0131716913720082	0.0131716913720082	0.187545957676554	CCR8/IFNAR1/CCR3/CX3CR1/EBI3/IL2RB/IL6ST/IL2RA/CXCR5/CCR7/IL2RG	11
MF	GO:0003823	antigen binding	4/327	17/5773	0.0133626494844544	0.0133626494844544	0.187545957676554	LILRA2/CD48/KLRD1/CD40	4
