ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	7/345	35/6032	0.0031501083846922	0.0031501083846922	0.0398319489965212	PTAFR/FCGR1A/SPI1/TYROBP/ITGAM/PRAM1/IL4R	7
BP	GO:0007041	lysosomal transport	7/345	35/6032	0.0031501083846922	0.0031501083846922	0.0398319489965212	TSG101/CLU/ADRB2/IGF2R/CHMP1A/PINK1/SORT1	7
BP	GO:0071277	cellular response to calcium ion	7/345	35/6032	0.0031501083846922	0.0031501083846922	0.0398319489965212	FOS/NCSTN/JUN/SMPD1/PLCG2/IQGAP1/FOSB	7
BP	GO:0050870	positive regulation of T cell activation	19/345	168/6032	0.00319291448250566	0.00319291448250566	0.0402070712611823	TNFSF13B/ZBTB16/SMARCD3/NOD2/PYCARD/CD4/LGALS1/PTPN6/LILRB2/ANXA1/NLRP3/BCL6/PTPN22/IL4R/TYK2/SIRPB1/ZBTB7B/IL21/HLX	19
BP	GO:0042060	wound healing	23/345	219/6032	0.00323742126564354	0.00323742126564354	0.0406004470199559	PRKCD/USF1/TLR4/F3/PLEK/PPARG/PTPN6/S100A10/CXCR4/EREG/ABCC8/ANXA1/CRK/RAB27A/SMPD1/TNFAIP3/CHMP1A/CFLAR/PLCG2/ILK/ARHGAP24/TYRO3/CDKN1A	23
BP	GO:2001056	positive regulation of cysteine-type endopeptidase activity	13/345	97/6032	0.00329198749210104	0.00329198749210104	0.0410057858200414	BID/PYCARD/F3/PPARG/NLRP3/CARD9/NLRP1/CFLAR/MTCH1/BAX/CASP1/CTSH/NLRP12	13
BP	GO:0002705	positive regulation of leukocyte mediated immunity	11/345	75/6032	0.00329654356592489	0.00329654356592489	0.0410057858200414	TNFSF13/NOD2/PTAFR/FCGR1A/SPI1/P2RX7/TYROBP/ITGAM/NLRP3/IL21/PLCG2	11
BP	GO:0010469	regulation of signaling receptor activity	12/345	86/6032	0.00334025403465154	0.00334025403465154	0.0413812848017559	PRKCD/TSG101/HOMER3/PPARG/VPS25/ADRB2/EREG/IFNGR2/ZGPAT/PINK1/PSEN1/MINK1	12
BP	GO:0035303	regulation of dephosphorylation	10/345	65/6032	0.00351119877280769	0.00351119877280769	0.0427914583982605	PRKCD/PLEK/RIPK3/LILRB2/CD33/YWHAB/SMPD1/PINK1/IQGAP1/STYXL1	10
BP	GO:0030833	regulation of actin filament polymerization	8/345	45/6032	0.00353266784187588	0.00353266784187588	0.0427914583982605	PRKCD/PYCARD/CCL24/PFN1/CDC42EP3/CCL26/BAIAP2L1/FLII	8
BP	GO:0009595	detection of biotic stimulus	5/345	19/6032	0.00354971340166448	0.00354971340166448	0.0427914583982605	TLR2/NOD2/TLR4/TSPO/NLRP3	5
BP	GO:0032740	positive regulation of interleukin-17 production	5/345	19/6032	0.00354971340166448	0.00354971340166448	0.0427914583982605	NOD2/CARD9/TYK2/ZBTB7B/IL21	5
BP	GO:0045785	positive regulation of cell adhesion	28/345	287/6032	0.00357035366224918	0.00357035366224918	0.0427914583982605	AZU1/TNFSF13B/ZBTB16/SMARCD3/NOD2/PTAFR/PYCARD/CD4/LGALS1/PTPN6/S100A10/IRAK1/LILRB2/ANXA1/NLRP3/BCL6/PTPN22/IL4R/CRK/TEK/RAC1/TYK2/SIRPB1/ELANE/ZBTB7B/IL21/ILK/HLX	28
BP	GO:0048771	tissue remodeling	13/345	98/6032	0.00360473807166432	0.00360473807166432	0.0427914583982605	HOXA3/MITF/JAG1/PPARG/P2RX7/RASSF2/ADRB2/ELF3/VDR/TNFAIP3/IL21/BAX/RAB3D	13
BP	GO:0002371	dendritic cell cytokine production	4/345	12/6032	0.00360637629846412	0.00360637629846412	0.0427914583982605	NOD2/TLR4/PLCG2/BST2	4
BP	GO:0002730	regulation of dendritic cell cytokine production	4/345	12/6032	0.00360637629846412	0.00360637629846412	0.0427914583982605	NOD2/TLR4/PLCG2/BST2	4
BP	GO:0036005	response to macrophage colony-stimulating factor	4/345	12/6032	0.00360637629846412	0.00360637629846412	0.0427914583982605	TLR2/TLR4/PDE1B/PTPN2	4
BP	GO:0032479	regulation of type I interferon production	9/345	55/6032	0.0036163678536276	0.0036163678536276	0.0427914583982605	TLR2/PYCARD/TLR4/IRAK1/PTPN22/IRF5/PLCG2/TLR8/IRF3	9
BP	GO:0032606	type I interferon production	9/345	55/6032	0.0036163678536276	0.0036163678536276	0.0427914583982605	TLR2/PYCARD/TLR4/IRAK1/PTPN22/IRF5/PLCG2/TLR8/IRF3	9
BP	GO:0022409	positive regulation of cell-cell adhesion	22/345	208/6032	0.00362189141344754	0.00362189141344754	0.0427914583982605	TNFSF13B/ZBTB16/SMARCD3/NOD2/PTAFR/PYCARD/CD4/LGALS1/PTPN6/IRAK1/LILRB2/ANXA1/NLRP3/BCL6/PTPN22/IL4R/TYK2/SIRPB1/ELANE/ZBTB7B/IL21/HLX	22
BP	GO:0050863	regulation of T cell activation	24/345	235/6032	0.00382274736829443	0.00382274736829443	0.0449907959499268	BID/TNFSF13B/ZBTB16/SMARCD3/NOD2/PYCARD/CD4/LGALS1/PTPN6/CEBPB/RIPK3/LILRB2/ANXA1/NLRP3/BCL6/PTPN22/IL4R/TYK2/SIRPB1/ZBTB7B/IL21/PTPN2/HLX/NDFIP1	24
BP	GO:0071496	cellular response to external stimulus	19/345	171/6032	0.00389335924740444	0.00389335924740444	0.0456462808316382	MAP3K1/FOS/USF1/RALB/TLR4/P2RX7/TNFRSF10B/LTBR/TFEB/RXRA/IGF1R/CDKN2B/FOSL1/FADS1/VDR/TLR8/CASP1/TNFRSF8/CDKN1A	19
BP	GO:0048872	homeostasis of number of cells	20/345	184/6032	0.00398874255049672	0.00398874255049672	0.0465860771164884	TNFSF13B/HOXA5/NCSTN/HOXB6/SPI1/ACVR1B/P2RX7/RASSF2/RIPK3/KLF2/TSC22D3/ANXA1/CARD9/BCL6/NKX2-3/THRA/TNFAIP3/PTPN2/BAX/ZFP36	20
BP	GO:2001235	positive regulation of apoptotic signaling pathway	12/345	88/6032	0.00404890961217465	0.00404890961217465	0.0471089863621841	BID/PRKCD/PLAGL2/PYCARD/RIPK3/NACC2/LTBR/PTPN2/BAX/STYXL1/CTSH/MCL1	12
BP	GO:0002275	myeloid cell activation involved in immune response	9/345	56/6032	0.00409752675139248	0.00409752675139248	0.047485041854624	PTAFR/PYCARD/SPI1/PTPN6/TYROBP/ITGAM/PRAM1/IL4R/PLCG2	9
BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	17/345	147/6032	0.00411226669656058	0.00411226669656058	0.047485041854624	NOD2/TLR4/CD4/VAPA/LGALS1/TNIP2/TNFRSF10B/IRAK1/LTBR/CARD9/IKBKG/CFLAR/BST2/PINK1/CASP1/IRF3/NDFIP1	17
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	13/345	100/6032	0.00430262223482938	0.00430262223482938	0.0494963309720974	BID/MAPK7/PLAGL2/PYCARD/CLU/RIPK3/NACC2/ZNF385A/PTPN2/BAX/PINK1/STYXL1/MCL1	13
BP	GO:0021782	glial cell development	10/345	67/6032	0.0043952592458092	0.0043952592458092	0.0498129381191709	TLR2/NCSTN/TLR4/CLU/NDRG1/OLIG1/IFNGR1/C5AR1/ILK/PSEN1	10
BP	GO:0032271	regulation of protein polymerization	10/345	67/6032	0.0043952592458092	0.0043952592458092	0.0498129381191709	PRKCD/PYCARD/CCL24/PFN1/RAC1/CDC42EP3/CCL26/BAIAP2L1/FLII/PINK1	10
BP	GO:0032602	chemokine production	10/345	67/6032	0.0043952592458092	0.0043952592458092	0.0498129381191709	AZU1/TLR2/KLF4/NOD2/PYCARD/TLR4/IL17RA/CARD9/IL4R/ELANE	10
BP	GO:0032642	regulation of chemokine production	10/345	67/6032	0.0043952592458092	0.0043952592458092	0.0498129381191709	AZU1/TLR2/KLF4/NOD2/PYCARD/TLR4/IL17RA/CARD9/IL4R/ELANE	10
BP	GO:0002700	regulation of production of molecular mediator of immune response	14/345	112/6032	0.00444555444790325	0.00444555444790325	0.0501970354634093	TNFSF13/NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/BCL6/PTPN22/IL4R/IL21/PLCG2/BST2/NDFIP1	14
BP	GO:0044089	positive regulation of cellular component biogenesis	24/345	238/6032	0.00449545430164348	0.00449545430164348	0.0502364363458876	BID/MPP7/TSG101/PYCARD/RALB/TLR4/CLU/CCL24/IRX3/PLEK/P2RX7/S100A10/NPHP4/PFN1/TEK/RAC1/CDC42EP3/CCL26/ARAP1/PLCG2/BAIAP2L1/BAX/PINK1/WASF2	24
BP	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	5/345	20/6032	0.00451471241670559	0.00451471241670559	0.0502364363458876	TSG101/VPS25/ZGPAT/PTPN2/PSEN1	5
BP	GO:0043330	response to exogenous dsRNA	5/345	20/6032	0.00451471241670559	0.00451471241670559	0.0502364363458876	NOD2/RALB/CARD9/NFKBIA/IRF3	5
BP	GO:1901185	negative regulation of ERBB signaling pathway	5/345	20/6032	0.00451471241670559	0.00451471241670559	0.0502364363458876	TSG101/VPS25/ZGPAT/PTPN2/PSEN1	5
BP	GO:0030216	keratinocyte differentiation	9/345	57/6032	0.00462731683628085	0.00462731683628085	0.0511176516932109	HOXA7/TSG101/FOSL2/JAG1/EREG/ANXA1/VDR/TXNIP/ZFP36	9
BP	GO:0032411	positive regulation of transporter activity	9/345	57/6032	0.00462731683628085	0.00462731683628085	0.0511176516932109	PRKCD/STAC3/PTAFR/ADRB2/IFNGR2/ABCC8/RXRA/PLCG2/PINK1	9
BP	GO:0002833	positive regulation of response to biotic stimulus	12/345	90/6032	0.00487366225035368	0.00487366225035368	0.0534530698425887	NOD2/PYCARD/TLR4/SPI1/EREG/TYROBP/AKIRIN2/CARD9/IL21/PLCG2/TLR8/IRF3	12
BP	GO:1902905	positive regulation of supramolecular fiber organization	12/345	90/6032	0.00487366225035368	0.00487366225035368	0.0534530698425887	PYCARD/CLU/CCL24/PLEK/S100A10/PFN1/RAC1/CDC42EP3/CCL26/BAIAP2L1/WASF2/PSEN1	12
BP	GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	4/345	13/6032	0.00497707303419064	0.00497707303419064	0.0540065371795154	TSG101/VPS25/ZGPAT/PSEN1	4
BP	GO:0010043	response to zinc ion	4/345	13/6032	0.00497707303419064	0.00497707303419064	0.0540065371795154	P2RX7/TSPO/ABCC8/MT1H	4
BP	GO:0140632	inflammasome complex assembly	4/345	13/6032	0.00497707303419064	0.00497707303419064	0.0540065371795154	TLR4/NLRP3/NLRP1/PLCG2	4
BP	GO:0002704	negative regulation of leukocyte mediated immunity	7/345	38/6032	0.00510151465718276	0.00510151465718276	0.054774157371857	NOD2/SPI1/PTPN6/BCL6/CRK/BST2/NDFIP1	7
BP	GO:0042789	mRNA transcription by RNA polymerase II	7/345	38/6032	0.00510151465718276	0.00510151465718276	0.054774157371857	PPARG/S100A10/TAF8/RXRA/VDR/C5AR1/TAF10	7
BP	GO:0045921	positive regulation of exocytosis	7/345	38/6032	0.00510151465718276	0.00510151465718276	0.054774157371857	TSG101/PTAFR/S100A10/ITGAM/IL4R/RAB27A/RAB3D	7
BP	GO:0006690	icosanoid metabolic process	6/345	29/6032	0.00518566653522779	0.00518566653522779	0.0554830055867029	MGST2/TLR2/PYCARD/ANXA1/FADS1/CASP1	6
BP	GO:0002440	production of molecular mediator of immune response	15/345	126/6032	0.0052315375744021	0.0052315375744021	0.0557787629883987	TNFSF13/NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/BCL6/PTPN22/IL4R/ELANE/IL21/PLCG2/BST2/NDFIP1	15
BP	GO:0032623	interleukin-2 production	8/345	48/6032	0.00532677734605555	0.00532677734605555	0.0561744872045424	HOMER3/NOD2/CD4/ANXA1/CARD9/TNFAIP3/PLCG2/ZFP36	8
BP	GO:0032663	regulation of interleukin-2 production	8/345	48/6032	0.00532677734605555	0.00532677734605555	0.0561744872045424	HOMER3/NOD2/CD4/ANXA1/CARD9/TNFAIP3/PLCG2/ZFP36	8
BP	GO:0062207	regulation of pattern recognition receptor signaling pathway	8/345	48/6032	0.00532677734605555	0.00532677734605555	0.0561744872045424	GFI1/TLR2/NOD2/TLR4/GPS2/PTPN22/TNFAIP3/TYRO3	8
BP	GO:0043254	regulation of protein-containing complex assembly	19/345	176/6032	0.00534208358709864	0.00534208358709864	0.0561744872045424	BID/MPP7/PRKCD/PYCARD/RALB/TLR4/CLU/CCL24/PLEK/PFN1/RAC1/CDC42EP3/CCL26/THRA/PLCG2/BAIAP2L1/FLII/BAX/PINK1	19
BP	GO:0043408	regulation of MAPK cascade	40/345	466/6032	0.00557661008437331	0.00557661008437331	0.0582403878223232	PRKCD/NOD2/PYCARD/TLR4/CD4/CCL24/RGS14/PPARG/OR2AT4/JUN/SPI1/PTPN6/P2RX7/RASSF2/GPS2/ADRB2/IRAK1/LTBR/CARD9/PTPN22/CRK/SSTR4/TEK/SMPD1/IGF1R/ELANE/NPSR1/PER1/CCL26/C5AR1/CFLAR/PLCG2/GPBAR1/PTPN2/DUSP1/PINK1/IQGAP1/PSEN1/MINK1/NLRP12	40
BP	GO:0001773	myeloid dendritic cell activation	5/345	21/6032	0.00565274352393137	0.00565274352393137	0.0582403878223232	PYCARD/BATF2/SPI1/LTBR/PSEN1	5
BP	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	5/345	21/6032	0.00565274352393137	0.00565274352393137	0.0582403878223232	ANXA1/BCL6/IL4R/ZBTB7B/HLX	5
BP	GO:0045923	positive regulation of fatty acid metabolic process	5/345	21/6032	0.00565274352393137	0.00565274352393137	0.0582403878223232	PPARGC1A/PPARG/IRS2/ANXA1/MLXIPL	5
BP	GO:0046456	icosanoid biosynthetic process	5/345	21/6032	0.00565274352393137	0.00565274352393137	0.0582403878223232	MGST2/PYCARD/ANXA1/FADS1/CASP1	5
BP	GO:0061099	negative regulation of protein tyrosine kinase activity	5/345	21/6032	0.00565274352393137	0.00565274352393137	0.0582403878223232	TSG101/VPS25/ZGPAT/PTPN2/PSEN1	5
BP	GO:0045598	regulation of fat cell differentiation	12/345	92/6032	0.00582743200039205	0.00582743200039205	0.0598387312791936	JDP2/ZBTB16/JAG1/PPARG/GPS2/CEBPB/TAF8/ZNF385A/NOCT/ZBTB7B/ZFP36/SORT1	12
BP	GO:0035306	positive regulation of dephosphorylation	7/345	39/6032	0.00591985743156945	0.00591985743156945	0.0603825458020084	PRKCD/PLEK/RIPK3/LILRB2/CD33/SMPD1/PINK1	7
BP	GO:0050766	positive regulation of phagocytosis	7/345	39/6032	0.00591985743156945	0.00591985743156945	0.0603825458020084	AZU1/NOD2/PYCARD/FCGR1A/RAB27A/SIRPB1/PLCG2	7
BP	GO:2000116	regulation of cysteine-type endopeptidase activity	16/345	140/6032	0.00594808290582004	0.00594808290582004	0.060468882697041	BID/KLF4/PYCARD/F3/PPARG/NLRP3/CARD9/NLRP1/MICAL1/PRDX3/CFLAR/MTCH1/BAX/CASP1/CTSH/NLRP12	16
BP	GO:0001959	regulation of cytokine-mediated signaling pathway	11/345	81/6032	0.00600918627506434	0.00600918627506434	0.0606868316887686	GFI1/PYCARD/PPARG/PTPN6/GPS2/CXCR4/IRAK1/TNFAIP3/PTPN2/CASP1/IRF3	11
BP	GO:0002761	regulation of myeloid leukocyte differentiation	11/345	81/6032	0.00600918627506434	0.00600918627506434	0.0606868316887686	HOXA7/FOS/TLR4/CD4/MITF/RASSF2/CEBPB/TYROBP/TRIB1/PTPN2/NDFIP1	11
BP	GO:0030301	cholesterol transport	6/345	30/6032	0.00617696582033872	0.00617696582033872	0.0613685565267418	CLU/PPARG/GPS2/TSPO/NFKBIA/RXRA	6
BP	GO:0032715	negative regulation of interleukin-6 production	6/345	30/6032	0.00617696582033872	0.00617696582033872	0.0613685565267418	TLR4/PTPN6/KLF2/PTPN22/TNFAIP3/NLRP12	6
BP	GO:0060337	type I interferon signaling pathway	6/345	30/6032	0.00617696582033872	0.00617696582033872	0.0613685565267418	PTPN6/IRAK1/TANK/TYK2/PTPN2/IRF3	6
BP	GO:0071357	cellular response to type I interferon	6/345	30/6032	0.00617696582033872	0.00617696582033872	0.0613685565267418	PTPN6/IRAK1/TANK/TYK2/PTPN2/IRF3	6
BP	GO:0140467	integrated stress response signaling	6/345	30/6032	0.00617696582033872	0.00617696582033872	0.0613685565267418	FOS/BATF2/JUN/CEBPB/FOSL1/PTPN2	6
BP	GO:0034767	positive regulation of ion transmembrane transport	12/345	93/6032	0.00635689503086962	0.00635689503086962	0.0629517760338545	STAC3/PTAFR/P2RX7/ADRB2/IFNGR2/ABCC8/NPSR1/PLCG2/BAX/PINK1/PSEN1/P2RX3	12
BP	GO:0071356	cellular response to tumor necrosis factor	15/345	129/6032	0.00650904694808761	0.00650904694808761	0.0642505924553164	TNFSF13B/FOS/PYCARD/CCL24/GPS2/KLF2/ZFAND6/NFKBIA/TANK/CCL26/TNFAIP3/PTPN2/ILK/CASP1/ZFP36	15
BP	GO:0042542	response to hydrogen peroxide	11/345	82/6032	0.00659580999175548	0.00659580999175548	0.0646898707071005	PRKCD/MAPK7/RIPK3/KLF2/ANXA1/CRK/FOSL1/PRDX3/TNFAIP3/PINK1/TXNIP	11
BP	GO:0030162	regulation of proteolysis	28/345	300/6032	0.00659582995444947	0.00659582995444947	0.0646898707071005	BID/NCSTN/KLF4/APLP2/PYCARD/F3/CLU/PPARG/S100A10/SPOCK1/TRIB1/NLRP3/AKIRIN2/CARD9/NLRP1/TANK/MICAL1/ANTXR1/PRDX3/CFLAR/BST2/MTCH1/BAX/PINK1/PSEN1/CASP1/CTSH/NLRP12	28
BP	GO:0010035	response to inorganic substance	25/345	259/6032	0.00661773520731109	0.00661773520731109	0.0646973473941596	PRKCD/FOS/MAPK7/NCSTN/JUN/P2RX7/NDRG1/RIPK3/TSPO/KLF2/ABCC8/ANXA1/CRK/SMPD1/MT1H/FOSL1/PRDX3/TNFAIP3/CFLAR/PLCG2/ADCY7/PINK1/IQGAP1/TXNIP/FOSB	25
BP	GO:1902914	regulation of protein polyubiquitination	4/345	14/6032	0.00665802682802544	0.00665802682802544	0.0648839557126046	NOD2/GPS2/PTPN22/SPSB4	4
BP	GO:0034612	response to tumor necrosis factor	16/345	142/6032	0.00681517278289183	0.00681517278289183	0.0659535639965581	TNFSF13B/FOS/PYCARD/CCL24/GPS2/KLF2/ZFAND6/NFKBIA/SMPD1/TANK/CCL26/TNFAIP3/PTPN2/ILK/CASP1/ZFP36	16
BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	16/345	142/6032	0.00681517278289183	0.00681517278289183	0.0659535639965581	NOD2/PYCARD/TLR4/CD4/CCL24/OR2AT4/JUN/CARD9/PTPN22/SSTR4/TEK/NPSR1/CCL26/C5AR1/CFLAR/GPBAR1	16
BP	GO:1904036	negative regulation of epithelial cell apoptotic process	7/345	40/6032	0.00683244437480683	0.00683244437480683	0.0659535639965581	TCF7L2/MAPK7/TNIP2/TEK/IGF1R/TNFAIP3/CFLAR	7
BP	GO:0071260	cellular response to mechanical stimulus	8/345	50/6032	0.00686227319272642	0.00686227319272642	0.0660331948734052	MAP3K1/TLR4/TNFRSF10B/LTBR/IGF1R/TLR8/CASP1/TNFRSF8	8
BP	GO:0032728	positive regulation of interferon-beta production	5/345	22/6032	0.00697903025894293	0.00697903025894293	0.0667369768511418	TLR2/TLR4/IRF5/TLR8/IRF3	5
BP	GO:1903307	positive regulation of regulated secretory pathway	5/345	22/6032	0.00697903025894293	0.00697903025894293	0.0667369768511418	PTAFR/ITGAM/IL4R/RAB27A/RAB3D	5
BP	GO:0002253	activation of immune response	19/345	181/6032	0.00720748960003018	0.00720748960003018	0.0686732977260188	SPG21/PRKCD/NOD2/PYCARD/TLR4/C3AR1/CLU/PTPN6/GPS2/SH2B2/TYROBP/PTPN22/PRAM1/IKBKG/C5AR1/PLCG2/PTPN2/BAX/PSEN1	19
BP	GO:0070555	response to interleukin-1	11/345	83/6032	0.00722640583914315	0.00722640583914315	0.0686732977260188	PYCARD/HDAC4/CCL24/TNIP2/CEBPB/IRAK1/KLF2/ANXA1/SMPD1/TANK/CCL26	11
BP	GO:1903532	positive regulation of secretion by cell	16/345	143/6032	0.00728543203874241	0.00728543203874241	0.0689381852979316	TCF7L2/TSG101/TLR2/PTAFR/TLR4/PPARG/P2RX7/S100A10/IRS2/ITGAM/CD33/IL4R/RAB27A/SCT/PINK1/RAB3D	16
BP	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	6/345	31/6032	0.00729933726683982	0.00729933726683982	0.0689381852979316	PYCARD/TANK/PER1/TNFAIP3/CARD19/NLRP12	6
BP	GO:0002685	regulation of leukocyte migration	15/345	131/6032	0.00749208240436065	0.00749208240436065	0.070540837407211	HOXA7/NOD2/PTAFR/PYCARD/C3AR1/CCL24/SPI1/RIPK3/ANXA1/CRK/GPSM3/RAC1/ELANE/C5AR1/DUSP1	15
BP	GO:0070372	regulation of ERK1 and ERK2 cascade	20/345	195/6032	0.00761877172920316	0.00761877172920316	0.0713376057641147	NOD2/PYCARD/TLR4/CD4/CCL24/RGS14/OR2AT4/JUN/PTPN6/CARD9/PTPN22/SSTR4/TEK/NPSR1/CCL26/C5AR1/CFLAR/GPBAR1/PTPN2/NLRP12	20
BP	GO:0006869	lipid transport	13/345	107/6032	0.00764664532373517	0.00764664532373517	0.0713376057641147	PRKCD/CLU/VAPA/PPARG/P2RX7/GPS2/TSPO/IRS2/ANXA1/NFKBIA/VLDLR/SSTR4/RXRA	13
BP	GO:0046328	regulation of JNK cascade	13/345	107/6032	0.00764664532373517	0.00764664532373517	0.0713376057641147	NOD2/PYCARD/TLR4/RASSF2/GPS2/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/PINK1/MINK1	13
BP	GO:0046635	positive regulation of alpha-beta T cell activation	8/345	51/6032	0.00774519067898457	0.00774519067898457	0.0720373357984583	ZBTB16/ANXA1/NLRP3/PTPN22/IL4R/TYK2/ZBTB7B/HLX	8
BP	GO:0032370	positive regulation of lipid transport	7/345	41/6032	0.00784551407108111	0.00784551407108111	0.0725295258534991	PRKCD/PPARG/P2RX7/GPS2/NFKBIA/SSTR4/RXRA	7
BP	GO:1903578	regulation of ATP metabolic process	7/345	41/6032	0.00784551407108111	0.00784551407108111	0.0725295258534991	PPARGC1A/HDAC4/P2RX7/TSPO/MLXIPL/PINK1/PSEN1	7
BP	GO:0032956	regulation of actin cytoskeleton organization	18/345	170/6032	0.00806438057972602	0.00806438057972602	0.0743283270300049	PRKCD/PYCARD/CCL24/PLEK/S100A10/CRK/ARHGDIA/PFN1/TEK/RAC1/CDC42EP3/CCL26/ARAP1/BST2/BAIAP2L1/FLII/IQGAP1/WASF2	18
BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	9/345	62/6032	0.00812013331904551	0.00812013331904551	0.074617441310148	TNFSF13B/TNFSF13/NOD2/CD4/FCGR1A/P2RX7/NLRP3/CARD9/TYK2	9
BP	GO:0009896	positive regulation of catabolic process	22/345	223/6032	0.0082504946758188	0.0082504946758188	0.0755883643952262	PRKCD/NOD2/RALB/CLU/P2RX7/ADRB2/IRS2/TRIB1/TFEB/NOCT/IKBKG/MLXIPL/ZC3H12D/TNFAIP3/SCT/BAX/PINK1/PSEN1/ZFP36/IDE/TOB1/NDFIP1	22
BP	GO:0045444	fat cell differentiation	16/345	145/6032	0.00830420428860254	0.00830420428860254	0.0758533287257426	JDP2/TCF7L2/ZBTB16/KLF4/PPARGC1A/JAG1/PPARG/GPS2/CEBPB/ADRB2/TAF8/ZNF385A/NOCT/ZBTB7B/ZFP36/SORT1	16
BP	GO:0034142	toll-like receptor 4 signaling pathway	5/345	23/6032	0.00850834258400619	0.00850834258400619	0.077256760555071	TLR4/IRAK1/NFKBIA/PTPN22/TNFAIP3	5
BP	GO:1903580	positive regulation of ATP metabolic process	5/345	23/6032	0.00850834258400619	0.00850834258400619	0.077256760555071	PPARGC1A/P2RX7/MLXIPL/PINK1/PSEN1	5
BP	GO:0030890	positive regulation of B cell proliferation	6/345	32/6032	0.0085619529913522	0.0085619529913522	0.0772619823768008	TNFSF13B/TLR4/IRS2/BCL6/IL21/CDKN1A	6
BP	GO:0046636	negative regulation of alpha-beta T cell activation	6/345	32/6032	0.0085619529913522	0.0085619529913522	0.0772619823768008	ANXA1/BCL6/IL4R/ZBTB7B/HLX/NDFIP1	6
BP	GO:0002702	positive regulation of production of molecular mediator of immune response	11/345	85/6032	0.00862816932644838	0.00862816932644838	0.0772619823768008	TNFSF13/NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/PTPN22/IL4R/IL21/PLCG2	11
BP	GO:0071900	regulation of protein serine/threonine kinase activity	24/345	251/6032	0.00865972614924805	0.00865972614924805	0.0772619823768008	PRKCD/TSG101/CCND3/PRKAR2B/NOD2/PYCARD/RALB/TLR4/RGS14/PPARG/PTPN6/P2RX7/ADRB2/IRAK1/TRIB1/PTPN22/SMPD1/ELANE/CDKN2B/TNFAIP3/DUSP1/IQGAP1/PSEN1/CDKN1A	24
BP	GO:0035855	megakaryocyte development	4/345	15/6032	0.00867619725049142	0.00867619725049142	0.0772619823768008	PTPN6/ZNF385A/WASF2/MEIS1	4
BP	GO:0090200	positive regulation of release of cytochrome c from mitochondria	4/345	15/6032	0.00867619725049142	0.00867619725049142	0.0772619823768008	BID/PYCARD/BAX/PINK1	4
BP	GO:0032722	positive regulation of chemokine production	8/345	52/6032	0.00871090977777656	0.00871090977777656	0.0772619823768008	AZU1/TLR2/NOD2/PYCARD/TLR4/IL17RA/CARD9/IL4R	8
BP	GO:0050764	regulation of phagocytosis	8/345	52/6032	0.00871090977777656	0.00871090977777656	0.0772619823768008	AZU1/TLR2/NOD2/PYCARD/FCGR1A/RAB27A/SIRPB1/PLCG2	8
BP	GO:0030183	B cell differentiation	12/345	97/6032	0.00886608565939282	0.00886608565939282	0.0781850781491125	TNFSF13B/HDAC4/LGALS1/SPI1/PTPN6/GPS2/BCL6/NKX2-3/IL21/PLCG2/PTPN2/BAX	12
BP	GO:0051495	positive regulation of cytoskeleton organization	12/345	97/6032	0.00886608565939282	0.00886608565939282	0.0781850781491125	PYCARD/CCL24/PLEK/P2RX7/S100A10/PFN1/TEK/RAC1/CDC42EP3/CCL26/BAIAP2L1/WASF2	12
BP	GO:0051092	positive regulation of NF-kappaB transcription factor activity	13/345	109/6032	0.00890694136928156	0.00890694136928156	0.0783196568678206	TLR2/NOD2/PYCARD/TLR4/CLU/RIPK3/IRAK1/NLRP3/CARD9/IKBKG/PRDX3/CFLAR/PLCG2	13
BP	GO:0034121	regulation of toll-like receptor signaling pathway	7/345	42/6032	0.00896529947640138	0.00896529947640138	0.0786069237758975	GFI1/TLR2/NOD2/GPS2/PTPN22/TNFAIP3/TYRO3	7
BP	GO:1901653	cellular response to peptide	23/345	239/6032	0.00935039436526588	0.00935039436526588	0.081749162164896	PRKCD/FOS/CCND3/USF1/NOD2/KLF11/TLR4/PPARG/ADRB2/SH2B2/IRS2/KLF2/PTPN22/CRK/TYK2/IGF1R/ZBTB7B/CFLAR/TSHR/BAIAP2L1/PTPN2/PSEN1/IDE	23
BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	18/345	173/6032	0.00960861273133394	0.00960861273133394	0.0837673930423985	SPG21/PRKCD/MAP3K1/C3AR1/FCGR1A/PTPN6/GPS2/SH2B2/TYROBP/LILRB2/PTPN22/PRAM1/IKBKG/C5AR1/PLCG2/PTPN2/BAX/PSEN1	18
