ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0034695	response to prostaglandin E	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	PPP1R9B/GNG2/CCR7/PRKAA1	4
BP	GO:0036037	CD8-positive, alpha-beta T cell activation	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	IRF1/CD274/EOMES/CLEC4A	4
BP	GO:0051767	nitric-oxide synthase biosynthetic process	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	JAK2/NOD2/CCL2/IFNG	4
BP	GO:0051769	regulation of nitric-oxide synthase biosynthetic process	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	JAK2/NOD2/CCL2/IFNG	4
BP	GO:0071353	cellular response to interleukin-4	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	LEF1/GATA3/PARP14/IL2RG	4
BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	TLR6/NOD2/GPSM3/IL6	4
BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	4/329	17/5740	0.0139123765510265	0.0139123765510265	0.156296937625504	SP1/IFNG/EPHA4/PICALM	4
BP	GO:0042330	taxis	30/329	347/5740	0.0145172506758907	0.0145172506758907	0.162467939423714	LEF1/CCR8/CHN1/IL16/L1CAM/GATA3/CCR3/GLI3/CX3CR1/MET/PDGFB/MAPK3/ETV1/MAP2K1/PIK3CG/NOD2/BCL11B/CCL2/PLXNC1/CXCR5/PLXNA4/GPSM3/CMKLR1/EPHA4/CCR7/IL6/NCAM1/PTAFR/PIP5K1A/ARHGEF5	30
BP	GO:0061756	leukocyte adhesion to vascular endothelial cell	5/329	26/5740	0.0145657134771513	0.0145657134771513	0.162467939423714	ETS1/CX3CR1/ITGB7/IL6/PTAFR	5
BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	7/329	46/5740	0.0147746796946768	0.0147746796946768	0.164212304379494	EDA/EDAR/NR3C2/NOD2/CD27/TLR3/CD86	7
BP	GO:0032760	positive regulation of tumor necrosis factor production	9/329	69/5740	0.0161681669745012	0.0161681669745012	0.177728479575651	LILRA2/JAK2/LY96/RASGRP1/NOD2/TLR3/IFNG/IL6/PTAFR	9
BP	GO:0007204	positive regulation of cytosolic calcium ion concentration	16/329	156/5740	0.0163458593097027	0.0163458593097027	0.177728479575651	CCR8/CD24/CCR3/GPR35/CX3CR1/JAK2/S1PR3/PTGIR/GPR174/PTGER1/LPAR6/PIK3CG/TRPC3/CXCR5/CMKLR1/CCR7	16
BP	GO:0046328	regulation of JNK cascade	12/329	105/5740	0.0163491023866228	0.0163491023866228	0.177728479575651	MAP3K5/MAP2K7/FLT4/EDAR/HIPK2/FCGR2B/RASGRP1/NOD2/CD27/TLR3/CCR7/SDCBP	12
BP	GO:0002832	negative regulation of response to biotic stimulus	7/329	47/5740	0.0165348516751114	0.0165348516751114	0.177728479575651	STAT2/FOXP3/LILRA2/KLRD1/PARP14/SIGIRR/KLRC1	7
BP	GO:0043550	regulation of lipid kinase activity	7/329	47/5740	0.0165348516751114	0.0165348516751114	0.177728479575651	PDGFB/NOD2/NRBF2/CCR7/FLT3/PIP4K2B/CISH	7
BP	GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	3/329	10/5740	0.0165598376065685	0.0165598376065685	0.177728479575651	GNG2/PTGER1/GNAL	3
BP	GO:0033151	V(D)J recombination	3/329	10/5740	0.0165598376065685	0.0165598376065685	0.177728479575651	LEF1/BCL11B/YY1	3
BP	GO:0071801	regulation of podosome assembly	3/329	10/5740	0.0165598376065685	0.0165598376065685	0.177728479575651	LCP1/IL5/ARHGEF5	3
BP	GO:0072182	regulation of nephron tubule epithelial cell differentiation	3/329	10/5740	0.0165598376065685	0.0165598376065685	0.177728479575651	CD24/GATA3/WWTR1	3
BP	GO:1903729	regulation of plasma membrane organization	3/329	10/5740	0.0165598376065685	0.0165598376065685	0.177728479575651	FASLG/RAB3A/MYH9	3
BP	GO:0002761	regulation of myeloid leukocyte differentiation	10/329	81/5740	0.0166201626416673	0.0166201626416673	0.177765041664841	LEF1/MAFB/HCLS1/PRKCA/GPR68/IL5/FBXW7/TLR3/IFNG/CAMK4	10
BP	GO:0002507	tolerance induction	4/329	18/5740	0.0170972594838905	0.0170972594838905	0.181623948760126	FOXP3/CD274/BLK/IL2RA	4
BP	GO:0002675	positive regulation of acute inflammatory response	4/329	18/5740	0.0170972594838905	0.0170972594838905	0.181623948760126	IL6ST/PIK3CG/CCR7/IL6	4
BP	GO:0043542	endothelial cell migration	15/329	144/5740	0.0173491894403419	0.0173491894403419	0.183675450738606	NOS3/SP1/ETS1/GATA3/FLT4/MET/PDGFB/STAT5A/ITGB1BP1/PRKCA/PIK3CG/PLCG1/FBXW7/CD40/MYH9	15
BP	GO:0001885	endothelial cell development	6/329	37/5740	0.0174359662843503	0.0174359662843503	0.183970526193696	S1PR2/FOXP3/RAP1B/MET/S1PR3/PDE2A	6
BP	GO:0050868	negative regulation of T cell activation	9/329	70/5740	0.0176515056890528	0.0176515056890528	0.185100449611149	FOXP3/IRF1/GLI3/CD274/PAG1/FCGR2B/IL2RA/PDCD1LG2/CD86	9
BP	GO:0050878	regulation of body fluid levels	18/329	184/5740	0.0176615899173968	0.0176615899173968	0.185100449611149	NOS3/MLLT6/MET/PDGFB/STAT5A/JAK2/BLK/PRKCA/IL6ST/ANXA5/PIK3CG/DGKH/CD40/MYH9/DGKK/LCK/IL6/DGKA	18
BP	GO:0071396	cellular response to lipid	31/329	368/5740	0.0183777141654056	0.0183777141654056	0.191954323011225	NOS3/PPP1R9B/BCL10/GNG2/KLF9/CLOCK/IRAK2/MAP2K7/CD274/CX3CR1/LILRA2/JAK2/MAPK3/NR3C2/PRKCA/CPS1/LY96/NOD2/SSTR5/SIGIRR/CCL2/PMEPA1/NR3C1/ID3/PDCD1LG2/PRKAA1/FLT3/IL6/PTAFR/IRF8/CD86	31
BP	GO:1900182	positive regulation of protein localization to nucleus	7/329	48/5740	0.0184384840101784	0.0184384840101784	0.191954323011225	GLI3/JAK2/ZIC1/HCLS1/WWTR1/IFNG/CD2AP	7
BP	GO:0051056	regulation of small GTPase mediated signal transduction	22/329	240/5740	0.0187175152879602	0.0187175152879602	0.194211812762293	CHN1/FBXO8/SPATA13/ARHGAP31/GPR35/SRGAP3/MET/PLEKHG6/CYTH3/GPR174/SYNGAP1/ARHGEF10/IQSEC1/RASGRP1/RASA2/LPAR6/PIK3CG/SIPA1/ARHGAP20/CD2AP/RASA3/ARHGEF5	22
BP	GO:0001938	positive regulation of endothelial cell proliferation	9/329	71/5740	0.0192317251480036	0.0192317251480036	0.198375532519537	ARNT/SP1/CCR3/IGF2/FLT4/PDGFB/STAT5A/PRKCA/PLCG1	9
BP	GO:0046486	glycerolipid metabolic process	13/329	120/5740	0.0192458365472696	0.0192458365472696	0.198375532519537	PDGFB/INPP4B/CPS1/PIK3CG/DGKH/PLCG1/FBXW7/DGKK/DGKA/PLCD1/PIP5K1A/PIP4K2B/CISH	13
BP	GO:0043068	positive regulation of programmed cell death	28/329	326/5740	0.0193983573097129	0.0193983573097129	0.199289910449856	BCL10/RBM10/MAP3K5/MAP2K7/CD274/FOXO1/PAK3/JAK2/LTA/BLK/RARB/STK17B/UBB/CCL2/PLCG1/NR3C1/FASLG/ID3/FBXW7/TLR3/IFNG/NCOA1/CD40/MAP3K9/LCK/IL6/TNFRSF10A/APBB1	28
CC	GO:0098552	side of membrane	46/332	298/5762	3.37156987559807e-10	3.37156987559807e-10	1.08954942295643e-07	CCR8/PPP1R9B/GNG2/CD24/CCR3/CHUK/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/SLA/CD48/ITGAL/BLK/IL2RB/CYTH3/IL6ST/ANXA5/FCGR2B/TNK1/GNAZ/IL2RA/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/MS4A2/CCR7/CD40/MYH9/IL2RG/GNG11/LCK/ITGA10/CD79B/NCAM1/RASA3/GNAL/IQGAP1/KLRC1/CD86	46
CC	GO:0009897	external side of plasma membrane	32/332	192/5762	3.22552532864547e-08	3.22552532864547e-08	5.21176987312716e-06	CCR8/CD24/CCR3/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/CD48/ITGAL/IL2RB/IL6ST/ANXA5/FCGR2B/IL2RA/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/MS4A2/CCR7/CD40/IL2RG/ITGA10/CD79B/NCAM1/KLRC1/CD86	32
CC	GO:0009986	cell surface	44/332	402/5762	1.95342852835409e-05	1.95342852835409e-05	0.00210421950247265	CCR8/L1CAM/CD24/CCR3/CD44/MAP3K5/CD3G/B2M/CD274/CLEC2D/CX3CR1/EBI3/MET/PDGFB/CD48/ITGAL/CD53/ITGB7/IL2RB/IL6ST/ANXA5/FCGR2B/IL15RA/IL2RA/NOD2/KLRD1/CLEC4A/CXCR5/CD27/FASLG/PDCD1LG2/EPHA4/MS4A2/CCR7/CD40/IL2RG/PICALM/ITGA10/CD79B/NCAM1/TNFRSF10A/KLRC1/ACVR2A/CD86	44
CC	GO:0001726	ruffle	14/332	92/5762	0.000704160750659997	0.000704160750659997	0.0432639843011668	PPP1R9B/SPATA13/MYO6/LCP1/ITGB1BP1/RASGRP2/CYTH3/PLCG1/MYH9/CD2AP/ARFIP2/SH2D3C/IQGAP1/PIP5K1A	14
CC	GO:0043235	receptor complex	33/332	323/5762	0.000807293385732402	0.000807293385732402	0.0432639843011668	ARNT/CD44/CHUK/VIPR1/GABBR1/CD3G/B2M/FLT4/EBI3/MET/ITGAL/JAK2/TLR6/NR3C2/ITGB7/IL2RB/IL10RB/IL6ST/LY96/IL2RA/KLRD1/PLXNC1/PLXNA4/EPHA4/CD40/FLT3/SDCBP/IL2RG/ITGA10/IL6/CD79B/KLRC1/ACVR2A	33
CC	GO:0045121	membrane raft	21/332	174/5762	0.000937151451474786	0.000937151451474786	0.0432639843011668	NOS3/LAT2/BCL10/CD24/CBLC/GABBR1/CARD11/CD48/JAK2/TLR6/MAPK3/RHOQ/ASAH2/PAG1/IL6ST/FASLG/BIRC3/SDCBP/LCP2/LCK/TNFRSF10A	21
CC	GO:0098857	membrane microdomain	21/332	174/5762	0.000937151451474786	0.000937151451474786	0.0432639843011668	NOS3/LAT2/BCL10/CD24/CBLC/GABBR1/CARD11/CD48/JAK2/TLR6/MAPK3/RHOQ/ASAH2/PAG1/IL6ST/FASLG/BIRC3/SDCBP/LCP2/LCK/TNFRSF10A	21
CC	GO:0098797	plasma membrane protein complex	28/332	266/5762	0.00127819601979214	0.00127819601979214	0.0475122260948704	GNG2/CHUK/GABBR1/CD3G/B2M/MPP7/ITGAL/JAK2/TLR6/ITGB7/IL2RB/IL10RB/PRKCA/IL6ST/GNAZ/CASP10/IL2RA/CALM1/MS4A2/CD40/SDCBP/PICALM/GNG11/ITGA10/IL6/CD79B/GNAL/ACVR2A	28
CC	GO:0098802	plasma membrane signaling receptor complex	18/332	143/5762	0.00132322323488971	0.00132322323488971	0.0475122260948704	CHUK/GABBR1/CD3G/B2M/ITGAL/JAK2/TLR6/ITGB7/IL2RB/IL10RB/IL6ST/IL2RA/CD40/SDCBP/ITGA10/IL6/CD79B/ACVR2A	18
CC	GO:0009898	cytoplasmic side of plasma membrane	14/332	101/5762	0.00179086214192955	0.00179086214192955	0.0578731239549864	PPP1R9B/GNG2/CHUK/SLA/BLK/CYTH3/TNK1/GNAZ/MYH9/GNG11/LCK/RASA3/GNAL/IQGAP1	14
CC	GO:0030864	cortical actin cytoskeleton	6/332	25/5762	0.00243262152668416	0.00243262152668416	0.0714655319322525	PPP1R9B/HCLS1/CAP1/PRKCB/MYH9/IQGAP1	6
CC	GO:0005884	actin filament	7/332	35/5762	0.00327844316388834	0.00327844316388834	0.0882878992380456	MYO6/LCP1/RHOQ/HCLS1/CD2AP/IQGAP1/GAS7	7
CC	GO:0098562	cytoplasmic side of membrane	14/332	109/5762	0.00368796147865148	0.00368796147865148	0.0916764513316603	PPP1R9B/GNG2/CHUK/SLA/BLK/CYTH3/TNK1/GNAZ/MYH9/GNG11/LCK/RASA3/GNAL/IQGAP1	14
CC	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	10/332	69/5762	0.00572032046598196	0.00572032046598196	0.132040479929057	GNG2/SLA/BLK/CYTH3/TNK1/GNAZ/GNG11/LCK/GNAL/IQGAP1	10
MF	GO:0140375	immune receptor activity	21/331	111/5775	9.06236045385322e-07	9.06236045385322e-07	0.000346277562605128	CCR8/IFNAR1/CCR3/CD44/GPR35/CX3CR1/EBI3/LILRA2/IL2RB/IL10RB/IL6ST/FCGR2B/IL15RA/IL2RA/KLRD1/CXCR5/CMKLR1/CCR7/FLT3/IL2RG/KLRC1	21
MF	GO:0004896	cytokine receptor activity	17/331	83/5775	3.26862797523023e-06	3.26862797523023e-06	0.000624479976320301	CCR8/IFNAR1/CCR3/CD44/GPR35/CX3CR1/EBI3/IL2RB/IL10RB/IL6ST/IL15RA/IL2RA/CXCR5/CMKLR1/CCR7/FLT3/IL2RG	17
MF	GO:0016301	kinase activity	42/331	405/5775	9.66773149403964e-05	9.66773149403964e-05	0.0123136369555663	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/CARD11/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	42
MF	GO:0016773	phosphotransferase activity, alcohol group as acceptor	41/331	400/5775	0.000152753015737233	0.000152753015737233	0.0133949414470243	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	41
MF	GO:0001637	G protein-coupled chemoattractant receptor activity	7/331	23/5775	0.00021033379131691	0.00021033379131691	0.0133949414470243	CCR8/CCR3/GPR35/CX3CR1/CXCR5/CMKLR1/CCR7	7
MF	GO:0004950	chemokine receptor activity	7/331	23/5775	0.00021033379131691	0.00021033379131691	0.0133949414470243	CCR8/CCR3/GPR35/CX3CR1/CXCR5/CMKLR1/CCR7	7
MF	GO:0016772	transferase activity, transferring phosphorus-containing groups	42/331	427/5775	0.000313447969688858	0.000313447969688858	0.0171100169920384	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/CARD11/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/DGKH/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/NT5C2/MAP3K9/DGKK/LCK/CAMK4/TLK2/DGKA/PIP5K1A/PIP4K2B/ACVR2A/KSR2	42
MF	GO:0005126	cytokine receptor binding	18/331	143/5775	0.00124643475260925	0.00124643475260925	0.0595336598943629	GATA3/CX3CR1/EDA/EBI3/JAK2/LTA/IL6ST/IRAK4/CCL2/PLCG1/IL5/FASLG/TLR5/IFNG/CD2AP/SDCBP/IL6/CD70	18
MF	GO:0004708	MAP kinase kinase activity	5/331	17/5775	0.00209424220301112	0.00209424220301112	0.077792062581291	MAP2K7/PAK3/MAPK3/MAP2K1/MAP3K9	5
MF	GO:0004672	protein kinase activity	35/331	371/5775	0.00210960794792626	0.00210960794792626	0.077792062581291	PPP1R9B/CHUK/GRK5/MAP3K5/IRAK2/MAP2K7/FLT4/ITK/MET/PAK3/JAK2/MAP4K5/MAPK3/BLK/STK17B/HIPK2/PRKCH/MAP2K1/PRKCA/TNK1/MATK/PIK3CG/IRAK4/PIM2/PRKCB/CCL2/EPHA4/PRKAA1/FLT3/MAP3K9/LCK/CAMK4/TLK2/ACVR2A/KSR2	35
MF	GO:0019904	protein domain specific binding	38/331	414/5775	0.00223946846824929	0.00223946846824929	0.077792062581291	LEF1/IKZF4/L1CAM/DTX1/LAT2/BCL10/SP1/GATA3/CBLC/RNF2/MAP3K5/ARHGAP31/CARD11/EBF1/TCEAL3/MPP7/EVL/PAK3/JAK2/RHOQ/HCLS1/PAG1/SYNGAP1/HOXC4/CASP10/NOD2/PDE2A/CALM1/PMEPA1/ID3/EPHA4/MYH9/CD2AP/LCK/ARFIP2/MEOX1/IQGAP1/ACVR2A	38
MF	GO:0008022	protein C-terminus binding	13/331	100/5775	0.00436503143317869	0.00436503143317869	0.117529805500245	PPP1R9B/BCL10/SP1/TAF13/MAP2K7/JAK2/MAP2K1/SIPA1/RAB3A/PRKAA1/CD2AP/SDCBP/LCK	13
MF	GO:0016493	C-C chemokine receptor activity	5/331	20/5775	0.00455219758405383	0.00455219758405383	0.117529805500245	CCR8/CCR3/CX3CR1/CXCR5/CCR7	5
MF	GO:0019957	C-C chemokine binding	5/331	20/5775	0.00455219758405383	0.00455219758405383	0.117529805500245	CCR8/CCR3/CX3CR1/CXCR5/CCR7	5
MF	GO:0004713	protein tyrosine kinase activity	13/331	101/5775	0.00475811395064744	0.00475811395064744	0.117529805500245	MAP2K7/FLT4/ITK/MET/JAK2/BLK/HIPK2/MAP2K1/TNK1/MATK/EPHA4/FLT3/LCK	13
MF	GO:0004715	non-membrane spanning protein tyrosine kinase activity	6/331	29/5775	0.00523389027653821	0.00523389027653821	0.117529805500245	ITK/JAK2/BLK/TNK1/MATK/LCK	6
MF	GO:0070851	growth factor receptor binding	12/331	91/5775	0.00540716079444753	0.00540716079444753	0.117529805500245	GATA3/CBLC/PDGFB/JAK2/KL/IL6ST/IRAK4/IL5/TLR5/CD2AP/SDCBP/IL6	12
MF	GO:0019838	growth factor binding	10/331	70/5775	0.00611564938373654	0.00611564938373654	0.117529805500245	FLT4/PDGFB/KL/IL2RB/IL6ST/IL2RA/FLT3/SDCBP/IL2RG/ACVR2A	10
MF	GO:0008289	lipid binding	27/331	285/5775	0.00635274498399718	0.00635274498399718	0.117529805500245	S1PR2/PITPNC1/APOL3/GRK5/SNX29/TLR6/KL/S1PR3/NR3C2/RASGRP2/CYTH3/ANXA5/CPS1/LY96/IQSEC1/RASGRP1/RASA2/NR3C1/ID3/SDCBP/PICALM/ARFIP2/PTAFR/DGKA/PLCD1/IQGAP1/ARHGEF5	27
MF	GO:0035173	histone kinase activity	4/331	14/5775	0.0067046711479354	0.0067046711479354	0.117529805500245	JAK2/PRKCA/PRKCB/PRKAA1	4
MF	GO:0071837	HMG box domain binding	4/331	14/5775	0.0067046711479354	0.0067046711479354	0.117529805500245	SP1/GATA3/HOXC4/MEOX1	4
MF	GO:0005178	integrin binding	10/331	71/5775	0.00676686758940803	0.00676686758940803	0.117529805500245	S1PR2/IGF2/LCP1/ITGAL/S1PR3/ITGB1BP1/ITGB7/PRKCA/MYH9/ITGA10	10
MF	GO:0030695	GTPase regulator activity	30/331	340/5775	0.0111101102221592	0.0111101102221592	0.170138793653797	CHN1/FBXO8/SPATA13/SMAP2/ARHGAP31/SRGAP3/USP6NL/PLEKHG6/ITGB1BP1/MCF2L2/EVI5/RASGRP2/TBC1D13/CYTH3/PTGIR/SYNGAP1/ARHGEF10/IQSEC1/TBC1D9/RASGRP1/RASA2/RGS9/SIPA1/GPSM3/ARHGAP20/RASA3/SMAP1/SH2D3C/IQGAP1/ARHGEF5	30
MF	GO:0060589	nucleoside-triphosphatase regulator activity	30/331	340/5775	0.0111101102221592	0.0111101102221592	0.170138793653797	CHN1/FBXO8/SPATA13/SMAP2/ARHGAP31/SRGAP3/USP6NL/PLEKHG6/ITGB1BP1/MCF2L2/EVI5/RASGRP2/TBC1D13/CYTH3/PTGIR/SYNGAP1/ARHGEF10/IQSEC1/TBC1D9/RASGRP1/RASA2/RGS9/SIPA1/GPSM3/ARHGAP20/RASA3/SMAP1/SH2D3C/IQGAP1/ARHGEF5	30
MF	GO:0045125	bioactive lipid receptor activity	4/331	16/5775	0.0111316703836851	0.0111316703836851	0.170138793653797	S1PR2/S1PR3/GPR174/LPAR6	4
