tf	target	mor	likelihood	weight_corr
PPIE	RPS14	0.028548980431231	0.544482495994038	0.827698121054232
ZHX2	EHF	-0.000647375720622686	0.0621085901267295	0.827697497433053
EHF	ZHX2	-0.000647375720622686	0.0621085901267295	0.827697497433053
ZBTB8A	MN1	0.997556795568287	0.992803961493038	0.827694741232946
DACH2	ZNF3	0.0275165739466374	0.813326155273965	0.827686639451021
CCR1	SIRPD	0.999999972919796	0.99996803710274	0.82767735617558
FST	SOX17	0.309853556243137	0.89695063135755	0.827675576842307
GPX1	UCA1	-0.960165065704464	0.939791915692901	0.827672705160152
ELF1	ACAP1	-0.872114959595373	0.84332773979033	0.827663902881227
XPO1	NUCKS1	0.999782852448727	0.996379114835757	0.827659765096133
MLXIP	TMEM9B	-0.998905290122098	0.992057682857574	0.827659651859984
TMEM9B	MLXIP	-0.999871970504591	0.993143660786569	0.827659651859984
CDK9	MBP	0.11186082421629	0.768064692320794	0.827651572007252
ZNF784	ZNF777	0.303179035366622	0.213818927951243	0.827637433724418
POLR3G	PRKCQ	0.807137542181502	0.928255678037799	0.827626311361248
DMBX1	ICA1L	-0.00631811388393651	0.814244510933632	0.827625500420736
SLC11A1	MSH3	-0.00133071474709808	0.0664162275656522	0.827623636935269
RSC1A1	RABGAP1L	0.951640608668127	0.981455301503594	0.82762230573466
OR7A5	CASP8	-0.000803497731812079	0.0323068151759407	0.827619331008938
CASP8	OR7A5	-0.000802477254675179	0.106134431428373	0.827619331008938
SAV1	TBC1D3H	-0.228105863947968	0.44855007475452	0.827611402189922
TBC1D3H	SAV1	-0.228105863947968	0.44855007475452	0.827611402189922
SMARCC1	NLRP1	-0.991169613511587	0.99599833996731	0.827602949468131
ZNF330	ANGPTL4	-0.566309286809966	0.547295382763196	0.827602792706045
ZCCHC12	BMI1	-0.000142530135880018	0.213818927951243	0.827600149049404
BMI1	ZCCHC12	-0.000304780188576882	0.153444762317712	0.827600149049404
RAPGEFL1	ZNF846	-0.00213389743226044	0.18862437609299	0.827593113831027
NEDD8	MRPL51	0.993274947157525	0.993150707487755	0.827589507445495
F2R	SOS1	0.999145211157364	0.977054729943149	0.827586972176202
SOS1	F2R	0.999145211157364	0.977054609188733	0.827586972176202
ZSWIM7	RGS1	-0.242935793719365	0.547295382763196	0.827585539166658
IL10	METRNL	0.928436271433977	0.987660948584671	0.827583004149483
NAB1	TRAF5	0.990243550560016	0.965084915273069	0.827579568165444
TRAF5	NAB1	0.999872457807894	0.975596553660148	0.827579568165444
IRX5	CTNNBIP1	0.369016552230267	0.814474147612909	0.82757263909408
ZNF513	TBC1D9B	0.999598418398982	0.989872377546604	0.827570070564654
RBM38	CA2	0.994544124270429	0.882521845409751	0.827560433458045
OSTF1	VAPA	0.998968670649985	0.993350294194831	0.827559810153408
ROCK1	VAMP7	0.999976761704087	0.998122860210034	0.827554928888207
HSFX1	OR9Q2	-0.00302391078403467	0.415022956613895	0.827542376286366
ACTL6A	DRG1	0.999009675957463	0.980557567968316	0.827542198278006
ZKSCAN2	CPSF3	0.485399334445172	0.379722971201325	0.82753244305699
ETV3	LPIN2	0.814543431483091	0.859378198680124	0.827531518429522
KLF6	WNK3	-0.756675118144589	0.64535908334192	0.827530527417499
BAX	MDH2	0.999732940834685	0.997943693569874	0.827527085451153
SLC11A1	SDCBP	0.994691639052798	0.989514450079239	0.827525087210615
ZFYVE1	GDI2	-0.103919949323411	0.915757014168146	0.827524030914921
LCP1	NCF2	0.999999873847247	0.999938683133902	0.827517294581602
CD8A	CD8B	0.999999995650723	0.999998838002197	0.827515095217038
CD8B	CD8A	0.999999995650723	0.999998838002197	0.827515095217038
ZNF230	ADNP2	-0.0104410208590226	0.624328666940355	0.827507172071586
KAT2B	ACSM2A	0.00232422945214417	0.0664162275656522	0.827500787815898
KAT2B	BMP1	-0.997336550107119	0.997667455259061	0.827500530475392
KAT2B	SLC19A1	-0.98701198816074	0.981016044763755	0.827500530475392
KAT2B	TNPO2	-0.954905445720933	0.929087989626836	0.827500530475392
KAT2B	LOC400940	-0.000188701134657126	0.0431744244362291	0.827500530475392
ZNF513	SMARCE1	-0.994499116706044	0.990126568746645	0.827499932078586
LBH	VANGL2	0.310313746109102	0.755660269176024	0.827497210604139
EPC2	SLK	0.998718967955488	0.999357305163779	0.827492495747408
WDTC1	HIC2	0.608021953510004	0.754335750654957	0.827488712650857
KLF13	ZNF239	-0.77707843565293	0.90362497235121	0.827479930790292
ZNF239	KLF13	-0.77707843565293	0.90362497235121	0.827479930790292
TULP4	NRF1	0.0280280941311809	0.905099875751715	0.827472917752717
GCLC	DNAJC6	0.881452937170532	0.96328427290419	0.827466906361058
CAP1	PPM1M	0.999998327851557	0.998247519846005	0.827456255595554
IRF2BP2	SEMA4C	0.0116623143476476	0.877984519378027	0.827446199218534
SEMA4C	IRF2BP2	0.0894688169529516	0.91781225882608	0.827446199218534
GATAD2A	ASRGL1	-0.901434589521119	0.91486988992349	0.827446141812093
ZNF428	PRDM16	-0.00133712564505342	0.415022956613895	0.827444650429704
FOXI2	GNE	-0.000902704458965127	0.133344602427541	0.827441953829634
CRTC2	PPIL1	-0.998328142440377	0.995276407555002	0.827436988837268
POU6F2	ANGPTL4	0.0782125714392661	0.716334956819899	0.827421568761397
MAP2K2	ZMYM6	-0.999059827506854	0.937887721250518	0.827421257968893
GPSM3	ABTB1	0.999857460115287	0.999327585645599	0.827417519970057
HOXD12	BARX1	0.00566688725957737	0.0621085901267295	0.827410645977719
BARX1	HOXD12	0.00566875504544846	0.0621085901267295	0.827410645977719
IGF2R	IRAK1	0.992502837818569	0.943267285420524	0.827410569697053
IRAK1	IGF2R	0.992502837818569	0.94326387730936	0.827410569697053
INSIG2	OLFM4	0.82108409514869	0.90609302945011	0.827408833934981
PDX1	IL1R2	-0.000258259912675486	0.133344602427541	0.827386966510488
NUFIP1	HSPE1	0.956370354533895	0.944641054072482	0.827384725367235
LRPPRC	GLMN	0.978317830646901	0.971810896038357	0.827378259991517
HDAC8	RAB9B	0.884925027087689	0.941996049089989	0.827371080343652
KLF6	TIPARP	0.999336420510157	0.996515362691291	0.827360164677496
TIPARP	KLF6	0.999933989110327	0.996726247722711	0.827360164677496
TRIP4	NOLC1	-0.746042703211874	0.967120101368493	0.827356659181715
BPTF	AKAP9	0.999975077419065	0.999903651605744	0.827335063930441
BRPF1	CUL7	0.977406932798247	0.975872809819817	0.82732803482524
GABBR2	STAT3	-0.00516232140476938	0.721065486419357	0.827325017209096
XPO1	ZNF326	0.999622639583343	0.994292155648683	0.827319674774818
NEDD9	IQSEC1	0.99999668986511	0.999552961677953	0.827315751803268
IQSEC1	NEDD9	0.99999668986511	0.999552963549575	0.827315751803268
ZNF628	PCIF1	0.99968233452485	0.996605680505844	0.827313959164036
MED1	CTDSPL	0.287433765492205	0.849293834481606	0.827304646780376
MED7	KBTBD3	0.928212773454962	0.970762358925931	0.827301987509511
EGR2	PHF11	0.618355467926409	0.454027862291126	0.827285530284837
RNF20	SKIL	0.0110693126542117	0.220681067279617	0.827280947629404
BAZ1B	SUZ12	0.998198593253841	0.993085533474332	0.827265682885383
SUZ12	BAZ1B	0.988202928042024	0.998028575544628	0.827265682885383
ATAD2	KIF14	0.999996836177592	0.99974514100166	0.827265014781056
TCEAL6	CDA	-0.0465141654488628	0.568365823889782	0.827263612462952
S1PR5	PDZD4	0.999999995855127	0.999996366652544	0.827257574491342
ATF3	TFIP11	-0.0271120406755268	0.913852444616166	0.827250657601302
ZNF639	PTAFR	-0.999070827088431	0.997339900570969	0.827249533338456
CRTC2	RNF6	-0.89105220311832	0.945844511953356	0.827246445029673
RNF6	CRTC2	-0.89105220311832	0.945844054783819	0.827246445029673
ARHGAP23	DVL2	0.99968529195651	0.93546733857797	0.827237582153187
PAK3	EHD1	0.26663706801738	0.722033242349499	0.827214914189175
IL6R	SEMA4C	-0.00504797348134784	0.719400989967567	0.827213464131043
SEMA4C	IL6R	-0.00504797348134784	0.719400989967567	0.827213464131043
DNAJC27	FARSB	0.998876573530249	0.973142422917897	0.827207009210721
HSF1	COPE	0.999780462059775	0.998541355981401	0.827206902443388
CDC42BPG	SCRG1	-0.00193260960721386	0.18862437609299	0.827197500801394
CXCR3	SH3BGRL	-0.849713430393491	0.996275553126775	0.827193159129812
TESC	RBM15B	-0.401562530055922	0.917510656222546	0.827183995016377
AZU1	CTSG	0.999999634418679	0.99979113648494	0.82716903806992
ZNF765	ZNF197	0.999957937874613	0.999453413371891	0.827162186002442
CCNK	PRKCQ	-0.343480538038485	0.732317996274139	0.827153195272539
NOLC1	ALDH18A1	0.999890007030359	0.998789266694796	0.827150186383123
BCL9	RAPGEF2	0.965746829698747	0.947114135135512	0.82714950566784
RAPGEF2	BCL9	0.965746829698747	0.947114135135512	0.82714950566784
NUFIP1	EIF3M	0.836248310072485	0.968695868040868	0.827142374071386
ARNT	MAPK14	0.977502161679601	0.974367278772944	0.827137018628919
CBX8	CD2AP	-0.0166372393529246	0.584725886808723	0.827133386858379
EID2B	CPT1A	0.102124268141651	0.485961315254846	0.827113517489105
PHB2	CHCHD2	0.944786750978009	0.958856727000542	0.827107657976864
TFB1M	ULK1	-0.879248792471983	0.868951110969092	0.827106199008908
ULK1	TFB1M	-0.98802388971874	0.91169247977808	0.827106199008908
ZSCAN22	CBFA2T2	0.98542914972658	0.840999651077164	0.827095773018893
CBFA2T2	ZSCAN22	0.98542914972658	0.840999651077164	0.827095773018893
HCLS1	NCF1B	0.999991599960706	0.999864967586546	0.82708698898304
TCF20	PLCB1	0.997471523616069	0.978289896313447	0.827082338107773
DOCK7	ZNF776	0.999035419619977	0.996180187300043	0.827081794716902
NPAS1	ZNF692	0.946408195434575	0.942571413535434	0.827077110806425
ZNF692	NPAS1	0.946408195434575	0.942571413535434	0.827077110806425
TADA2B	PLD2	0.99407173503039	0.993196595952066	0.827074455898089
OR10K1	INSIG2	0.578782931076322	0.785880481351724	0.827071389567792
INSIG2	OR10K1	0.578782931076322	0.785860252811091	0.827071389567792
TSC22D3	KLF13	0.988948829939122	0.943036457220115	0.827065392511661
KLF13	TSC22D3	0.988948829939122	0.943036457220115	0.827065392511661
MS4A10	SERPINA11	-0.00105964730531988	0.147717763198905	0.827059874277812
SNF8	ZNF503	0.983031314751126	0.993271887083056	0.827055525908996
GPBP1	FBXW11	0.985742921144271	0.971816807618754	0.827046640016863
HOXA10	IRX1	-0.994539396365996	0.998353353715737	0.827045181924479
IRX1	HOXA10	-0.994539396365996	0.998353353715737	0.827045181924479
FGD3	MRPL1	-0.999994695185376	0.999385460484509	0.82703899102508
RPS6KC1	MAML3	0.982355957303065	0.968262169622179	0.827032325726363
CBX8	ATF3	-0.313827194209926	0.0664162275656522	0.827011556332054
NR3C2	CHST1	0.00631441847896195	0.905364505656515	0.827010755140892
TIMM50	MRPL38	0.999981759256302	0.999089506208012	0.827008409621771
YWHAQ	GART	0.983792901861108	0.950954235097184	0.827003324267791
PCM1	ARMC7	-0.999878804971176	0.991178135743521	0.826999581312385
CCL4L2	LRP11	-0.115219500660065	0.521986756173518	0.82698960679217
WDR12	PAAF1	0.998408026663271	0.985460663921409	0.82698668734527
RUNX3	IFITM1	0.999567509443366	0.995943486581797	0.826981142108958
ARHGEF33	ARL11	0.0366585559120875	0.410535615338013	0.82697520112401
ARL11	ARHGEF33	0.0366585559120875	0.410535615338013	0.82697520112401
ZBTB5	KCNQ5	0.996860399326243	0.992171574155332	0.826971652145177
TAF4B	SNURF	0.829197806454521	0.986659782353613	0.826962222071034
HOXA13	OR52E6	-0.00243720084015404	0.916708846525781	0.826952199161895
OR52E6	HOXA13	-0.0143080754131489	0.93194729834498	0.826952199161895
MKNK2	STK11	0.999997098955701	0.998766621762392	0.826949924001615
STK11	MKNK2	0.999997104878578	0.998766621762392	0.826949924001615
MYO9B	BCCIP	-0.99895909509428	0.981167172044523	0.826940712342551
DNMT3A	CDK6	0.999550017227385	0.993769587963082	0.826934665567768
BAX	PHPT1	0.999998589126826	0.999825885042038	0.826926589722535
LBH	DTHD1	0.989601019656471	0.968219099829894	0.826908880404323
ZNF219	CASP10	-0.738683423055433	0.59848701240944	0.826901926862978
CASP10	ZNF219	-0.915135511842268	0.635347875791706	0.826901926862978
ITGB2	NCF1	0.999999971147941	0.999955140054336	0.826901198548307
ASIP	ZNF317	-0.000859818906664793	0.324725133751023	0.826895904080793
PHF5A	ZNF75D	-0.896348081439329	0.949753021274066	0.826886614749716
SETD7	MPEG1	0.97427363183962	0.976981882723372	0.826876924711532
TSC1	RCOR3	0.999629819740113	0.994228392104498	0.826872815807464
GGCT	EMG1	0.999652863848314	0.989907474249679	0.826865622953055
FOXA2	G0S2	-0.00160397418978875	0.213818927951243	0.826857362217124
FGD5	CCDC91	-0.697624023709794	0.277351424152632	0.826840068802355
PSIP1	ZNF595	0.38123197751116	0.893663206482717	0.826836186524177
ZMYND11	LANCL1	0.986180235386194	0.99710393495522	0.826835631429911
ZNF341	OGFOD1	-0.967551917241183	0.964285267454552	0.826834385462918
OR5AK2	MOAP1	-0.000700480666498691	0.791438393589913	0.826833350861146
MOAP1	OR5AK2	-0.000700480666498691	0.791438393589913	0.826833350861146
SNAPC2	SERTAD1	0.999391090931957	0.996774909928469	0.826827850588929
ZNF16	IL4	0.111650219152904	0.575957342202025	0.82682386104312
IL4	ZNF16	0.0500983586085012	0.485961315254846	0.82682386104312
CSDE1	SUCLA2	0.944882732042639	0.996767229466055	0.826819351420372
IFI16	GBP4	0.999744756586386	0.999102824770675	0.826819119814171
RBBP7	ACTL6A	0.996830832684264	0.999484230800118	0.826815184685595
ACTL6A	RBBP7	0.999985881271704	0.999381143372871	0.826815184685595
MED4	HNRNPH3	0.99984472103457	0.985807839510409	0.826814617486549
PITPNM1	EHD1	0.999997181220367	0.999360039613531	0.826811353247218
KAT2B	EHMT2	-0.998888713156547	0.999802630270122	0.826808358434564
CHD6	FAM120B	0.872034343190478	0.540277543326796	0.826801292622715
FAM120B	CHD6	0.871989240360436	0.540277543326796	0.826801292622715
MACC1	TAGAP	-0.0105623940456227	0.571320366246981	0.826796935536356
PLAA	GTPBP4	0.979405366039038	0.970672559958065	0.826795585269951
GATA2	IRF8	-0.999771602222643	0.999529445307141	0.826785278784363
CHAF1A	RFC5	0.997598506302525	0.999759404967091	0.826780103240726
PAF1	IREB2	-0.985089795921868	0.991334207495456	0.826779112900248
ATAD2	CCNE2	0.999971736527176	0.999942134917847	0.826778615982548
ILF2	CCT7	0.999945809773646	0.99971048655603	0.826777828883504
KLHL31	DFFB	0.50525990830391	0.485961315254846	0.826774877376005
HPGDS	SEMA4C	-0.719738917780807	0.906377473461813	0.826764452908259
SEMA4C	HPGDS	-0.719738917780807	0.906377473461813	0.826764452908259
ZFYVE26	RREB1	0.256017628930689	0.723844067470265	0.82676244644596
RREB1	ZFYVE26	0.256017628930689	0.723844067470265	0.82676244644596
KLF4	MYOF	0.999984754427748	0.999813561751161	0.826761687094583
BARHL1	SNAPC1	0.0217104552102319	0.873055766544496	0.826751037713214
TNFRSF8	PCM1	-0.981726287972051	0.985960272232014	0.826746608059689
KLF1	HBBP1	0.985898730926319	0.840999651077164	0.826746532054097
ZNF556	TBC1D9B	0.012304200531146	0.213818927951243	0.826741463109611
SMARCB1	DVL2	0.993066175262056	0.99826367994354	0.826737980549345
JMJD1C	MTHFD2	-0.131724960520491	0.45652418331164	0.826736974745375
ZNF554	MARCO	-0.999596190084439	0.997411240314362	0.826735138098049
RAN	GGCT	0.999438650925595	0.98689290120789	0.82673299628751
ZNF575	CHD8	-0.214514128620791	0.415022956613895	0.826731480590641
SLTM	ATG5	0.976091414357395	0.95953527051433	0.826716199105401
ATG5	SLTM	0.999354689001324	0.971999535168939	0.826716199105401
ZC3H15	ARF3	-0.116003420490808	0.17090588716552	0.826714217618342
FOSL2	EMID1	-0.949508141490605	0.986822399199004	0.82671079543061
FLT4	S1PR2	0.796622273705231	0.658487850508436	0.826701459200125
S1PR2	FLT4	0.796622273705231	0.658487850508436	0.826701459200125
SMARCAL1	OR51L1	0.00538371783300607	0.426538769038506	0.826699594210058
YEATS4	HNRNPAB	0.998384333453367	0.996850979987084	0.82669105027855
MYCBP	PLXND1	-0.990876407816581	0.985415579121689	0.826687041112761
FPR2	FCN1	0.999998765870618	0.999187763783103	0.826668479639793
ENO1	PSMA3	0.59241042936517	0.921010458682908	0.826664713165445
TAF4B	ASF1A	0.995363017907805	0.95915545765608	0.826661159152127
POGZ	OVCA2	-0.989550439326097	0.981671818156447	0.826660083263971
POGZ	KRTAP1-3	0.122348996239926	0.359256802036917	0.826660083263971
POGZ	CYP4F12	0.0138528555767947	0.830869335431392	0.826660083263971
POGZ	KIAA0408	-0.00153278208991697	0.324251571999803	0.826660083263971
POGZ	CDY1	0.0117743846711125	0.359256802036917	0.826659682787724
PDK1	MYSM1	0.998962783718618	0.944469275195055	0.826657971544137
MAPK8IP3	GPR160	-0.993087448719221	0.965486384401016	0.826653490314736
DNMT3A	ZNF8	0.998397685978536	0.995527216913984	0.826652648791014
ZNF8	DNMT3A	0.998397685978536	0.995527187549658	0.826652648791014
RPS6	LCMT1	0.995734499351519	0.967757739201386	0.826649935350263
CREB5	MPP7	0.971200030117735	0.933660298211618	0.826648032433227
IL16	PHKA1	-0.000390504244591017	0.655402316100199	0.826644864824611
RPL6	RPS13	0.996103022107036	0.999233956644933	0.826644690045677
SAFB	BST2	0.0167818905371978	0.0664162275656522	0.826644196087984
NLK	PDZD2	0.995361916559729	0.949590695004924	0.826636122119102
KRT17	OR5AC2	0.0138023351295231	0.584554671018314	0.826632967458299
OR5AC2	KRT17	0.013853647400782	0.584554671018314	0.826632967458299
MED18	OR5T2	-0.000810605920560578	0.0203200969911422	0.826632256633837
OR5T2	MED18	-0.00310468002285472	0.0323068151759407	0.826632256633837
MAFB	ID2	0.996850490585449	0.978509860204399	0.826630331998701
ID2	MAFB	0.97964567778592	0.975539810238929	0.826630331998701
IFT172	LILRA6	-0.999906984560718	0.994780720987829	0.826610985011648
ZBTB7A	MKNK2	0.977970188652079	0.957681542092406	0.826589047799658
KLHL31	SV2B	0.134545448927374	0.359256802036917	0.826586820127223
ZBTB7B	ZNF804A	-0.0109589960114256	0.861677943162342	0.82657617560246
ZNF804A	ZBTB7B	-0.0109589960114256	0.861677943162342	0.82657617560246
GIT2	FERMT1	-0.989303287502765	0.993605948206375	0.826562950414495
GIT2	NRN1	-0.205821936316039	0.277351424152632	0.826562950414495
ZRSR2	OR5AP2	-0.000464716258223925	0.0958659379935501	0.826562845298789
OR5AP2	ZRSR2	-0.00341188215057107	0.106134431428373	0.826562845298789
HMGB1	C8orf34	0.0029686903281718	0.0958659379935501	0.826556200987886
ZNF687	USF2	0.999593338452912	0.9960052186191	0.826554077561825
USF2	ZNF687	0.999593614756066	0.9960052186191	0.826554077561825
MORF4L2	MRPL9	0.961691404935749	0.904390433434785	0.826553923506338
ZNF827	TLR4	-0.986495758914909	0.995959101199539	0.826552564164079
NFAM1	MEFV	0.999999844667342	0.999988938679707	0.826545276359504
NEDD9	PPP2R5C	0.973841789702949	0.966365462949262	0.826544105082601
PPP2R5C	NEDD9	0.973841789702949	0.966365277238697	0.826544105082601
CSRNP1	NCOA5	-0.913124330898671	0.890194066424592	0.826535720628966
NCOA5	CSRNP1	-0.820140103601572	0.865766363046813	0.826535720628966
RCOR1	TMX1	0.984877891144211	0.96370165152337	0.826522082776064
ZNF185	IRF2BP2	-0.0187812103999535	0.877391494429215	0.826513670790356
IRF2BP2	ZNF185	-0.0240368486748295	0.849709169251494	0.826513670790356
ESF1	MAP7D1	-0.998824688105252	0.999676914612199	0.826512287314429
ATXN3L	IGF2	-0.0015721358289831	0.0431744244362291	0.826505152250688
DNMT1	IL2RG	-0.194832348062188	0.703839399149402	0.826492019372512
LHX6	CHRNA5	0.00850197600772064	0.943097437960382	0.826489137410157
CHRNA5	LHX6	0.0316041013088746	0.95398511849159	0.826489137410157
SMARCAL1	NHSL1	-0.0880091811537269	0.622301416234753	0.826486777163056
HTATIP2	LILRA5	0.982164363265693	0.960514769684652	0.826486061359596
ATP6AP2	SNX27	0.999987143839181	0.998406839092609	0.82648576838599
SNX27	ATP6AP2	0.999987143839181	0.998406839092609	0.82648576838599
HCLS1	PIK3CD	0.999201566265626	0.995143177082228	0.826485094974903
PIK3CD	HCLS1	0.999916002706849	0.995601490430554	0.826485094974903
ZNF462	ARHGEF17	0.948743977040143	0.885846399288484	0.82647840479556
ARHGEF17	ZNF462	0.985486962288392	0.905733718816741	0.82647840479556
IFNK	KIAA0513	0.975731522497489	0.964260660598281	0.826465728282207
MCM3	PDCD11	0.93140723984866	0.992255900855297	0.826459912544974
OR2L2	OR2AK2	0.99999998895058	0.99998966710655	0.826458373588927
OR2AK2	OR2L2	0.99999998895058	0.99998966706444	0.826458373588927
ZNF574	MEN1	0.999955139010493	0.999776052982335	0.826456944873643
MEN1	ZNF574	0.999996497094204	0.998832072114727	0.826456944873643
NIF3L1	GEN1	0.373625217151882	0.92783419813379	0.826449990495529
ABLIM3	PF4	0.991669840807216	0.98754401614933	0.826447989020613
POU1F1	HMBS	-0.00853705295287608	0.0300261181608274	0.826447623575121
NRBF2	MPP7	0.479625002956418	0.96769144784131	0.826447529559901
ZNF677	PRKD3	0.998639373750135	0.98998394173841	0.826446711279747
PRKD3	ZNF677	0.999832703944153	0.991550550810861	0.826446711279747
CXXC5	PLCXD1	0.999853831587348	0.996867148697496	0.826438394513516
PLCXD1	CXXC5	0.999853831587348	0.996867148697496	0.826438394513516
MLLT3	CDK18	0.021098328836645	0.0431744244362291	0.826434348462149
CDK18	MLLT3	0.142376326851867	0.0683489932699232	0.826434348462149
MAK	DCAF17	0.831942458401244	0.981625645821894	0.826433407368378
SMARCD1	STX12	-0.960581159055069	0.983691736572917	0.826433154437813
PEX14	FRS3	0.998172574381609	0.998644995973011	0.826429096547301
FRS3	PEX14	0.999997608848656	0.999151258080013	0.826429096547301
SCML2	FUBP1	0.999275756370311	0.994912693317939	0.826428863511474
FUBP1	SCML2	0.999275756370311	0.994912693317939	0.826428863511474
GPR45	OR4D2	0.0147725673832093	0.147717763198905	0.826427754562067
OR4D2	GPR45	0.0147574673776389	0.147717763198905	0.826427754562067
RARG	MAP3K14	0.999309325357018	0.993798167005104	0.826416391525312
CNOT2	MBIP	0.983254868335656	0.982276900847749	0.826406687404145
MBIP	CNOT2	0.99965626954007	0.987071419858536	0.826406687404145
EVI5	HIPK2	0.99588219434538	0.996425473752784	0.826384109781471
PLXNC1	SLA	0.97745823767761	0.880050593372867	0.82638235421217
SLA	PLXNC1	0.977390873086405	0.880050593372867	0.82638235421217
DLL1	RUNX1	-0.00379815959207849	0.822262647592833	0.82637548189831
ESRRA	CFL1	0.999965466028942	0.999850665042273	0.826370070208668
CFL1	ESRRA	0.999998726969696	0.999746211615395	0.826370070208668
NUP62	CCNT1	-0.99855604942671	0.926953453873398	0.826360094677085
ARFGAP2	GSDMD	0.998123636644547	0.988987255123053	0.826360006056648
ITGB6	LYN	-0.951060159371669	0.96980416598305	0.826357670009623
LYN	ITGB6	-0.951060159371669	0.969804001562034	0.826357670009623
BAZ1B	KIF14	0.992438166397992	0.982154744908451	0.826354556965797
MAPK8	ZNF260	0.999760709722723	0.986433309042347	0.826352381816471
TET1	NRIP1	0.999996551149847	0.997374419490427	0.826343728962419
NRIP1	TET1	0.999996551149847	0.997374419490427	0.826343728962419
DLL1	LRRC28	0.947167380768637	0.978285671258884	0.82634120372512
ARHGEF37	ZNF287	0.991565869262418	0.949590695004924	0.826338528790621
ZCRB1	C11orf58	0.999946412281282	0.999140027450813	0.826333425912623
MPP1	GMPR	0.993075089462494	0.987510302121175	0.826327222902895
GPBP1L1	ESCO1	0.999070170746574	0.993518359947617	0.826326362189894
SOX6	ARHGEF37	0.999998606222592	0.999998229525024	0.826323655701527
SMARCD1	HUWE1	0.670574487686981	0.965432851898393	0.826323581053592
TAS2R3	CALM1	-0.999693512078325	0.994379510227413	0.8263206763183
CALM1	TAS2R3	-0.999693512078325	0.994379510227413	0.8263206763183
KLHL31	LRP5	0.78013057582228	0.833457038834867	0.826318682018496
CCDC47	NPFF	-0.999802510200111	0.997856836469215	0.826315177496882
CCDC47	UBE2V2	0.997731707182543	0.984823458732318	0.826315177496882
CCDC47	TMEM192	0.997037541040436	0.981646378942984	0.826315177496882
CCDC47	TSPAN32	-0.931484286457116	0.924308135652704	0.826315177496882
CHD4	GATAD2B	0.726413887612484	0.98153603236583	0.82630920055376
ZBED4	LTA4H	-0.998783141994999	0.992003020370501	0.826305748235305
THRAP3	RALBP1	0.99993606173095	0.996532973954397	0.826302638799763
OR52H1	NRIP1	0.998700629029748	0.991284045786237	0.826290133426318
NRIP1	OR52H1	0.998700629029748	0.991284045786237	0.826290133426318
RGS9BP	SSTR2	0.999305101680581	0.995582829962853	0.826289576207992
SSTR2	RGS9BP	0.999305101680581	0.995582809835532	0.826289576207992
PHF6	HEATR1	0.998719947054063	0.9984764634596	0.826288854145165
OR8H1	EVX2	-0.0314178685192525	0.18862437609299	0.826281047150468
SLC11A1	PTPRJ	0.998234374415512	0.992788465576421	0.826280743387503
ALMS1	APC	0.999311418754136	0.99265818341913	0.826272080451874
SLC26A3	SORL1	0.0123023982195278	0.0300261181608274	0.826268777724884
SORL1	SLC26A3	0.0432997400444243	0.0323068151759407	0.826268777724884
CHD9	ANKRD36B	0.997436060420203	0.998517998043466	0.826268119972529
SEBOX	TAS2R30	0.316719192243973	0.622378904060269	0.826257628734882
TAS2R30	SEBOX	0.570253701217793	0.658487850508436	0.826257628734882
NRBF2	COPS7B	-0.991342894137234	0.94921328622345	0.826253066727864
AKNA	RSL24D1	-0.9555003388367	0.98608080305895	0.82624845908758
SUDS3	THOP1	-0.768412499710037	0.939753936051107	0.826234734340492
SMARCC1	TCF12	0.986504208013392	0.981931268274581	0.82623237613391
HTT	DYNC1H1	0.99995178989747	0.998346872983119	0.826231565610647
HCLS1	NCF1	0.999995861083135	0.999958632867065	0.826217687669922
ARHGDIA	C12orf29	-0.999921842022298	0.994916522352402	0.826210885473038
TCEAL3	SCD5	0.000972200250232192	0.734673681791854	0.826207368034956
PLAGL2	RNASE3	0.809669112431784	0.971554089776506	0.826204753692816
AFF1	INO80D	0.967469950243291	0.974068083552311	0.826203381639381
ZHX2	ARID5B	0.800484027333077	0.802216673060899	0.826202920594108
GPR135	IKBKB	0.383675170113691	0.895669456730945	0.826197931825634
JMJD1C	ZNF267	0.997885576770384	0.998373095910374	0.826195240744887
CBX7	ACACA	-0.978956794756446	0.961091565873359	0.826195235402537
ZNF556	HGF	0.214168255797246	0.965294299709663	0.826194975976746
HGF	ZNF556	0.439754896828894	0.972048970707447	0.826194975976746
PBXIP1	ZNF251	0.952258676536212	0.984090671638705	0.826188787103116
TCF20	MED1	0.997226445738687	0.998397994193833	0.826187826385977
SDCBP2	TFRC	0.0641338182921825	0.868475520648462	0.826187244589926
TFRC	SDCBP2	0.0641338182921825	0.868475520648462	0.826187244589926
IL2RG	TNFSF8	-0.00435223225903562	0.44855007475452	0.826181831323652
TNFSF8	IL2RG	-0.00435223225903562	0.44855007475452	0.826181831323652
INSIG2	ZNF311	0.0595871484477331	0.410535615338013	0.826181733398269
CAP1	MEFV	0.99999997491702	0.999961591719987	0.826180476305337
XPA	HIF1A	0.981303666360777	0.963065206322563	0.826175604771549
DNMT3B	MEX3B	0.999898618307228	0.999062332185407	0.826173855060714
SSBP2	OR13D1	0.222676728261948	0.943368288102431	0.826173037879168
OR13D1	SSBP2	0.668274696821374	0.961454262113276	0.826173037879168
MYF5	MED10	-0.000261114525818323	0.0300261181608274	0.826172276265281
RXRA	LILRB1	0.999454557335878	0.994970008060161	0.826166598667559
