A	B
MAR11289	phenylacetylglycine[m]
MAR11289	phenylacetylglycine[c]
MAR11295	ATP[m]
MAR11295	CoA[m]
MAR11295	phenylacetate[m]
MAR11295	AMP[m]
MAR11295	PPi[m]
MAR11295	phenylacetyl-CoA[m]
MAR11310	CoA[c]
MAR11310	octadecenoylcarnitine(5)[c]
MAR11310	L-carnitine[c]
MAR11310	oleoyl-CoA[c]
MAR11349	creatine-phosphate[e]
MAR11393	D-gluconic acid[e]
MAR11404	malate[e]
MAR11419	indoleacetate[e]
MAR11428	xanthine[e]
MAR11430	H+[c]
MAR11430	OAA[c]
MAR11430	CO2[c]
MAR11430	pyruvate[c]
MAR11440	2-hydroxyphenylacetate[e]
MAR11443	H+[m]
MAR11443	phenylpyruvate[m]
MAR11443	H+[c]
MAR11443	phenylpyruvate[c]
MAR11565	H+[m]
MAR11565	NADH[m]
MAR11565	succinate semialdehyde[m]
MAR11565	NAD+[m]
MAR11565	4-Hydroxy-Butyrate[m]
MAR11566	4-Hydroxy-Butyrate[m]
MAR11566	4-Hydroxy-Butyrate[c]
MAR11567	4-Hydroxy-Butyrate[c]
MAR11567	4-Hydroxy-Butyrate[e]
MAR11568	4-Hydroxy-Butyrate[e]
MAR11571	L-3-amino-isobutanoate[e]
MAR11571	Na+[e]
MAR11571	L-3-amino-isobutanoate[c]
MAR11571	Na+[c]
MAR11647	20alpha-hydroxy-4-pregnen-3-one[e]
MAR11647	hydroxide[c]
MAR11647	20alpha-hydroxy-4-pregnen-3-one[c]
MAR11647	hydroxide[e]
MAR11648	ATP[c]
MAR11648	digalactosylceramidesulfate[c]
MAR11648	H2O[c]
MAR11648	ADP[c]
MAR11648	digalactosylceramidesulfate[e]
MAR11648	H+[c]
MAR11648	Pi[c]
MAR11696	ATP[c]
MAR11696	H2O[c]
MAR11696	Sm (D18:0/24:1), Sphingomyelin[c]
MAR11696	ADP[c]
MAR11696	H+[c]
MAR11696	Pi[c]
MAR11696	Sm (D18:0/24:1), Sphingomyelin[e]
MAR11698	ATP[c]
MAR11698	H2O[c]
MAR11698	Sm (D18:1/14:0), Sphingomyelin[c]
MAR11698	ADP[c]
MAR11698	H+[c]
MAR11698	Pi[c]
MAR11698	Sm (D18:1/14:0), Sphingomyelin[e]
MAR11700	ATP[c]
MAR11700	H2O[c]
MAR11700	Sm (D18:1/15:0), Sphingomyelin[c]
MAR11700	ADP[c]
MAR11700	H+[c]
MAR11700	Pi[c]
MAR11700	Sm (D18:1/15:0), Sphingomyelin[e]
MAR11702	ATP[c]
MAR11702	H2O[c]
MAR11702	Sm (D18:1/16:0), Sphingomyelin[c]
MAR11702	ADP[c]
MAR11702	H+[c]
MAR11702	Pi[c]
MAR11702	Sm (D18:1/16:0), Sphingomyelin[e]
MAR11704	ATP[c]
MAR11704	H2O[c]
MAR11704	Sm (D18:1/16:1), Sphingomyelin[c]
MAR11704	ADP[c]
MAR11704	H+[c]
MAR11704	Pi[c]
MAR11704	Sm (D18:1/16:1), Sphingomyelin[e]
MAR11706	ATP[c]
MAR11706	H2O[c]
MAR11706	Sm (D18:1/17:0), Sphingomyelin[c]
MAR11706	ADP[c]
MAR11706	H+[c]
MAR11706	Pi[c]
MAR11706	Sm (D18:1/17:0), Sphingomyelin[e]
MAR11708	ATP[c]
MAR11708	H2O[c]
MAR11708	Sm (D18:1/18:0), Sphingomyelin[c]
MAR11708	ADP[c]
MAR11708	H+[c]
MAR11708	Pi[c]
MAR11708	Sm (D18:1/18:0), Sphingomyelin[e]
MAR11710	ATP[c]
MAR11710	H2O[c]
MAR11710	Sm (D18:1/18:1), Sphingomyelin[c]
MAR11710	ADP[c]
MAR11710	H+[c]
MAR11710	Pi[c]
MAR11710	Sm (D18:1/18:1), Sphingomyelin[e]
MAR11712	ATP[c]
MAR11712	H2O[c]
MAR11712	Sm (D18:1/20:0), Sphingomyelin[c]
MAR11712	ADP[c]
MAR11712	H+[c]
MAR11712	Pi[c]
MAR11712	Sm (D18:1/20:0), Sphingomyelin[e]
MAR11714	ATP[c]
MAR11714	H2O[c]
MAR11714	Sm (D18:1/20:1), Sphingomyelin[c]
MAR11714	ADP[c]
MAR11714	H+[c]
MAR11714	Pi[c]
MAR11714	Sm (D18:1/20:1), Sphingomyelin[e]
MAR11716	ATP[c]
MAR11716	H2O[c]
MAR11716	Sm (D18:1/21:0), Sphingomyelin[c]
MAR11716	ADP[c]
MAR11716	H+[c]
MAR11716	Pi[c]
MAR11716	Sm (D18:1/21:0), Sphingomyelin[e]
MAR11718	ATP[c]
MAR11718	H2O[c]
MAR11718	Sm (D18:1/22:0), Sphingomyelin[c]
MAR11718	ADP[c]
MAR11718	H+[c]
MAR11718	Pi[c]
MAR11718	Sm (D18:1/22:0), Sphingomyelin[e]
MAR11720	ATP[c]
MAR11720	H2O[c]
MAR11720	Sm (D18:1/22:1), Sphingomyelin[c]
MAR11720	ADP[c]
MAR11720	H+[c]
MAR11720	Pi[c]
MAR11720	Sm (D18:1/22:1), Sphingomyelin[e]
MAR11722	ATP[c]
MAR11722	H2O[c]
MAR11722	Sm (D18:1/23:0), Sphingomyelin[c]
MAR11722	ADP[c]
MAR11722	H+[c]
MAR11722	Pi[c]
MAR11722	Sm (D18:1/23:0), Sphingomyelin[e]
MAR11724	ATP[c]
MAR11724	H2O[c]
MAR11724	Sm (D18:0/24:0), Sphingomyelin[c]
MAR11724	ADP[c]
MAR11724	H+[c]
MAR11724	Pi[c]
MAR11724	Sm (D18:0/24:0), Sphingomyelin[e]
MAR11726	ATP[c]
MAR11726	H2O[c]
MAR11726	Sm (D18:0/25:0), Sphingomyelin[c]
MAR11726	ADP[c]
MAR11726	H+[c]
MAR11726	Pi[c]
MAR11726	Sm (D18:0/25:0), Sphingomyelin[e]
MAR11744	FAD[m]
MAR11744	heptadecanoyl-CoA[m]
MAR11744	FADH2[m]
MAR11744	Trans-Delta-2-Heptadecanoyl Coenzyme A[m]
MAR11745	H2O[m]
MAR11745	Trans-Delta-2-Heptadecanoyl Coenzyme A[m]
MAR11745	CoA[m]
MAR11745	H+[m]
MAR11745	Trans-Delta-2-Heptadecanoic Acid[m]
MAR11746	Trans-Delta-2-Heptadecanoic Acid[m]
MAR11746	H+[i]
MAR11746	H+[m]
MAR11746	Trans-Delta-2-Heptadecanoic Acid[c]
MAR11747	ATP[c]
MAR11747	H2O[c]
MAR11747	Trans-Delta-2-Heptadecanoic Acid[c]
MAR11747	ADP[c]
MAR11747	H+[c]
MAR11747	Pi[c]
MAR11747	Trans-Delta-2-Heptadecanoic Acid[e]
MAR11748	Trans-Delta-2-Heptadecanoic Acid[e]
MAR11756	4-coumarate[c]
MAR11756	hydroxide[e]
MAR11756	hydroxide[c]
MAR11756	4-coumarate[e]
MAR11775	methylamine[c]
MAR11775	methylamine[e]
MAR11780	2-hydroxyphenylacetate[c]
MAR11780	H+[c]
MAR11780	H+[e]
MAR11780	2-hydroxyphenylacetate[e]
MAR11782	N-methylhistamine[c]
MAR11782	N-methylhistamine[e]
MAR11797	coproporphyrin I[e]
MAR11797	HCO3-[c]
MAR11797	coproporphyrin I[c]
MAR11797	HCO3-[e]
MAR11798	coproporphyrin III[e]
MAR11798	HCO3-[c]
MAR11798	coproporphyrin III[c]
MAR11798	HCO3-[e]
MAR11800	5,10-methylene-THF[e]
MAR11800	5,10-methylene-THF[c]
MAR11802	ATP[c]
MAR11802	H2O[c]
MAR11802	sphingosine-1-phosphate[c]
MAR11802	ADP[c]
MAR11802	H+[c]
MAR11802	Pi[c]
MAR11802	sphingosine-1-phosphate[e]
MAR11803	H+[c]
MAR11803	methylamine[e]
MAR11803	H+[e]
MAR11803	methylamine[c]
MAR11804	arginine[e]
MAR11804	putrescine[c]
MAR11804	arginine[c]
MAR11804	putrescine[e]
MAR11809	5,10-methylene-THF[c]
MAR11809	ATP[c]
MAR11809	H2O[c]
MAR11809	ADP[c]
MAR11809	H+[c]
MAR11809	Pi[c]
MAR11809	5,10-methylene-THF[e]
MAR11811	AKG[c]
MAR11811	5-hydroxytryptophol[e]
MAR11811	5-hydroxytryptophol[c]
MAR11811	AKG[e]
MAR11823	4-coumarate[e]
MAR11832	ecgonine-methyl ester[c]
MAR11832	ecgonine-methyl ester[e]
MAR11833	ecgonine-methyl ester[e]
MAR11900	2,5-dihydroxybenzoate[c]
MAR11900	2,5-dihydroxybenzoate[e]
MAR11901	2,5-dihydroxybenzoate[e]
MAR11924	picolinic acid[c]
MAR11924	picolinic acid[e]
MAR11925	picolinic acid[e]
MAR11928	uroporphyrin I[c]
MAR11928	uroporphyrin I[e]
MAR11929	uroporphyrin I[e]
MAR11943	D-gluconic acid[c]
MAR11943	D-gluconic acid[e]
MAR11944	malonic-dialdehyde[c]
MAR11944	malonic-dialdehyde[e]
MAR11945	malonic-dialdehyde[e]
MAR11953	5,10-methylene-THF[e]
MAR11963	2-arachidonoylglycerol[c]
MAR11963	2-arachidonoylglycerol[e]
MAR11975	cocaine[e]
MAR11976	cocaine[e]
MAR11976	cocaine[c]
MAR11978	5-amino-2-oxopentanoic acid[e]
MAR11979	5-amino-2-oxopentanoic acid[c]
MAR11979	5-amino-2-oxopentanoic acid[e]
MAR11980	5-amino-2-oxopentanoic acid[x]
MAR11980	5-amino-2-oxopentanoic acid[c]
MAR12005	3,4-dihydroxyphenylacetaldehyde[c]
MAR12005	H+[c]
MAR12005	NADPH[c]
MAR12005	NADP+[c]
MAR12005	3,4-Dihydroxyphenylethanol[c]
MAR12018	cysteine[c]
MAR12018	dopamine-O-quinone[c]
MAR12018	5-S-Cysteinyldopamine[c]
MAR12027	5-S-Cysteinyldopamine[c]
MAR12027	5-S-Cysteinyldopamine[e]
MAR12028	5-S-Cysteinyldopamine[e]
MAR12029	5-S-glutathionyl-dopamine[c]
MAR12029	ATP[c]
MAR12029	H2O[c]
MAR12029	ADP[c]
MAR12029	H+[c]
MAR12029	Pi[c]
MAR12029	5-S-glutathionyl-dopamine[e]
MAR12030	5-S-glutathionyl-dopamine[e]
MAR12035	H2O[e]
MAR12035	Galactosyl Glucosyl Ceramide[e]
MAR12035	galactose[e]
MAR12035	glucosylceramide pool[e]
MAR12060	GM2[e]
MAR12060	GM2[l]
MAR12070	H2O[e]
MAR12070	GM3[e]
MAR12070	N-acetylneuraminate[e]
MAR12070	Galactosyl Glucosyl Ceramide[e]
MAR12113	3,4-Dihydroxyphenylethanol[e]
MAR12113	3,4-Dihydroxyphenylethanol[c]
MAR12114	3,4-Dihydroxyphenylethanol[e]
MAR12128	12(S)-HHT[e]
MAR12142	ATP[c]
MAR12142	H2O[c]
MAR12142	12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[c]
MAR12142	ADP[c]
MAR12142	H+[c]
MAR12142	Pi[c]
MAR12142	12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[e]
MAR12147	ATP[c]
MAR12147	H2O[c]
MAR12147	3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c]
MAR12147	ADP[c]
MAR12147	H+[c]
MAR12147	Pi[c]
MAR12147	3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[e]
MAR12150	ATP[c]
MAR12150	H2O[c]
MAR12150	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]
MAR12150	ADP[c]
MAR12150	H+[c]
MAR12150	Pi[c]
MAR12150	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[e]
MAR12153	ATP[c]
MAR12153	H2O[c]
MAR12153	3-dehydro-Deoxycholate[c]
MAR12153	ADP[c]
MAR12153	H+[c]
MAR12153	Pi[c]
MAR12153	3-dehydro-Deoxycholate[e]
MAR12157	ATP[c]
MAR12157	H2O[c]
MAR12157	3-dehydro-Lithocholate[c]
MAR12157	ADP[c]
MAR12157	H+[c]
MAR12157	Pi[c]
MAR12157	3-dehydro-Lithocholate[e]
MAR12161	ATP[c]
MAR12161	H2O[c]
MAR12161	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c]
MAR12161	ADP[c]
MAR12161	H+[c]
MAR12161	Pi[c]
MAR12161	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[e]
MAR12164	ATP[c]
MAR12164	H2O[c]
MAR12164	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]
MAR12164	ADP[c]
MAR12164	H+[c]
MAR12164	Pi[c]
MAR12164	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[e]
MAR12175	UDP-glucuronate[r]
MAR12175	Chenodeoxycholate[r]
MAR12175	UDP[r]
MAR12175	Chenodeoxycholic acid-24glucuronide, CDCA-24G[r]
MAR12177	Chenodeoxycholic acid-24glucuronide, CDCA-24G[c]
MAR12177	Chenodeoxycholic acid-24glucuronide, CDCA-24G[r]
MAR12184	ATP[c]
MAR12184	H2O[c]
MAR12184	Coprostanol[c]
MAR12184	ADP[c]
MAR12184	H+[c]
MAR12184	Pi[c]
MAR12184	Coprostanol[e]
MAR12213	Glycocholic acid 3-sulfate[e]
MAR12215	Glycodeoxycholic acid 3-sulfate[e]
MAR12226	Lithocholic acid 3-sulfate[e]
MAR12227	Taurocholic acid 3-sulfate[e]
MAR12231	Tauroursodeoxycholic acid 3-sulfate[e]
MAR12233	Ursodeoxycholic acid 3-sulfate[e]
MAR12235	HCO3-[c]
MAR12235	Glycocholic acid 3-sulfate[e]
MAR12235	HCO3-[e]
MAR12235	Glycocholic acid 3-sulfate[c]
MAR12236	glycocholate[c]
MAR12236	PAPS[c]
MAR12236	H+[c]
MAR12236	PAP[c]
MAR12236	Glycocholic acid 3-sulfate[c]
MAR12241	HCO3-[c]
MAR12241	Glycodeoxycholic acid 3-sulfate[e]
MAR12241	HCO3-[e]
MAR12241	Glycodeoxycholic acid 3-sulfate[c]
MAR12242	glycodeoxycholate[c]
MAR12242	PAPS[c]
MAR12242	H+[c]
MAR12242	PAP[c]
MAR12242	Glycodeoxycholic acid 3-sulfate[c]
MAR12262	ATP[c]
MAR12262	H2O[c]
MAR12262	Hyocholic acid; gamma-Muricholate[c]
MAR12262	ADP[c]
MAR12262	H+[c]
MAR12262	Pi[c]
MAR12262	Hyocholic acid; gamma-Muricholate[e]
MAR12266	ATP[c]
MAR12266	H2O[c]
MAR12266	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c]
MAR12266	ADP[c]
MAR12266	H+[c]
MAR12266	Pi[c]
MAR12266	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[e]
MAR12269	ATP[c]
MAR12269	H2O[c]
MAR12269	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c]
MAR12269	ADP[c]
MAR12269	H+[c]
MAR12269	Pi[c]
MAR12269	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[e]
MAR12281	HCO3-[c]
MAR12281	Lithocholic acid 3-sulfate[e]
MAR12281	HCO3-[e]
MAR12281	Lithocholic acid 3-sulfate[c]
MAR12282	lithocholate[c]
MAR12282	PAPS[c]
MAR12282	H+[c]
MAR12282	PAP[c]
MAR12282	Lithocholic acid 3-sulfate[c]
MAR12285	HCO3-[c]
MAR12285	Taurocholic acid 3-sulfate[e]
MAR12285	HCO3-[e]
MAR12285	Taurocholic acid 3-sulfate[c]
MAR12286	PAPS[c]
MAR12286	taurocholate[c]
MAR12286	H+[c]
MAR12286	PAP[c]
MAR12286	Taurocholic acid 3-sulfate[c]
MAR12294	ATP[c]
MAR12294	H2O[c]
MAR12294	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]
MAR12294	ADP[c]
MAR12294	H+[c]
MAR12294	Pi[c]
MAR12294	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[e]
MAR12298	HCO3-[c]
MAR12298	Tauroursodeoxycholic acid 3-sulfate[e]
MAR12298	HCO3-[e]
MAR12298	Tauroursodeoxycholic acid 3-sulfate[c]
MAR12299	PAPS[c]
MAR12299	tauroursodeoxycholate[c]
MAR12299	H+[c]
MAR12299	PAP[c]
MAR12299	Tauroursodeoxycholic acid 3-sulfate[c]
MAR12300	ATP[c]
MAR12300	H2O[c]
MAR12300	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c]
MAR12300	ADP[c]
MAR12300	H+[c]
MAR12300	Pi[c]
MAR12300	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[e]
MAR12304	HCO3-[c]
MAR12304	Ursodeoxycholic acid 3-sulfate[e]
MAR12304	HCO3-[e]
MAR12304	Ursodeoxycholic acid 3-sulfate[c]
MAR12305	PAPS[c]
MAR12305	ursodeoxycholate[c]
MAR12305	H+[c]
MAR12305	PAP[c]
MAR12305	Ursodeoxycholic acid 3-sulfate[c]
MAR12372	CoA[x]
MAR12372	H2O[x]
MAR12372	NAD+[x]
MAR12372	O2[x]
MAR12372	3'-S-hydroxy-pravastatin-CoA[x]
MAR12372	acetyl-CoA[x]
MAR12372	H+[x]
MAR12372	H2O2[x]
MAR12372	NADH[x]
MAR12372	3'-S-hydroxy-pravastatin-tetranor-CoA[x]
MAR12386	SAM[c]
MAR12386	3-hydroxy-acetaminophen[c]
MAR12386	H+[c]
MAR12386	SAH[c]
MAR12386	3-methoxy-acetaminophen[c]
MAR12421	UDP-glucuronate[r]
MAR12421	6-beta-OH-gliclazide[r]
MAR12421	H+[r]
MAR12421	UDP[r]
MAR12421	6-beta-OH-gliclazide-glucuronide[r]
MAR12423	H+[r]
MAR12423	NADPH[r]
MAR12423	O2[r]
MAR12423	Gliclazide[r]
MAR12423	H2O[r]
MAR12423	NADP+[r]
MAR12423	6-beta-OH-gliclazide[r]
MAR12477	H+[c]
MAR12477	SAH[c]
MAR12477	AM1A (cyclosporine)[c]
MAR12477	SAM[c]
MAR12477	AM1A4N (cyclosporine)[c]
MAR12478	ATP[c]
MAR12478	H2O[c]
MAR12478	AM1A4N (cyclosporine)[c]
MAR12478	ADP[c]
MAR12478	H+[c]
MAR12478	Pi[c]
MAR12478	AM1A4N (cyclosporine)[e]
MAR12522	atorvastatin-lactone[e]
MAR12522	atorvastatin-lactone[c]
MAR12527	R-carboxy ibuprofen[c]
MAR12527	R-carboxy ibuprofen[e]
MAR12534	cerivastatin-M1[c]
MAR12534	cerivastatin-M1[e]
MAR12537	ATP[c]
MAR12537	H2O[c]
MAR12537	cerivastatin[c]
MAR12537	ADP[c]
MAR12537	H+[c]
MAR12537	Pi[c]
MAR12537	cerivastatin[e]
MAR12541	ATP[c]
MAR12541	H2O[c]
MAR12541	cerivastatin-M1[c]
MAR12541	ADP[c]
MAR12541	H+[c]
MAR12541	Pi[c]
MAR12541	cerivastatin-M1[e]
MAR12545	ATP[c]
MAR12545	H2O[c]
MAR12545	cerivastatin-M23[c]
MAR12545	ADP[c]
MAR12545	H+[c]
MAR12545	Pi[c]
MAR12545	cerivastatin-M23[e]
MAR12546	cerivastatin-M23[c]
MAR12546	cerivastatin-M23[e]
MAR12547	ATP[c]
MAR12547	H2O[c]
MAR12547	cerivastatin-M24[c]
MAR12547	ADP[c]
MAR12547	H+[c]
MAR12547	Pi[c]
MAR12547	cerivastatin-M24[e]
MAR12548	cerivastatin-M24[c]
MAR12548	cerivastatin-M24[e]
MAR12550	cerivastatin[e]
MAR12550	cerivastatin[c]
MAR12552	PAPS[c]
MAR12552	cyclosporine[c]
MAR12552	H+[c]
MAR12552	PAP[c]
MAR12552	cyclosporine-sulphate[c]
MAR12560	ATP[c]
MAR12560	H2O[c]
MAR12560	cysteine-conjugate-acetaminophen[c]
MAR12560	ADP[c]
MAR12560	H+[c]
MAR12560	Pi[c]
MAR12560	cysteine-conjugate-acetaminophen[e]
MAR12616	6-beta-OH-gliclazide-glucuronide[e]
MAR12632	acetaminophen-glutathione-conjugate[e]
MAR12635	AM1A4N (cyclosporine)[e]
MAR12649	R-carboxy ibuprofen[e]
MAR12658	cyclosporine-sulphate[e]
MAR12659	cysteine-conjugate-acetaminophen[e]
MAR12688	N-desmethyl-rosuvastatin[e]
MAR12690	lactone form of nifedipine[e]
MAR12696	des-isoproylpropionic-acid-fluvastatin[e]
MAR12702	rosuvastatin[e]
MAR12703	rosuvastatin-5S-lactone[e]
MAR12704	sulphate-conjugate-3-methoxy-acetaminophen[e]
MAR12740	O2[c]
MAR12740	3-hydroxy R-ibuprofen[c]
MAR12740	H+[c]
MAR12740	H2O[c]
MAR12740	R-carboxy ibuprofen[c]
MAR12755	Losartan-E3174/ losartan-M6[e]
MAR12755	Losartan-E3174/ losartan-M6[c]
MAR12757	chloride[c]
MAR12757	Losartan-E3174/ losartan-M6[e]
MAR12757	chloride[e]
MAR12757	Losartan-E3174/ losartan-M6[c]
MAR12769	Losartan-N2-glucuronide / Losartan-M7[e]
MAR12769	Losartan-N2-glucuronide / Losartan-M7[c]
MAR12771	chloride[c]
MAR12771	Losartan-N2-glucuronide / Losartan-M7[e]
MAR12771	chloride[e]
MAR12771	Losartan-N2-glucuronide / Losartan-M7[c]
MAR12772	chloride[c]
MAR12772	Losartan[e]
MAR12772	chloride[e]
MAR12772	Losartan[c]
MAR12773	Losartan[e]
MAR12773	Losartan[c]
MAR12792	H+[r]
MAR12792	NADPH[r]
MAR12792	O2[r]
MAR12792	SAH[r]
MAR12792	rosuvastatin[r]
MAR12792	H2O2[r]
MAR12792	NADP+[r]
MAR12792	SAM[r]
MAR12792	N-desmethyl-rosuvastatin[r]
MAR12793	ATP[c]
MAR12793	H2O[c]
MAR12793	N-desmethyl-rosuvastatin[c]
MAR12793	ADP[c]
MAR12793	H+[c]
MAR12793	Pi[c]
MAR12793	N-desmethyl-rosuvastatin[e]
MAR12797	H+[c]
MAR12797	hydroxy metabolite of nifedipine[c]
MAR12797	H2O[c]
MAR12797	lactone form of nifedipine[c]
MAR12798	lactone form of nifedipine[c]
MAR12798	lactone form of nifedipine[e]
MAR12808	CoA[x]
MAR12808	H2O[x]
MAR12808	NAD+[x]
MAR12808	NADPH[x]
MAR12808	O2[x]
MAR12808	fluvastatin-CoA form[x]
MAR12808	acetyl-CoA[x]
MAR12808	H+[x]
MAR12808	H2O2[x]
MAR12808	NADH[x]
MAR12808	NADP+[x]
MAR12808	des-isoproylpropionic-acid-fluvastatin-CoA[x]
MAR12809	H2O[c]
MAR12809	SAM[c]
MAR12809	des-isoproylpropionic-acid-fluvastatin-CoA[c]
MAR12809	CoA[c]
MAR12809	H+[c]
MAR12809	SAH[c]
MAR12809	des-isoproylpropionic-acid-fluvastatin[c]
MAR12810	des-isoproylpropionic-acid-fluvastatin[c]
MAR12810	des-isoproylpropionic-acid-fluvastatin[e]
MAR12811	ATP[c]
MAR12811	H2O[c]
MAR12811	pitavastatin[c]
MAR12811	ADP[c]
MAR12811	H+[c]
MAR12811	Pi[c]
MAR12811	pitavastatin[e]
MAR12815	H+[r]
MAR12815	NADPH[r]
MAR12815	O2[r]
MAR12815	pitavastatin[r]
MAR12815	H2O2[r]
MAR12815	NADP+[r]
MAR12815	pitavastatin-M13[r]
MAR12828	ATP[c]
MAR12828	H2O[c]
MAR12828	rosuvastatin[c]
MAR12828	ADP[c]
MAR12828	H+[c]
MAR12828	Pi[c]
MAR12828	rosuvastatin[e]
MAR12831	ATP[c]
MAR12831	H2O[c]
MAR12831	rosuvastatin-5S-lactone[c]
MAR12831	ADP[c]
MAR12831	H+[c]
MAR12831	Pi[c]
MAR12831	rosuvastatin-5S-lactone[e]
MAR12836	PAPS[c]
MAR12836	SAH[c]
MAR12836	3-methoxy-acetaminophen[c]
MAR12836	PAP[c]
MAR12836	SAM[c]
MAR12836	sulphate-conjugate-3-methoxy-acetaminophen[c]
MAR12837	ATP[c]
MAR12837	H2O[c]
MAR12837	sulphate-conjugate-3-methoxy-acetaminophen[c]
MAR12837	ADP[c]
MAR12837	H+[c]
MAR12837	Pi[c]
MAR12837	sulphate-conjugate-3-methoxy-acetaminophen[e]
MAR12846	simvastatin lactone form[e]
MAR12846	simvastatin lactone form[c]
MAR12868	Torasemide[e]
MAR12868	Torasemide[c]
MAR12896	3'-S-hydroxy-pravastatin-CoA[c]
MAR12896	3'-S-hydroxy-pravastatin-CoA[x]
MAR12898	3'-S-hydroxy-pravastatin-tetranor-CoA[x]
MAR12898	3'-S-hydroxy-pravastatin-tetranor-CoA[c]
MAR12913	6-beta-OH-gliclazide-glucuronide[r]
MAR12913	6-beta-OH-gliclazide-glucuronide[c]
MAR12949	fluvastatin-CoA form[c]
MAR12949	fluvastatin-CoA form[x]
MAR12953	Gliclazide[c]
MAR12953	Gliclazide[r]
MAR12970	N-desmethyl-rosuvastatin[c]
MAR12970	N-desmethyl-rosuvastatin[r]
MAR12973	des-isoproylpropionic-acid-fluvastatin-CoA[x]
MAR12973	des-isoproylpropionic-acid-fluvastatin-CoA[c]
MAR12975	pitavastatin-M13[r]
MAR12975	pitavastatin-M13[c]
MAR12976	pitavastatin-M13[c]
MAR12976	pitavastatin-M13[e]
MAR12977	pitavastatin-M13[e]
MAR12993	acetaminophen-glutathione-conjugate[r]
MAR12993	glutamate[r]
MAR12993	cysteine-conjugate-acetaminophen[r]
MAR12993	glycine[r]
MAR12994	ATP[c]
MAR12994	CoA[c]
MAR12994	fluvastatin[c]
MAR12994	AMP[c]
MAR12994	PPi[c]
MAR12994	fluvastatin-CoA form[c]
MAR12998	cysteine-conjugate-acetaminophen[r]
MAR12998	cysteine-conjugate-acetaminophen[c]
MAR13000	acetaminophen-glutathione-conjugate[c]
MAR13000	acetaminophen-glutathione-conjugate[r]
MAR13004	glycine[r]
MAR13004	glycine[c]
MAR13031	2-arachidonoylglycerol[e]
MAR13035	1-acylglycerol-chylomicron pool[e]
MAR13038	1-acylglycerol-VLDL pool[e]
MAR13063	ximenic acid[e]
MAR10026	chenodiol[e]
MAR10077	dehydrocholic acid[e]
MAR10081	omega-muricholic acid[e]
MAR10082	ATP[c]
MAR10082	H2O[c]
MAR10082	omega-muricholic acid[c]
MAR10082	ADP[c]
MAR10082	H+[c]
MAR10082	Pi[c]
MAR10082	omega-muricholic acid[e]
MAR10083	taurohyocholic acid[e]
MAR10084	glycohyocholic acid[e]
MAR10086	glycodehydrocholic acid[e]
MAR10087	hyocholic acid[e]
MAR10088	tauro-omega-muricholic acid[e]
MAR10091	taurodehydrocholic acid[e]
MAR10099	taurine[c]
MAR10099	omega-muricholoyl-CoA[c]
MAR10099	CoA[c]
MAR10099	H+[c]
MAR10099	tauro-omega-muricholic acid[c]
MAR10100	ATP[c]
MAR10100	H2O[c]
MAR10100	taurodehydrocholic acid[c]
MAR10100	ADP[c]
MAR10100	H+[c]
MAR10100	Pi[c]
MAR10100	taurodehydrocholic acid[e]
MAR10101	ATP[c]
MAR10101	H2O[c]
MAR10101	taurohyocholic acid[c]
MAR10101	ADP[c]
MAR10101	H+[c]
