A	B
MAR01353	H+[g]
MAR01353	Tn-antigen[g]
MAR01353	UDP[g]
MAR01368	glycocholate[x]
MAR01368	glycocholate[c]
MAR01380	glycogenin G4G4[c]
MAR01380	H2O[c]
MAR01380	glucose[c]
MAR01380	glycogenin G7[c]
MAR01386	glycine[l]
MAR01386	H+[l]
MAR01386	glycine[c]
MAR01386	H+[c]
MAR01396	ATP[c]
MAR01396	glycine[c]
MAR01396	H2O[c]
MAR01396	ADP[c]
MAR01396	glycine[e]
MAR01396	H+[c]
MAR01396	Pi[c]
MAR01397	isopentenyl-pPP[x]
MAR01397	geranyl-PP[x]
MAR01397	PPi[x]
MAR01397	farnesyl-PP[x]
MAR01435	palmitate[r]
MAR01435	palmitate[c]
MAR01444	ATP[c]
MAR01444	H2O[c]
MAR01444	K+[e]
MAR01444	ADP[c]
MAR01444	H+[e]
MAR01444	K+[c]
MAR01444	Pi[c]
MAR01449	HMG-CoA[x]
MAR01449	acetyl-CoA[x]
MAR01449	acetoacetate[x]
MAR01450	H+[c]
MAR01450	heme[c]
MAR01450	NADPH[c]
MAR01450	O2[c]
MAR01450	biliverdin[c]
MAR01450	CO[c]
MAR01450	Fe2+[c]
MAR01450	H2O[c]
MAR01450	NADP+[c]
MAR01456	(24R,25R)3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA[x]
MAR01456	H+[x]
MAR01456	NADPH[x]
MAR01456	O2[x]
MAR01456	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x]
MAR01456	H2O[x]
MAR01456	NADP+[x]
MAR01458	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[x]
MAR01458	H+[x]
MAR01458	NADPH[x]
MAR01458	O2[x]
MAR01458	3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[x]
MAR01458	H2O[x]
MAR01458	NADP+[x]
MAR01461	H+[c]
MAR01461	H+[r]
MAR01462	H+[c]
MAR01462	H+[x]
MAR01464	isoleucine[c]
MAR01464	isoleucine[m]
MAR01468	isopentenyl-pPP[x]
MAR01468	dimethylallyl-PP[x]
MAR01471	acetyl-CoA[c]
MAR01471	H+[c]
MAR01471	malonyl-CoA[c]
MAR01471	NADPH[c]
MAR01471	CO2[c]
MAR01471	CoA[c]
MAR01471	H2O[c]
MAR01471	NADP+[c]
MAR01471	palmitate[c]
MAR01475	cholesterol[e]
MAR01475	PC-LD pool[e]
MAR01475	cholesterol-ester pool[e]
MAR01475	2-lysolecithin pool[e]
MAR01476	lactose[g]
MAR01476	lactose[e]
MAR01480	leucine[c]
MAR01480	leucine[m]
MAR01497	H+[c]
MAR01497	lanosterol[c]
MAR01497	NADPH[c]
MAR01497	O2[c]
MAR01497	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]
MAR01497	formate[c]
MAR01497	H2O[c]
MAR01497	NADP+[c]
MAR01499	2-lysolecithin pool[e]
MAR01499	2-lysolecithin pool[c]
MAR01501	PC-LD pool[c]
MAR01501	retinol[c]
MAR01501	2-lysolecithin pool[c]
MAR01501	retinyl-ester[c]
MAR01506	11-cis-retinol[c]
MAR01506	PC-LD pool[c]
MAR01506	2-lysolecithin pool[c]
MAR01506	retinyl-ester[c]
MAR01507	9-cis-retinol[c]
MAR01507	PC-LD pool[c]
MAR01507	2-lysolecithin pool[c]
MAR01507	Fatty Acid 9-Cis-Retinol[c]
MAR01508	H+[r]
MAR01508	NADPH[r]
MAR01508	O2[r]
MAR01508	5alpha-cholesta-7,24-dien-3beta-ol[r]
MAR01508	H2O[r]
MAR01508	NADP+[r]
MAR01508	7-dehydrodesmosterol[r]
MAR01510	H+[r]
MAR01510	NADPH[r]
MAR01510	O2[r]
MAR01510	lathosterol[r]
MAR01510	H2O[r]
MAR01510	NADP+[r]
MAR01510	provitamin D3[r]
MAR01514	1-acylglycerol-3P pool[e]
MAR01514	1-acylglycerol-3P pool[c]
MAR01515	H2O[c]
MAR01515	methylamine[c]
MAR01515	O2[c]
MAR01515	formaldehyde[c]
MAR01515	H2O2[c]
MAR01515	NH4+[c]
MAR01518	ATP[c]
MAR01518	H2O[c]
MAR01518	L-metanephrine[c]
MAR01518	ADP[c]
MAR01518	H+[c]
MAR01518	L-metanephrine[e]
MAR01518	Pi[c]
MAR01520	(R)-mevalonate[x]
MAR01520	ATP[x]
MAR01520	ADP[x]
MAR01520	H+[x]
MAR01520	(R)-5-phosphomevalonate[x]
MAR01524	H+[l]
MAR01524	Tn-antigen[l]
MAR01524	UDP[l]
MAR01524	UDP-N-acetyl-D-galactosamine[l]
MAR01524	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)[l]
MAR01529	Ca2+[e]
MAR01529	Na+[c]
MAR01529	NH4+[e]
MAR01529	Ca2+[c]
MAR01529	Na+[e]
MAR01529	NH4+[c]
MAR01542	ATP[c]
MAR01542	H+[c]
MAR01542	nicotinamide D-ribonucleotide[c]
MAR01542	NAD+[c]
MAR01542	PPi[c]
MAR01555	ATP[c]
MAR01555	H2O[c]
MAR01555	noradrenaline[c]
MAR01555	ADP[c]
MAR01555	H+[c]
MAR01555	noradrenaline[e]
MAR01555	Pi[c]
MAR01567	5beta-cholestane-3alpha,7alpha,26-triol[m]
MAR01567	H+[m]
MAR01567	NADPH[m]
MAR01567	O2[m]
MAR01567	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR01567	H2O[m]
MAR01567	NADP+[m]
MAR01569	H+[r]
MAR01569	NADPH[r]
MAR01569	O2[r]
MAR01569	24-hydroxycholesterol[r]
MAR01569	H2O[r]
MAR01569	NADP+[r]
MAR01569	cholest-5-ene-3beta,7alpha,24(S)-triol[r]
MAR01574	26-hydroxycholesterol[r]
MAR01574	H+[r]
MAR01574	NADPH[r]
MAR01574	O2[r]
MAR01574	H2O[r]
MAR01574	NADP+[r]
MAR01574	cholest-5-ene-3beta,7alpha,27-triol[r]
MAR01575	20-OH-LTB4[r]
MAR01575	NADPH[r]
MAR01575	O2[r]
MAR01575	20-COOH-LTB4[r]
MAR01575	H2O[r]
MAR01575	NADP+[r]
MAR01583	ATP[c]
MAR01583	H2O[c]
MAR01583	PC-LD pool[m]
MAR01583	ADP[c]
MAR01583	H+[c]
MAR01583	PC-LD pool[c]
MAR01583	Pi[c]
MAR01586	H2O[m]
MAR01586	PC-LD pool[m]
MAR01586	choline[m]
MAR01586	H+[m]
MAR01586	phosphatidate-LD-PC pool[m]
MAR01587	O-propanoylcarnitine[x]
MAR01587	O-propanoylcarnitine[c]
MAR01594	ATP[c]
MAR01594	H2O[c]
MAR01594	PE-LD pool[e]
MAR01594	ADP[c]
MAR01594	H+[c]
MAR01594	PE-LD pool[c]
MAR01594	Pi[c]
MAR01596	ATP[c]
MAR01596	H2O[c]
MAR01596	PE-LD pool[c]
MAR01596	ADP[c]
MAR01596	H+[c]
MAR01596	PE-LD pool[m]
MAR01596	Pi[c]
MAR01601	PE-LD pool[e]
MAR01601	PE-LD pool[c]
MAR01603	PE-LD pool[m]
MAR01603	SAM[m]
MAR01603	H+[m]
MAR01603	SAH[m]
MAR01603	PC-LD pool[m]
MAR01606	PE-LD pool[r]
MAR01606	SAM[r]
MAR01606	H+[r]
MAR01606	PC-LD pool[r]
MAR01606	SAH[r]
MAR01607	PG-CL pool[e]
MAR01607	PG-CL pool[c]
MAR01612	H2O[c]
MAR01612	PGP-CL pool[c]
MAR01612	Pi[c]
MAR01612	PG-CL pool[c]
MAR01615	sn-glycerol-3-phosphate[c]
MAR01615	CDP-diacylglycerol-CL pool[c]
MAR01615	CMP[c]
MAR01615	H+[c]
MAR01615	PGP-CL pool[c]
MAR01616	AKG[m]
MAR01616	phenylalanine[m]
MAR01616	glutamate[m]
MAR01616	phenylpyruvate[m]
MAR01617	Phytanate[e]
MAR01617	Phytanate[c]
MAR01621	Pi[r]
MAR01621	Pi[c]
MAR01628	ATP[x]
MAR01628	(R)-5-phosphomevalonate[x]
MAR01628	ADP[x]
MAR01628	(R)-5-diphosphomevalonate[x]
MAR01636	ATP[c]
MAR01636	H2O[c]
MAR01636	Na+[e]
MAR01636	pantothenate[e]
MAR01636	ADP[c]
MAR01636	H+[c]
MAR01636	Na+[c]
MAR01636	pantothenate[c]
MAR01636	Pi[c]
MAR01640	propanoate[e]
MAR01640	propanoate[c]
MAR01641	propanoate[c]
MAR01641	propanoate[m]
MAR01643	O2[m]
MAR01643	protoporphyrinogen IX[m]
MAR01643	H2O[m]
MAR01643	protoporphyrin[m]
MAR01650	H+[l]
MAR01650	proline[l]
MAR01650	H+[c]
MAR01650	proline[c]
MAR01658	H+[m]
MAR01658	PS-LD pool[m]
MAR01658	CO2[m]
MAR01658	PE-LD pool[m]
MAR01661	ATP[c]
MAR01661	H2O[c]
MAR01661	PS-LD pool[e]
MAR01661	ADP[c]
MAR01661	H+[c]
MAR01661	Pi[c]
MAR01661	PS-LD pool[c]
MAR01664	ATP[c]
MAR01664	H2O[c]
MAR01664	PS-LD pool[c]
MAR01664	ADP[c]
MAR01664	H+[c]
MAR01664	Pi[c]
MAR01664	PS-LD pool[m]
MAR01669	PS-LD pool[e]
MAR01669	PS-LD pool[c]
MAR01698	retinyl-ester[c]
MAR01698	retinyl-ester[e]
MAR01705	Fatty Acid 9-Cis-Retinol[c]
MAR01705	Fatty Acid 9-Cis-Retinol[e]
MAR01711	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[x]
MAR01711	CO2[x]
MAR01711	CoA[x]
MAR01711	H2O[x]
MAR01711	propanoyl-CoA[x]
MAR01711	Chenodeoxyglycocholoyl Coenzyme A[x]
MAR01712	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)[g]
MAR01712	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)[l]
MAR01715	H+[r]
MAR01715	NADPH[r]
MAR01715	farnesyl-PP[r]
MAR01715	NADP+[r]
MAR01715	PPi[r]
MAR01715	squalene[r]
MAR01719	stearoyl-CoA[c]
MAR01719	stearoyl-CoA[x]
MAR01724	4-hydroxyphenyllactate[m]
MAR01724	H2O[m]
MAR01724	4-coumarate[m]
MAR01732	taurocholate[x]
MAR01732	taurocholate[c]
MAR01734	taurochenodeoxycholate[x]
MAR01734	taurochenodeoxycholate[c]
MAR01780	H2O[c]
MAR01780	THF[e]
MAR01780	H2O[e]
MAR01780	THF[c]
MAR01782	H2O[c]
MAR01782	thiamin-P[e]
MAR01782	H2O[e]
MAR01782	thiamin-P[c]
MAR01789	H2O[m]
MAR01789	thiamin-PP[c]
MAR01789	H2O[c]
MAR01789	thiamin-PP[m]
MAR01793	H2O[e]
MAR01793	thiamin-PPP[c]
MAR01793	H2O[c]
MAR01793	thiamin-PPP[e]
MAR01795	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR01795	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[x]
MAR01801	H+[c]
MAR01801	NADPH[c]
MAR01801	ubiquinone[c]
MAR01801	NADP+[c]
MAR01801	ubiquinol[c]
MAR01808	H+[c]
MAR01808	NADH[c]
MAR01808	ubiquinone[c]
MAR01808	NAD+[c]
MAR01808	ubiquinol[c]
MAR01818	dolichyl-phosphate[c]
MAR01818	UDP-glucose[c]
MAR01818	UDP[c]
MAR01818	dolichyl-D-glucosyl-phosphate[c]
MAR01820	bilirubin[r]
MAR01820	UDP-glucuronate[r]
MAR01820	bilirubin-monoglucuronoside[r]
MAR01820	UDP[r]
MAR01821	valine[c]
MAR01821	valine[m]
MAR01822	vitamin D3[m]
MAR01822	vitamin D3[c]
MAR01829	cholest-5-ene-3beta,7alpha,24(S)-triol[r]
MAR01829	cholest-5-ene-3beta,7alpha,24(S)-triol[c]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[c]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[e]
MAR01851	cholest-5-ene-3beta,7alpha,25-triol[r]
MAR01851	cholest-5-ene-3beta,7alpha,25-triol[c]
MAR01856	cholest-5-ene-3beta,7alpha,25-triol[c]
MAR01856	cholest-5-ene-3beta,7alpha,25-triol[e]
MAR01858	cholest-5-ene-3beta,7alpha,27-triol[r]
MAR01858	cholest-5-ene-3beta,7alpha,27-triol[c]
MAR01871	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[e]
MAR01873	CTP[e]
MAR01922	DHAP[e]
MAR01923	dTMP[e]
MAR01938	dTTP[e]
MAR01955	3-keto-beta-D-galactose[e]
MAR01964	uroporphyrinogen I[e]
MAR02006	ATP[m]
MAR02006	CO2[m]
MAR02006	H2O[m]
MAR02006	NH4+[m]
MAR02006	ADP[m]
MAR02006	carbamoyl-phosphate[m]
MAR02006	H+[m]
MAR02006	Pi[m]
MAR02023	arginine[c]
MAR02023	NADPH[c]
MAR02023	O2[c]
MAR02023	citrulline[c]
MAR02023	H2O[c]
MAR02023	NADP+[c]
MAR02023	NO[c]
MAR02026	farnesyl-PP[r]
MAR02026	PPi[r]
MAR02026	presqualene-PP[r]
MAR02028	NADP+[m]
MAR02028	palmitoyl-CoA[m]
MAR02028	(2E)-hexadecenoyl-CoA[m]
MAR02028	H+[m]
MAR02028	NADPH[m]
MAR02035	palmitoyl-CoA[m]
MAR02035	ubiquinone[m]
MAR02035	(2E)-hexadecenoyl-CoA[m]
MAR02035	ubiquinol[m]
MAR02119	O2[c]
MAR02119	tetrahydrobiopterin[c]
MAR02119	tryptophan[c]
MAR02119	5-hydroxy-L-tryptophan[c]
MAR02119	dihydrobiopterin[c]
MAR02119	H2O[c]
MAR02122	L-carnitine[x]
MAR02122	linoleoyl-CoA[x]
MAR02122	CoA[x]
MAR02122	linoleic-carnitine[x]
MAR02124	H2O[e]
MAR02124	dTDP[e]
MAR02124	H+[e]
MAR02124	Pi[e]
MAR02124	dTMP[e]
MAR02125	H2O[e]
MAR02125	dTTP[e]
MAR02125	H+[e]
MAR02125	Pi[e]
MAR02125	dTDP[e]
MAR02128	ferrocytochrome B5[c]
MAR02128	H+[c]
MAR02128	O2[c]
MAR02128	stearoyl-CoA[c]
MAR02128	ferricytochrome B5[c]
MAR02128	H2O[c]
MAR02128	oleoyl-CoA[c]
MAR02146	H2O[m]
MAR02146	methylmalonyl-CoA[m]
MAR02146	CoA[m]
MAR02146	H+[m]
MAR02146	methylmalonate[m]
MAR02147	H+[r]
MAR02147	NADPH[r]
MAR02147	presqualene-PP[r]
MAR02147	NADP+[r]
MAR02147	PPi[r]
MAR02147	squalene[r]
MAR02148	NADP+[m]
MAR02148	octanoyl-CoA[m]
MAR02148	(2E)-octenoyl-CoA[m]
MAR02148	H+[m]
MAR02148	NADPH[m]
MAR02149	lauroyl-CoA[m]
MAR02149	NADP+[m]
MAR02149	(2E)-dodecenoyl-CoA[m]
MAR02149	H+[m]
MAR02149	NADPH[m]
MAR02183	myristoyl-CoA[m]
MAR02183	NADP+[m]
MAR02183	(2E)-tetradecenoyl-CoA[m]
MAR02183	H+[m]
MAR02183	NADPH[m]
MAR02184	25-hydroxycholesterol[r]
MAR02184	NADP+[r]
MAR02184	7alpha-hydroxycholest-4-en-3-one[r]
MAR02184	H+[r]
MAR02184	NADPH[r]
MAR02186	H2O[e]
MAR02186	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[e]
MAR02186	dihydroneopterin[e]
MAR02186	H+[e]
MAR02186	Pi[e]
MAR02187	decanoyl-CoA[m]
MAR02187	NADP+[m]
MAR02187	(2E)-decenoyl-CoA[m]
MAR02187	H+[m]
MAR02187	NADPH[m]
MAR02188	H2O[m]
MAR02188	NAD+[m]
MAR02188	3,4-dihydroxymandelaldehyde[m]
MAR02188	H+[m]
MAR02188	NADH[m]
MAR02188	3,4-dihydroxymandelate[m]
MAR02189	H2O[m]
MAR02189	NADP+[m]
MAR02189	3,4-dihydroxymandelaldehyde[m]
MAR02189	H+[m]
MAR02189	NADPH[m]
MAR02189	3,4-dihydroxymandelate[m]
MAR02192	H2O[m]
MAR02192	NAD+[m]
MAR02192	3-methoxy-4-hydroxyphenylacetaldehyde[m]
MAR02192	H+[m]
MAR02192	NADH[m]
MAR02192	homovanillate[m]
MAR02195	H2O[m]
MAR02195	NADP+[m]
MAR02195	3-methoxy-4-hydroxyphenylacetaldehyde[m]
MAR02195	H+[m]
MAR02195	NADPH[m]
MAR02195	homovanillate[m]
MAR02196	H2O[m]
MAR02196	NAD+[m]
MAR02196	3-methoxy-4-hydroxyphenylglycolaldehyde[m]
MAR02196	H+[m]
MAR02196	NADH[m]
MAR02196	vanillylmandelate[m]
MAR02197	H2O[m]
MAR02197	NADP+[m]
MAR02197	3-methoxy-4-hydroxyphenylglycolaldehyde[m]
MAR02197	H+[m]
MAR02197	NADPH[m]
MAR02197	vanillylmandelate[m]
MAR02199	NADP+[r]
MAR02199	14-demethyllanosterol[r]
MAR02199	H+[r]
MAR02199	NADPH[r]
MAR02199	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02200	H+[r]
MAR02200	NADPH[r]
MAR02200	O2[r]
MAR02200	lanosterol[r]
MAR02200	formate[r]
MAR02200	H2O[r]
MAR02200	NADP+[r]
MAR02200	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02221	ATP[r]
MAR02221	cholesterol[r]
MAR02221	H2O[r]
MAR02221	ADP[r]
MAR02221	cholesterol[e]
MAR02221	H+[r]
MAR02221	Pi[r]
MAR02223	arachidonate[l]
MAR02223	arachidonate[r]
MAR02224	palmitate[l]
MAR02224	palmitate[r]
MAR02271	citrulline[c]
MAR02271	ornithine[m]
MAR02271	citrulline[m]
MAR02271	ornithine[c]
MAR02272	stearidonic acid[l]
MAR02272	stearidonic acid[r]
MAR02273	linoleate[l]
MAR02273	linoleate[r]
MAR02275	choloyl-CoA[r]
MAR02275	choloyl-CoA[c]
MAR02279	L-carnitine[c]
MAR02279	linoleic-carnitine[x]
MAR02279	L-carnitine[x]
MAR02279	linoleic-carnitine[c]
MAR02283	25(R)DHCA-CoA[r]
MAR02283	ATP[r]
MAR02283	H2O[r]
MAR02283	25(R)DHCA-CoA[x]
MAR02283	ADP[r]
MAR02283	H+[r]
MAR02283	Pi[r]
MAR02285	25(R)THCA-CoA[r]
MAR02285	ATP[r]
MAR02285	H2O[r]
MAR02285	25(R)THCA-CoA[x]
MAR02285	ADP[r]
MAR02285	H+[r]
MAR02285	Pi[r]
MAR02290	ATP[x]
MAR02290	H2O[x]
MAR02290	taurocholate[x]
MAR02290	ADP[x]
MAR02290	H+[x]
MAR02290	Pi[x]
MAR02290	taurocholate[e]
MAR02297	7alpha-hydroxycholest-4-en-3-one[r]
MAR02297	ATP[r]
MAR02297	H2O[r]
MAR02297	7alpha-hydroxycholest-4-en-3-one[c]
MAR02297	ADP[r]
MAR02297	H+[r]
MAR02297	Pi[r]
MAR02298	ATP[x]
MAR02298	H2O[x]
MAR02298	taurochenodeoxycholate[x]
MAR02298	ADP[x]
MAR02298	H+[x]
MAR02298	Pi[x]
MAR02298	taurochenodeoxycholate[e]
MAR02299	tyrosine[c]
MAR02299	tyrosine[m]
MAR02300	H+[r]
MAR02300	NADPH[r]
MAR02300	O2[r]
MAR02300	14-demethyllanosterol[r]
MAR02300	H2O[r]
MAR02300	NADP+[r]
MAR02300	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR02301	H+[r]
MAR02301	NADP+[r]
MAR02301	3-keto-4-methylzymosterol[r]
MAR02301	NADPH[r]
MAR02301	4alpha-methylzymosterol[r]
MAR02302	H2O[r]
MAR02302	4alpha-methylzymosterol[r]
MAR02302	CO2[r]
MAR02302	H+[r]
MAR02302	zymosterol[r]
MAR02304	ATP[c]
MAR02304	H2O[c]
MAR02304	sulfate[c]
MAR02304	ADP[c]
MAR02304	H+[c]
MAR02304	Pi[c]
MAR02304	sulfate[e]
MAR02306	cholesterol[r]
MAR02306	(2E)-hexadecenoyl-CoA[r]
MAR02306	cholesterol-ester-palmn[r]
MAR02306	CoA[r]
MAR02308	sn-glycerol-3-phosphate[c]
MAR02308	(2E)-hexadecenoyl-CoA[c]
MAR02308	1-acylglycerol-3P-palmn[c]
MAR02308	CoA[c]
MAR02310	ATP[r]
MAR02310	CoA[r]
MAR02310	palmitolate[r]
MAR02310	AMP[r]
MAR02310	PPi[r]
MAR02310	(2E)-hexadecenoyl-CoA[r]
MAR02312	ATP[c]
MAR02312	CoA[c]
MAR02312	palmitolate[c]
MAR02312	AMP[c]
MAR02312	PPi[c]
MAR02312	(2E)-hexadecenoyl-CoA[c]
MAR02313	ATP[r]
MAR02313	CoA[r]
MAR02313	H+[r]
MAR02313	stearidonic acid[r]
MAR02313	AMP[r]
MAR02313	PPi[r]
MAR02313	stearoyl-CoA[r]
MAR02314	ATP[r]
MAR02314	CoA[r]
MAR02314	linolenate[r]
MAR02314	AMP[r]
MAR02314	gamma-linolenoyl-CoA[r]
MAR02314	PPi[r]
MAR02316	gamma-linolenate[l]
MAR02316	gamma-linolenate[r]
MAR02318	oleate[l]
MAR02318	oleate[r]
MAR02320	palmitolate[l]
MAR02320	palmitolate[r]
MAR02322	H+[c]
MAR02322	hexadecanoyl-[ACP][c]
MAR02322	malonyl-[ACP][c]
MAR02322	[ACP][c]
MAR02322	CO2[c]
MAR02322	3-Oxostearoyl-ACP[c]
MAR02323	H+[c]
MAR02323	NADPH[c]
MAR02323	3-Oxostearoyl-ACP[c]
MAR02323	NADP+[c]
MAR02323	3-Hydroxystearoyl-ACP[c]
MAR02325	3-Hydroxystearoyl-ACP[c]
MAR02325	H2O[c]
MAR02325	(2E)-Octadecenoyl-ACP[c]
MAR02327	H+[c]
MAR02327	NADPH[c]
MAR02327	(2E)-Octadecenoyl-ACP[c]
MAR02327	NADP+[c]
MAR02327	Stearoyl-ACP[c]
MAR02329	H2O[c]
MAR02329	Stearoyl-ACP[c]
MAR02329	[ACP][c]
MAR02329	H+[c]
MAR02329	stearate[c]
MAR02333	linolenate[l]
MAR02333	linolenate[r]
MAR02335	dihomo-gamma-linolenate[l]
MAR02335	dihomo-gamma-linolenate[r]
MAR02339	lathosterol[r]
MAR02339	cholestenol[r]
MAR02346	formaldehyde[e]
MAR02346	formaldehyde[c]
MAR02358	NADP+[m]
MAR02358	thioredoxin[m]
MAR02358	H+[m]
MAR02358	NADPH[m]
MAR02358	oxidized thioredoxin[m]
MAR02367	lauroyl-CoA[m]
MAR02367	ubiquinone[m]
MAR02367	(2E)-dodecenoyl-CoA[m]
MAR02367	ubiquinol[m]
MAR02369	octanoyl-CoA[m]
MAR02369	ubiquinone[m]
MAR02369	(2E)-octenoyl-CoA[m]
MAR02369	ubiquinol[m]
MAR02370	myristoyl-CoA[m]
MAR02370	ubiquinone[m]
MAR02370	(2E)-tetradecenoyl-CoA[m]
MAR02370	ubiquinol[m]
MAR02372	hexanoyl-CoA[m]
MAR02372	ubiquinone[m]
MAR02372	(2E)-hexenoyl-CoA[m]
MAR02372	ubiquinol[m]
MAR02373	decanoyl-CoA[m]
MAR02373	ubiquinone[m]
MAR02373	(2E)-decenoyl-CoA[m]
MAR02373	ubiquinol[m]
MAR02375	gamma-linolenoyl-CoA[r]
MAR02375	H+[r]
MAR02375	malonyl-CoA[r]
MAR02375	NADPH[r]
MAR02375	O2[r]
MAR02375	CO2[r]
MAR02375	CoA[r]
MAR02375	dihomo-gamma-linolenoyl-CoA[r]
MAR02375	H2O[r]
MAR02375	NADP+[r]
MAR02381	3-oxooleoyl-CoA[m]
MAR02381	CoA[m]
MAR02381	acetyl-CoA[m]
MAR02381	palmitoleoyl-CoA[m]
MAR02384	Na+[e]
MAR02384	Chenodeoxycholate[e]
MAR02384	Na+[c]
MAR02384	Chenodeoxycholate[c]
MAR02386	ATP[c]
MAR02386	decanoic acid[c]
MAR02386	H2O[c]
MAR02386	ADP[c]
MAR02386	decanoic acid[e]
MAR02386	H+[c]
MAR02386	Pi[c]
MAR02388	chloride[e]
MAR02388	Na+[e]
MAR02388	taurine[e]
MAR02388	chloride[c]
MAR02388	Na+[c]
MAR02388	taurine[c]
MAR02424	arachidonate[c]
MAR02424	ATP[c]
MAR02424	H2O[c]
MAR02424	ADP[c]
MAR02424	arachidonate[x]
MAR02424	H+[c]
MAR02424	Pi[c]
MAR02425	ATP[c]
MAR02425	H2O[c]
MAR02425	palmitate[c]
MAR02425	ADP[c]
MAR02425	H+[c]
MAR02425	palmitate[x]
MAR02425	Pi[c]
MAR02427	arachidonate[c]
MAR02427	L-carnitine[r]
MAR02427	arachidonate[r]
MAR02427	L-carnitine[c]
MAR02429	L-carnitine[r]
MAR02429	palmitate[c]
MAR02429	L-carnitine[c]
MAR02429	palmitate[r]
MAR02431	L-carnitine[r]
MAR02431	oleate[c]
MAR02431	L-carnitine[c]
MAR02431	oleate[r]
MAR02432	L-carnitine[r]
MAR02432	stearidonic acid[c]
MAR02432	L-carnitine[c]
MAR02432	stearidonic acid[r]
MAR02471	L-carnitine[r]
MAR02471	linoleate[c]
MAR02471	L-carnitine[c]
MAR02471	linoleate[r]
MAR02473	gamma-linolenate[r]
MAR02473	L-carnitine[c]
MAR02473	gamma-linolenate[c]
MAR02473	L-carnitine[r]
MAR02474	L-carnitine[c]
MAR02474	linolenate[r]
MAR02474	L-carnitine[r]
MAR02474	linolenate[c]
MAR02476	L-carnitine[r]
MAR02476	palmitolate[c]
MAR02476	L-carnitine[c]
MAR02476	palmitolate[r]
MAR02477	dihomo-gamma-linolenate[r]
MAR02477	L-carnitine[c]
MAR02477	dihomo-gamma-linolenate[c]
MAR02477	L-carnitine[r]
MAR02490	thioredoxin[m]
MAR02490	UTP[m]
MAR02490	dUTP[m]
MAR02490	H2O[m]
MAR02490	oxidized thioredoxin[m]
MAR02529	H+[e]
MAR02529	H2O2[e]
MAR02529	thiocyanate[e]
MAR02529	H2O[e]
MAR02529	hypothiocyanite[e]
MAR02639	H2O[e]
MAR02639	beta-casomorphin[e]
MAR02639	isoleucine[e]
MAR02639	beta-casomorphin (1-6)[e]
MAR02641	H2O[e]
MAR02641	neocasomorphin[e]
MAR02641	isoleucine[e]
MAR02641	neocasomorphin (1-5)[e]
MAR02643	H2O[e]
MAR02643	apelin-13[e]
MAR02643	phenylalanine[e]
MAR02643	apelin-(1-12)[e]
MAR02647	H2O2[e]
MAR02647	Cyanosulfurous Acid Anion[e]
MAR02647	H+[e]
MAR02647	H2O[e]
MAR02647	sulfite[e]
MAR02647	Cyanate[e]
MAR02782	H2O[n]
MAR02782	phosphatidylinositol-4,5-bisphosphate[n]
MAR02782	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR02782	Pi[n]
MAR02784	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR02784	H2O[n]
MAR02784	PI pool[n]
MAR02784	Pi[n]
MAR02804	FAD[x]
MAR02804	linoleoyl-CoA[x]
MAR02804	FADH2[x]
MAR02804	trans,cis,cis-2,9,12-octadecatrienoyl-CoA[x]
MAR02808	cis,cis-palmito-7,10-dienoyl-CoA[x]
MAR02808	FAD[x]
MAR02808	FADH2[x]
MAR02808	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[x]
MAR02810	cis,cis-myristo-5,8-dienoyl-CoA[x]
MAR02810	FAD[x]
MAR02810	FADH2[x]
MAR02810	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[x]
MAR02883	NAD+[c]
MAR02883	5beta-cholestane-3alpha,7alpha,27-triol[c]
MAR02883	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[c]
MAR02883	H+[c]
MAR02883	NADH[c]
