A	B
MAR00037	2-hydroxy-17beta-estradiol-4-S-glutathione[x]
MAR00037	2-hydroxy-17beta-estradiol-4-S-glutathione[r]
MAR00037	2-hydroxy-3-methoxy-17beta-estradiol[c]
MAR00037	2-hydroxy-3-methoxyestrone[c]
MAR00037	2-hydroxyestradiol-17beta[l]
MAR00037	2-hydroxyestradiol-17beta[r]
MAR00037	2-hydroxyestrone-1-S-glutathione[c]
MAR00037	2-hydroxyestrone-1-S-glutathione[m]
MAR00037	2-hydroxyestrone-1-S-glutathione[x]
MAR00037	2-hydroxyestrone-1-S-glutathione[r]
MAR00037	2-hydroxyestrone-4-S-glutathione[c]
MAR00037	2-hydroxyestrone-4-S-glutathione[m]
MAR00037	2-hydroxyestrone-4-S-glutathione[x]
MAR00037	2-hydroxyestrone-4-S-glutathione[r]
MAR00037	2-methoxyestradiol-17beta[c]
MAR00037	2-methoxyestrone[c]
MAR00037	2-methoxyestrone[r]
MAR00037	3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one[r]
MAR00037	3alpha-hydroxy-5alpha-pregnan-20-one[c]
MAR00037	3-monoiodo-L-thyronine[r]
MAR00037	3-O-methyldopa[c]
MAR00037	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid-O-glucoside[c]
MAR00037	4-(methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone[c]
MAR00037	4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline[c]
MAR00037	4,6-dihydroxyquinoline[c]
MAR00037	4,8-dihydroxyquinoline[c]
MAR00037	4-hydroxy-17beta-estradiol-2-S-glutathione[c]
MAR00037	4-hydroxy-17beta-estradiol-2-S-glutathione[m]
MAR00037	4-hydroxy-17beta-estradiol-2-S-glutathione[x]
MAR00037	4-hydroxy-17beta-estradiol-2-S-glutathione[r]
MAR00037	4-hydroxy-2-nonenal[c]
MAR00037	4-hydroxyestrone-2-S-glutathione[c]
MAR00037	4-hydroxyestrone-2-S-glutathione[m]
MAR00037	4-hydroxyestrone-2-S-glutathione[x]
MAR00037	4-hydroxyestrone-2-S-glutathione[r]
MAR00037	4-methoxy-17beta-estradiol[c]
MAR00037	4-methoxyestrone[c]
MAR00037	estrone-2,3-semiquinone[r]
MAR00037	estrone-3,4-semiquinone[r]
MAR00037	methaneselenol[c]
MAR00037	steroids[e]
MAR00039	1,3-diaminopropane[c]
MAR00039	H2O[c]
MAR00039	O2[c]
MAR00039	3-amino-propanal[c]
MAR00039	H2O2[c]
MAR00039	NH4+[c]
MAR00054	provitamin D3[r]
MAR00054	provitamin D3[c]
MAR00066	alanine[l]
MAR00066	H+[l]
MAR00066	alanine[c]
MAR00066	H+[c]
MAR00067	H2O[c]
MAR00067	NAD+[c]
MAR00067	2(S)-pristanal[c]
MAR00067	H+[c]
MAR00067	NADH[c]
MAR00067	pristanic acid[c]
MAR00072	H2O[e]
MAR00072	glycogenin G4G7[e]
MAR00072	glucose[e]
MAR00072	Glycogen, Structure 4 (Glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})[e]
MAR00073	lysine[m]
MAR00073	[apocarboxlase][m]
MAR00073	H+[m]
MAR00073	H2O[m]
MAR00073	apoC-lys[m]
MAR00074	H2O[m]
MAR00074	apoC-lys_btn[m]
MAR00074	[apocarboxlase][m]
MAR00074	biocytin[m]
MAR00081	nLc5Cer[g]
MAR00081	UDP-galactose[g]
MAR00081	H+[g]
MAR00081	nLc6Cer[g]
MAR00081	UDP[g]
MAR00082	G00077[g]
MAR00082	UDP-galactose[g]
MAR00082	H+[g]
MAR00082	UDP[g]
MAR00082	I-Antigen[g]
MAR00086	ATP[m]
MAR00086	H+[m]
MAR00086	biotin[m]
MAR00086	PPi[m]
MAR00086	biotinyl-5-AMP[m]
MAR00089	bilirubin-bisglucuronoside[c]
MAR00089	bilirubin-bisglucuronoside[r]
MAR00091	H2O[m]
MAR00091	biocytin[m]
MAR00091	lysine[m]
MAR00091	biotin[m]
MAR00092	apoC-lys[m]
MAR00092	biotinyl-5-AMP[m]
MAR00092	AMP[m]
MAR00092	H+[m]
MAR00092	apoC-lys_btn[m]
MAR00095	biotin[e]
MAR00095	H+[c]
MAR00095	biotin[c]
MAR00095	H+[e]
MAR00096	3-ureidoisobutyrate[c]
MAR00096	H+[c]
MAR00096	H2O[c]
MAR00096	CO2[c]
MAR00096	D-3-amino-isobutanoate[c]
MAR00096	NH4+[c]
MAR00100	benzoate[c]
MAR00100	benzoate[r]
MAR00103	L-carnitine[c]
MAR00103	(2E)-hexadecenoyl-CoA[c]
MAR00103	CoA[c]
MAR00103	hexadecenoylcarnitine(9)[c]
MAR00113	NADP+[r]
MAR00113	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR00113	CO2[r]
MAR00113	H+[r]
MAR00113	NADPH[r]
MAR00113	3-keto-4-methylzymosterol[r]
MAR00114	NAD+[r]
MAR00114	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR00114	CO2[r]
MAR00114	H+[r]
MAR00114	NADH[r]
MAR00114	3-keto-4-methylzymosterol[r]
MAR00115	H+[r]
MAR00115	NADPH[r]
MAR00115	Zymosterol Intermediate 2[r]
MAR00115	NADP+[r]
MAR00115	zymosterol[r]
MAR00116	H+[r]
MAR00116	NADPH[r]
MAR00116	O2[r]
MAR00116	14-demethyllanosterol[r]
MAR00116	H2O[r]
MAR00116	NADP+[r]
MAR00116	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR00117	NADP+[r]
MAR00117	O2[r]
MAR00117	3-keto-4-methylzymosterol[r]
MAR00117	CO2[r]
MAR00117	H+[r]
MAR00117	NADPH[r]
MAR00117	Zymosterol Intermediate 2[r]
MAR00118	NAD+[r]
MAR00118	O2[r]
MAR00118	3-keto-4-methylzymosterol[r]
MAR00118	CO2[r]
MAR00118	H+[r]
MAR00118	NADH[r]
MAR00118	Zymosterol Intermediate 2[r]
MAR00120	CDP-diacylglycerol-LD-PI pool[c]
MAR00120	CDP-diacylglycerol-LD-PI pool[m]
MAR00122	CTP[m]
MAR00122	H+[m]
MAR00122	phosphatidate-LD-PI pool[m]
MAR00122	PPi[m]
MAR00122	CDP-diacylglycerol-LD-PI pool[m]
MAR00123	cholesterol[r]
MAR00123	cholesterol[m]
MAR00124	citrulline[m]
MAR00124	citrulline[c]
MAR00142	1,2-diacylglycerol-LD-TAG pool[e]
MAR00142	1,2-diacylglycerol-LD-TAG pool[c]
MAR00146	H+[c]
MAR00146	NADH[c]
MAR00146	O2[c]
MAR00146	stearoyl-CoA[c]
MAR00146	H2O[c]
MAR00146	NAD+[c]
MAR00146	oleoyl-CoA[c]
MAR00151	(2E)-octadecenoyl-CoA[c]
MAR00151	H+[c]
MAR00151	NADH[c]
MAR00151	O2[c]
MAR00151	(6Z,9Z)-octadecadienoyl-CoA[c]
MAR00151	H2O[c]
MAR00151	NAD+[c]
MAR00186	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR00186	H+[c]
MAR00186	NADH[c]
MAR00186	O2[c]
MAR00186	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR00186	H2O[c]
MAR00186	NAD+[c]
MAR00218	H+[x]
MAR00218	NADH[x]
MAR00218	O2[x]
MAR00218	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[x]
MAR00218	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[x]
MAR00218	H2O[x]
MAR00218	NAD+[x]
MAR00228	H+[r]
MAR00228	NADPH[r]
MAR00228	provitamin D3[r]
MAR00228	cholesterol[r]
MAR00228	NADP+[r]
MAR00251	2,3-diketo-5-methylthiopentyl-1-phosphate[c]
MAR00251	H2O[c]
MAR00251	O2[c]
MAR00251	4-methylthio-2-oxobutanoic acid[c]
MAR00251	formate[c]
MAR00251	H+[c]
MAR00251	Pi[c]
MAR00316	dolichyl-D-glucosyl-phosphate[c]
MAR00316	dolichyl-D-glucosyl-phosphate[r]
MAR00583	elaidate[e]
MAR00606	glycogenin G4G7[e]
MAR00611	palmitate[e]
MAR00619	histamine[e]
MAR00624	(6Z,9Z)-octadecadienoic acid[e]
MAR00626	gamma-linolenate[e]
MAR00631	1-acylglycerol-3P pool[e]
MAR00639	stearate[e]
MAR00650	oleate[e]
MAR00695	stearidonic acid[e]
MAR00701	EPA[e]
MAR00743	gamma-linolenoyl-CoA[c]
MAR00743	H+[c]
MAR00743	malonyl-CoA[c]
MAR00743	NADPH[c]
MAR00743	O2[c]
MAR00743	CO2[c]
MAR00743	CoA[c]
MAR00743	dihomo-gamma-linolenoyl-CoA[c]
MAR00743	H2O[c]
MAR00743	NADP+[c]
MAR00745	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c]
MAR00745	H+[c]
MAR00745	malonyl-CoA[c]
MAR00745	NADPH[c]
MAR00745	O2[c]
MAR00745	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR00745	CO2[c]
MAR00745	CoA[c]
MAR00745	H2O[c]
MAR00745	NADP+[c]
MAR00747	arachidonyl-CoA[c]
MAR00747	H+[c]
MAR00747	malonyl-CoA[c]
MAR00747	NADPH[c]
MAR00747	O2[c]
MAR00747	(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]
MAR00747	CO2[c]
MAR00747	CoA[c]
MAR00747	H2O[c]
MAR00747	NADP+[c]
MAR00772	CoA[m]
MAR00772	FAD[m]
MAR00772	H2O[m]
MAR00772	NAD+[m]
MAR00772	palmitoleoyl-CoA[m]
MAR00772	acetyl-CoA[m]
MAR00772	FADH2[m]
MAR00772	H+[m]
MAR00772	NADH[m]
MAR00772	octanoyl-CoA[m]
MAR00776	CoA[m]
MAR00776	FAD[m]
MAR00776	H2O[m]
MAR00776	NAD+[m]
MAR00776	stearoyl-CoA[m]
MAR00776	acetyl-CoA[m]
MAR00776	FADH2[m]
MAR00776	H+[m]
MAR00776	NADH[m]
MAR00776	palmitoyl-CoA[m]
MAR00784	CoA[m]
MAR00784	FAD[m]
MAR00784	H2O[m]
MAR00784	NAD+[m]
MAR00784	oleoyl-CoA[m]
MAR00784	acetyl-CoA[m]
MAR00784	FADH2[m]
MAR00784	H+[m]
MAR00784	NADH[m]
MAR00784	octanoyl-CoA[m]
MAR00785	CoA[m]
MAR00785	FAD[m]
MAR00785	H2O[m]
MAR00785	linoleoyl-CoA[m]
MAR00785	NAD+[m]
MAR00785	acetyl-CoA[m]
MAR00785	FADH2[m]
MAR00785	H+[m]
MAR00785	NADH[m]
MAR00785	octanoyl-CoA[m]
MAR00788	(6Z,9Z)-octadecadienoyl-CoA[m]
MAR00788	CoA[m]
MAR00788	FAD[m]
MAR00788	H2O[m]
MAR00788	NAD+[m]
MAR00788	acetyl-CoA[m]
MAR00788	FADH2[m]
MAR00788	H+[m]
MAR00788	NADH[m]
MAR00788	octanoyl-CoA[m]
MAR00869	CoA[m]
MAR00869	eicosanoyl-CoA[m]
MAR00869	FAD[m]
MAR00869	H2O[m]
MAR00869	NAD+[m]
MAR00869	acetyl-CoA[m]
MAR00869	FADH2[m]
MAR00869	H+[m]
MAR00869	NADH[m]
MAR00869	stearoyl-CoA[m]
MAR00874	CoA[m]
MAR00874	dihomo-gamma-linolenoyl-CoA[m]
MAR00874	FAD[m]
MAR00874	H2O[m]
MAR00874	NAD+[m]
MAR00874	acetyl-CoA[m]
MAR00874	FADH2[m]
MAR00874	gamma-linolenoyl-CoA[m]
MAR00874	H+[m]
MAR00874	NADH[m]
MAR00916	arachidonyl-CoA[m]
MAR00916	CoA[m]
MAR00916	FAD[m]
MAR00916	H2O[m]
MAR00916	NAD+[m]
MAR00916	acetyl-CoA[m]
MAR00916	FADH2[m]
MAR00916	H+[m]
MAR00916	NADH[m]
MAR00922	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[m]
MAR00922	CoA[m]
MAR00922	FAD[m]
MAR00922	H2O[m]
MAR00922	NAD+[m]
MAR00922	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m]
MAR00922	acetyl-CoA[m]
MAR00922	FADH2[m]
MAR00922	H+[m]
MAR00922	NADH[m]
MAR01044	Fe2+[m]
MAR01044	protoporphyrin[m]
MAR01044	H+[m]
MAR01044	heme[m]
MAR01046	Fe2+[c]
MAR01046	H+[i]
MAR01046	Fe2+[m]
MAR01046	H+[m]
MAR01083	GDP-L-fucose[g]
MAR01083	I-Antigen[g]
MAR01083	fucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR01083	GDP[g]
MAR01083	H+[g]
MAR01340	galfucgalacglcgal14acglcgalgluside heparan sulfate[g]
MAR01340	G00083[c]
MAR01348	Galactosyl Glucosyl Ceramide[c]
MAR01348	Galactosyl Glucosyl Ceramide[g]
MAR01349	Galactosyl Glucosyl Ceramide[c]
MAR01349	Galactosyl Glucosyl Ceramide[l]
MAR01351	UDP-N-acetyl-D-galactosamine[g]
MAR01351	Galactosyl Glucosyl Ceramide[g]
MAR01351	GA2[g]
MAR01351	H+[g]
MAR01351	UDP[g]
MAR01369	GDP[c]
MAR01369	GDP[g]
MAR01380	glycogenin G4G4[c]
MAR01380	H2O[c]
MAR01380	glucose[c]
MAR01380	glycogenin G7[c]
MAR01381	glutamine[c]
MAR01381	glutamine[m]
MAR01386	glycine[l]
MAR01386	H+[l]
MAR01386	glycine[c]
MAR01386	H+[c]
MAR01447	HMG-CoA[c]
MAR01447	HMG-CoA[x]
MAR01450	H+[c]
MAR01450	heme[c]
MAR01450	NADPH[c]
MAR01450	O2[c]
MAR01450	biliverdin[c]
MAR01450	CO[c]
MAR01450	Fe2+[c]
MAR01450	H2O[c]
MAR01450	NADP+[c]
MAR01458	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[x]
MAR01458	H+[x]
MAR01458	NADPH[x]
MAR01458	O2[x]
MAR01458	3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[x]
MAR01458	H2O[x]
MAR01458	NADP+[x]
MAR01462	H+[c]
MAR01462	H+[x]
MAR01464	isoleucine[c]
MAR01464	isoleucine[m]
MAR01475	cholesterol[e]
MAR01475	PC-LD pool[e]
MAR01475	cholesterol-ester pool[e]
MAR01475	2-lysolecithin pool[e]
MAR01476	lactose[g]
MAR01476	lactose[e]
MAR01480	leucine[c]
MAR01480	leucine[m]
MAR01497	H+[c]
MAR01497	lanosterol[c]
MAR01497	NADPH[c]
MAR01497	O2[c]
MAR01497	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]
MAR01497	formate[c]
MAR01497	H2O[c]
MAR01497	NADP+[c]
MAR01499	2-lysolecithin pool[e]
MAR01499	2-lysolecithin pool[c]
MAR01501	PC-LD pool[c]
MAR01501	retinol[c]
MAR01501	2-lysolecithin pool[c]
MAR01501	retinyl-ester[c]
MAR01506	11-cis-retinol[c]
MAR01506	PC-LD pool[c]
MAR01506	2-lysolecithin pool[c]
MAR01506	retinyl-ester[c]
MAR01510	H+[r]
MAR01510	NADPH[r]
MAR01510	O2[r]
MAR01510	lathosterol[r]
MAR01510	H2O[r]
MAR01510	NADP+[r]
MAR01510	provitamin D3[r]
MAR01515	H2O[c]
MAR01515	methylamine[c]
MAR01515	O2[c]
MAR01515	formaldehyde[c]
MAR01515	H2O2[c]
MAR01515	NH4+[c]
MAR01527	Na+[e]
MAR01527	Na+[c]
MAR01542	ATP[c]
MAR01542	H+[c]
MAR01542	nicotinamide D-ribonucleotide[c]
MAR01542	NAD+[c]
MAR01542	PPi[c]
MAR01567	5beta-cholestane-3alpha,7alpha,26-triol[m]
MAR01567	H+[m]
MAR01567	NADPH[m]
MAR01567	O2[m]
MAR01567	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR01567	H2O[m]
MAR01567	NADP+[m]
MAR01586	H2O[m]
MAR01586	PC-LD pool[m]
MAR01586	choline[m]
MAR01586	H+[m]
MAR01586	phosphatidate-LD-PC pool[m]
MAR01606	PE-LD pool[r]
MAR01606	SAM[r]
MAR01606	H+[r]
MAR01606	PC-LD pool[r]
MAR01606	SAH[r]
MAR01641	propanoate[c]
MAR01641	propanoate[m]
MAR01643	O2[m]
MAR01643	protoporphyrinogen IX[m]
MAR01643	H2O[m]
MAR01643	protoporphyrin[m]
MAR01645	2(S)-pristanal[x]
MAR01645	2(S)-pristanal[c]
MAR01648	pristanic acid[x]
MAR01648	pristanic acid[c]
MAR01650	H+[l]
MAR01650	proline[l]
MAR01650	H+[c]
MAR01650	proline[c]
MAR01654	proline[c]
MAR01654	proline[m]
MAR01674	H2O[x]
MAR01674	Pristanoyl Coenzyme A[x]
MAR01674	CoA[x]
MAR01674	H+[x]
MAR01674	pristanic acid[x]
MAR01675	H2O[x]
MAR01675	phytanoyl-CoA[x]
MAR01675	CoA[x]
MAR01675	H+[x]
MAR01675	Phytanate[x]
MAR01782	H2O[c]
MAR01782	thiamin-P[e]
MAR01782	H2O[e]
MAR01782	thiamin-P[c]
MAR01793	H2O[e]
MAR01793	thiamin-PPP[c]
MAR01793	H2O[c]
MAR01793	thiamin-PPP[e]
MAR01818	dolichyl-phosphate[c]
MAR01818	UDP-glucose[c]
MAR01818	UDP[c]
MAR01818	dolichyl-D-glucosyl-phosphate[c]
MAR01821	valine[c]
MAR01821	valine[m]
MAR01822	vitamin D3[m]
MAR01822	vitamin D3[c]
MAR01912	dGMP[e]
MAR01918	dGTP[e]
MAR01923	dTMP[e]
MAR01964	uroporphyrinogen I[e]
MAR02006	ATP[m]
MAR02006	CO2[m]
MAR02006	H2O[m]
MAR02006	NH4+[m]
MAR02006	ADP[m]
MAR02006	carbamoyl-phosphate[m]
MAR02006	H+[m]
MAR02006	Pi[m]
MAR02027	cysteine[c]
MAR02027	H2O[c]
MAR02027	H+[c]
MAR02027	H2S[c]
MAR02027	NH4+[c]
MAR02027	pyruvate[c]
MAR02035	palmitoyl-CoA[m]
MAR02035	ubiquinone[m]
MAR02035	(2E)-hexadecenoyl-CoA[m]
MAR02035	ubiquinol[m]
MAR02120	H2O[e]
MAR02120	dGTP[e]
MAR02120	H+[e]
MAR02120	PPi[e]
MAR02120	dGMP[e]
MAR02124	H2O[e]
MAR02124	dTDP[e]
MAR02124	H+[e]
MAR02124	Pi[e]
MAR02124	dTMP[e]
MAR02128	ferrocytochrome B5[c]
MAR02128	H+[c]
MAR02128	O2[c]
MAR02128	stearoyl-CoA[c]
MAR02128	ferricytochrome B5[c]
MAR02128	H2O[c]
MAR02128	oleoyl-CoA[c]
MAR02148	NADP+[m]
MAR02148	octanoyl-CoA[m]
MAR02148	(2E)-octenoyl-CoA[m]
MAR02148	H+[m]
MAR02148	NADPH[m]
MAR02149	lauroyl-CoA[m]
MAR02149	NADP+[m]
MAR02149	(2E)-dodecenoyl-CoA[m]
MAR02149	H+[m]
MAR02149	NADPH[m]
MAR02183	myristoyl-CoA[m]
MAR02183	NADP+[m]
MAR02183	(2E)-tetradecenoyl-CoA[m]
MAR02183	H+[m]
MAR02183	NADPH[m]
MAR02187	decanoyl-CoA[m]
MAR02187	NADP+[m]
MAR02187	(2E)-decenoyl-CoA[m]
MAR02187	H+[m]
MAR02187	NADPH[m]
MAR02199	NADP+[r]
MAR02199	14-demethyllanosterol[r]
MAR02199	H+[r]
MAR02199	NADPH[r]
MAR02199	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02200	H+[r]
MAR02200	NADPH[r]
MAR02200	O2[r]
MAR02200	lanosterol[r]
MAR02200	formate[r]
MAR02200	H2O[r]
MAR02200	NADP+[r]
MAR02200	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02223	arachidonate[l]
MAR02223	arachidonate[r]
MAR02224	palmitate[l]
MAR02224	palmitate[r]
MAR02271	citrulline[c]
MAR02271	ornithine[m]
MAR02271	citrulline[m]
MAR02271	ornithine[c]
MAR02272	stearidonic acid[l]
MAR02272	stearidonic acid[r]
MAR02273	linoleate[l]
MAR02273	linoleate[r]
MAR02275	choloyl-CoA[r]
MAR02275	choloyl-CoA[c]
MAR02285	25(R)THCA-CoA[r]
MAR02285	ATP[r]
MAR02285	H2O[r]
MAR02285	25(R)THCA-CoA[x]
MAR02285	ADP[r]
MAR02285	H+[r]
MAR02285	Pi[r]
MAR02300	H+[r]
MAR02300	NADPH[r]
MAR02300	O2[r]
MAR02300	14-demethyllanosterol[r]
MAR02300	H2O[r]
MAR02300	NADP+[r]
MAR02300	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR02301	H+[r]
MAR02301	NADP+[r]
MAR02301	3-keto-4-methylzymosterol[r]
MAR02301	NADPH[r]
MAR02301	4alpha-methylzymosterol[r]
MAR02302	H2O[r]
MAR02302	4alpha-methylzymosterol[r]
MAR02302	CO2[r]
MAR02302	H+[r]
MAR02302	zymosterol[r]
MAR02306	cholesterol[r]
MAR02306	(2E)-hexadecenoyl-CoA[r]
MAR02306	cholesterol-ester-palmn[r]
MAR02306	CoA[r]
MAR02308	sn-glycerol-3-phosphate[c]
MAR02308	(2E)-hexadecenoyl-CoA[c]
MAR02308	1-acylglycerol-3P-palmn[c]
MAR02308	CoA[c]
MAR02310	ATP[r]
MAR02310	CoA[r]
MAR02310	palmitolate[r]
MAR02310	AMP[r]
MAR02310	PPi[r]
MAR02310	(2E)-hexadecenoyl-CoA[r]
MAR02316	gamma-linolenate[l]
MAR02316	gamma-linolenate[r]
MAR02318	oleate[l]
MAR02318	oleate[r]
MAR02320	palmitolate[l]
MAR02320	palmitolate[r]
MAR02333	linolenate[l]
MAR02333	linolenate[r]
MAR02335	dihomo-gamma-linolenate[l]
MAR02335	dihomo-gamma-linolenate[r]
MAR02339	lathosterol[r]
MAR02339	cholestenol[r]
MAR02346	formaldehyde[e]
MAR02346	formaldehyde[c]
MAR02358	NADP+[m]
MAR02358	thioredoxin[m]
MAR02358	H+[m]
MAR02358	NADPH[m]
MAR02358	oxidized thioredoxin[m]
MAR02367	lauroyl-CoA[m]
MAR02367	ubiquinone[m]
MAR02367	(2E)-dodecenoyl-CoA[m]
MAR02367	ubiquinol[m]
MAR02369	octanoyl-CoA[m]
MAR02369	ubiquinone[m]
MAR02369	(2E)-octenoyl-CoA[m]
MAR02369	ubiquinol[m]
MAR02370	myristoyl-CoA[m]
MAR02370	ubiquinone[m]
MAR02370	(2E)-tetradecenoyl-CoA[m]
MAR02370	ubiquinol[m]
MAR02372	hexanoyl-CoA[m]
MAR02372	ubiquinone[m]
MAR02372	(2E)-hexenoyl-CoA[m]
MAR02372	ubiquinol[m]
MAR02373	decanoyl-CoA[m]
MAR02373	ubiquinone[m]
MAR02373	(2E)-decenoyl-CoA[m]
MAR02373	ubiquinol[m]
MAR02375	gamma-linolenoyl-CoA[r]
MAR02375	H+[r]
MAR02375	malonyl-CoA[r]
MAR02375	NADPH[r]
MAR02375	O2[r]
MAR02375	CO2[r]
MAR02375	CoA[r]
MAR02375	dihomo-gamma-linolenoyl-CoA[r]
MAR02375	H2O[r]
MAR02375	NADP+[r]
MAR02424	arachidonate[c]
MAR02424	ATP[c]
MAR02424	H2O[c]
MAR02424	ADP[c]
MAR02424	arachidonate[x]
MAR02424	H+[c]
MAR02424	Pi[c]
MAR02490	thioredoxin[m]
MAR02490	UTP[m]
MAR02490	dUTP[m]
MAR02490	H2O[m]
MAR02490	oxidized thioredoxin[m]
MAR02529	H+[e]
MAR02529	H2O2[e]
MAR02529	thiocyanate[e]
MAR02529	H2O[e]
MAR02529	hypothiocyanite[e]
MAR02647	H2O2[e]
MAR02647	Cyanosulfurous Acid Anion[e]
MAR02647	H+[e]
MAR02647	H2O[e]
MAR02647	sulfite[e]
MAR02647	Cyanate[e]
MAR02804	FAD[x]
MAR02804	linoleoyl-CoA[x]
MAR02804	FADH2[x]
MAR02804	trans,cis,cis-2,9,12-octadecatrienoyl-CoA[x]
MAR02808	cis,cis-palmito-7,10-dienoyl-CoA[x]
MAR02808	FAD[x]
MAR02808	FADH2[x]
MAR02808	trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[x]
MAR02810	cis,cis-myristo-5,8-dienoyl-CoA[x]
MAR02810	FAD[x]
MAR02810	FADH2[x]
MAR02810	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[x]
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al[m]
MAR02891	H2O[m]
MAR02891	NADP+[m]
MAR02891	3alpha,7alpha-dihydroxy-5beta-cholestanate[m]
MAR02891	H+[m]
MAR02891	NADPH[m]
MAR03043	H2O[e]
MAR03043	kinetensin[e]
MAR03043	leucine[e]
MAR03043	kinetensin 1-8[e]
MAR03140	chloride[e]
MAR03140	H+[e]
MAR03140	H2O2[e]
MAR03140	H2O[e]
MAR03140	hypochlorite[e]
MAR03147	H+[e]
MAR03147	nitrite[e]
MAR03147	hypochlorite[e]
MAR03147	H2O[e]
MAR03147	nitryl-chloride[e]
MAR03238	dihydroceramide pool[c]
MAR03238	H+[c]
MAR03238	NADH[c]
MAR03238	O2[c]
MAR03238	ceramide pool[c]
MAR03238	H2O[c]
MAR03238	NAD+[c]
MAR03257	cortisol[r]
MAR03257	H+[r]
MAR03257	NADPH[r]
MAR03257	11beta-hydroxyandrost-4-ene-3,17-dione[r]
MAR03257	acetaldehyde[r]
MAR03257	H2O[r]
MAR03257	NADP+[r]
MAR03276	FAD[x]
MAR03276	palmitoleoyl-CoA[x]
MAR03276	FADH2[x]
MAR03276	trans,cis-hexadeca-2,9-dienoyl-CoA[x]
MAR03289	(7Z)-tetradecenoyl-CoA[x]
MAR03289	FAD[x]
MAR03289	FADH2[x]
MAR03289	trans,cis-myristo-2,7-dienoyl-CoA[x]
MAR03354	alkyl-glycerone-3-phosphate[c]
MAR03354	H+[c]
MAR03354	NADPH[c]
MAR03354	NADP+[c]
MAR03354	1-Alkyl-Sn-Glycerol 3-Phosphate[c]
MAR03371	cis,cis-myristo-5,8-dienoyl-CoA[m]
MAR03371	O2[m]
MAR03371	H2O2[m]
MAR03371	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]
MAR03374	trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]
MAR03374	(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A[m]
MAR03376	(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A[m]
MAR03376	Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A[m]
MAR03377	H+[m]
MAR03377	NADPH[m]
MAR03377	Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A[m]
MAR03377	NADP+[m]
MAR03377	Trans-3-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03378	Trans-2-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03378	Trans-3-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03379	H2O[m]
MAR03379	Trans-2-Cis-8-Tetradecadienoyl Coenzyme A[m]
MAR03379	(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03380	NAD+[m]
MAR03380	(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03380	H+[m]
MAR03380	NADH[m]
MAR03380	3-Oxo-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03381	CoA[m]
MAR03381	3-Oxo-Cis-8-Tetradecenoyl Coenzyme A[m]
MAR03381	acetyl-CoA[m]
MAR03381	Cis-6-Dodecenoyl Coenzyme A[m]
MAR03395	H+[r]
MAR03395	NADPH[r]
