"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg20771933"	0.117716091364687	0.628270756594219	2.33499721605461	0.0231163141173239	0.750239902290612	-4.0641606097746	175126390	"-"	"4"	0.117716091364687	550425
"cg20784768"	-0.136316264112073	0.436540775404513	-2.29556274401499	0.0254295698943032	0.758404434716078	-4.14756691113253	234041456	"+"	"1"	0.136316264112073	59991
"cg20813589"	-0.116953768339978	0.647779401212744	-2.12870605336808	0.0376465997368729	0.7845275410177	-4.48733002550407	504930	"+"	"11"	0.116953768339978	102501
"cg20819895"	0.125692851875837	0.569496652869076	2.17041576458792	0.0341885223193812	0.778853299223343	-4.40441830567498	30923877	"+"	"17"	0.125692851875837	285337
"cg20836372"	-0.110063643281563	0.278547953312975	-2.19875859416368	0.0320007057682139	0.7742698027058	-4.34730352753733	21695535	"-"	"16"	0.110063643281563	263807
"cg20857280"	0.147344756218923	0.555103694259727	3.08764251369848	0.00312361033652391	0.580869359030678	-2.26246530876032	51632905	"-"	"15"	0.147344756218923	244549
"cg20857738"	0.124671295584614	0.612553403341334	2.1698591142959	0.0342327740945095	0.779001080813321	-4.40553378178354	159337149	"+"	"3"	0.124671295584614	484634
"cg20880354"	0.122325528476717	0.511242582328774	2.25705723181754	0.0278844662469575	0.764238312783856	-4.22787367418411	135339607	"+"	"2"	0.122325528476717	370245
"cg20884524"	0.164356075675346	0.55797183216832	2.3099066503916	0.0245653575312188	0.755031099708562	-4.11736417384954	76108836	"-"	"6"	0.164356075675346	632212
"cg20887670"	-0.113885168918972	0.819668939214645	-3.69316572691789	0.000500536527852587	0.440351825935975	-0.560783363367832	22089022	"-"	"16"	0.113885168918972	263922
"cg20888995"	0.150081822425906	0.410771657576252	2.49717066150253	0.0154547582887099	0.718301480478444	-3.70903422524407	56822059	"+"	"3"	0.150081822425906	453468
"cg20899978"	0.124968340356028	0.210629465902331	2.87728754553924	0.0056488850227394	0.636703081974467	-2.80403408508139	52913152	"+"	"8"	0.124968340356028	721901
"cg20901032"	0.115801965205637	0.606705856698851	2.5583690733564	0.0132198051842564	0.703484225740623	-3.57006739941708	37680691	"+"	"13"	0.115801965205637	186309
"cg20958804"	0.125421990491302	0.445177175281418	2.54222542088151	0.0137789782047533	0.709091187047677	-3.60698462372935	130721851	"-"	"11"	0.125421990491302	140444
"cg20961509"	-0.135597858060785	0.585331772145106	-2.83169445036997	0.00640216756184989	0.647446990443699	-2.91771465095413	35248420	"+"	"10"	0.135597858060785	74493
"cg20962693"	0.124667275073013	0.540918535108359	2.38701905505657	0.020352356588288	0.741442807294139	-3.95235136737318	94037478	"+"	"11"	0.124667275073013	129395
"cg20965743"	-0.111150230703034	0.349467948125411	-2.40642497557762	0.0193996108813923	0.736965562806773	-3.91012890498354	104552209	"-"	"14"	0.111150230703034	235411
"cg20968678"	0.116260895499176	0.5068150154422	2.41781514418806	0.0188592193332837	0.734309783347263	-3.88521760845497	216948982	"-"	"2"	0.116260895499176	396405
"cg20970845"	0.12841385428901	0.66773786201551	2.23653971402886	0.0292763872929463	0.767312156374294	-4.27020330549953	140241088	"-"	"5"	0.12841385428901	598615
"cg20970886"	0.111067239867078	0.702533011076653	2.5567056826029	0.0132764538062701	0.703676625560303	-3.57387976061268	192568714	"+"	"3"	0.111067239867078	495025
"cg20972294"	0.110071967247162	0.654864179473566	2.1467301096845	0.0361164187869782	0.781671958280896	-4.45166841598265	133005919	"-"	"11"	0.110071967247162	141164
"cg20977169"	-0.113823713412587	0.301386926681754	-2.00784346037431	0.0494449962385385	0.798919784446776	-4.71981231988374	82751473	"+"	"12"	0.113823713412587	166566
"cg21023948"	0.110406741314343	0.631056132423985	2.32480090795453	0.0236957281590028	0.75281859798387	-4.08583852137712	26929725	"+"	"1"	0.110406741314343	5793
"cg21031106"	0.109160827789075	0.700948382268747	2.18615584370452	0.0329578451356395	0.776268590596221	-4.37277683888131	27449449	"-"	"11"	0.109160827789075	110349
"cg21037752"	-0.135490812545965	0.451669951540357	-2.72172847529287	0.00861624861624078	0.67363753252392	-3.18627103073938	128503161	"-"	"3"	0.135490812545965	475004
"cg21041794"	0.158412890020475	0.505998089002783	2.25390633790724	0.0280943445679728	0.764893505391053	-4.23439519807244	177870299	"+"	"5"	0.158412890020475	609788
"cg21043213"	-0.110742134812028	0.353133048951552	-2.05108366891964	0.0449010091669072	0.793920680511698	-4.63797795996964	74847710	"-"	"4"	0.110742134812028	517874
"cg21080533"	0.154827180494135	0.693930042292997	2.88849067674784	0.00547679258339147	0.634409496040594	-2.7758945566352	49755105	"-"	"6"	0.154827180494135	624572
"cg21082452"	0.114267764400458	0.431200391709021	2.38127445682619	0.0206423201459482	0.74231312281437	-3.96479683875032	66585225	"-"	"16"	0.114267764400458	272937
"cg21124310"	0.111834776333759	0.628862932635698	2.29091170753079	0.0257155346206205	0.759142908172939	-4.15732682059824	55444106	"+"	"5"	0.111834776333759	571991
"cg21138405"	0.142757928137626	0.449030378081792	3.00809419904143	0.00391915329420907	0.602101408497282	-2.47050618253122	131827807	"-"	"5"	0.142757928137626	596363
"cg21165252"	0.137736349838088	0.773911759266029	2.90841751915996	0.00518264592631012	0.629443946450948	-2.72564397200272	23455880	"-"	"10"	0.137736349838088	71108
"cg21184340"	-0.135631004469818	0.337345979113886	-2.28131577212105	0.026314569532906	0.760189064102755	-4.17741151666312	85084419	"-"	"16"	0.135631004469818	277767
"cg21221767"	0.12748042977482	0.364961790337228	2.01053202348336	0.0491513318157027	0.798382291991418	-4.71476795085099	65673646	"+"	"14"	0.12748042977482	224474
"cg21259272"	-0.109501051300494	0.576264802196314	-2.30757324968708	0.0247041399663464	0.755781888721894	-4.12228799088691	219792949	"+"	"2"	0.109501051300494	397187
"cg21264165"	0.130463219999442	0.502068684236108	2.39890471314679	0.0197639712802884	0.739250817178274	-3.92652408252027	15699528	"-"	"12"	0.130463219999442	146123
"cg21272996"	-0.132895159572865	0.287700541537608	-2.28738655485032	0.0259341739218638	0.760013523433423	-4.16471322324675	57529255	"+"	"11"	0.132895159572865	119516
"cg21273878"	-0.161710890046531	0.564941179750225	-2.3442627995517	0.0226007782743065	0.74950181519102	-4.04439393311197	116594917	"-"	"7"	0.161710890046531	695114
"cg21279677"	0.118355262380522	0.573074263588051	2.38221179973361	0.0205947559222081	0.742298206149037	-3.96276778528609	125201422	"+"	"12"	0.118355262380522	178625
"cg21336153"	-0.121569835908977	0.659326661555744	-2.46773015488512	0.0166470889409203	0.722105148559756	-3.77493042889615	95544759	"+"	"11"	0.121569835908977	129885
"cg21339447"	-0.118722452408023	0.771474861378362	-2.65471356177773	0.0102901458260763	0.685434599867808	-3.34594427981811	97484697	"-"	"2"	0.118722452408023	359261
"cg21341928"	-0.114652734778343	0.32510713102503	-2.17528626545049	0.0338034703234711	0.778219605746983	-4.39464797687685	25670327	"-"	"13"	0.114652734778343	182606
"cg21354676"	0.166606613732117	0.653058502296617	3.65881862630796	0.00055786396505836	0.450607312372367	-0.662475349957786	80613372	"+"	"13"	0.166606613732117	200078
"cg21365805"	-0.122735798980281	0.25278308308338	-3.24934318296877	0.00194943714463628	0.54305642482709	-1.82790295095049	61992943	"-"	"20"	0.122735798980281	419012
"cg21391708"	0.147297042798918	0.630940804536463	3.55919471012623	0.000761806306496447	0.476456649617988	-0.954121808226868	134324719	"-"	"2"	0.147297042798918	369918
"cg21401485"	0.11115199772264	0.381906887763225	2.33661570185245	0.0230255129349181	0.750046398206361	-4.06071245375667	75843928	"-"	"7"	0.11115199772264	682797
"cg21405376"	0.115925401158701	0.716253836441293	2.48696506657335	0.0158590531591252	0.719631287891727	-3.73194801836418	103394507	"-"	"13"	0.115925401158701	206971
"cg21409704"	0.142218243368156	0.51848996938789	2.08969360490075	0.0411537127718112	0.789373108942407	-4.56364203146948	164088565	"-"	"4"	0.142218243368156	546866
"cg21471607"	0.108929430534003	0.677661643632978	2.51043160357246	0.0149433432763518	0.715477076113005	-3.67914873034016	141780390	"-"	"4"	0.108929430534003	539705
"cg21479898"	0.125382761393983	0.521353709512728	2.34929807952042	0.0223249394462389	0.749153771553207	-4.03362503419527	37280784	"-"	"20"	0.125382761393983	412684
"cg21482290"	0.11960160303614	0.641770829897676	2.3664943320163	0.0214054254620479	0.746386266366385	-3.99670507482749	77395837	"-"	"17"	0.11960160303614	297020
"cg21489154"	0.128224046387272	0.224157149803007	2.68379886188149	0.00953014659694634	0.680259844299966	-3.27702043865806	56496019	"+"	"5"	0.128224046387272	572292
"cg21497935"	-0.124525318725175	0.273297937186386	-2.92630991062897	0.00493108473437242	0.625146679034876	-2.68030753203919	78511482	"+"	"1"	0.124525318725175	20027
"cg21550024"	-0.127571646996116	0.559386338428295	-2.17315161688115	0.0339717602717256	0.778338097579153	-4.3989324008476	123747533	"-"	"4"	0.127571646996116	533876
"cg21554180"	0.13743913390455	0.594545377356977	2.38128878145549	0.0206415925224067	0.74231312281437	-3.96476583531412	116272679	"-"	"1"	0.13743913390455	32037
"cg21565508"	0.132952185174374	0.410142264371711	2.57466392522499	0.0126763574153734	0.699061196436446	-3.53261757771685	103816801	"+"	"8"	0.132952185174374	737891
"cg21578596"	0.113912877018618	0.6163825304926	2.81585945968214	0.00668479753832985	0.651668453343025	-2.95688003572369	32906460	"+"	"6"	0.113912877018618	620037
"cg21580043"	0.12057644521773	0.426127777169162	2.2773499895564	0.0265657307968303	0.760189064102755	-4.18569166808872	17929070	"+"	"17"	0.12057644521773	282933
"cg21629350"	-0.12264470110076	0.752968103628117	-2.41709589398613	0.0188929392392315	0.73449519387541	-3.88679348963135	111410878	"-"	"11"	0.12264470110076	134928
"cg21651000"	0.137255802057592	0.427849492006211	2.00921632282192	0.0492948539480457	0.798731615977703	-4.71723724008509	71129472	"+"	"8"	0.137255802057592	727622
"cg21659576"	0.135303164535934	0.465406850940284	3.04243521628443	0.0035549654085979	0.593826544076874	-2.38116989830934	47467409	"+"	"17"	0.135303164535934	289185
"cg21679625"	0.176995935992822	0.534103917145273	3.86327278144674	0.00029040670148604	0.399614121112561	-0.0488531594178587	219905325	"+"	"2"	0.176995935992822	397201
"cg21704750"	0.140739731960841	0.318053965360494	2.42693705930041	0.0184362297050229	0.732720808501706	-3.86519853937669	84419547	"-"	"6"	0.140739731960841	634888
"cg21708620"	0.123463446254092	0.537335356879653	2.39361715017774	0.020023816950396	0.740374294852444	-3.93802672223533	55080018	"+"	"4"	0.123463446254092	511694
"cg21720156"	0.156762137237655	0.440989992058306	2.86489251540581	0.00584511293739019	0.639827042339934	-2.83507301591986	68621357	"-"	"1"	0.156762137237655	16847
"cg21765482"	0.118717154132836	0.620332098750064	2.77996798156156	0.00736853351933373	0.659413309453941	-3.04504082479728	27195650	"+"	"13"	0.118717154132836	183074
"cg21767750"	0.12866445183637	0.395867618674219	2.37238333852098	0.021098400788788	0.744895909684873	-3.98401095000233	85413481	"-"	"2"	0.12866445183637	357270
"cg21769444"	-0.119451539413398	0.380242215960011	-2.98929079175224	0.00413301687497708	0.605757496925049	-2.51911325414712	34361405	"+"	"6"	0.119451539413398	620320
"cg21786386"	0.10890036101732	0.314202248958683	2.55818524489847	0.0132260548666581	0.703484225740623	-3.57048881598543	148118964	"+"	"5"	0.10890036101732	601036
"cg21788897"	0.137566972809439	0.172242455066045	2.52986600935606	0.014221472914281	0.711160265955435	-3.6351230429347	145639074	"-"	"8"	0.137566972809439	750344
"cg21808287"	0.116937167174989	0.704714607037774	2.5275290877882	0.0143065727892233	0.71179565574055	-3.6404312422977	217724937	"-"	"2"	0.116937167174989	396623
"cg21809420"	0.117188414622109	0.268700705619956	2.3380926696248	0.0229429289284907	0.749596374295865	-4.05756408795049	37705992	"-"	"22"	0.117188414622109	434156
"cg21816128"	0.129545314799799	0.402550029760214	2.49305237985385	0.0156167701036771	0.719538717766185	-3.71828968710338	222826779	"-"	"1"	0.129545314799799	56921
"cg21829166"	0.117161758258282	0.692434206840925	2.27890535850243	0.0264669737640682	0.760189064102755	-4.18244563890033	12263722	"-"	"11"	0.117161758258282	105525
"cg21864732"	0.125496831752923	0.614036654104513	2.02172179422242	0.0479451904644919	0.797681777172533	-4.69371071111336	82014264	"-"	"3"	0.125496831752923	461313
"cg21876656"	0.109675067372143	0.666155474597945	2.04438658866901	0.0455802183925832	0.794714396258608	-4.65075078903883	99867950	"-"	"13"	0.109675067372143	205871
"cg21880733"	0.134083298494457	0.523651201395775	2.95834506505902	0.00450879168676004	0.615126346251635	-2.59862814731998	77342278	"-"	"11"	0.134083298494457	124062
"cg21904337"	0.12844709178128	0.46659636840953	2.62196152182326	0.0112119657951177	0.691234040784468	-3.42285986632673	46131862	"+"	"3"	0.12844709178128	450859
"cg21926782"	-0.131720929712014	0.598258104737736	-2.66359569000892	0.0100523774866019	0.68347779889744	-3.32495772605424	49459909	"+"	"3"	0.131720929712014	451533
"cg21933430"	0.127892047382169	0.250397662387963	2.74396636848277	0.00811855520204718	0.668346239210242	-3.13261266580906	52459923	"-"	"6"	0.127892047382169	625484
"cg21951113"	-0.144309331977058	0.666890665345	-3.11196036871808	0.00291234229900205	0.574265178906156	-2.19810036391978	228191082	"-"	"2"	0.144309331977058	399708
"cg22028323"	0.161010084786556	0.552857409882209	2.24486748937027	0.0287041899378612	0.76620277964749	-4.2530611406487	98486758	"-"	"10"	0.161010084786556	92085
"cg22044758"	0.125894111059129	0.413113621600929	2.33908878558273	0.0228873807792425	0.749596374295865	-4.05543980393242	96641300	"-"	"7"	0.125894111059129	689373
"cg22068512"	0.130043164549202	0.557686297531441	2.58131993214939	0.0124602735332319	0.697955218351312	-3.51726653141137	11533718	"+"	"8"	0.130043164549202	710581
"cg22088683"	0.12452343626547	0.238006679614764	2.70648518207402	0.00897340987482437	0.675682396551656	-3.22285912418561	145639037	"-"	"8"	0.12452343626547	750344
"cg22093563"	0.11562292062867	0.641865120218117	2.3246422310037	0.0237048464355616	0.75281859798387	-4.08617526092157	64426282	"+"	"3"	0.11562292062867	455785
"cg22116041"	0.113504401967876	0.345372258705549	2.50021597708818	0.0153359348804011	0.717588224430577	-3.70218231764932	153564653	"-"	"4"	0.113504401967876	543476
"cg22133562"	-0.111769121936962	0.258734635011561	-2.3372354516447	0.0229908276764693	0.74987444117518	-4.05939156821829	115106488	"-"	"12"	0.111769121936962	176237
"cg22158068"	0.114211188665652	0.633922901926251	2.19506162051659	0.0322789119983107	0.774764930480851	-4.35478879211804	64075186	"-"	"3"	0.114211188665652	455673
"cg22199213"	0.141282401570559	0.43094234918019	2.344682344985	0.0225776794730619	0.74950181519102	-4.04349737905321	7569630	"-"	"9"	0.141282401570559	752842
"cg22202891"	0.130772544843011	0.456540624464016	2.58044997041583	0.0124883248944739	0.698340928929299	-3.51927473244843	216001968	"+"	"2"	0.130772544843011	396091
"cg22207139"	0.118915475602987	0.621612394996783	2.10220684952426	0.0399990411636565	0.787506450063237	-4.53929597702027	59467736	"+"	"15"	0.118915475602987	247004
"cg22222858"	0.192369142585747	0.435613234658306	3.36193148494332	0.00139300445851257	0.516716431137448	-1.5164476477482	36092680	"+"	"9"	0.192369142585747	761776
"cg22223941"	0.117843649453932	0.638587108396824	2.26970995101507	0.0270555892438179	0.76223218401985	-4.20160960627775	87279531	"-"	"4"	0.117843649453932	522024
"cg22241838"	0.110239755470237	0.414383390200067	2.04973180102607	0.0450374036739432	0.793920680511698	-4.64055916654688	60680006	"+"	"11"	0.110239755470237	120451
"cg22254135"	0.123292099739284	0.631200558666958	2.47190402100784	0.0164731506807499	0.721333916232718	-3.76562620621751	34309129	"-"	"17"	0.123292099739284	286308
"cg22255432"	0.110037705875355	0.423306816236946	2.07370715854472	0.0426709700386643	0.7910468563027	-4.59456486148755	152204729	"+"	"2"	0.110037705875355	375756
"cg22260478"	-0.150653523380911	0.526634385273625	-2.60847329537397	0.0116130217118212	0.692348673345686	-3.45431963333143	132272790	"-"	"6"	0.150653523380911	650185
"cg22277695"	0.11892349246567	0.619901998712993	2.36495231899529	0.0214864757003741	0.746975046330653	-4.00002472487978	34202256	"+"	"11"	0.11892349246567	112529
"cg22284058"	-0.117414291365609	0.655154603714753	-2.97978954986756	0.00424516878629596	0.609089723806348	-2.5435903960428	142237359	"+"	"8"	0.117414291365609	749869
"cg22286382"	0.199865891700379	0.501347693797769	2.89711837250135	0.00534758666341213	0.632279787600853	-2.75416888029803	25875233	"-"	"6"	0.199865891700379	618225
"cg22292345"	-0.108819815315533	0.515696793859337	-2.2566358635752	0.0279124526073564	0.764341226473333	-4.22874623500089	47051533	"+"	"3"	0.108819815315533	451054
"cg22297325"	0.109606360932152	0.618360079383807	2.34507234983191	0.0225562259737063	0.74950181519102	-4.04266383424764	49038981	"-"	"8"	0.109606360932152	720649
"cg22350212"	0.143376996477877	0.255194401319346	2.97941793878504	0.0042496123053805	0.609089723806348	-2.5445465968293	217471148	"+"	"2"	0.143376996477877	396558
"cg22355889"	0.143333692224752	0.175026627873754	2.77466105005427	0.00747492995243013	0.660783989954686	-3.0580039383991	107461585	"+"	"11"	0.143333692224752	133712
"cg22360318"	0.163009922053509	0.376789521146016	3.37573307642187	0.00133620952942532	0.514362788901447	-1.47778290238625	10030599	"+"	"17"	0.163009922053509	280790
"cg22405653"	0.119744450431518	0.425239038327855	2.22372826938064	0.030176332492907	0.769545037512585	-4.29647089709962	32128800	"-"	"21"	0.119744450431518	425125
"cg22411123"	-0.120369129162946	0.251476267498749	-2.90511737665727	0.00523032570611745	0.629671524860438	-2.73398369039744	68344075	"+"	"16"	0.120369129162946	273299
"cg22420384"	0.128644067975501	0.595454071296835	2.32056464130536	0.0239402371705516	0.75281859798387	-4.09482211390047	177870276	"-"	"5"	0.128644067975501	609788
"cg22423974"	0.150657231316194	0.386005170064457	2.8139745412313	0.00671919667075871	0.652004020660186	-2.9615311292255	156379194	"+"	"3"	0.150657231316194	483653
"cg22432627"	-0.126006241925412	0.431892240136321	-2.36277597734306	0.0216013338557787	0.746975046330653	-4.00470695116609	241191139	"-"	"2"	0.126006241925412	403076
"cg22433677"	-0.155517377517978	0.266788475641015	-2.80498584691488	0.00688549503553201	0.654342241344024	-2.98367885146063	95529433	"-"	"7"	0.155517377517978	689020
"cg22438763"	-0.154933966315859	0.482245451497427	-2.67030655446063	0.00987607507517244	0.682163301329212	-3.30906546317199	47900256	"-"	"1"	0.154933966315859	10727
"cg22457641"	0.153165163186249	0.5021228371998	2.91325557802995	0.00511347501927306	0.627294726582277	-2.71340524108968	164585200	"-"	"4"	0.153165163186249	547038
"cg22459517"	0.156459857415492	0.624351343721952	2.514195055494	0.0148010183964892	0.714740787827661	-3.67064427565696	55587193	"-"	"19"	0.156459857415492	331286
"cg22473097"	-0.12798023894009	0.327344997407893	-2.42798986098276	0.0183879632910539	0.732508729392504	-3.86288412513778	29818300	"-"	"6"	0.12798023894009	619382
"cg22489305"	-0.127645944252207	0.359419865047131	-2.34639985128133	0.022483338651359	0.749174605365943	-4.03982575647184	21811744	"-"	"7"	0.127645944252207	667959
"cg22500728"	-0.110736290974917	0.327937579880766	-2.01190936556146	0.0490014714159555	0.798065552204445	-4.71218147701541	101590011	"+"	"8"	0.110736290974917	737235
"cg22501918"	0.110768020317683	0.736041979805574	2.65666992641228	0.0102373383210729	0.685278036802267	-3.34132647121179	33216742	"+"	"2"	0.110768020317683	341352
"cg22507069"	0.125395279283779	0.617553526912621	2.21925672194074	0.0304961357844528	0.770203149866591	-4.30560930100429	166361885	"+"	"4"	0.125395279283779	547586
"cg22511970"	0.120790098325917	0.637222175861507	2.59021280796305	0.0121767966717502	0.69603908277874	-3.49670793194414	207847521	"-"	"2"	0.120790098325917	393373
"cg22512573"	-0.147857097969252	0.418795660852245	-2.33343798593212	0.0232040926616306	0.750942624827567	-4.06748066705205	130529214	"-"	"12"	0.147857097969252	180082
"cg22513455"	0.153467819197702	0.28350115755883	3.2556679510848	0.00191329765357269	0.542577792518284	-1.81059617096895	118955844	"-"	"3"	0.153467819197702	472354
"cg22534110"	-0.119305655736509	0.512981329048385	-2.58369570260883	0.0123839598986053	0.697349150557664	-3.51177964540274	37764706	"-"	"17"	0.119305655736509	287019
"cg22556008"	0.160890196687983	0.565970033726903	2.29585222253358	0.0254118653067345	0.758404434716078	-4.14695891756056	116711983	"-"	"6"	0.160890196687983	645051
"cg22563825"	0.124969395216441	0.714095506584033	2.4687873527025	0.0166028762804053	0.721928087417305	-3.77257495646772	5849290	"+"	"12"	0.124969395216441	143308
"cg22566355"	-0.12819838636517	0.518037459856602	-2.84932076128496	0.0061005705931954	0.64312087544212	-2.8739258777095	49943340	"+"	"12"	0.12819838636517	156538
"cg22569244"	0.115365781214264	0.686575693983948	2.14264500399414	0.0364583780437263	0.782766846188023	-4.4597733636531	35270923	"-"	"19"	0.115365781214264	327517
"cg22579828"	0.116433124592462	0.558129082069917	2.06638003179638	0.0433824579549658	0.791577420972724	-4.60866988262788	42355656	"+"	"20"	0.116433124592462	414164
"cg22607451"	-0.152990401400352	0.357271764881201	-2.51175303080153	0.0148932296159595	0.715477076113005	-3.67616379205085	16214419	"-"	"16"	0.152990401400352	262430
"cg22613968"	0.112992198284343	0.668083968504295	2.06149178250605	0.0438628251867805	0.792761016906835	-4.61805616144634	23953556	"+"	"1"	0.112992198284343	5125
"cg22629727"	0.137899693228829	0.564509029096327	2.69014570284981	0.00937128727446249	0.680031914060631	-3.2619033002725	147030199	"-"	"4"	0.137899693228829	541403
"cg22666103"	0.150836739021253	0.329229790387164	2.31948439227945	0.0240029453751546	0.75281859798387	-4.09711077427694	111818288	"-"	"10"	0.150836739021253	95842
"cg22679316"	-0.126677570140317	0.525538533875828	-2.12866855044005	0.0376498417645532	0.7845275410177	-4.4874039611736	54396990	"-"	"12"	0.126677570140317	157542
"cg22679360"	-0.122488646238844	0.242874310116077	-3.01031499072416	0.00389458743106304	0.602101408497282	-2.46475091970658	12945511	"-"	"19"	0.122488646238844	322325
"cg22679900"	-0.122232684785629	0.616783728920027	-2.02633159931109	0.0474557771707279	0.79676232399	-4.68500650971853	139557253	"+"	"9"	0.122232684785629	784877
"cg22713649"	0.136749558138059	0.519840766312385	2.6263925672087	0.011082995262058	0.690952940007028	-3.41249734782902	178034599	"+"	"2"	0.136749558138059	383958
"cg22718748"	0.115081847622158	0.688001499426382	2.54794094045805	0.0135786013827176	0.706864116575326	-3.59393552002099	50491355	"-"	"10"	0.115081847622158	77786
"cg22740441"	0.115464815290182	0.279002846164801	2.21473592596724	0.0308224957188371	0.771174373014908	-4.31483269800322	102249652	"-"	"4"	0.115464815290182	526844
"cg22747380"	-0.114800080094009	0.287061609498796	-2.35707155123087	0.0219049975190429	0.74780906836974	-4.0169628463418	118993090	"+"	"8"	0.114800080094009	742819
"cg22756896"	0.133837444966109	0.45987344166116	2.66480708576237	0.0100203413762423	0.68341839655223	-3.32209125774456	36847423	"-"	"20"	0.133837444966109	412559
"cg22768101"	0.110880704752609	0.461507177928372	2.13343293020491	0.0372399212906056	0.784004099765653	-4.47800230617967	35208949	"-"	"11"	0.110880704752609	112852
"cg22770135"	-0.121349837353138	0.416639974567572	-2.45780163558275	0.0170675127370246	0.724790687457002	-3.79701198145111	135701240	"-"	"5"	0.121349837353138	597396
"cg22771156"	0.150176504693197	0.479192913231358	3.03061293078938	0.00367661712359012	0.594565686197499	-2.4120068805949	24894695	"-"	"14"	0.150176504693197	211724
"cg22777186"	0.110637754996409	0.673883547463233	2.22045374417857	0.0304102336034333	0.769617629439315	-4.30316448155309	125217550	"-"	"11"	0.110637754996409	138808
"cg22791879"	-0.127713732370344	0.751273280721492	-2.88850011442102	0.00547664968042015	0.634409496040594	-2.77587081745134	160072443	"-"	"4"	0.127713732370344	545608
"cg22804000"	-0.10872314174822	0.396027993064795	-2.12924064928912	0.0376004118574014	0.7845275410177	-4.48627596867858	24797691	"+"	"7"	0.10872314174822	668862
"cg22819325"	-0.118496438664647	0.551038308096866	-2.07701785856905	0.0423528267725322	0.790694128936649	-4.5881776043049	2847652	"-"	"16"	0.118496438664647	259220
"cg22819767"	-0.110375936889314	0.659318838720733	-3.91803935646551	0.000243104095897804	0.377921915242118	0.118799676179465	11866910	"+"	"10"	0.110375936889314	67734
"cg22829301"	0.120262403864688	0.728527206679405	3.04039341474803	0.00357570346981041	0.593854951252271	-2.38650181339886	101079475	"-"	"9"	0.120262403864688	774763
"cg22829304"	-0.140219796851221	0.641945554359282	-3.22802629232646	0.00207603542945103	0.548226432211176	-1.88606465603958	41768132	"-"	"13"	0.140219796851221	187646
"cg22833612"	0.123618581361893	0.748796759545484	2.64197817855036	0.0106400348799861	0.687874474050893	-3.37594044479215	9487886	"-"	"2"	0.123618581361893	334658
"cg22850788"	0.12156169587503	0.650921464417686	2.5653607821312	0.0129840860973909	0.701290669174413	-3.55402157139958	56885496	"-"	"8"	0.12156169587503	723117
"cg22851420"	-0.133307697641063	0.446072481808312	-2.61124726614769	0.0115294890906436	0.692152565101218	-3.44786000669432	40149650	"+"	"1"	0.133307697641063	8833
"cg22854419"	0.112344732011563	0.352189532987252	2.29224078612131	0.0256335274486178	0.758724245381722	-4.15453950280807	4528222	"+"	"16"	0.112344732011563	259531
"cg22861969"	0.114494129433151	0.50446211487973	2.39719214985696	0.019847798588335	0.739804666463133	-3.9302518748361	139631508	"-"	"5"	0.114494129433151	598474
"cg22866833"	0.112482231225104	0.702330817938412	2.46513302611942	0.0167561533953953	0.723684651230178	-3.78071348255525	178820437	"-"	"5"	0.112482231225104	609991
"cg22875332"	0.130088986381335	0.319307854132421	2.24029818354501	0.0290169087268399	0.766802796475073	-4.26247332927712	76189707	"-"	"1"	0.130088986381335	19307
"cg22881048"	0.141455678173571	0.587503917162807	2.60211160267275	0.0118066769413938	0.693304709756428	-3.46911356319838	73168709	"-"	"4"	0.141455678173571	517328
"cg22920410"	0.122046094764596	0.676548067893353	2.19366027579157	0.032384921356891	0.774852666060434	-4.35762332914631	34403077	"-"	"13"	0.122046094764596	185228
"cg22922632"	0.133598460020448	0.712080233160261	2.34333742236937	0.0226518010745488	0.74950181519102	-4.04637096706064	40165857	"+"	"2"	0.133598460020448	343476
"cg22925712"	0.140173817696722	0.501787292619024	2.21168084483892	0.0310447839146625	0.771393159134896	-4.3210567998048	171221979	"+"	"1"	0.140173817696722	41241
"cg22960952"	0.146822467925406	0.640512409298152	2.89565604411321	0.0053692853104091	0.633003499659388	-2.75785457890675	76481169	"-"	"4"	0.146822467925406	518427
"cg22983257"	0.124330463459104	0.540458055293724	2.21001677929572	0.0311664548507756	0.771714396852657	-4.32444396320354	169739625	"+"	"5"	0.124330463459104	607734
"cg23026023"	0.126189285269787	0.417386622585791	2.66390283148364	0.010044246091469	0.68341839655223	-3.32423104710054	48005149	"+"	"11"	0.126189285269787	116601
"cg23043024"	-0.143607543262144	0.301846254600229	-3.29400611029508	0.00170740102782829	0.532340213280042	-1.70520280561239	21695644	"+"	"16"	0.143607543262144	263807
"cg23059670"	0.113581515782232	0.57934667253194	2.26720876615826	0.0272176886868818	0.763001610892341	-4.20681115053486	145321815	"-"	"5"	0.113581515782232	600131
"cg23094961"	0.125027795413016	0.212323448824699	2.37851005092106	0.0207831693608038	0.743279532095721	-3.97077712179857	207506535	"-"	"2"	0.125027795413016	393275
"cg23122655"	0.11767079490354	0.536664874828421	2.1611658875438	0.034930404091027	0.780319195566906	-4.42292286757748	37457392	"+"	"8"	0.11767079490354	718238
"cg23124382"	0.144689442010587	0.515698951367027	2.19678381956348	0.0321490487210049	0.774730707812036	-4.351303171317	161268467	"+"	"2"	0.144689442010587	378650
