"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg19846622"	0.284128313209274	0.511919514217502	6.08036512156802	1.02567382186821e-07	2.80108377454895e-05	7.58187334394603	4859960	"-"	"4"	0.284128313209274	497413
"cg19863592"	0.311118546715871	0.424312832967579	6.41979180873649	2.81188978459832e-08	1.1977077520444e-05	8.83092144622166	129338841	"+"	"12"	0.311118546715871	179741
"cg19869037"	0.321143842047531	0.607249799283315	7.40382544906579	6.36744952929305e-10	1.07432052698897e-06	12.4920828894164	116732515	"+"	"6"	0.321143842047531	645060
"cg19885625"	0.281983710976993	0.213425555820834	6.07670692392567	1.04001660762077e-07	2.82821371922492e-05	7.56847799110133	64815313	"+"	"11"	0.281983710976993	121316
"cg19893067"	0.305165075981037	0.58496635813526	6.63847175841363	1.21578467654192e-08	7.04560435616706e-06	9.64087329131233	80732956	"-"	"17"	0.305165075981037	297571
"cg19899223"	0.342175124015218	0.265416809829294	6.61831058259879	1.31365627613953e-08	7.43906225350865e-06	9.56606466023251	75390063	"-"	"14"	0.342175124015218	227246
"cg19901801"	0.263149493753533	0.272265901803145	5.86050730218173	2.35659968540626e-07	4.90450578073022e-05	6.77982719342478	114697032	"-"	"1"	0.263149493753533	31554
"cg19910679"	0.281283532520631	0.548632712991493	5.60487906677399	6.14967591334899e-07	9.31242689513417e-05	5.8561519190317	149240728	"+"	"5"	0.281283532520631	601365
"cg19917412"	0.25997014096719	0.269120569527346	5.19788338044487	2.76909963866456e-06	0.000260635575862935	4.41029469626953	64815189	"-"	"11"	0.25997014096719	121316
"cg19918691"	0.255847604784717	0.250081138584418	4.6772163429852	1.80143397084888e-05	0.000966885066521339	2.61843491871009	3108458	"-"	"16"	0.255847604784717	259254
"cg19921279"	0.308624336423706	0.4564126911317	5.98695003036667	1.46155339522224e-07	3.56302260309254e-05	7.24032312527944	32827389	"+"	"1"	0.308624336423706	6985
"cg19924540"	0.25309251420175	0.271719942836789	5.42326288713116	1.20808651310905e-06	0.000146960960278268	5.20679837782142	5534721	"-"	"7"	0.25309251420175	662831
"cg19927885"	0.350009418690375	0.466137407733509	6.40966311013764	2.92301145182624e-08	1.22353535217288e-05	8.79349280520898	39969058	"-"	"20"	0.350009418690375	413487
"cg19944876"	0.259153753618705	0.327321153647908	4.82651364589112	1.06034480012079e-05	0.000664374377876183	3.12451598382328	8905866	"-"	"17"	0.259153753618705	280546
"cg19951303"	0.388641284994358	0.296946080079153	6.14485116236035	8.02778278246069e-08	2.39332331487144e-05	7.81825882563047	144651002	"-"	"8"	0.388641284994358	750243
"cg19961043"	0.293222198299828	0.325044127985857	5.51979785172673	8.44370147469272e-07	0.000115626594492037	5.551177106917	48546431	"+"	"17"	0.293222198299828	289415
"cg19963589"	0.268503333055554	0.374946310345808	5.75694044571891	3.47976173364995e-07	6.35318079156516e-05	6.40435045813116	54822103	"+"	"1"	0.268503333055554	12616
"cg19989295"	0.393554762255362	0.362610641624292	8.40681553691629	1.34354514741139e-11	8.78144739551188e-08	16.2217995374373	24641077	"+"	"14"	0.393554762255362	211663
"cg19989827"	0.277559691309746	0.399536536614148	5.31571293712101	1.79697917469993e-06	0.000192770456049923	4.82533778255487	128106067	"-"	"11"	0.277559691309746	139677
"cg19990744"	0.384027247266943	0.409477116123013	6.96312776856357	3.48566148748432e-09	3.13752347829824e-06	10.848343161297	21333817	"-"	"22"	0.384027247266943	430330
"cg19995459"	0.254676842020844	0.513890481663039	4.7546768151828	1.36938996971932e-05	0.000796130341887487	2.88016687174005	30647672	"+"	"3"	0.254676842020844	446261
"cg20006924"	0.270171737422225	0.243877465199122	8.10769178813519	4.22977168920858e-11	1.81493869381677e-07	15.1136763749006	61521976	"-"	"15"	0.270171737422225	247618
"cg20032370"	0.278656337431635	0.303134797979576	6.80081280375446	6.51299061639336e-09	4.71536699989576e-06	10.2440651502083	80251467	"+"	"17"	0.278656337431635	297467
"cg20034202"	0.304464525486004	0.493542670564555	7.35268977257219	7.75651314846174e-10	1.22867740888556e-06	12.3012695084557	232260136	"-"	"2"	0.304464525486004	400894
"cg20034785"	0.424990063462646	0.287643643695146	7.54206016810314	3.73528654066516e-10	7.92382061393578e-07	13.0078306494878	44440976	"-"	"20"	0.424990063462646	414672
"cg20062413"	0.262053637924631	0.607986262648055	5.42128652941919	1.21695741086639e-06	0.000147667065500276	5.19976707709563	160655179	"-"	"2"	0.262053637924631	378443
"cg20065463"	0.26859860673453	0.496087238305498	5.60554737246387	6.1343524609134e-07	9.30043078530671e-05	5.85855263743742	220283156	"+"	"2"	0.26859860673453	397294
"cg20065768"	0.386174212627062	0.484956427898553	7.14727724833727	1.71354392681136e-09	2.02801697448241e-06	11.5348691089908	29796685	"+"	"16"	0.386174212627062	265784
"cg20072171"	0.268021910980212	0.273685677058905	5.99838773189657	1.39960627830901e-07	3.45720961312875e-05	7.28208380051684	62356962	"-"	"3"	0.268021910980212	455124
"cg20101529"	0.29470669492667	0.239914771978212	5.6636749134299	4.93641048252631e-07	8.02950026570493e-05	6.06765842748278	28553550	"-"	"13"	0.29470669492667	183460
"cg20119487"	0.270900743111584	0.383807464311092	6.80571752865613	6.39120286519535e-09	4.64610349448533e-06	10.2623094189036	61723124	"+"	"11"	0.270900743111584	120653
"cg20120491"	0.258229362681477	0.140782009014041	5.45284768696844	1.08267607552888e-06	0.000136486604712446	5.31214570964824	38965934	"+"	"22"	0.258229362681477	434358
"cg20122518"	0.258416237072094	0.598128927463956	5.18447685215892	2.90821737005142e-06	0.000270154775128673	4.36327219196087	810958	"+"	"7"	0.258416237072094	661925
"cg20125290"	0.331167368607515	0.636137243085789	7.26302001415133	1.09634738645065e-09	1.52375274429609e-06	11.9666711577925	40075935	"+"	"17"	0.331167368607515	287563
"cg20141652"	0.278384047549809	0.397772829214427	6.59781654438742	1.42118914015772e-08	7.7582490594077e-06	9.49004667055446	19221574	"+"	"19"	0.278384047549809	323238
"cg20163478"	0.293467566695025	0.353051341277904	5.12792320493697	3.57473724968416e-06	0.000310595005977079	4.16538341698313	43508418	"+"	"17"	0.293467566695025	288218
"cg20165381"	0.407830336175949	0.23620012502107	7.50441190802926	4.31920741195758e-10	8.65743840236711e-07	12.8673844758212	27709912	"-"	"1"	0.407830336175949	5953
"cg20183802"	0.268794905061329	0.438088104947689	6.56216850014252	1.62953383244351e-08	8.37863335155163e-06	9.35788260132289	57985559	"-"	"12"	0.268794905061329	158442
"cg20191453"	0.319550359465521	0.571041889948121	6.79972680665411	6.54026810347293e-09	4.72605375378636e-06	10.240025676055	49459855	"+"	"3"	0.319550359465521	451533
"cg20195763"	0.264957724599672	0.444274545903963	5.6757426601399	4.71838521473142e-07	7.78350103433932e-05	6.11114287871501	237478083	"+"	"2"	0.264957724599672	402194
"cg20199595"	0.285498560103533	0.418178002180438	4.82188938785229	1.07799178081038e-05	0.000671718593993088	3.10874111335929	178986677	"-"	"5"	0.285498560103533	610030
"cg20202413"	0.324710024689443	0.374560344581628	7.39360346461441	6.62364185905653e-10	1.10520155677757e-06	12.453939921367	46923068	"-"	"3"	0.324710024689443	451036
"cg20207544"	0.296923730873412	0.481159907815807	5.70935072557375	4.16014352057097e-07	7.15378043145465e-05	6.23237264733771	85641438	"-"	"2"	0.296923730873412	357313
"cg20208398"	0.30602848461647	0.325145524959705	5.78923127555919	3.0820794338679e-07	5.87970073296713e-05	6.52124512593975	43804002	"-"	"7"	0.30602848461647	674646
"cg20209800"	0.270717298001776	0.278859771363	5.83733463807072	2.57165478140745e-07	5.17971397072827e-05	6.69567664027331	116917306	"+"	"1"	0.270717298001776	32226
"cg20219381"	0.292817302019397	0.532267644987727	5.10252005498778	3.92102862898425e-06	0.000332131039030875	4.0767462865056	101118083	"-"	"8"	0.292817302019397	737093
"cg20227255"	0.310636644159147	0.255465682863168	6.0920355194435	9.81216827883848e-08	2.72434683280866e-05	7.62461780162277	43142086	"+"	"6"	0.310636644159147	622574
"cg20236513"	0.292021143054852	0.18536842876599	6.72252171066369	8.80192614789202e-09	5.74261566400136e-06	9.95299637129907	109162748	"+"	"12"	0.292021143054852	174940
"cg20257553"	0.275633680806476	0.574097718207766	6.3307449783849	3.9524118209556e-08	1.48419814890863e-05	8.50216429794701	160919462	"+"	"2"	0.275633680806476	378527
"cg20262306"	0.256618529618305	0.385840537697643	5.19867935506526	2.76104911440243e-06	0.000260181630270145	4.4130878457015	155599467	"+"	"7"	0.256618529618305	706464
"cg20264732"	0.290260749397773	0.450320851022845	7.45177518425139	5.29185615021309e-10	9.81901878548195e-07	12.67099903791	68269763	"+"	"16"	0.290260749397773	273290
"cg20268893"	0.291299299387633	0.208596939028457	5.41572008307031	1.24228934358187e-06	0.000149876869343508	5.17996752567486	106362547	"-"	"2"	0.291299299387633	361809
"cg20271698"	0.285752457584965	0.338458092681636	4.66517318265733	1.87961287560991e-05	0.000996139851854822	2.5779095950157	36068109	"-"	"6"	0.285752457584965	620713
"cg20281962"	0.261061593722833	0.19950499712679	5.61891922557867	5.83556414213089e-07	8.98873874639451e-05	5.90660414112824	8089733	"-"	"10"	0.261061593722833	66615
"cg20286236"	0.254047719030706	0.491848350203725	4.99757093544999	5.73617420916771e-06	0.00043386036828367	3.71227491149121	29886672	"-"	"17"	0.254047719030706	285075
"cg20293950"	-0.329029680124271	0.646946525935164	-5.48031502546849	9.77788861433165e-07	0.000127276524924952	5.41010751799604	80273190	"-"	"7"	0.329029680124271	684138
"cg20305662"	0.295363798198099	0.28443075093717	6.41080399568629	2.91027962698073e-08	1.21976023055742e-05	8.79770830556536	166794143	"-"	"4"	0.295363798198099	547729
"cg20318166"	0.284870018977529	0.611112408664491	6.31918265792629	4.13086982422403e-08	1.5220629388546e-05	8.45952787702313	85360664	"-"	"15"	0.284870018977529	253972
"cg20321058"	0.255421179409516	0.240473869851244	4.63945711342827	2.05780868608327e-05	0.00106547112756546	2.49152872429078	33663160	"-"	"2"	0.255421179409516	341509
"cg20322977"	0.274196736207108	0.546890350389937	5.87220994556403	2.2548642368423e-07	4.77020445423339e-05	6.82235436981386	94821085	"+"	"10"	0.274196736207108	90981
"cg20324858"	0.286476270141097	0.501553827247368	5.51598260758897	8.56435175786371e-07	0.000116666906128695	5.53753256613726	154529936	"+"	"1"	0.286476270141097	36467
"cg20331595"	0.385724771969215	0.247007538774013	8.22898476768328	2.655316486742e-11	1.34187577147952e-07	15.5636094313957	327607	"-"	"20"	0.385724771969215	403516
"cg20349812"	0.265716856449973	0.455407661642376	3.98066478663141	0.000194844725378664	0.00521554211418629	0.359028052894629	4764941	"+"	"7"	0.265716856449973	662707
"cg20350981"	0.31099026401237	0.417654285737971	5.25105150122469	2.27903922539674e-06	0.000227729743460928	4.59718760016085	27917891	"+"	"17"	0.31099026401237	284591
"cg20354580"	0.261613052449045	0.188213661296919	5.34238248878421	1.62880940827594e-06	0.000180039887316785	4.91970360589326	128713146	"-"	"3"	0.261613052449045	475050
"cg20359445"	0.350917902965338	0.416390641005622	8.15187675724814	3.56963643430752e-11	1.59862201447757e-07	15.2776659416106	56415591	"+"	"12"	0.350917902965338	158091
"cg20371765"	0.317585278119395	0.324249514218205	6.12057750737261	8.80386733540497e-08	2.53849736359551e-05	7.72922350997587	8302271	"+"	"7"	0.317585278119395	663511
"cg20379593"	0.255651545813853	0.363472125244937	5.31596859663239	1.79528854551252e-06	0.00019261757534469	4.826241666073	65198023	"+"	"11"	0.255651545813853	121378
"cg20393545"	0.313829725575164	0.374623678930767	7.16942039436524	1.57324093662138e-09	1.93127703261908e-06	11.6174662479379	45281112	"-"	"19"	0.313829725575164	329531
"cg20402783"	0.254956841475819	0.406235772453964	4.33137006343478	5.9965265216035e-05	0.00227737737260996	1.47395101972636	54381013	"-"	"12"	0.254956841475819	157539
"cg20426710"	0.29331754634025	0.317551613012793	5.50164116333107	9.03329667532375e-07	0.000120648889997252	5.48626754362186	50248907	"+"	"22"	0.29331754634025	436684
"cg20426959"	0.295395063216396	0.43212544145217	6.26515167477589	5.0769371029446e-08	1.7489614393396e-05	8.26045247552226	134802501	"-"	"5"	0.295395063216396	597131
"cg20431191"	0.252435572289708	0.229944312161865	4.84990400416252	9.75329059646977e-06	0.00062830781161856	3.20440291215601	86043795	"+"	"1"	0.252435572289708	22564
"cg20452714"	0.276464517252354	0.196193764274129	5.12929033370952	3.55697886587634e-06	0.000309617028577829	4.17015810538127	44399069	"+"	"1"	0.276464517252354	9896
"cg20474850"	0.298295259146641	0.369190195436564	5.40360725719588	1.29922423688652e-06	0.000154393363224611	5.1369045300498	174450083	"-"	"4"	0.298295259146641	550183
"cg20477012"	0.287482579081088	0.265794931873178	6.57637758196891	1.54307224181385e-08	8.10642554933892e-06	9.41055236299167	65285749	"+"	"17"	0.287482579081088	294055
"cg20485190"	0.263343817462964	0.509747687121653	5.06252695147113	4.53410348456644e-06	0.000366721019392359	3.93752598771442	165811765	"-"	"2"	0.263343817462964	380158
"cg20506944"	0.263315784936233	0.481299058682803	5.77130930082483	3.29688852452082e-07	6.14468479298499e-05	6.4563465742746	65775842	"-"	"1"	0.263315784936233	15965
"cg20509869"	0.32249968393058	0.438004379893098	5.60803447975945	6.07765693821516e-07	9.23227393429262e-05	5.86748763090146	220375605	"+"	"2"	0.32249968393058	397305
"cg20518572"	0.344267042862125	0.464552283726408	6.34839878419253	3.69461570789234e-08	1.42349442456728e-05	8.56728659738889	27988785	"+"	"2"	0.344267042862125	339887
"cg20525461"	0.385955658828396	0.347510783133376	6.78005767905618	7.05450005464688e-09	5.00249434651201e-06	10.1668736854107	12867724	"+"	"12"	0.385955658828396	145284
"cg20527089"	0.32951294888934	0.268661609004854	7.14548029719736	1.72546376158373e-09	2.03217895059291e-06	11.528166544381	11431473	"+"	"4"	0.32951294888934	499031
"cg20529344"	0.320014448166893	0.581414494041143	6.2810266805193	4.77858318327583e-08	1.68049312694301e-05	8.31891458855292	50707427	"+"	"13"	0.320014448166893	190412
"cg20533952"	0.26368076903537	0.382335825839177	5.23339744268613	2.43145585737115e-06	0.000238348708697056	4.53505952685153	43198601	"+"	"21"	0.26368076903537	428292
"cg20537764"	-0.274822283870765	0.689990713047381	-4.96913075997042	6.35627561777799e-06	0.000466606455977164	3.61399868761549	130791369	"-"	"3"	0.274822283870765	475589
"cg20548934"	0.361530586718152	0.450973026989286	7.1482639747472	1.70703363620743e-09	2.02361306541643e-06	11.5385495852278	159141367	"+"	"1"	0.361530586718152	37614
"cg20569203"	0.270060215975838	0.311072311047894	5.23755619890848	2.3946715593909e-06	0.000235922300606537	4.54968863208087	120799911	"+"	"12"	0.270060215975838	177748
"cg20587543"	0.352950702460591	0.19457068030194	8.03534758357483	5.58540554600957e-11	2.15542879692787e-07	14.8449759321377	8768110	"+"	"16"	0.352950702460591	260602
"cg20591112"	0.294037031630403	0.293809648521244	6.41281935746976	2.88792366966633e-08	1.21545302836931e-05	8.80515520247059	32932324	"-"	"21"	0.294037031630403	425365
"cg20603260"	0.295314249826694	0.194127718672602	5.07009369325078	4.41129960472517e-06	0.000359594769879608	3.96383584525624	49314539	"+"	"3"	0.295314249826694	451518
"cg20619808"	0.324080931440671	0.50160018040518	7.91018971246643	9.03957646661247e-11	3.00835031511508e-07	14.3795846330677	27313499	"+"	"17"	0.324080931440671	284468
"cg20641955"	0.277815502839803	0.387438316702095	5.74817876583385	3.59616352504791e-07	6.47558461469032e-05	6.37266073669141	165812040	"-"	"2"	0.277815502839803	380158
"cg20648847"	0.324850822506092	0.346446419670725	6.16450612909074	7.4494585942042e-08	2.28137389642742e-05	7.89040083295832	66326767	"-"	"11"	0.324850822506092	121566
"cg20684110"	0.252852388891265	0.565034515417545	5.82614387060651	2.68236317503203e-07	5.33749808316666e-05	6.65506601637923	64565750	"-"	"10"	0.252852388891265	82244
"cg20686828"	0.271878771069787	0.35522181758557	5.08763378386993	4.13906570966299e-06	0.000344664443692928	4.02487884527954	151764147	"+"	"1"	0.271878771069787	35765
"cg20698127"	-0.28295070274059	0.620112950079498	-5.24336175266306	2.34423614325874e-06	0.000232341663619955	4.57011719201288	52519330	"+"	"13"	0.28295070274059	190975
"cg20698421"	0.262708532391164	0.543618119600782	4.35277006117071	5.57263217603587e-05	0.00216007785644436	1.5435467311404	65217623	"+"	"2"	0.262708532391164	351266
"cg20698862"	0.388064583205621	0.438561616570712	6.74203856372308	8.16550070965796e-09	5.47004856819588e-06	10.0255275785672	112290112	"+"	"10"	0.388064583205621	95981
"cg20715295"	0.275474502056812	0.399871012623016	5.34873190623723	1.59111675336881e-06	0.000177101525225479	4.94219234107265	42807159	"-"	"19"	0.275474502056812	328917
"cg20716515"	0.262174981149059	0.507064893383033	4.04472341058962	0.000157644294277931	0.00448354611526696	0.558901924720627	44172263	"+"	"19"	0.262174981149059	329271
"cg20721738"	0.37556175529333	0.440757534061173	7.37144973007937	7.21481881107755e-10	1.16838031978079e-06	12.3712730571743	23487104	"+"	"22"	0.37556175529333	430737
"cg20721837"	0.262188548150029	0.22563305672334	4.75788962731227	1.35385481068916e-05	0.000790074252976331	2.891062278997	1626409	"-"	"6"	0.262188548150029	610931
"cg20727434"	0.345944844302472	0.254848145558414	8.80264937037565	2.96957457055164e-12	3.4197196529534e-08	17.6793376322375	170740547	"+"	"5"	0.345944844302472	608002
"cg20738500"	0.254292706312937	0.462452030305704	5.27962780679585	2.05203516795293e-06	0.000211801033193154	4.69790176105684	89921156	"+"	"15"	0.254292706312937	255246
"cg20745684"	0.391776088752308	0.403460113283952	8.81990760434663	2.78111380790414e-12	3.38561427721544e-08	17.7426184089773	29923339	"-"	"7"	0.391776088752308	670474
"cg20747380"	0.264376058203703	0.435701929081902	5.21274736885294	2.62250750630421e-06	0.000250873757030089	4.46247812246181	27142275	"+"	"7"	0.264376058203703	669600
"cg20750832"	0.29642109005351	0.329374138201088	7.55087484063121	3.61040493887704e-10	7.81521456049433e-07	13.0407110047577	170742345	"+"	"5"	0.29642109005351	608002
"cg20753749"	0.403360692616444	0.228951363845746	6.83820058256187	5.64000480583317e-09	4.28014419103259e-06	10.3831641728191	11665795	"-"	"8"	0.403360692616444	710604
"cg20759273"	0.29220296493383	0.407370498844734	5.07158234063376	4.3875273779296e-06	0.000358341407763204	3.96901363234637	117297288	"-"	"11"	0.29220296493383	136643
"cg20775007"	0.273270273934044	0.309245943375594	4.30946422593858	6.46282780577354e-05	0.00240019201958582	1.40288722860805	12052395	"+"	"6"	0.273270273934044	614038
"cg20777128"	0.272789473568476	0.321564179410796	4.98895501973375	5.91747998989932e-06	0.000443733934386766	3.68247960895545	1945076	"-"	"17"	0.272789473568476	279069
"cg20785560"	0.25368098823418	0.492315378532889	4.02598703780053	0.000167749487017946	0.00468896494247863	0.500258836001293	78511235	"-"	"1"	0.25368098823418	20027
"cg20787382"	0.300798939356919	0.435247502154034	4.84308098220598	9.99413384098287e-06	0.000639112746363969	3.18108343703138	627170	"-"	"11"	0.300798939356919	102508
"cg20801130"	0.25254581281452	0.159511918485339	5.80880581460787	2.86327608501226e-07	5.57366229246126e-05	6.59218401836026	30810882	"-"	"7"	0.25254581281452	670733
"cg20801491"	0.299675999550184	0.604461904581954	5.77098565893926	3.30090084944547e-07	6.14705634716064e-05	6.45517506752696	76248520	"+"	"5"	0.299675999550184	578595
"cg20813589"	0.276583321176267	0.647779401212744	5.74239083709075	3.67516359270529e-07	6.57054586334179e-05	6.35173329405704	504930	"+"	"11"	0.276583321176267	102501
"cg20814026"	0.347684595146832	0.19406902426703	6.81078185359382	6.26783502153597e-09	4.58860548969659e-06	10.2811484775926	71205520	"-"	"2"	0.347684595146832	352994
"cg20815683"	0.286191923838504	0.389641177128613	6.4679671528758	2.33826966718951e-08	1.04697777014656e-05	9.00905664295129	37002510	"-"	"9"	0.286191923838504	761974
"cg20824294"	0.264450142126569	0.418730963545908	4.37296079873828	5.19947556127875e-05	0.00205749662934012	1.6093648700574	142316082	"+"	"3"	0.264450142126569	479044
"cg20835282"	0.268206852790731	0.162832313574979	4.8519875872457	9.6808830708685e-06	0.000625430718748965	3.21152676515163	49314454	"+"	"3"	0.268206852790731	451518
"cg20842253"	0.268713255808939	0.27611054260235	5.02126464632461	5.2652401500126e-06	0.000407024663142674	3.7943122572181	27529788	"+"	"2"	0.268713255808939	339773
"cg20867963"	0.2643406	0.458527	3.646956	0.0005719049	0.0110322	-0.6521312	3743529	"+"	"6"	0.2643406	611546
"cg20892260"	0.286766006881867	0.359940965872212	7.50287755778604	4.34485242020307e-10	8.68370822590884e-07	12.861660256652	23564025	"-"	"8"	0.286766006881867	714091
"cg20902783"	0.261757705206164	0.536614312857947	5.66564154681789	4.90021207850661e-07	7.98401038920588e-05	6.07474324603109	21494071	"-"	"14"	0.261757705206164	210854
"cg20914572"	0.265996739198768	0.399902012621284	6.30578898329768	4.34763015390463e-08	1.5794698693178e-05	8.41015365273074	32119874	"+"	"6"	0.265996739198768	619831
"cg20923245"	0.3686083097443	0.366332667535099	6.08695471954198	1.00033142658457e-07	2.7582065744733e-05	7.60600669723534	104697419	"-"	"12"	0.3686083097443	173606
"cg20927242"	0.253509474801831	0.235180474989839	5.49669587008118	9.20080926511167e-07	0.000122267367718496	5.46859912454632	29692011	"+"	"6"	0.253509474801831	619346
"cg20930366"	0.256388707169842	0.284429824587982	6.11113918986558	9.12535727271063e-08	2.59574346458404e-05	7.69462192660842	113698847	"+"	"5"	0.256388707169842	590535
"cg20931042"	0.351555309536088	0.361025944382718	5.84020197547958	2.54402486285512e-07	5.15064291266847e-05	6.70608500600627	637162	"-"	"11"	0.351555309536088	102509
"cg20935165"	0.306127039160003	0.260358137605051	5.54821320283455	7.59640930244891e-07	0.000107494224706175	5.65288510210028	172972840	"-"	"2"	0.306127039160003	382429
"cg20939662"	0.269559347027585	0.28894918183292	5.57973328002773	6.75456870502909e-07	9.90544509598937e-05	5.76587973881647	126777160	"-"	"9"	0.269559347027585	782358
"cg20952076"	0.283088364547843	0.389640383842145	6.65178838399536	1.15515900350857e-08	6.85815631658315e-06	9.69029840705451	96497888	"-"	"5"	0.283088364547843	585086
"cg20976526"	0.321424019163454	0.571409784445907	7.05549578289883	2.44138759806871e-09	2.50526769591407e-06	11.1926020179139	101118021	"-"	"8"	0.321424019163454	737093
"cg20996351"	0.292754269482685	0.471415554147362	5.03468928472131	5.01548803980447e-06	0.000393674300269404	3.84085867269913	27687232	"+"	"1"	0.292754269482685	5953
"cg21026358"	0.269130003999725	0.329243478608277	5.35068424755733	1.57970070973415e-06	0.000176183133775774	4.94910897255738	62595484	"-"	"17"	0.269130003999725	293336
"cg21037314"	0.298491830587088	0.145867703992497	5.9888850901253	1.45088512920659e-07	3.54774422094457e-05	7.24738712219462	23487440	"+"	"22"	0.298491830587088	430737
"cg21045306"	0.289537976751175	0.32112329179872	6.55217748295655	1.69320134050752e-08	8.55442812908678e-06	9.32085633132466	57637925	"-"	"12"	0.289537976751175	158381
"cg21053323"	0.303067542604609	0.451981498062426	5.82626371065407	2.68115296889213e-07	5.33655362902132e-05	6.65550081058088	46237385	"+"	"21"	0.303067542604609	428882
"cg21073520"	0.29676354854736	0.345781529368238	5.05555782060897	4.65017664060832e-06	0.000373238024403661	3.91330687667953	19648991	"-"	"19"	0.29676354854736	323284
"cg21099759"	0.275674065413892	0.558703672838946	4.64743476085625	2.00083290795454e-05	0.00104335148681451	2.51830328275561	160567993	"-"	"2"	0.275674065413892	378408
"cg21109265"	0.274246919417722	0.182711299129947	5.40052510416959	1.31411766284622e-06	0.000155639467956959	5.12595175585903	43276647	"+"	"6"	0.274246919417722	622595
"cg21113740"	0.276350074335324	0.517779485103467	5.83509194147711	2.59347260409895e-07	5.21063910496035e-05	6.68753654801937	79472343	"-"	"1"	0.276350074335324	20323
"cg21123203"	0.280318089416506	0.236458809122928	5.42461979790813	1.20203297987888e-06	0.000146426568741836	5.21162632300372	15471301	"-"	"4"	0.280318089416506	500307
"cg21140898"	0.37882770439862	0.508351000393044	6.3913616407841	3.13498935140171e-08	1.27419139465131e-05	8.7258848054945	51442318	"+"	"1"	0.37882770439862	11766
"cg21152671"	0.299143577367298	0.46611966320886	5.07014744921957	4.41043897646622e-06	0.000359565014831697	3.96402280859637	123690586	"+"	"9"	0.299143577367298	781509
"cg21154793"	0.255959628868726	0.461386177951283	4.95274429953786	6.7429544611938e-06	0.000487018833967162	3.55747264492301	54495222	"+"	"19"	0.255959628868726	331106
"cg21161526"	0.264464522407068	0.335092745767871	5.70350903000554	4.25225048900697e-07	7.26395921244188e-05	6.21128733742614	123691672	"+"	"9"	0.264464522407068	781509
"cg21170629"	0.272890264409048	0.365189355500574	5.99521952651423	1.41649980737738e-07	3.48953885824271e-05	7.27051455183116	48546341	"-"	"17"	0.272890264409048	289415
"cg21182457"	0.25716358079271	0.381841635287671	4.65987181352119	1.9150688499263e-05	0.00100928929768269	2.56008496965186	142623720	"-"	"6"	0.25716358079271	653395
"cg21184369"	0.308019522027857	0.647422706637902	5.38554885604238	1.38891666440159e-06	0.000161664952848819	5.07275968441	38831148	"+"	"8"	0.308019522027857	718576
"cg21188652"	0.254001886754974	0.479682620860832	4.10584896748956	0.000128602050125266	0.00389188149426401	0.75124905813091	219435559	"-"	"2"	0.254001886754974	397103
"cg21189438"	0.32957599558221	0.318610526600758	5.6675152753856	4.86596798564276e-07	7.94853681666986e-05	6.08149398088139	38622559	"+"	"9"	0.32957599558221	762436
"cg21195185"	0.258204355459766	0.163174649526919	5.36563511698752	1.49491408188779e-06	0.00016951526594178	5.00210258210088	76555782	"+"	"4"	0.258204355459766	518444
"cg21199406"	0.297457911796932	0.168379594346915	6.50551557909305	2.02494019959243e-08	9.595637425631e-06	9.14802106953054	76250201	"+"	"5"	0.297457911796932	578595
"cg21207028"	0.403481819855896	0.288001104762373	7.71221872658938	1.937939691177e-10	5.16901951473979e-07	13.6423136065429	327619	"-"	"20"	0.403481819855896	403516
"cg21209091"	0.252935438046602	0.320999629161985	4.78862116554316	1.21370804637037e-05	0.000731348815559515	2.99543646021036	42234975	"+"	"8"	0.252935438046602	719552
"cg21210721"	0.308782230060361	0.309173442326542	5.50208305470999	9.0184758358484e-07	0.000120539705240092	5.48784654885725	140210914	"+"	"9"	0.308782230060361	784957
"cg21219443"	0.261906645689333	0.4143170279926	6.31527406111246	4.19299083220796e-08	1.53714535410614e-05	8.44511757411375	116716083	"+"	"12"	0.261906645689333	176716
"cg21226059"	0.293093229155391	0.509398093038933	4.32288671774761	6.17309587812848e-05	0.00232351589723783	1.44640921788717	178986404	"+"	"5"	0.293093229155391	610030
"cg21226224"	0.348689855898394	0.537556955454231	6.96393975991319	3.47477048843681e-09	3.13160560818685e-06	10.851368439244	55370171	"+"	"8"	0.348689855898394	722624
"cg21227040"	0.262743325717513	0.172351615375168	6.46206806433153	2.39170253253362e-08	1.06648911840849e-05	8.9872341506757	54711429	"-"	"6"	0.262743325717513	626201
"cg21234561"	0.346445198566388	0.370123647318677	6.20022743462185	6.50233586755543e-08	2.07542374376401e-05	8.0216200077412	104697526	"+"	"12"	0.346445198566388	173606
"cg21242918"	0.25326481495722	0.270081995721368	5.14728863114681	3.33112400182512e-06	0.000295131028214538	4.23305930099951	118897194	"+"	"10"	0.25326481495722	98019
"cg21256649"	0.292136261308626	0.279711556867818	6.68256005555733	1.02634363226806e-08	6.35876412354264e-06	9.80454789303248	66507610	"+"	"17"	0.292136261308626	294353
"cg21273878"	0.331885306604972	0.564941179750225	5.29808611919586	1.9174047951521e-06	0.000202002098915392	4.76305241586342	116594917	"-"	"7"	0.331885306604972	695114
