"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"1871"	"mIDH1"	"GO:0019068"	"virion assembly"	"2/60"	"36/18903"	0.00582338935780956	0.00582338935780956	0.098236878820179	"CHMP2A/CHMP7"	2
"1872"	"mIDH1"	"GO:1903050"	"regulation of proteolysis involved in protein catabolic process"	"4/60"	"227/18903"	0.00583931556583463	0.00583931556583463	0.098236878820179	"AKT1/RAD23A/SGTA/WAC"	4
"1873"	"mIDH1"	"GO:0010594"	"regulation of endothelial cell migration"	"4/60"	"230/18903"	0.00611325669398331	0.00611325669398331	0.098236878820179	"AKT1/FGF18/HSPB1/RHOB"	4
"1874"	"mIDH1"	"GO:0032435"	"negative regulation of proteasomal ubiquitin-dependent protein catabolic process"	"2/60"	"37/18903"	0.00614365433373847	0.00614365433373847	0.098236878820179	"SGTA/WAC"	2
"1875"	"mIDH1"	"GO:0043162"	"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"	"2/60"	"37/18903"	0.00614365433373847	0.00614365433373847	0.098236878820179	"CHMP2A/CHMP7"	2
"1876"	"mIDH1"	"GO:0045324"	"late endosome to vacuole transport"	"2/60"	"37/18903"	0.00614365433373847	0.00614365433373847	0.098236878820179	"CHMP2A/CHMP7"	2
"1877"	"mIDH1"	"GO:0046326"	"positive regulation of glucose import"	"2/60"	"37/18903"	0.00614365433373847	0.00614365433373847	0.098236878820179	"AKT1/OSBPL8"	2
"1878"	"mIDH1"	"GO:1901800"	"positive regulation of proteasomal protein catabolic process"	"3/60"	"118/18903"	0.00626490325018675	0.00626490325018675	0.0989971089441275	"AKT1/RAD23A/SGTA"	3
"1879"	"mIDH1"	"GO:0060348"	"bone development"	"4/60"	"233/18903"	0.00639564708260692	0.00639564708260692	0.0998879519878388	"FGF18/FLNA/IHH/TGM2"	4
"1880"	"mIDH1"	"GO:0045746"	"negative regulation of Notch signaling pathway"	"2/60"	"38/18903"	0.00647180361417393	0.00647180361417393	0.0999155645697027	"AKT1/NFKBIA"	2
"1881"	"mIDH1"	"GO:0007212"	"dopamine receptor signaling pathway"	"2/60"	"40/18903"	0.00715154908881014	0.00715154908881014	0.107928759755432	"FLNA/NCSTN"	2
"1882"	"mIDH1"	"GO:0032506"	"cytokinetic process"	"2/60"	"40/18903"	0.00715154908881014	0.00715154908881014	0.107928759755432	"CHMP2A/CHMP7"	2
"1883"	"mIDH1"	"GO:0032509"	"endosome transport via multivesicular body sorting pathway"	"2/60"	"41/18903"	0.00750304287803823	0.00750304287803823	0.111975236402068	"CHMP2A/CHMP7"	2
"1884"	"mIDH1"	"GO:0051225"	"spindle assembly"	"3/60"	"128/18903"	0.00783562623930425	0.00783562623930425	0.115602640291847	"CHMP2A/CHMP7/FLNA"	3
"1885"	"mIDH1"	"GO:0006402"	"mRNA catabolic process"	"4/60"	"248/18903"	0.00793818865565152	0.00793818865565152	0.115602640291847	"AKT1/LSM7/MOV10/PNRC2"	4
"1886"	"mIDH1"	"GO:0007041"	"lysosomal transport"	"3/60"	"129/18903"	0.0080043050703642	0.0080043050703642	0.115602640291847	"CHMP2A/CHMP7/RHOB"	3
"1887"	"mIDH1"	"GO:0060236"	"regulation of mitotic spindle organization"	"2/60"	"43/18903"	0.00822901832261763	0.00822901832261763	0.116346009746926	"CHMP2A/CHMP7"	2
"1888"	"mIDH1"	"GO:0090148"	"membrane fission"	"2/60"	"43/18903"	0.00822901832261763	0.00822901832261763	0.116346009746926	"CHMP2A/CHMP7"	2
"1889"	"mIDH1"	"GO:0010828"	"positive regulation of glucose transmembrane transport"	"2/60"	"44/18903"	0.00860339898881235	0.00860339898881235	0.119131167766951	"AKT1/OSBPL8"	2
"1890"	"mIDH1"	"GO:0071763"	"nuclear membrane organization"	"2/60"	"44/18903"	0.00860339898881235	0.00860339898881235	0.119131167766951	"CHMP2A/CHMP7"	2
"1891"	"mIDH1"	"GO:0007052"	"mitotic spindle organization"	"3/60"	"133/18903"	0.00870044218511692	0.00870044218511692	0.119245587843278	"CHMP2A/CHMP7/FLNA"	3
"1892"	"mIDH1"	"GO:0008631"	"intrinsic apoptotic signaling pathway in response to oxidative stress"	"2/60"	"45/18903"	0.0089853080148225	0.0089853080148225	0.121905933300516	"AKT1/HSPB1"	2
"1893"	"mIDH1"	"GO:1903052"	"positive regulation of proteolysis involved in protein catabolic process"	"3/60"	"136/18903"	0.00924520124071343	0.00924520124071343	0.124177650348951	"AKT1/RAD23A/SGTA"	3
"1894"	"mIDH1"	"GO:0009615"	"response to virus"	"5/60"	"409/18903"	0.00953765831542464	0.00953765831542464	0.126837436273912	"BCL3/HSPB1/MOV10/PQBP1/TRIM22"	5
"1895"	"mIDH1"	"GO:0090224"	"regulation of spindle organization"	"2/60"	"47/18903"	0.00977151173400306	0.00977151173400306	0.128673364010195	"CHMP2A/CHMP7"	2
"1896"	"mIDH1"	"GO:0071985"	"multivesicular body sorting pathway"	"2/60"	"48/18903"	0.01017570729947	0.01017570729947	0.132694966930237	"CHMP2A/CHMP7"	2
"1897"	"mIDH1"	"GO:0038061"	"NIK/NF-kappaB signaling"	"3/60"	"142/18903"	0.0103936126646069	0.0103936126646069	0.132900238726213	"AKT1/BCL3/NFKBIA"	3
"1898"	"mIDH1"	"GO:0032868"	"response to insulin"	"4/60"	"269/18903"	0.0104823624459392	0.0104823624459392	0.132900238726213	"AKT1/OSBPL8/SP7/SRSF4"	4
"1899"	"mIDH1"	"GO:0043330"	"response to exogenous dsRNA"	"2/60"	"49/18903"	0.0105872329674918	0.0105872329674918	0.132900238726213	"NFKBIA/PQBP1"	2
"1900"	"mIDH1"	"GO:0048066"	"developmental pigmentation"	"2/60"	"49/18903"	0.0105872329674918	0.0105872329674918	0.132900238726213	"AP1M1/IHH"	2
"1901"	"mIDH1"	"GO:2000059"	"negative regulation of ubiquitin-dependent protein catabolic process"	"2/60"	"50/18903"	0.0110060397484918	0.0110060397484918	0.136878233129391	"SGTA/WAC"	2
"1902"	"mIDH1"	"GO:1901799"	"negative regulation of proteasomal protein catabolic process"	"2/60"	"51/18903"	0.0114320788809471	0.0114320788809471	0.140872357818334	"SGTA/WAC"	2
"1903"	"mIDH1"	"GO:0050911"	"detection of chemical stimulus involved in sensory perception of smell"	"5/60"	"431/18903"	0.0117730708527755	0.0117730708527755	0.14314060617004	"OR2L3/OR2M7/OR4F29/OR51A2/OR5A1"	5
"1904"	"mIDH1"	"GO:0009411"	"response to UV"	"3/60"	"149/18903"	0.0118338498609823	0.0118338498609823	0.14314060617004	"AKT1/BCL3/UBE2A"	3
"1905"	"mIDH1"	"GO:0043535"	"regulation of blood vessel endothelial cell migration"	"3/60"	"150/18903"	0.0120485083333477	0.0120485083333477	0.14314060617004	"AKT1/FGF18/HSPB1"	3
"1906"	"mIDH1"	"GO:0006979"	"response to oxidative stress"	"5/60"	"434/18903"	0.0121033529769328	0.0121033529769328	0.14314060617004	"AKT1/ETV5/HSPB1/PRDX4/RHOB"	5
"1907"	"mIDH1"	"GO:0043542"	"endothelial cell migration"	"4/60"	"281/18903"	0.0121490028591029	0.0121490028591029	0.14314060617004	"AKT1/FGF18/HSPB1/RHOB"	4
"1908"	"mIDH1"	"GO:0010883"	"regulation of lipid storage"	"2/60"	"54/18903"	0.0127531061734316	0.0127531061734316	0.14895161077619	"NFKBIA/OSBPL8"	2
"1909"	"mIDH1"	"GO:0048732"	"gland development"	"5/60"	"441/18903"	0.0128985189235893	0.0128985189235893	0.149351271746823	"AKT1/CAPN1/IHH/TGM2/ZIC3"	5
"1910"	"mIDH1"	"GO:0034599"	"cellular response to oxidative stress"	"4/60"	"288/18903"	0.0131955989823462	0.0131955989823462	0.150337974257525	"AKT1/ETV5/HSPB1/RHOB"	4
"1911"	"mIDH1"	"GO:1903202"	"negative regulation of oxidative stress-induced cell death"	"2/60"	"55/18903"	0.0132075916256023	0.0132075916256023	0.150337974257525	"AKT1/HSPB1"	2
"1912"	"mIDH1"	"GO:0043331"	"response to dsRNA"	"2/60"	"56/18903"	0.0136690690105158	0.0136690690105158	0.151305531472757	"NFKBIA/PQBP1"	2
"1913"	"mIDH1"	"GO:0010632"	"regulation of epithelial cell migration"	"4/60"	"292/18903"	0.0138187750600298	0.0138187750600298	0.151305531472757	"AKT1/FGF18/HSPB1/RHOB"	4
"1914"	"mIDH1"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"5/60"	"450/18903"	0.0139721776288469	0.0139721776288469	0.151305531472757	"AKT1/RAD23A/SGTA/UBE2A/WAC"	5
"1915"	"mIDH1"	"GO:0007080"	"mitotic metaphase plate congression"	"2/60"	"57/18903"	0.0141374909158759	0.0141374909158759	0.151305531472757	"CHMP2A/CHMP7"	2
"1916"	"mIDH1"	"GO:0070231"	"T cell apoptotic process"	"2/60"	"57/18903"	0.0141374909158759	0.0141374909158759	0.151305531472757	"AKT1/BCL3"	2
"1917"	"mIDH1"	"GO:0033619"	"membrane protein proteolysis"	"2/60"	"58/18903"	0.0146128101511065	0.0146128101511065	0.151305531472757	"NCSTN/TMPRSS6"	2
"1918"	"mIDH1"	"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"2/60"	"58/18903"	0.0146128101511065	0.0146128101511065	0.151305531472757	"FGF18/HSPB1"	2
"1919"	"mIDH1"	"GO:0060350"	"endochondral bone morphogenesis"	"2/60"	"58/18903"	0.0146128101511065	0.0146128101511065	0.151305531472757	"FGF18/IHH"	2
"1920"	"mIDH1"	"GO:0007034"	"vacuolar transport"	"3/60"	"162/18903"	0.0148000824298214	0.0148000824298214	0.151305531472757	"CHMP2A/CHMP7/RHOB"	3
"1921"	"mIDH1"	"GO:0007608"	"sensory perception of smell"	"5/60"	"457/18903"	0.0148479627736617	0.0148479627736617	0.151305531472757	"OR2L3/OR2M7/OR4F29/OR51A2/OR5A1"	5
"1922"	"mIDH1"	"GO:0006401"	"RNA catabolic process"	"4/60"	"299/18903"	0.0149539551711425	0.0149539551711425	0.151305531472757	"AKT1/LSM7/MOV10/PNRC2"	4
"1923"	"mIDH1"	"GO:0040029"	"epigenetic regulation of gene expression"	"3/60"	"163/18903"	0.0150441155238849	0.0150441155238849	0.151305531472757	"ATF7IP/EZH1/SUZ12"	3
"1924"	"mIDH1"	"GO:1902850"	"microtubule cytoskeleton organization involved in mitosis"	"3/60"	"163/18903"	0.0150441155238849	0.0150441155238849	0.151305531472757	"CHMP2A/CHMP7/FLNA"	3
"1925"	"mIDH1"	"GO:0046324"	"regulation of glucose import"	"2/60"	"59/18903"	0.0150949797464592	0.0150949797464592	0.151305531472757	"AKT1/OSBPL8"	2
"1926"	"mIDH1"	"GO:0071709"	"membrane assembly"	"2/60"	"59/18903"	0.0150949797464592	0.0150949797464592	0.151305531472757	"CHMP2A/CHMP7"	2
"1927"	"mIDH1"	"GO:0097352"	"autophagosome maturation"	"2/60"	"59/18903"	0.0150949797464592	0.0150949797464592	0.151305531472757	"CHMP2A/CHMP7"	2
"1928"	"mIDH1"	"GO:0006998"	"nuclear envelope organization"	"2/60"	"60/18903"	0.0155839529521255	0.0155839529521255	0.154805362926547	"CHMP2A/CHMP7"	2
"1929"	"mIDH1"	"GO:0032103"	"positive regulation of response to external stimulus"	"5/60"	"464/18903"	0.0157600685339802	0.0157600685339802	0.154805362926547	"FGF18/FLNA/HSPB1/NFKBIA/PQBP1"	5
"1930"	"mIDH1"	"GO:0007009"	"plasma membrane organization"	"3/60"	"166/18903"	0.0157899043768732	0.0157899043768732	0.154805362926547	"AKT1/CHMP2A/CHMP7"	3
"1931"	"mIDH1"	"GO:0060135"	"maternal process involved in female pregnancy"	"2/60"	"61/18903"	0.0160796832373518	0.0160796832373518	0.156504010761715	"AKT1/IHH"	2
"1932"	"mIDH1"	"GO:0006360"	"transcription by RNA polymerase I"	"2/60"	"62/18903"	0.016582124289557	0.016582124289557	0.160233173748389	"FLNA/POLR1E"	2
"1933"	"mIDH1"	"GO:0042063"	"gliogenesis"	"4/60"	"310/18903"	0.0168545030005983	0.0168545030005983	0.160533010652692	"AKT1/FOXG1/NCSTN/SUZ12"	4
"1934"	"mIDH1"	"GO:0044772"	"mitotic cell cycle phase transition"	"5/60"	"473/18903"	0.0169871301801548	0.0169871301801548	0.160533010652692	"AKT1/CCNE1/CHMP2A/CHMP7/WAC"	5
"1935"	"mIDH1"	"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"2/60"	"63/18903"	0.0170912300134548	0.0170912300134548	0.160533010652692	"AKT1/NFKBIA"	2
"1936"	"mIDH1"	"GO:0044091"	"membrane biogenesis"	"2/60"	"63/18903"	0.0170912300134548	0.0170912300134548	0.160533010652692	"CHMP2A/CHMP7"	2
"1937"	"mIDH1"	"GO:0050907"	"detection of chemical stimulus involved in sensory perception"	"5/60"	"477/18903"	0.0175524191437714	0.0175524191437714	0.163095999858487	"OR2L3/OR2M7/OR4F29/OR51A2/OR5A1"	5
"1938"	"mIDH1"	"GO:0001947"	"heart looping"	"2/60"	"64/18903"	0.0176069545301776	0.0176069545301776	0.163095999858487	"IHH/ZIC3"	2
"1939"	"mIDH1"	"GO:0021543"	"pallium development"	"3/60"	"174/18903"	0.0178794478828665	0.0178794478828665	0.164485764228823	"EZH1/FOXG1/ZIC3"	3
"1940"	"mIDH1"	"GO:0030198"	"extracellular matrix organization"	"4/60"	"318/18903"	0.0183279565316575	0.0183279565316575	0.165252233118553	"BCL3/IHH/PRDX4/TMPRSS6"	4
"1941"	"mIDH1"	"GO:0019058"	"viral life cycle"	"4/60"	"319/18903"	0.0185176109808672	0.0185176109808672	0.165252233118553	"CHMP2A/CHMP7/RAD23A/TRIM22"	4
"1942"	"mIDH1"	"GO:0043062"	"extracellular structure organization"	"4/60"	"319/18903"	0.0185176109808672	0.0185176109808672	0.165252233118553	"BCL3/IHH/PRDX4/TMPRSS6"	4
"1943"	"mIDH1"	"GO:0030219"	"megakaryocyte differentiation"	"2/60"	"66/18903"	0.0186580775034947	0.0186580775034947	0.165252233118553	"FLNA/MAF"	2
"1944"	"mIDH1"	"GO:1903051"	"negative regulation of proteolysis involved in protein catabolic process"	"2/60"	"66/18903"	0.0186580775034947	0.0186580775034947	0.165252233118553	"SGTA/WAC"	2
"1945"	"mIDH1"	"GO:0043534"	"blood vessel endothelial cell migration"	"3/60"	"177/18903"	0.0187009580425698	0.0187009580425698	0.165252233118553	"AKT1/FGF18/HSPB1"	3
"1946"	"mIDH1"	"GO:0045229"	"external encapsulating structure organization"	"4/60"	"321/18903"	0.0189005928343437	0.0189005928343437	0.165924709023891	"BCL3/IHH/PRDX4/TMPRSS6"	4
"1947"	"mIDH1"	"GO:0048771"	"tissue remodeling"	"3/60"	"179/18903"	0.019260157952016	0.019260157952016	0.167983332513824	"CAPN1/FLNA/IHH"	3
"1948"	"mIDH1"	"GO:0048663"	"neuron fate commitment"	"2/60"	"68/18903"	0.0197351304738914	0.0197351304738914	0.169578387904135	"FOXG1/IHH"	2
"1949"	"mIDH1"	"GO:0034394"	"protein localization to cell surface"	"2/60"	"69/18903"	0.0202832682855292	0.0202832682855292	0.169578387904135	"AKT1/FLNA"	2
"1950"	"mIDH1"	"GO:0061371"	"determination of heart left/right asymmetry"	"2/60"	"69/18903"	0.0202832682855292	0.0202832682855292	0.169578387904135	"IHH/ZIC3"	2
"1951"	"mIDH1"	"GO:0007219"	"Notch signaling pathway"	"3/60"	"183/18903"	0.0204062615612626	0.0204062615612626	0.169578387904135	"AKT1/NCSTN/NFKBIA"	3
"1952"	"mIDH1"	"GO:0044000"	"movement in host"	"3/60"	"183/18903"	0.0204062615612626	0.0204062615612626	0.169578387904135	"CHMP2A/CHMP7/TRIM22"	3
"1953"	"mIDH1"	"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"4/60"	"329/18903"	0.0204818025622106	0.0204818025622106	0.169578387904135	"LSM7/LUC7L2/PQBP1/SRSF4"	4
"1954"	"mIDH1"	"GO:0000398"	"mRNA splicing, via spliceosome"	"4/60"	"329/18903"	0.0204818025622106	0.0204818025622106	0.169578387904135	"LSM7/LUC7L2/PQBP1/SRSF4"	4
"1955"	"mIDH1"	"GO:0003143"	"embryonic heart tube morphogenesis"	"2/60"	"70/18903"	0.0208377541129756	0.0208377541129756	0.169578387904135	"IHH/ZIC3"	2
"1956"	"mIDH1"	"GO:1905952"	"regulation of lipid localization"	"3/60"	"185/18903"	0.0209931794964565	0.0209931794964565	0.169578387904135	"AKT1/NFKBIA/OSBPL8"	3
"1957"	"mIDH1"	"GO:0009895"	"negative regulation of catabolic process"	"4/60"	"332/18903"	0.0210952301942798	0.0210952301942798	0.169578387904135	"AKT1/FLNA/SGTA/WAC"	4
"1958"	"mIDH1"	"GO:0009266"	"response to temperature stimulus"	"3/60"	"186/18903"	0.0212901074680411	0.0212901074680411	0.169578387904135	"AKT1/HSPB1/NFKBIA"	3
"1959"	"mIDH1"	"GO:0000375"	"RNA splicing, via transesterification reactions"	"4/60"	"333/18903"	0.0213022033354844	0.0213022033354844	0.169578387904135	"LSM7/LUC7L2/PQBP1/SRSF4"	4
"1960"	"mIDH1"	"GO:0051310"	"metaphase plate congression"	"2/60"	"71/18903"	0.0213985435680575	0.0213985435680575	0.169578387904135	"CHMP2A/CHMP7"	2
"1961"	"mIDH1"	"GO:0070527"	"platelet aggregation"	"2/60"	"71/18903"	0.0213985435680575	0.0213985435680575	0.169578387904135	"FLNA/HSPB1"	2
"1962"	"mIDH1"	"GO:0000910"	"cytokinesis"	"3/60"	"187/18903"	0.0215893488362279	0.0215893488362279	0.169578387904135	"CHMP2A/CHMP7/RHOB"	3
"1963"	"mIDH1"	"GO:0045766"	"positive regulation of angiogenesis"	"3/60"	"187/18903"	0.0215893488362279	0.0215893488362279	0.169578387904135	"FGF18/HSPB1/RHOB"	3
"1964"	"mIDH1"	"GO:1904018"	"positive regulation of vasculature development"	"3/60"	"187/18903"	0.0215893488362279	0.0215893488362279	0.169578387904135	"FGF18/HSPB1/RHOB"	3
"1965"	"mIDH1"	"GO:0051604"	"protein maturation"	"4/60"	"336/18903"	0.0219306405638955	0.0219306405638955	0.171257633779257	"FLNA/IHH/NCSTN/PRDX4"	4
"1966"	"mIDH1"	"GO:0043433"	"negative regulation of DNA-binding transcription factor activity"	"3/60"	"190/18903"	0.0225009573938288	0.0225009573938288	0.174695598628084	"BCL3/FLNA/NFKBIA"	3
"1967"	"mIDH1"	"GO:0035924"	"cellular response to vascular endothelial growth factor stimulus"	"2/60"	"74/18903"	0.0231182929552848	0.0231182929552848	0.178229419840306	"AKT1/HSPB1"	2
"1968"	"mIDH1"	"GO:0051235"	"maintenance of location"	"4/60"	"342/18903"	0.0232215055238643	0.0232215055238643	0.178229419840306	"AKT1/FLNA/NFKBIA/OSBPL8"	4
"1969"	"mIDH1"	"GO:0046323"	"glucose import"	"2/60"	"75/18903"	0.0237038572171318	0.0237038572171318	0.18089785770969	"AKT1/OSBPL8"	2
"1970"	"mIDH1"	"GO:0062197"	"cellular response to chemical stress"	"4/60"	"345/18903"	0.0238840253865555	0.0238840253865555	0.181243035344899	"AKT1/ETV5/HSPB1/RHOB"	4
"1971"	"mIDH1"	"GO:0007051"	"spindle organization"	"3/60"	"195/18903"	0.0240665993273979	0.0240665993273979	0.181602488123949	"CHMP2A/CHMP7/FLNA"	3
"1972"	"mIDH1"	"GO:0009880"	"embryonic pattern specification"	"2/60"	"76/18903"	0.0242955062918388	0.0242955062918388	0.182305592639731	"IHH/ZIC3"	2
"1973"	"mIDH1"	"GO:0010827"	"regulation of glucose transmembrane transport"	"2/60"	"77/18903"	0.0248931970357855	0.0248931970357855	0.185752745132528	"AKT1/OSBPL8"	2
"1974"	"mIDH1"	"GO:0070897"	"transcription preinitiation complex assembly"	"2/60"	"78/18903"	0.02549688650985	0.02549688650985	0.189206322690134	"ATF7IP/POLR1E"	2
"1975"	"mIDH1"	"GO:0016050"	"vesicle organization"	"4/60"	"353/18903"	0.0257068336267457	0.0257068336267457	0.189716134804671	"AP1M1/ATP6V1D/CHMP2A/CHMP7"	4
"1976"	"mIDH1"	"GO:0051216"	"cartilage development"	"3/60"	"201/18903"	0.026021744655387	0.026021744655387	0.190571709408862	"FGF18/IHH/MAF"	3
"1977"	"mIDH1"	"GO:0007193"	"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway"	"2/60"	"79/18903"	0.0261065319785808	0.0261065319785808	0.190571709408862	"FLNA/HTR1F"	2
"1978"	"mIDH1"	"GO:0051701"	"biological process involved in interaction with host"	"3/60"	"203/18903"	0.0266919623437092	0.0266919623437092	0.19193576133047	"CHMP2A/CHMP7/TRIM22"	3
"1979"	"mIDH1"	"GO:0070227"	"lymphocyte apoptotic process"	"2/60"	"80/18903"	0.0267220909093715	0.0267220909093715	0.19193576133047	"AKT1/BCL3"	2
"1980"	"mIDH1"	"GO:1903201"	"regulation of oxidative stress-induced cell death"	"2/60"	"80/18903"	0.0267220909093715	0.0267220909093715	0.19193576133047	"AKT1/HSPB1"	2
"1981"	"mIDH1"	"GO:0021766"	"hippocampus development"	"2/60"	"82/18903"	0.027970780036005	0.027970780036005	0.193729075337353	"EZH1/ZIC3"	2
"1982"	"mIDH1"	"GO:0051303"	"establishment of chromosome localization"	"2/60"	"82/18903"	0.027970780036005	0.027970780036005	0.193729075337353	"CHMP2A/CHMP7"	2
"1983"	"mIDH1"	"GO:0031507"	"heterochromatin formation"	"2/60"	"83/18903"	0.0286038261734789	0.0286038261734789	0.193729075337353	"ATF7IP/EZH1"	2
"1984"	"mIDH1"	"GO:0045732"	"positive regulation of protein catabolic process"	"3/60"	"209/18903"	0.0287580448626982	0.0287580448626982	0.193729075337353	"AKT1/RAD23A/SGTA"	3
"1985"	"mIDH1"	"GO:0010631"	"epithelial cell migration"	"4/60"	"366/18903"	0.0288444460828928	0.0288444460828928	0.193729075337353	"AKT1/FGF18/HSPB1/RHOB"	4
"1986"	"mIDH1"	"GO:0035050"	"embryonic heart tube development"	"2/60"	"84/18903"	0.0292426176546463	0.0292426176546463	0.193729075337353	"IHH/ZIC3"	2
"1987"	"mIDH1"	"GO:0090132"	"epithelium migration"	"4/60"	"369/18903"	0.029599618559792	0.029599618559792	0.193729075337353	"AKT1/FGF18/HSPB1/RHOB"	4
"1988"	"mIDH1"	"GO:0007033"	"vacuole organization"	"3/60"	"213/18903"	0.0301815439788213	0.0301815439788213	0.193729075337353	"ATP6V1D/CHMP2A/CHMP7"	3
"1989"	"mIDH1"	"GO:0045862"	"positive regulation of proteolysis"	"4/60"	"372/18903"	0.0303665197520253	0.0303665197520253	0.193729075337353	"AKT1/NCSTN/RAD23A/SGTA"	4
"1990"	"mIDH1"	"GO:0090130"	"tissue migration"	"4/60"	"374/18903"	0.0308843163723889	0.0308843163723889	0.193729075337353	"AKT1/FGF18/HSPB1/RHOB"	4
"1991"	"mIDH1"	"GO:0019915"	"lipid storage"	"2/60"	"87/18903"	0.0311930498428102	0.0311930498428102	0.193729075337353	"NFKBIA/OSBPL8"	2
"1992"	"mIDH1"	"GO:1900182"	"positive regulation of protein localization to nucleus"	"2/60"	"87/18903"	0.0311930498428102	0.0311930498428102	0.193729075337353	"AKT1/FLNA"	2
"1993"	"mIDH1"	"GO:0010572"	"positive regulation of platelet activation"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"FLNA"	1
"1994"	"mIDH1"	"GO:0015911"	"long-chain fatty acid import across plasma membrane"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"AKT1"	1
"1995"	"mIDH1"	"GO:0018401"	"peptidyl-proline hydroxylation to 4-hydroxy-L-proline"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"PRDX4"	1
"1996"	"mIDH1"	"GO:0032070"	"regulation of deoxyribonuclease activity"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"AKT1"	1
"1997"	"mIDH1"	"GO:0033085"	"negative regulation of T cell differentiation in thymus"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"IHH"	1
"1998"	"mIDH1"	"GO:0033523"	"histone H2B ubiquitination"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"WAC"	1
"1999"	"mIDH1"	"GO:0035646"	"endosome to melanosome transport"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"AP1M1"	1
"2000"	"mIDH1"	"GO:0035768"	"endothelial cell chemotaxis to fibroblast growth factor"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"FGF18"	1
"2001"	"mIDH1"	"GO:0036093"	"germ cell proliferation"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"PRDX4"	1
"2002"	"mIDH1"	"GO:0043485"	"endosome to pigment granule transport"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"AP1M1"	1
"2003"	"mIDH1"	"GO:0048664"	"neuron fate determination"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"FOXG1"	1
"2004"	"mIDH1"	"GO:0048757"	"pigment granule maturation"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"AP1M1"	1
"2005"	"mIDH1"	"GO:0090009"	"primitive streak formation"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"ZIC3"	1
"2006"	"mIDH1"	"GO:0098532"	"histone H3-K27 trimethylation"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"EZH1"	1
"2007"	"mIDH1"	"GO:0098903"	"regulation of membrane repolarization during action potential"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"FLNA"	1
"2008"	"mIDH1"	"GO:1905383"	"protein localization to presynapse"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"HSPB1"	1
"2009"	"mIDH1"	"GO:2000425"	"regulation of apoptotic cell clearance"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"TGM2"	1
"2010"	"mIDH1"	"GO:2000544"	"regulation of endothelial cell chemotaxis to fibroblast growth factor"	"1/60"	"10/18903"	0.0312987843893381	0.0312987843893381	0.193729075337353	"FGF18"	1
"2011"	"mIDH1"	"GO:0050000"	"chromosome localization"	"2/60"	"89/18903"	0.0325213085548708	0.0325213085548708	0.19987565044223	"CHMP2A/CHMP7"	2
"2012"	"mIDH1"	"GO:0043583"	"ear development"	"3/60"	"221/18903"	0.0331388245754557	0.0331388245754557	0.19987565044223	"FOXG1/MAF/ZIC3"	3
"2013"	"mIDH1"	"GO:0070828"	"heterochromatin organization"	"2/60"	"91/18903"	0.0338715639134974	0.0338715639134974	0.19987565044223	"ATF7IP/EZH1"	2
"2014"	"mIDH1"	"GO:0001188"	"RNA polymerase I preinitiation complex assembly"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"POLR1E"	1
"2015"	"mIDH1"	"GO:0010918"	"positive regulation of mitochondrial membrane potential"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"AKT1"	1
"2016"	"mIDH1"	"GO:0021860"	"pyramidal neuron development"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"FOXG1"	1
"2017"	"mIDH1"	"GO:0031293"	"membrane protein intracellular domain proteolysis"	"1/60"	"11/18903"	0.0343751657441594	0.0343751657441594	0.19987565044223	"NCSTN"	1
