A	B
MAR01714	O2[r]
MAR01714	squalene[r]
MAR01714	H2O[r]
MAR01714	NADP+[r]
MAR01714	squalene 2,3-oxide[r]
MAR01715	H+[r]
MAR01715	NADPH[r]
MAR01715	farnesyl-PP[r]
MAR01715	NADP+[r]
MAR01715	PPi[r]
MAR01715	squalene[r]
MAR01719	stearoyl-CoA[c]
MAR01719	stearoyl-CoA[x]
MAR01721	(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine[c]
MAR01721	(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine[m]
MAR01724	4-hydroxyphenyllactate[m]
MAR01724	H2O[m]
MAR01724	4-coumarate[m]
MAR01728	TAG-VLDL pool[e]
MAR01728	TAG-VLDL pool[c]
MAR01731	taurocholate[e]
MAR01731	taurocholate[c]
MAR01732	taurocholate[x]
MAR01732	taurocholate[c]
MAR01733	taurochenodeoxycholate[e]
MAR01733	taurochenodeoxycholate[c]
MAR01734	taurochenodeoxycholate[x]
MAR01734	taurochenodeoxycholate[c]
MAR01736	CoA[m]
MAR01736	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[m]
MAR01736	L-carnitine[m]
MAR01736	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[m]
MAR01755	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[c]
MAR01755	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine[m]
MAR01757	CoA[m]
MAR01757	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[m]
MAR01757	L-carnitine[m]
MAR01757	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[m]
MAR01763	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[c]
MAR01763	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine[m]
MAR01773	CoA[m]
MAR01773	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[m]
MAR01773	L-carnitine[m]
MAR01773	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[m]
MAR01775	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[c]
MAR01775	(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine[m]
MAR01779	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[m]
MAR01779	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[x]
MAR01780	H2O[c]
MAR01780	THF[e]
MAR01780	H2O[e]
MAR01780	THF[c]
MAR01782	H2O[c]
MAR01782	thiamin-P[e]
MAR01782	H2O[e]
MAR01782	thiamin-P[c]
MAR01788	H2O[m]
MAR01788	thiamin-P[c]
MAR01788	H2O[c]
MAR01788	thiamin-P[m]
MAR01789	H2O[m]
MAR01789	thiamin-PP[c]
MAR01789	H2O[c]
MAR01789	thiamin-PP[m]
MAR01791	thiamin[c]
MAR01791	H+[i]
MAR01791	H+[m]
MAR01791	thiamin[m]
MAR01793	H2O[e]
MAR01793	thiamin-PPP[c]
MAR01793	H2O[c]
MAR01793	thiamin-PPP[e]
MAR01795	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c]
MAR01795	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[x]
MAR01799	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine[c]
MAR01799	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine[m]
MAR01801	H+[c]
MAR01801	NADPH[c]
MAR01801	ubiquinone[c]
MAR01801	NADP+[c]
MAR01801	ubiquinol[c]
MAR01808	H+[c]
MAR01808	NADH[c]
MAR01808	ubiquinone[c]
MAR01808	NAD+[c]
MAR01808	ubiquinol[c]
MAR01812	H2O[c]
MAR01812	trehalose[c]
MAR01812	glucose[c]
MAR01814	tetradecenoylcarnitine(5)[c]
MAR01814	tetradecenoylcarnitine(5)[m]
MAR01816	5,6-dihydroxyindole-2-carboxylate[c]
MAR01816	Melanin[c]
MAR01818	dolichyl-phosphate[c]
MAR01818	UDP-glucose[c]
MAR01818	UDP[c]
MAR01818	dolichyl-D-glucosyl-phosphate[c]
MAR01820	bilirubin[r]
MAR01820	UDP-glucuronate[r]
MAR01820	bilirubin-monoglucuronoside[r]
MAR01820	UDP[r]
MAR01821	valine[c]
MAR01821	valine[m]
MAR01822	vitamin D3[m]
MAR01822	vitamin D3[c]
MAR01823	vitamin D3[c]
MAR01823	vitamin D3[m]
MAR01824	26-hydroxycholesterol[r]
MAR01824	26-hydroxycholesterol[m]
MAR01825	5beta-cholestane-3alpha,7alpha-diol[c]
MAR01825	5beta-cholestane-3alpha,7alpha-diol[r]
MAR01826	7alpha,12alpha-dihydroxycholest-4-en-3-one[m]
MAR01826	7alpha,12alpha-dihydroxycholest-4-en-3-one[r]
MAR01827	cholesterol-ester pool[e]
MAR01827	cholesterol-ester pool[c]
MAR01828	Cholesterol Ester[e]
MAR01828	Cholesterol Ester[c]
MAR01829	cholest-5-ene-3beta,7alpha,24(S)-triol[r]
MAR01829	cholest-5-ene-3beta,7alpha,24(S)-triol[c]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[c]
MAR01849	cholest-5-ene-3beta,7alpha,24(S)-triol[e]
MAR01851	cholest-5-ene-3beta,7alpha,25-triol[r]
MAR01851	cholest-5-ene-3beta,7alpha,25-triol[c]
MAR01856	cholest-5-ene-3beta,7alpha,25-triol[c]
MAR01856	cholest-5-ene-3beta,7alpha,25-triol[e]
MAR01858	cholest-5-ene-3beta,7alpha,27-triol[r]
MAR01858	cholest-5-ene-3beta,7alpha,27-triol[c]
MAR01860	cholest-5-ene-3beta,7alpha,27-triol[c]
MAR01860	cholest-5-ene-3beta,7alpha,27-triol[e]
MAR01869	4-aminobutanal[e]
MAR01871	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[e]
MAR01873	CTP[e]
MAR01912	dGMP[e]
MAR01918	dGTP[e]
MAR01921	glycerone[e]
MAR01922	DHAP[e]
MAR01923	dTMP[e]
MAR01938	dTTP[e]
MAR01939	FAD[e]
MAR01946	formaldehyde[e]
MAR01947	glucose-1-phosphate[e]
MAR01954	isomaltose[e]
MAR01955	3-keto-beta-D-galactose[e]
MAR01956	lactose-6-phosphate[e]
MAR01957	3-ketolactose[e]
MAR01961	gamma-glutamyl-beta-cyanoalanine[e]
MAR01964	uroporphyrinogen I[e]
MAR01965	coproporphyrinogen I[e]
MAR01966	gamma-glutamyl-3-aminopropiononitrile[e]
MAR01972	GM2[e]
MAR01975	GM1[e]
MAR01984	PRPP[e]
MAR01986	UDP-glucose[e]
MAR02006	ATP[m]
MAR02006	CO2[m]
MAR02006	H2O[m]
MAR02006	NH4+[m]
MAR02006	ADP[m]
MAR02006	carbamoyl-phosphate[m]
MAR02006	H+[m]
MAR02006	Pi[m]
MAR02021	H2O[e]
MAR02021	UDP-glucose[e]
MAR02021	H+[e]
MAR02021	UMP[e]
MAR02021	glucose-1-phosphate[e]
MAR02023	arginine[c]
MAR02023	NADPH[c]
MAR02023	O2[c]
MAR02023	citrulline[c]
MAR02023	H2O[c]
MAR02023	NADP+[c]
MAR02023	NO[c]
MAR02026	farnesyl-PP[r]
MAR02026	PPi[r]
MAR02026	presqualene-PP[r]
MAR02027	cysteine[c]
MAR02027	H2O[c]
MAR02027	H+[c]
MAR02027	H2S[c]
MAR02027	NH4+[c]
MAR02027	pyruvate[c]
MAR02028	NADP+[m]
MAR02028	palmitoyl-CoA[m]
MAR02028	(2E)-hexadecenoyl-CoA[m]
MAR02028	H+[m]
MAR02028	NADPH[m]
MAR02035	palmitoyl-CoA[m]
MAR02035	ubiquinone[m]
MAR02035	(2E)-hexadecenoyl-CoA[m]
MAR02035	ubiquinol[m]
MAR02119	O2[c]
MAR02119	tetrahydrobiopterin[c]
MAR02119	tryptophan[c]
MAR02119	5-hydroxy-L-tryptophan[c]
MAR02119	dihydrobiopterin[c]
MAR02119	H2O[c]
MAR02120	H2O[e]
MAR02120	dGTP[e]
MAR02120	H+[e]
MAR02120	PPi[e]
MAR02120	dGMP[e]
MAR02121	L-carnitine[x]
MAR02121	palmitoyl-CoA[x]
MAR02121	CoA[x]
MAR02121	L-palmitoylcarnitine[x]
MAR02122	L-carnitine[x]
MAR02122	linoleoyl-CoA[x]
MAR02122	CoA[x]
MAR02122	linoleic-carnitine[x]
MAR02123	arachidonyl-CoA[x]
MAR02123	L-carnitine[x]
MAR02123	CoA[x]
MAR02123	arachidonyl-carnitine[x]
MAR02124	H2O[e]
MAR02124	dTDP[e]
MAR02124	H+[e]
MAR02124	Pi[e]
MAR02124	dTMP[e]
MAR02125	H2O[e]
MAR02125	dTTP[e]
MAR02125	H+[e]
MAR02125	Pi[e]
MAR02125	dTDP[e]
MAR02126	ferrocytochrome B5[c]
MAR02126	H+[c]
MAR02126	O2[c]
MAR02126	palmitoyl-CoA[c]
MAR02126	ferricytochrome B5[c]
MAR02126	H2O[c]
MAR02126	palmitoleoyl-CoA[c]
MAR02128	ferrocytochrome B5[c]
MAR02128	H+[c]
MAR02128	O2[c]
MAR02128	stearoyl-CoA[c]
MAR02128	ferricytochrome B5[c]
MAR02128	H2O[c]
MAR02128	oleoyl-CoA[c]
MAR02146	H2O[m]
MAR02146	methylmalonyl-CoA[m]
MAR02146	CoA[m]
MAR02146	H+[m]
MAR02146	methylmalonate[m]
MAR02147	H+[r]
MAR02147	NADPH[r]
MAR02147	presqualene-PP[r]
MAR02147	NADP+[r]
MAR02147	PPi[r]
MAR02147	squalene[r]
MAR02148	NADP+[m]
MAR02148	octanoyl-CoA[m]
MAR02148	(2E)-octenoyl-CoA[m]
MAR02148	H+[m]
MAR02148	NADPH[m]
MAR02149	lauroyl-CoA[m]
MAR02149	NADP+[m]
MAR02149	(2E)-dodecenoyl-CoA[m]
MAR02149	H+[m]
MAR02149	NADPH[m]
MAR02183	myristoyl-CoA[m]
MAR02183	NADP+[m]
MAR02183	(2E)-tetradecenoyl-CoA[m]
MAR02183	H+[m]
MAR02183	NADPH[m]
MAR02184	25-hydroxycholesterol[r]
MAR02184	NADP+[r]
MAR02184	7alpha-hydroxycholest-4-en-3-one[r]
MAR02184	H+[r]
MAR02184	NADPH[r]
MAR02185	HMA[c]
MAR02185	NADP+[c]
MAR02185	3-oxotetradecanoyl-[ACP][c]
MAR02185	H+[c]
MAR02185	NADPH[c]
MAR02186	H2O[e]
MAR02186	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin[e]
MAR02186	dihydroneopterin[e]
MAR02186	H+[e]
MAR02186	Pi[e]
MAR02187	decanoyl-CoA[m]
MAR02187	NADP+[m]
MAR02187	(2E)-decenoyl-CoA[m]
MAR02187	H+[m]
MAR02187	NADPH[m]
MAR02188	H2O[m]
MAR02188	NAD+[m]
MAR02188	3,4-dihydroxymandelaldehyde[m]
MAR02188	H+[m]
MAR02188	NADH[m]
MAR02188	3,4-dihydroxymandelate[m]
MAR02189	H2O[m]
MAR02189	NADP+[m]
MAR02189	3,4-dihydroxymandelaldehyde[m]
MAR02189	H+[m]
MAR02189	NADPH[m]
MAR02189	3,4-dihydroxymandelate[m]
MAR02192	H2O[m]
MAR02192	NAD+[m]
MAR02192	3-methoxy-4-hydroxyphenylacetaldehyde[m]
MAR02192	H+[m]
MAR02192	NADH[m]
MAR02192	homovanillate[m]
MAR02195	H2O[m]
MAR02195	NADP+[m]
MAR02195	3-methoxy-4-hydroxyphenylacetaldehyde[m]
MAR02195	H+[m]
MAR02195	NADPH[m]
MAR02195	homovanillate[m]
MAR02196	H2O[m]
MAR02196	NAD+[m]
MAR02196	3-methoxy-4-hydroxyphenylglycolaldehyde[m]
MAR02196	H+[m]
MAR02196	NADH[m]
MAR02196	vanillylmandelate[m]
MAR02197	H2O[m]
MAR02197	NADP+[m]
MAR02197	3-methoxy-4-hydroxyphenylglycolaldehyde[m]
MAR02197	H+[m]
MAR02197	NADPH[m]
MAR02197	vanillylmandelate[m]
MAR02198	H+[e]
MAR02198	uroporphyrinogen I[e]
MAR02198	CO2[e]
MAR02198	coproporphyrinogen I[e]
MAR02199	NADP+[r]
MAR02199	14-demethyllanosterol[r]
MAR02199	H+[r]
MAR02199	NADPH[r]
MAR02199	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02200	H+[r]
MAR02200	NADPH[r]
MAR02200	O2[r]
MAR02200	lanosterol[r]
MAR02200	formate[r]
MAR02200	H2O[r]
MAR02200	NADP+[r]
MAR02200	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[r]
MAR02206	NADP+[r]
MAR02206	lathosterol[r]
MAR02206	H+[r]
MAR02206	NADPH[r]
MAR02206	5alpha-cholesta-7,24-dien-3beta-ol[r]
MAR02207	(2E)-hexenoyl-CoA[m]
MAR02207	H+[m]
MAR02207	NADPH[m]
MAR02207	hexanoyl-CoA[m]
MAR02207	NADP+[m]
MAR02216	isocitrate[m]
MAR02216	malate[c]
MAR02216	isocitrate[c]
MAR02216	malate[m]
MAR02220	citrate[c]
MAR02220	succinate[m]
MAR02220	citrate[m]
MAR02220	succinate[c]
MAR02221	ATP[r]
MAR02221	cholesterol[r]
MAR02221	H2O[r]
MAR02221	ADP[r]
MAR02221	cholesterol[e]
MAR02221	H+[r]
MAR02221	Pi[r]
MAR02222	acetone[m]
MAR02222	acetone[e]
MAR02223	arachidonate[l]
MAR02223	arachidonate[r]
MAR02224	palmitate[l]
MAR02224	palmitate[r]
MAR02225	HCO3-[c]
MAR02225	HCO3-[m]
MAR02226	citrulline[c]
MAR02226	ornithine[e]
MAR02226	citrulline[e]
MAR02226	ornithine[c]
MAR02271	citrulline[c]
MAR02271	ornithine[m]
MAR02271	citrulline[m]
MAR02271	ornithine[c]
MAR02272	stearidonic acid[l]
MAR02272	stearidonic acid[r]
MAR02273	linoleate[l]
MAR02273	linoleate[r]
MAR02274	lanosterol[r]
MAR02274	lanosterol[x]
MAR02275	choloyl-CoA[r]
MAR02275	choloyl-CoA[c]
MAR02276	ATP[c]
MAR02276	H2O[c]
MAR02276	Chenodeoxycholate[c]
MAR02276	ADP[c]
MAR02276	H+[c]
MAR02276	Pi[c]
MAR02276	Chenodeoxycholate[e]
MAR02277	Chenodeoxycholate[c]
MAR02277	Chenodeoxycholate[r]
MAR02278	L-carnitine[c]
MAR02278	L-palmitoylcarnitine[x]
MAR02278	L-carnitine[x]
MAR02278	L-palmitoylcarnitine[c]
MAR02279	L-carnitine[c]
MAR02279	linoleic-carnitine[x]
MAR02279	L-carnitine[x]
MAR02279	linoleic-carnitine[c]
MAR02280	L-carnitine[c]
MAR02280	arachidonyl-carnitine[x]
MAR02280	arachidonyl-carnitine[c]
MAR02280	L-carnitine[x]
MAR02283	25(R)DHCA-CoA[r]
MAR02283	ATP[r]
MAR02283	H2O[r]
MAR02283	25(R)DHCA-CoA[x]
MAR02283	ADP[r]
MAR02283	H+[r]
MAR02283	Pi[r]
MAR02285	25(R)THCA-CoA[r]
MAR02285	ATP[r]
MAR02285	H2O[r]
MAR02285	25(R)THCA-CoA[x]
MAR02285	ADP[r]
MAR02285	H+[r]
MAR02285	Pi[r]
MAR02290	ATP[x]
MAR02290	H2O[x]
MAR02290	taurocholate[x]
MAR02290	ADP[x]
MAR02290	H+[x]
MAR02290	Pi[x]
MAR02290	taurocholate[e]
MAR02291	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[m]
MAR02291	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA[c]
MAR02297	7alpha-hydroxycholest-4-en-3-one[r]
MAR02297	ATP[r]
MAR02297	H2O[r]
MAR02297	7alpha-hydroxycholest-4-en-3-one[c]
MAR02297	ADP[r]
MAR02297	H+[r]
MAR02297	Pi[r]
MAR02298	ATP[x]
MAR02298	H2O[x]
MAR02298	taurochenodeoxycholate[x]
MAR02298	ADP[x]
MAR02298	H+[x]
MAR02298	Pi[x]
MAR02298	taurochenodeoxycholate[e]
MAR02299	tyrosine[c]
MAR02299	tyrosine[m]
MAR02300	H+[r]
MAR02300	NADPH[r]
MAR02300	O2[r]
MAR02300	14-demethyllanosterol[r]
MAR02300	H2O[r]
MAR02300	NADP+[r]
MAR02300	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[r]
MAR02301	H+[r]
MAR02301	NADP+[r]
MAR02301	3-keto-4-methylzymosterol[r]
MAR02301	NADPH[r]
MAR02301	4alpha-methylzymosterol[r]
MAR02302	H2O[r]
MAR02302	4alpha-methylzymosterol[r]
MAR02302	CO2[r]
MAR02302	H+[r]
MAR02302	zymosterol[r]
MAR02303	AKG[c]
MAR02303	isocitrate[m]
MAR02303	AKG[m]
MAR02303	isocitrate[c]
MAR02304	ATP[c]
MAR02304	H2O[c]
MAR02304	sulfate[c]
MAR02304	ADP[c]
MAR02304	H+[c]
MAR02304	Pi[c]
MAR02304	sulfate[e]
MAR02306	cholesterol[r]
MAR02306	(2E)-hexadecenoyl-CoA[r]
MAR02306	cholesterol-ester-palmn[r]
MAR02306	CoA[r]
MAR02308	sn-glycerol-3-phosphate[c]
MAR02308	(2E)-hexadecenoyl-CoA[c]
MAR02308	1-acylglycerol-3P-palmn[c]
MAR02308	CoA[c]
MAR02310	ATP[r]
MAR02310	CoA[r]
MAR02310	palmitolate[r]
MAR02310	AMP[r]
MAR02310	PPi[r]
MAR02310	(2E)-hexadecenoyl-CoA[r]
MAR02312	ATP[c]
MAR02312	CoA[c]
MAR02312	palmitolate[c]
MAR02312	AMP[c]
MAR02312	PPi[c]
MAR02312	(2E)-hexadecenoyl-CoA[c]
MAR02313	ATP[r]
MAR02313	CoA[r]
MAR02313	H+[r]
MAR02313	stearidonic acid[r]
MAR02313	AMP[r]
MAR02313	PPi[r]
MAR02313	stearoyl-CoA[r]
MAR02314	ATP[r]
MAR02314	CoA[r]
MAR02314	linolenate[r]
MAR02314	AMP[r]
MAR02314	gamma-linolenoyl-CoA[r]
MAR02314	PPi[r]
MAR02316	gamma-linolenate[l]
MAR02316	gamma-linolenate[r]
MAR02318	oleate[l]
MAR02318	oleate[r]
MAR02320	palmitolate[l]
MAR02320	palmitolate[r]
MAR02322	H+[c]
MAR02322	hexadecanoyl-[ACP][c]
MAR02322	malonyl-[ACP][c]
MAR02322	[ACP][c]
MAR02322	CO2[c]
MAR02322	3-Oxostearoyl-ACP[c]
MAR02323	H+[c]
MAR02323	NADPH[c]
MAR02323	3-Oxostearoyl-ACP[c]
MAR02323	NADP+[c]
MAR02323	3-Hydroxystearoyl-ACP[c]
MAR02325	3-Hydroxystearoyl-ACP[c]
MAR02325	H2O[c]
MAR02325	(2E)-Octadecenoyl-ACP[c]
MAR02327	H+[c]
MAR02327	NADPH[c]
MAR02327	(2E)-Octadecenoyl-ACP[c]
MAR02327	NADP+[c]
MAR02327	Stearoyl-ACP[c]
MAR02329	H2O[c]
MAR02329	Stearoyl-ACP[c]
MAR02329	[ACP][c]
MAR02329	H+[c]
MAR02329	stearate[c]
MAR02331	linoleoyl-CoA[c]
MAR02331	linoleoyl-CoA[r]
MAR02333	linolenate[l]
MAR02333	linolenate[r]
MAR02335	dihomo-gamma-linolenate[l]
MAR02335	dihomo-gamma-linolenate[r]
MAR02337	H+[r]
MAR02337	NADPH[r]
MAR02337	zymosterol[r]
MAR02337	NADP+[r]
MAR02337	cholestenol[r]
MAR02339	lathosterol[r]
MAR02339	cholestenol[r]
MAR02340	L-carnitine[m]
MAR02340	propanoyl-CoA[c]
MAR02340	L-carnitine[c]
MAR02340	propanoyl-CoA[m]
MAR02341	H2O[e]
MAR02341	GM1[e]
MAR02341	galactose[e]
MAR02341	GM2[e]
MAR02346	formaldehyde[e]
MAR02346	formaldehyde[c]
MAR02351	Pi[c]
MAR02351	Pi[e]
MAR02352	dADP[m]
MAR02352	H2O[m]
MAR02352	oxidized thioredoxin[m]
MAR02352	ADP[m]
MAR02352	thioredoxin[m]
MAR02357	dGDP[m]
MAR02357	H2O[m]
MAR02357	oxidized thioredoxin[m]
MAR02357	GDP[m]
MAR02357	thioredoxin[m]
MAR02358	NADP+[m]
MAR02358	thioredoxin[m]
MAR02358	H+[m]
MAR02358	NADPH[m]
MAR02358	oxidized thioredoxin[m]
MAR02360	thioredoxin[c]
MAR02360	thioredoxin[m]
MAR02366	butyryl-CoA[m]
MAR02366	ubiquinone[m]
MAR02366	crotonyl-CoA[m]
MAR02366	ubiquinol[m]
MAR02367	lauroyl-CoA[m]
MAR02367	ubiquinone[m]
MAR02367	(2E)-dodecenoyl-CoA[m]
MAR02367	ubiquinol[m]
MAR02369	octanoyl-CoA[m]
MAR02369	ubiquinone[m]
MAR02369	(2E)-octenoyl-CoA[m]
MAR02369	ubiquinol[m]
MAR02370	myristoyl-CoA[m]
MAR02370	ubiquinone[m]
MAR02370	(2E)-tetradecenoyl-CoA[m]
MAR02370	ubiquinol[m]
MAR02372	hexanoyl-CoA[m]
MAR02372	ubiquinone[m]
MAR02372	(2E)-hexenoyl-CoA[m]
MAR02372	ubiquinol[m]
MAR02373	decanoyl-CoA[m]
MAR02373	ubiquinone[m]
MAR02373	(2E)-decenoyl-CoA[m]
MAR02373	ubiquinol[m]
MAR02375	gamma-linolenoyl-CoA[r]
MAR02375	H+[r]
MAR02375	malonyl-CoA[r]
MAR02375	NADPH[r]
MAR02375	O2[r]
MAR02375	CO2[r]
MAR02375	CoA[r]
MAR02375	dihomo-gamma-linolenoyl-CoA[r]
MAR02375	H2O[r]
MAR02375	NADP+[r]
MAR02377	oleoyl-CoA[c]
MAR02377	oleoyl-CoA[m]
MAR02379	palmitoleoyl-CoA[c]
MAR02379	palmitoleoyl-CoA[m]
MAR02381	3-oxooleoyl-CoA[m]
MAR02381	CoA[m]
MAR02381	acetyl-CoA[m]
MAR02381	palmitoleoyl-CoA[m]
MAR02382	GSH[c]
MAR02382	GSH[e]
MAR02384	Na+[e]
MAR02384	Chenodeoxycholate[e]
MAR02384	Na+[c]
MAR02384	Chenodeoxycholate[c]
MAR02385	ATP[c]
MAR02385	H2O[c]
MAR02385	Gm4-Pool[c]
MAR02385	ADP[c]
MAR02385	H+[c]
MAR02385	Pi[c]
MAR02385	Gm4-Pool[e]
MAR02386	ATP[c]
MAR02386	decanoic acid[c]
MAR02386	H2O[c]
MAR02386	ADP[c]
MAR02386	decanoic acid[e]
MAR02386	H+[c]
MAR02386	Pi[c]
MAR02388	chloride[e]
MAR02388	Na+[e]
MAR02388	taurine[e]
MAR02388	chloride[c]
MAR02388	Na+[c]
MAR02388	taurine[c]
MAR02390	glutathionyl-leukotriene C4[c]
MAR02390	HCO3-[c]
MAR02390	Chenodeoxycholate[e]
MAR02390	glutathionyl-leukotriene C4[e]
MAR02390	HCO3-[e]
MAR02390	Chenodeoxycholate[c]
MAR02392	HCO3-[c]
MAR02392	S-glutathionyl-2-4-dinitrobenzene[c]
MAR02392	Chenodeoxycholate[e]
MAR02392	HCO3-[e]
MAR02392	S-glutathionyl-2-4-dinitrobenzene[e]
MAR02392	Chenodeoxycholate[c]
MAR02394	HCO3-[c]
MAR02394	S-glutathionyl-ethacrynic acid[c]
MAR02394	Chenodeoxycholate[e]
MAR02394	HCO3-[e]
MAR02394	S-glutathionyl-ethacrynic acid[e]
MAR02394	Chenodeoxycholate[c]
MAR02396	glutathionyl-leukotriene C4[c]
MAR02396	HCO3-[c]
MAR02396	10-HETE[e]
MAR02396	10-HETE[c]
MAR02396	glutathionyl-leukotriene C4[e]
MAR02396	HCO3-[e]
MAR02398	HCO3-[c]
MAR02398	S-glutathionyl-2-4-dinitrobenzene[c]
MAR02398	10-HETE[e]
MAR02398	10-HETE[c]
MAR02398	HCO3-[e]
MAR02398	S-glutathionyl-2-4-dinitrobenzene[e]
MAR02400	HCO3-[c]
MAR02400	S-glutathionyl-ethacrynic acid[c]
MAR02400	10-HETE[e]
MAR02400	10-HETE[c]
MAR02400	HCO3-[e]
MAR02400	S-glutathionyl-ethacrynic acid[e]
MAR02402	GSH[c]
MAR02402	HCO3-[c]
MAR02402	10-HETE[e]
MAR02402	10-HETE[c]
MAR02402	GSH[e]
MAR02402	HCO3-[e]
MAR02404	10-HETE[e]
MAR02404	10-HETE[c]
MAR02405	AKG[c]
MAR02405	citrate[m]
MAR02405	AKG[m]
MAR02405	citrate[c]
MAR02406	citrate[m]
MAR02406	oxalate[c]
MAR02406	citrate[c]
MAR02406	oxalate[m]
MAR02413	isocitrate[m]
MAR02413	succinate[c]
MAR02413	isocitrate[c]
MAR02413	succinate[m]
MAR02414	isocitrate[m]
MAR02414	oxalate[c]
MAR02414	isocitrate[c]
MAR02414	oxalate[m]
MAR02416	AKG[c]
MAR02416	cis-aconitate[m]
MAR02416	AKG[m]
MAR02416	cis-aconitate[c]
MAR02418	cis-aconitate[m]
MAR02418	succinate[c]
MAR02418	cis-aconitate[c]
MAR02418	succinate[m]
MAR02420	cis-aconitate[m]
MAR02420	malate[c]
MAR02420	cis-aconitate[c]
MAR02420	malate[m]
MAR02422	cis-aconitate[m]
MAR02422	oxalate[c]
MAR02422	cis-aconitate[c]
MAR02422	oxalate[m]
MAR02424	arachidonate[c]
MAR02424	ATP[c]
MAR02424	H2O[c]
MAR02424	ADP[c]
MAR02424	arachidonate[x]
MAR02424	H+[c]
MAR02424	Pi[c]
MAR02425	ATP[c]
MAR02425	H2O[c]
MAR02425	palmitate[c]
MAR02425	ADP[c]
MAR02425	H+[c]
MAR02425	palmitate[x]
MAR02425	Pi[c]
MAR02427	arachidonate[c]
MAR02427	L-carnitine[r]
MAR02427	arachidonate[r]
MAR02427	L-carnitine[c]
MAR02429	L-carnitine[r]
MAR02429	palmitate[c]
MAR02429	L-carnitine[c]
MAR02429	palmitate[r]
MAR02431	L-carnitine[r]
MAR02431	oleate[c]
MAR02431	L-carnitine[c]
MAR02431	oleate[r]
MAR02432	L-carnitine[r]
MAR02432	stearidonic acid[c]
MAR02432	L-carnitine[c]
MAR02432	stearidonic acid[r]
MAR02471	L-carnitine[r]
MAR02471	linoleate[c]
MAR02471	L-carnitine[c]
MAR02471	linoleate[r]
MAR02473	gamma-linolenate[r]
MAR02473	L-carnitine[c]
MAR02473	gamma-linolenate[c]
MAR02473	L-carnitine[r]
MAR02474	L-carnitine[c]
MAR02474	linolenate[r]
MAR02474	L-carnitine[r]
MAR02474	linolenate[c]
MAR02476	L-carnitine[r]
MAR02476	palmitolate[c]
MAR02476	L-carnitine[c]
MAR02476	palmitolate[r]
MAR02477	dihomo-gamma-linolenate[r]
MAR02477	L-carnitine[c]
MAR02477	dihomo-gamma-linolenate[c]
MAR02477	L-carnitine[r]
MAR02479	gamma-linolenoyl-CoA[c]
MAR02479	gamma-linolenoyl-CoA[r]
MAR02481	dihomo-gamma-linolenoyl-CoA[c]
MAR02481	dihomo-gamma-linolenoyl-CoA[r]
MAR02483	SAM[m]
MAR02483	Phosphatidyl-N-Methylethanolamine[m]
MAR02483	H+[m]
MAR02483	SAH[m]
MAR02483	Phosphatidyl-N-Dimethylethanolamine[m]
MAR02485	SAM[r]
MAR02485	Phosphatidyl-N-Methylethanolamine[r]
MAR02485	H+[r]
MAR02485	SAH[r]
MAR02485	Phosphatidyl-N-Dimethylethanolamine[r]
MAR02487	H2O[m]
MAR02487	stearoyl-CoA[m]
MAR02487	CoA[m]
MAR02487	H+[m]
MAR02487	stearate[m]
MAR02488	H2O[x]
MAR02488	stearoyl-CoA[x]
MAR02488	CoA[x]
MAR02488	H+[x]
MAR02488	stearate[x]
MAR02490	thioredoxin[m]
MAR02490	UTP[m]
MAR02490	dUTP[m]
MAR02490	H2O[m]
